Date,Season,HomeTeam_norm,AwayTeam_norm,B365H,B365D,B365A,true_result,predicted_result,Pred,predicted_prob,predicted_odds,edge,value_pick,value_ev,value_prob,value_odds,use_value,bet_return,net_profit,value_bet_return,value_net_profit,Correct,value_correct,edge_bin,value_bin
2024-08-15,2024,ath bilbao,getafe,1.48,4.0,8.0,1,1,D,0.44960683725503936,4.0,0.7984273490201574,D,0.7984273490201574,0.44960683725503936,4.0,True,4.0,3.0,4.0,3.0,✓,✓,≥5%,≥5%
2024-08-15,2024,betis,girona,2.35,3.4,3.0,1,0,A,0.40722342055685,3.0,0.22167026167055015,A,0.22167026167055015,0.40722342055685,3.0,True,0.0,-1.0,0.0,-1.0,✗,✗,≥5%,≥5%
2024-08-16,2024,celta,alaves,2.0,3.2,4.1,2,1,D,0.4298016086734765,3.2,0.375365147755125,D,0.375365147755125,0.4298016086734765,3.2,True,0.0,-1.0,0.0,-1.0,✗,✗,≥5%,≥5%
2024-08-16,2024,las palmas,sevilla,2.8,3.25,2.63,1,0,A,0.4396087565064082,2.63,0.15617102961185347,D,0.26642638478337277,0.3896696568564224,3.25,True,0.0,-1.0,3.25,2.25,✗,✓,≥5%,≥5%
2024-08-17,2024,osasuna,leganes,1.85,3.3,4.5,1,1,D,0.43476042563412487,3.3,0.4347094045926121,D,0.4347094045926121,0.43476042563412487,3.3,True,3.3,2.3,3.3,2.3,✓,✓,≥5%,≥5%
2024-08-17,2024,valencia,barcelona,4.75,3.8,1.73,0,0,A,0.6735990320795943,1.73,0.165326325497698,A,0.165326325497698,0.6735990320795943,1.73,True,1.73,0.73,1.73,0.73,✓,✓,≥5%,≥5%
2024-08-18,2024,sociedad,vallecano,1.57,3.75,7.0,0,1,D,0.43607990374492567,3.75,0.6352996390434713,D,0.6352996390434713,0.43607990374492567,3.75,True,0.0,-1.0,0.0,-1.0,✗,✗,≥5%,≥5%
2024-08-18,2024,mallorca,real madrid,8.0,4.2,1.45,1,0,A,0.7631404355863873,1.45,0.10655363160026154,A,0.10655363160026154,0.7631404355863873,1.45,True,0.0,-1.0,0.0,-1.0,✗,✗,≥5%,≥5%
2024-08-19,2024,valladolid,espanol,2.38,3.0,3.4,2,1,D,0.40163048552839864,3.0,0.2048914565851958,A,0.23150278707438265,0.36220670208070077,3.4,True,0.0,-1.0,0.0,-1.0,✗,✗,≥5%,≥5%
2024-08-19,2024,villarreal,ath madrid,3.3,3.7,2.1,1,0,A,0.6292659542885088,2.1,0.3214585040058686,A,0.3214585040058686,0.6292659542885088,2.1,True,0.0,-1.0,0.0,-1.0,✗,✗,≥5%,≥5%
