Date,Season,HomeTeam_norm,AwayTeam_norm,B365H,B365D,B365A,true_result,predicted_result,Pred,predicted_prob,predicted_odds,edge,value_pick,value_ev,value_prob,value_odds,use_value,bet_return,net_profit,value_bet_return,value_net_profit,Correct,value_correct,edge_bin,value_bin
2012-08-18,2012,celta,malaga,2.25,3.25,3.2,0,0,A,0.49221472580860975,3.2,0.5750871225875513,A,0.5750871225875513,0.49221472580860975,3.2,True,3.2,2.2,3.2,2.2,✓,✓,≥5%,≥5%
2012-08-18,2012,mallorca,espanol,2.0,3.3,3.8,2,1,D,0.37585995013598855,3.3,0.2403378354487622,D,0.2403378354487622,0.37585995013598855,3.3,True,0.0,-1.0,0.0,-1.0,✗,✗,≥5%,≥5%
2012-08-18,2012,sevilla,getafe,1.62,3.75,5.5,2,2,H,0.4835994924455724,1.62,-0.21656882223817275,D,0.5892549929004165,0.42380133144011106,3.75,True,1.62,0.6200000000000001,0.0,-1.0,✓,✗,<0%,≥5%
2012-08-19,2012,ath bilbao,betis,1.83,3.5,4.2,0,1,D,0.6812243080954558,3.5,1.384285078334095,D,1.384285078334095,0.6812243080954558,3.5,True,0.0,-1.0,0.0,-1.0,✗,✗,≥5%,≥5%
2012-08-19,2012,barcelona,sociedad,1.1,9.0,26.0,2,2,H,0.9770566476256959,1.1,0.07476231238826547,H,0.07476231238826547,0.9770566476256959,1.1,True,1.1,0.10000000000000009,1.1,0.10000000000000009,✓,✓,≥5%,≥5%
2012-08-19,2012,levante,ath madrid,3.2,3.4,2.2,1,0,A,0.5900571486812746,2.2,0.29812572709880425,A,0.29812572709880425,0.5900571486812746,2.2,True,0.0,-1.0,0.0,-1.0,✗,✗,≥5%,≥5%
2012-08-19,2012,real madrid,valencia,1.25,6.0,10.0,1,2,H,0.674616801567615,1.25,-0.15672899804048113,D,0.8476837372882913,0.30794728954804856,6.0,True,0.0,-1.0,6.0,5.0,✗,✓,<0%,≥5%
2012-08-20,2012,la coruna,osasuna,2.0,3.4,3.75,2,1,D,0.49353441669309206,3.4,0.6780170167565129,D,0.6780170167565129,0.49353441669309206,3.4,True,0.0,-1.0,0.0,-1.0,✗,✗,≥5%,≥5%
2012-08-20,2012,vallecano,granada,2.2,3.3,3.3,2,2,H,0.3596009784455902,2.2,-0.2088778474197015,A,0.1840954457520214,0.3588168017430368,3.3,True,2.2,1.2000000000000002,0.0,-1.0,✓,✗,<0%,≥5%
2012-08-20,2012,zaragoza,valladolid,2.15,3.3,3.4,0,0,A,0.4827219049638728,3.4,0.6412544768771675,A,0.6412544768771675,0.4827219049638728,3.4,True,3.4,2.4,3.4,2.4,✓,✓,≥5%,≥5%
