Season,Date,jornada,HomeTeam_norm,AwayTeam_norm,B365H,B365D,B365A,true_result,predicted_result,Pred,predicted_prob,predicted_odds,edge,value_pick,value_ev,value_prob,value_odds,use_value,bet_return,net_profit,value_bet_return,value_net_profit,Correct,value_correct,edge_bin,value_bin
2016,2016-08-19,1,la coruna,eibar,1.95,3.4,4.2,2,1,D,0.5325910833741369,3.4,0.8108096834720653,D,0.8108096834720653,0.5325910833741369,3.4,True,0.0,-1.0,0.0,-1.0,✗,✗,≥5%,≥5%
2016,2016-08-19,1,malaga,osasuna,1.62,3.75,6.0,1,2,H,0.3356648538793911,1.62,-0.4562229367153864,A,0.9741888420619906,0.3290314736769984,6.0,True,0.0,-1.0,0.0,-1.0,✗,✗,<0%,≥5%
2016,2016-08-20,1,granada,villarreal,2.5,3.2,3.0,1,1,D,0.5018933280893885,3.2,0.6060586498860432,D,0.6060586498860432,0.5018933280893885,3.2,True,3.2,2.2,3.2,2.2,✓,✓,≥5%,≥5%
2016,2016-08-20,1,sevilla,espanol,1.67,4.0,5.0,2,2,H,0.427865681884452,1.67,-0.2854643112529651,D,0.5491037545291242,0.38727593863228105,4.0,True,1.67,0.6699999999999999,0.0,-1.0,✓,✗,<0%,≥5%
2016,2016-08-20,1,barcelona,betis,1.08,11.0,29.0,2,2,H,0.8885942836861933,1.08,-0.04031817361891121,H,-0.04031817361891121,0.8885942836861933,1.08,True,1.08,0.08000000000000007,1.08,0.08000000000000007,✓,✓,<0%,<0%
2016,2016-08-21,1,sociedad,real madrid,4.75,3.8,1.75,0,0,A,0.7988816145876597,1.75,0.39804282552840453,A,0.39804282552840453,0.7988816145876597,1.75,True,1.75,0.75,1.75,0.75,✓,✓,≥5%,≥5%
2016,2016-08-21,1,sp gijon,ath bilbao,4.0,3.5,1.95,2,1,D,0.5749100360260643,3.5,1.0121851260912251,D,1.0121851260912251,0.5749100360260643,3.5,True,0.0,-1.0,0.0,-1.0,✗,✗,≥5%,≥5%
2016,2016-08-21,1,ath madrid,alaves,1.2,6.5,17.0,1,2,H,0.7324643460824535,1.2,-0.1210427847010559,A,0.340912642658598,0.07887721427403517,17.0,True,0.0,-1.0,0.0,-1.0,✗,✗,<0%,≥5%
2016,2016-08-22,1,celta,leganes,1.65,3.75,5.75,0,2,H,0.4423722303732701,1.65,-0.2700858198841044,A,0.7019985267050612,0.29599974377479327,5.75,True,0.0,-1.0,5.75,4.75,✗,✓,<0%,≥5%
2016,2016-08-22,1,valencia,las palmas,1.73,3.75,5.0,0,1,D,0.5759299559763433,3.75,1.1597373349112874,D,1.1597373349112874,0.5759299559763433,3.75,True,0.0,-1.0,0.0,-1.0,✗,✗,≥5%,≥5%
2016,2016-08-26,2,betis,la coruna,2.2,3.2,3.5,1,1,D,0.5163718218672037,3.2,0.6523898299750517,D,0.6523898299750517,0.5163718218672037,3.2,True,3.2,2.2,3.2,2.2,✓,✓,≥5%,≥5%
2016,2016-08-26,2,espanol,malaga,2.3,3.1,3.4,1,1,D,0.3940943095667806,3.1,0.22169235965701994,D,0.22169235965701994,0.3940943095667806,3.1,True,3.1,2.1,3.1,2.1,✓,✓,≥5%,≥5%
2016,2016-08-27,2,eibar,valencia,2.7,3.2,2.75,2,1,D,0.41294537013024185,3.2,0.3214251844167739,D,0.3214251844167739,0.41294537013024185,3.2,True,0.0,-1.0,0.0,-1.0,✗,✗,≥5%,≥5%
2016,2016-08-27,2,leganes,ath madrid,8.5,3.6,1.53,1,0,A,0.7797902794181703,1.53,0.1930791275098005,A,0.1930791275098005,0.7797902794181703,1.53,True,0.0,-1.0,0.0,-1.0,✗,✗,≥5%,≥5%
2016,2016-08-27,2,osasuna,sociedad,3.1,3.1,2.5,0,1,D,0.5885266992860647,3.1,0.8244327677868006,D,0.8244327677868006,0.5885266992860647,3.1,True,0.0,-1.0,0.0,-1.0,✗,✗,≥5%,≥5%
2016,2016-08-27,2,real madrid,celta,1.18,7.0,17.0,2,2,H,0.9006694656932354,1.18,0.06278996951801763,H,0.06278996951801763,0.9006694656932354,1.18,True,1.18,0.17999999999999994,1.18,0.17999999999999994,✓,✓,≥5%,≥5%
2016,2016-08-28,2,alaves,sp gijon,2.15,3.2,3.75,1,0,A,0.5688551232779097,3.75,1.1332067122921612,A,1.1332067122921612,0.5688551232779097,3.75,True,0.0,-1.0,0.0,-1.0,✗,✗,≥5%,≥5%
2016,2016-08-28,2,ath bilbao,barcelona,6.5,4.33,1.5,0,0,A,0.6423594270486076,1.5,-0.03646085942708854,D,0.19361661007284536,0.27566203465885575,4.33,True,1.5,0.5,0.0,-1.0,✓,✗,<0%,≥5%
2016,2016-08-28,2,las palmas,granada,1.91,3.4,4.33,2,2,H,0.6736013680953331,1.91,0.2865786130620862,H,0.2865786130620862,0.6736013680953331,1.91,True,1.91,0.9099999999999999,1.91,0.9099999999999999,✓,✓,≥5%,≥5%
2016,2016-08-28,2,villarreal,sevilla,2.5,3.4,2.8,1,0,A,0.3821308632526807,2.8,0.06996641710750584,D,0.2870364541067607,0.378540133560812,3.4,True,0.0,-1.0,3.4,2.4,✗,✓,≥5%,≥5%
2016,2016-09-09,3,sociedad,espanol,2.05,3.4,3.75,1,1,D,0.43109309789182426,3.4,0.4657165328322024,D,0.4657165328322024,0.43109309789182426,3.4,True,3.4,2.4,3.4,2.4,✓,✓,≥5%,≥5%
2016,2016-09-10,3,barcelona,alaves,1.07,12.0,34.0,0,2,H,0.9469228543933546,1.07,0.013207454200889535,H,0.013207454200889535,0.9469228543933546,1.07,True,0.0,-1.0,0.0,-1.0,✗,✗,0–2%,0–2%
2016,2016-09-10,3,sevilla,las palmas,1.5,4.33,6.0,2,1,D,0.4439520442052136,4.33,0.9223123514085749,D,0.9223123514085749,0.4439520442052136,4.33,True,0.0,-1.0,0.0,-1.0,✗,✗,≥5%,≥5%
2016,2016-09-10,3,celta,ath madrid,6.0,3.3,1.73,0,0,A,0.4692879400080504,1.73,-0.18813186378607283,D,0.3058672477435047,0.39571734780106205,3.3,True,1.73,0.73,0.0,-1.0,✓,✗,<0%,≥5%
2016,2016-09-10,3,real madrid,osasuna,1.04,15.0,34.0,2,2,H,0.9188535817294111,1.04,-0.04439227500141241,D,-0.02665283585893574,0.06488981094273762,15.0,True,1.04,0.040000000000000036,0.0,-1.0,✓,✗,<0%,<0%
2016,2016-09-10,3,malaga,villarreal,2.3,3.1,3.3,0,1,D,0.4333896312542476,3.1,0.34350785688816776,D,0.34350785688816776,0.4333896312542476,3.1,True,0.0,-1.0,0.0,-1.0,✗,✗,≥5%,≥5%
2016,2016-09-11,3,granada,eibar,2.15,3.25,3.5,0,1,D,0.5140269455928659,3.25,0.6705875731768141,D,0.6705875731768141,0.5140269455928659,3.25,True,0.0,-1.0,0.0,-1.0,✗,✗,≥5%,≥5%
2016,2016-09-11,3,la coruna,ath bilbao,3.6,3.25,2.15,0,1,D,0.44158876391230256,3.25,0.4351634827149833,D,0.4351634827149833,0.44158876391230256,3.25,True,0.0,-1.0,0.0,-1.0,✗,✗,≥5%,≥5%
2016,2016-09-11,3,sp gijon,leganes,2.25,3.2,3.4,2,0,A,0.45452338683874466,3.4,0.5453795152517318,A,0.5453795152517318,0.45452338683874466,3.4,True,0.0,-1.0,0.0,-1.0,✗,✗,≥5%,≥5%
2016,2016-09-11,3,valencia,betis,1.65,4.2,5.0,0,1,D,0.4466235770685179,4.2,0.8758190236877752,D,0.8758190236877752,0.4466235770685179,4.2,True,0.0,-1.0,0.0,-1.0,✗,✗,≥5%,≥5%
2016,2016-09-16,4,betis,granada,1.73,3.75,5.0,1,1,D,0.42669194951453676,3.75,0.6000948106795128,D,0.6000948106795128,0.42669194951453676,3.75,True,3.75,2.75,3.75,2.75,✓,✓,≥5%,≥5%
2016,2016-09-17,4,ath madrid,sp gijon,1.18,6.5,21.0,2,2,H,0.7001658653172059,1.18,-0.17380427892569705,A,1.0959050939316723,0.09980500447293678,21.0,True,1.18,0.17999999999999994,0.0,-1.0,✓,✗,<0%,≥5%
2016,2016-09-17,4,eibar,sevilla,3.1,3.3,2.35,1,0,A,0.5355664475157674,2.35,0.25858115166205353,A,0.25858115166205353,0.5355664475157674,2.35,True,0.0,-1.0,0.0,-1.0,✗,✗,≥5%,≥5%
