Date,Season,HomeTeam_norm,AwayTeam_norm,B365H,B365D,B365A,true_result,predicted_result,Pred,predicted_prob,predicted_odds,edge,value_pick,value_ev,value_prob,value_odds,use_value,bet_return,net_profit,value_bet_return,value_net_profit,Correct,value_correct,edge_bin,value_bin
2019-08-16,2019,ath bilbao,barcelona,5.25,3.8,1.65,2,0,A,0.5729145417360357,1.65,-0.05469100613554112,D,0.3304888836736535,0.3501286535983299,3.8,True,0.0,-1.0,0.0,-1.0,✗,✗,<0%,≥5%
2019-08-17,2019,celta,real madrid,4.75,4.2,1.65,0,0,A,0.5640339829294873,1.65,-0.06934392816634605,D,0.5810425488097635,0.3764387020975627,4.2,True,1.65,0.6499999999999999,0.0,-1.0,✓,✗,<0%,≥5%
2019-08-17,2019,mallorca,eibar,2.8,3.2,2.6,2,0,A,0.4869263563923366,2.6,0.2660085266200751,A,0.2660085266200751,0.4869263563923366,2.6,True,0.0,-1.0,0.0,-1.0,✗,✗,≥5%,≥5%
2019-08-17,2019,villarreal,granada,1.6,3.8,6.5,1,1,D,0.4945617950164673,3.8,0.8793348210625755,D,0.8793348210625755,0.4945617950164673,3.8,True,3.8,2.8,3.8,2.8,✓,✓,≥5%,≥5%
2019-08-17,2019,leganes,osasuna,2.0,3.2,4.2,0,1,D,0.5211259951689894,3.2,0.6676031845407662,D,0.6676031845407662,0.5211259951689894,3.2,True,0.0,-1.0,0.0,-1.0,✗,✗,≥5%,≥5%
2019-08-17,2019,valencia,sociedad,1.66,3.75,5.5,1,1,D,0.4945813490412591,3.75,0.8546800589047217,D,0.8546800589047217,0.4945813490412591,3.75,True,3.75,2.75,3.75,2.75,✓,✓,≥5%,≥5%
2019-08-18,2019,alaves,levante,2.15,3.2,3.6,2,1,D,0.4031338665790087,3.2,0.2900283730528279,D,0.2900283730528279,0.4031338665790087,3.2,True,0.0,-1.0,0.0,-1.0,✗,✗,≥5%,≥5%
2019-08-18,2019,espanol,sevilla,3.2,3.3,2.3,0,0,A,0.46063316984955727,2.3,0.059456290653981725,D,0.2648329386487802,0.3832827086814486,3.3,True,2.3,1.2999999999999998,0.0,-1.0,✓,✗,≥5%,≥5%
2019-08-18,2019,betis,valladolid,1.66,3.75,5.5,0,2,H,0.44557080822872,1.66,-0.26035245834032483,D,0.42724800778351435,0.38059946874227046,3.75,True,0.0,-1.0,0.0,-1.0,✗,✗,<0%,≥5%
2019-08-18,2019,ath madrid,getafe,1.44,4.33,8.0,2,2,H,0.4368997756199155,1.44,-0.37086432310732176,D,0.7913979914462188,0.4137177809344616,4.33,True,1.44,0.43999999999999995,0.0,-1.0,✓,✗,<0%,≥5%
2019-08-23,2019,granada,sevilla,3.6,3.6,1.95,0,0,A,0.668385877052263,1.95,0.30335246025191287,A,0.30335246025191287,0.668385877052263,1.95,True,1.95,0.95,1.95,0.95,✓,✓,≥5%,≥5%
2019-08-23,2019,levante,villarreal,2.55,3.4,2.62,2,1,D,0.4166255390070948,3.4,0.41652683262412227,D,0.41652683262412227,0.4166255390070948,3.4,True,0.0,-1.0,0.0,-1.0,✗,✗,≥5%,≥5%
2019-08-24,2019,osasuna,eibar,2.5,3.2,2.9,1,0,A,0.5094346685559099,2.9,0.4773605388121387,A,0.4773605388121387,0.5094346685559099,2.9,True,0.0,-1.0,0.0,-1.0,✗,✗,≥5%,≥5%
2019-08-24,2019,real madrid,valladolid,1.2,6.5,13.0,1,2,H,0.7337950534814988,1.2,-0.11944593582220153,A,0.39762820797565346,0.10750986215197335,13.0,True,0.0,-1.0,0.0,-1.0,✗,✗,<0%,≥5%
2019-08-24,2019,celta,valencia,3.1,3.4,2.25,2,0,A,0.4884053156130356,2.25,0.09891196012933001,D,0.3017450242551247,0.38286618360444846,3.4,True,0.0,-1.0,0.0,-1.0,✗,✗,≥5%,≥5%
