Date,Season,HomeTeam_norm,AwayTeam_norm,B365H,B365D,B365A,true_result,predicted_result,Pred,predicted_prob,predicted_odds,edge,value_pick,value_ev,value_prob,value_odds,use_value,bet_return,net_profit,value_bet_return,value_net_profit,Correct,value_correct,edge_bin,value_bin
2010-08-28,2010,malaga,valencia,2.88,3.3,2.4,0,0,A,0.3668036464736813,2.4,-0.1196712484631649,D,0.06904125737265998,0.32395189617353337,3.3,True,2.4,1.4,0.0,-1.0,✓,✗,<0%,≥5%
2010-08-28,2010,hercules,ath bilbao,2.5,3.25,2.8,0,2,H,0.5841435272661469,2.5,0.4603588181653673,H,0.4603588181653673,0.5841435272661469,2.5,True,0.0,-1.0,0.0,-1.0,✗,✗,≥5%,≥5%
2010-08-28,2010,levante,sevilla,3.6,3.5,2.0,0,0,A,0.6119826700225872,2.0,0.22396534004517443,A,0.22396534004517443,0.6119826700225872,2.0,True,2.0,1.0,2.0,1.0,✓,✓,≥5%,≥5%
2010-08-29,2010,espanol,getafe,2.1,3.3,3.5,2,2,H,0.46976798519704815,2.1,-0.01348723108619887,A,0.08717172906020232,0.31062049401720065,3.5,True,2.1,1.1,0.0,-1.0,✓,✗,<0%,≥5%
2010-08-29,2010,la coruna,zaragoza,2.1,3.3,3.5,1,2,H,0.515277089850205,2.1,0.08208188868543065,H,0.08208188868543065,0.515277089850205,2.1,True,0.0,-1.0,0.0,-1.0,✗,✗,≥5%,≥5%
2010-08-29,2010,mallorca,real madrid,8.0,4.75,1.36,1,0,A,0.8973275389976718,1.36,0.22036545303683375,A,0.22036545303683375,0.8973275389976718,1.36,True,0.0,-1.0,0.0,-1.0,✗,✗,≥5%,≥5%
2010-08-29,2010,osasuna,almeria,2.0,3.4,3.75,1,2,H,0.4624005524433171,2.0,-0.07519889511336575,D,0.15822100284045293,0.340653236129545,3.4,True,0.0,-1.0,3.4,2.4,✗,✓,<0%,≥5%
2010-08-29,2010,santander,barcelona,15.0,6.0,1.2,0,0,A,0.8393162340603901,1.2,0.007179480872468114,A,0.007179480872468114,0.8393162340603901,1.2,True,1.2,0.19999999999999996,1.2,0.19999999999999996,✓,✓,0–2%,0–2%
2010-08-29,2010,sociedad,villarreal,3.0,3.25,2.38,2,0,A,0.41339524863175775,2.38,-0.01611930825641661,D,0.25637604818453696,0.38657724559524215,3.25,True,0.0,-1.0,0.0,-1.0,✗,✗,<0%,≥5%
2010-08-30,2010,ath madrid,sp gijon,1.53,4.0,6.0,2,2,H,0.519315622957473,1.53,-0.20544709687506624,D,0.5854987735506383,0.39637469338765957,4.0,True,1.53,0.53,0.0,-1.0,✓,✗,<0%,≥5%
2010-09-11,2010,ath bilbao,ath madrid,3.0,3.25,2.38,0,0,A,0.37404302575306847,2.38,-0.1097775987076971,D,0.05870738606046655,0.32575611878783584,3.25,True,2.38,1.38,0.0,-1.0,✓,✗,<0%,≥5%
2010-09-11,2010,barcelona,hercules,1.06,11.0,34.0,0,2,H,0.9983340923631656,1.06,0.058234137904955574,H,0.058234137904955574,0.9983340923631656,1.06,True,0.0,-1.0,0.0,-1.0,✗,✗,≥5%,≥5%
2010-09-11,2010,real madrid,osasuna,1.17,6.5,17.0,2,2,H,0.9558240385774354,1.17,0.11831412513559925,H,0.11831412513559925,0.9558240385774354,1.17,True,1.17,0.16999999999999993,1.17,0.16999999999999993,✓,✓,≥5%,≥5%
2010-09-11,2010,valencia,santander,1.44,4.33,7.0,2,2,H,0.44686034633033045,1.44,-0.3565211012843241,D,0.9042950845900251,0.43979101260739606,4.33,True,1.44,0.43999999999999995,0.0,-1.0,✓,✗,<0%,≥5%
2010-09-12,2010,zaragoza,malaga,1.91,3.4,4.0,0,0,A,0.5488603024080362,4.0,1.1954412096321447,A,1.1954412096321447,0.5488603024080362,4.0,True,4.0,3.0,4.0,3.0,✓,✓,≥5%,≥5%
2010-09-12,2010,sevilla,la coruna,1.5,4.0,7.0,1,2,H,0.7691199609137286,1.5,0.15367994137059293,H,0.15367994137059293,0.7691199609137286,1.5,True,0.0,-1.0,0.0,-1.0,✗,✗,≥5%,≥5%
2010-09-12,2010,getafe,levante,1.57,3.8,6.0,2,2,H,0.4238818448031964,1.57,-0.3345055036589816,D,0.5395065992578914,0.405133315594182,3.8,True,1.57,0.5700000000000001,0.0,-1.0,✓,✗,<0%,≥5%
2010-09-12,2010,villarreal,espanol,1.8,3.5,4.5,2,2,H,0.5168651623762736,1.8,-0.06964270772270753,D,0.09863745825321524,0.31389641664377577,3.5,True,1.8,0.8,0.0,-1.0,✓,✗,<0%,≥5%
2010-09-12,2010,sp gijon,mallorca,2.4,3.3,2.9,2,0,A,0.4475396167244951,2.9,0.29786488850103576,A,0.29786488850103576,0.4475396167244951,2.9,True,0.0,-1.0,0.0,-1.0,✗,✗,≥5%,≥5%
