Season,Date,jornada,HomeTeam_norm,AwayTeam_norm,B365H,B365D,B365A,true_result,predicted_result,Pred,predicted_prob,predicted_odds,edge,value_pick,value_ev,value_prob,value_odds,use_value,bet_return,net_profit,value_bet_return,value_net_profit,Correct,value_correct,edge_bin,value_bin
2022,2022-08-12,1,osasuna,sevilla,3.2,3.1,2.4,2,1,D,0.49754123246020887,3.1,0.5423778206266476,D,0.5423778206266476,0.49754123246020887,3.1,True,0.0,-1.0,0.0,-1.0,✗,✗,≥5%,≥5%
2022,2022-08-13,1,valladolid,villarreal,3.9,3.6,1.9,0,0,A,0.5221030712569087,1.9,-0.008004164611873588,D,0.18235303324820928,0.32843139812450256,3.6,True,1.9,0.8999999999999999,0.0,-1.0,✓,✗,<0%,≥5%
2022,2022-08-13,1,barcelona,vallecano,1.22,7.0,12.0,1,2,H,0.6021213843036364,1.22,-0.26541191114956364,D,1.2697999991405458,0.3242571427343637,7.0,True,0.0,-1.0,7.0,6.0,✗,✓,<0%,≥5%
2022,2022-08-13,1,celta,espanol,1.8,3.75,4.75,1,1,D,0.45395362095845043,3.75,0.7023260785941892,D,0.7023260785941892,0.45395362095845043,3.75,True,3.75,2.75,3.75,2.75,✓,✓,≥5%,≥5%
2022,2022-08-14,1,almeria,real madrid,7.5,5.0,1.4,0,0,A,0.7466525343442789,1.4,0.045313548081990396,A,0.045313548081990396,0.7466525343442789,1.4,True,1.4,0.3999999999999999,1.4,0.3999999999999999,✓,✓,2–5%,2–5%
2022,2022-08-14,1,cadiz,sociedad,3.6,3.2,2.2,0,0,A,0.4852080894190302,2.2,0.06745779672186658,D,0.1726062016765102,0.36643943802390944,3.2,True,2.2,1.2000000000000002,0.0,-1.0,✓,✗,≥5%,≥5%
2022,2022-08-14,1,valencia,girona,1.85,3.4,4.5,2,1,D,0.4416672579957574,3.4,0.5016686771855752,D,0.5016686771855752,0.4416672579957574,3.4,True,0.0,-1.0,0.0,-1.0,✗,✗,≥5%,≥5%
2022,2022-08-15,1,betis,elche,1.44,4.5,7.0,2,2,H,0.4045212105280486,1.44,-0.41748945683961003,D,0.8171752901906844,0.40381673115348543,4.5,True,1.44,0.43999999999999995,0.0,-1.0,✓,✗,<0%,≥5%
2022,2022-08-15,1,ath bilbao,mallorca,1.6,3.75,6.5,1,1,D,0.4212741872720674,3.75,0.5797782022702527,D,0.5797782022702527,0.4212741872720674,3.75,True,3.75,2.75,3.75,2.75,✓,✓,≥5%,≥5%
2022,2022-08-15,1,getafe,ath madrid,5.0,3.1,1.9,0,0,A,0.5160160037716587,1.9,-0.019569592833848515,D,0.12018747292728826,0.36135079771848005,3.1,True,1.9,0.8999999999999999,0.0,-1.0,✓,✗,<0%,≥5%
