match_num,date,model_cum,bet365_cum,model_ret,bet365_ret,home,away,true_txt,model_txt,bet365_txt
47,2021-09-19,-4.53,-3.09,0.9,0.9,valencia,real madrid,Away,Away,Away
48,2021-09-20,-5.53,-4.09,-1.0,-1.0,barcelona,granada,Draw,Home,Home
49,2021-09-21,-6.53,-5.09,-1.0,-1.0,ath bilbao,vallecano,Away,Home,Home
50,2021-09-21,-5.87,-4.43,0.66,0.66,getafe,ath madrid,Away,Away,Away
51,2021-09-21,-6.87,-5.43,-1.0,-1.0,levante,celta,Away,Home,Home
52,2021-09-22,-6.37,-4.93,0.5,0.5,villarreal,elche,Home,Home,Home
53,2021-09-22,-5.76,-4.32,0.61,0.61,sevilla,valencia,Home,Home,Home
54,2021-09-22,-5.54,-4.1,0.22,0.22,real madrid,mallorca,Home,Home,Home
55,2021-09-22,-4.74,-3.3,0.8,0.8,espanol,alaves,Home,Home,Home
56,2021-09-23,-5.74,-4.3,-1.0,-1.0,cadiz,barcelona,Draw,Away,Away
57,2021-09-23,-4.84,-3.4,0.9,0.9,granada,sociedad,Away,Away,Away
58,2021-09-23,-5.84,-4.4,-1.0,-1.0,osasuna,betis,Away,Draw,Home
59,2021-09-25,-6.84,-5.4,-1.0,-1.0,alaves,ath madrid,Home,Away,Away
60,2021-09-25,-7.84,-6.4,-1.0,-1.0,real madrid,villarreal,Draw,Home,Home
61,2021-09-25,-7.27,-5.83,0.57,0.57,sevilla,espanol,Home,Home,Home
62,2021-09-25,-5.07,-6.83,2.2,-1.0,valencia,ath bilbao,Draw,Draw,Home
63,2021-09-26,-4.67,-6.43,0.4,0.4,sociedad,elche,Home,Home,Home
64,2021-09-26,-4.07,-5.83,0.6,0.6,vallecano,cadiz,Home,Home,Home
65,2021-09-26,-5.07,-6.83,-1.0,-1.0,mallorca,osasuna,Away,Draw,Home
66,2021-09-26,-4.32,-6.08,0.75,0.75,betis,getafe,Home,Home,Home
67,2021-09-26,-3.92,-5.68,0.4,0.4,barcelona,levante,Home,Home,Home
68,2021-09-27,-3.31,-5.07,0.61,0.61,celta,granada,Home,Home,Home
69,2021-10-01,-2.78,-4.54,0.53,0.53,ath bilbao,alaves,Home,Home,Home
70,2021-10-02,-1.88,-3.64,0.9,0.9,ath madrid,barcelona,Home,Home,Home
71,2021-10-02,-2.88,-4.64,-1.0,-1.0,cadiz,valencia,Draw,Away,Away
72,2021-10-02,-1.78,-3.54,1.1,1.1,mallorca,levante,Home,Home,Home
73,2021-10-02,-0.63,-2.39,1.15,1.15,osasuna,vallecano,Home,Home,Home
74,2021-10-03,-1.63,-3.39,-1.0,-1.0,elche,celta,Home,Draw,Away
75,2021-10-03,-2.63,-4.39,-1.0,-1.0,espanol,real madrid,Home,Away,Away
76,2021-10-03,-3.63,-5.39,-1.0,-1.0,getafe,sociedad,Draw,Away,Away
77,2021-10-03,-4.63,-6.39,-1.0,-1.0,granada,sevilla,Home,Away,Away
78,2021-10-03,-3.63,-5.39,1.0,1.0,villarreal,betis,Home,Home,Home
79,2021-10-16,-4.63,-6.39,-1.0,-1.0,levante,getafe,Draw,Home,Home
80,2021-10-16,-4.23,-5.99,0.4,0.4,sociedad,mallorca,Home,Home,Home
81,2021-10-17,-3.03,-4.79,1.2,1.2,celta,sevilla,Away,Away,Away
82,2021-10-17,-2.53,-4.29,0.5,0.5,barcelona,valencia,Home,Home,Home
83,2021-10-17,-1.73,-3.49,0.8,0.8,vallecano,elche,Home,Home,Home
84,2021-10-17,-2.73,-4.49,-1.0,-1.0,villarreal,osasuna,Away,Home,Home
85,2021-10-18,-1.58,-3.34,1.15,1.15,alaves,betis,Away,Away,Away
86,2021-10-18,-0.92,-2.68,0.66,0.66,espanol,cadiz,Home,Home,Home
87,2021-10-22,-1.92,-3.68,-1.0,-1.0,osasuna,granada,Draw,Home,Home
88,2021-10-23,-2.92,-4.68,-1.0,-1.0,valencia,mallorca,Draw,Home,Home
89,2021-10-23,-3.92,-3.23,-1.0,1.45,ath bilbao,villarreal,Home,Draw,Home
90,2021-10-23,-4.92,-4.23,-1.0,-1.0,cadiz,alaves,Away,Home,Home
91,2021-10-23,-2.92,-5.23,2.0,-1.0,elche,espanol,Draw,Draw,Home
92,2021-10-24,-2.48,-4.79,0.44,0.44,sevilla,levante,Home,Home,Home
93,2021-10-24,-3.48,-5.79,-1.0,-1.0,ath madrid,sociedad,Draw,Home,Home
94,2021-10-24,-4.48,-4.34,-1.0,1.45,barcelona,real madrid,Away,Draw,Away
95,2021-10-24,-3.65,-3.51,0.83,0.83,betis,vallecano,Home,Home,Home
96,2021-10-25,-4.65,-4.51,-1.0,-1.0,getafe,celta,Away,Home,Home
97,2021-10-26,-5.65,-5.51,-1.0,-1.0,espanol,ath bilbao,Draw,Away,Away
98,2021-10-26,-4.35,-4.21,1.3,1.3,alaves,elche,Home,Home,Home
99,2021-10-26,-5.35,-5.21,-1.0,-1.0,villarreal,cadiz,Draw,Home,Home
100,2021-10-27,-6.35,-6.21,-1.0,-1.0,vallecano,barcelona,Home,Away,Away
101,2021-10-27,-5.5,-5.36,0.85,0.85,betis,valencia,Home,Home,Home
102,2021-10-27,-6.5,-6.36,-1.0,-1.0,mallorca,sevilla,Draw,Away,Away
103,2021-10-27,-7.5,-7.36,-1.0,-1.0,real madrid,osasuna,Draw,Home,Home
104,2021-10-28,-5.7,-8.36,1.8,-1.0,granada,getafe,Draw,Draw,Home
105,2021-10-28,-6.7,-9.36,-1.0,-1.0,levante,ath madrid,Draw,Away,Away
106,2021-10-28,-7.7,-7.91,-1.0,1.45,celta,sociedad,Away,Draw,Away
107,2021-10-30,-8.7,-8.91,-1.0,-1.0,barcelona,alaves,Draw,Home,Home
108,2021-10-30,-8.26,-8.47,0.44,0.44,elche,real madrid,Away,Away,Away
109,2021-10-30,-7.73,-7.94,0.53,0.53,sevilla,osasuna,Home,Home,Home
110,2021-10-30,-8.73,-8.94,-1.0,-1.0,valencia,villarreal,Home,Away,Away
111,2021-10-31,-7.28,-7.49,1.45,1.45,getafe,espanol,Home,Home,Home
112,2021-10-31,-8.28,-8.49,-1.0,-1.0,sociedad,ath bilbao,Draw,Home,Home
113,2021-10-31,-9.28,-9.49,-1.0,-1.0,cadiz,mallorca,Draw,Home,Home
114,2021-10-31,-8.68,-8.89,0.6,0.6,ath madrid,betis,Home,Home,Home
115,2021-11-01,-6.43,-9.89,2.25,-1.0,vallecano,celta,Draw,Draw,Home
116,2021-11-01,-7.43,-10.89,-1.0,-1.0,levante,granada,Away,Home,Home
117,2021-11-05,-8.43,-11.89,-1.0,-1.0,ath bilbao,cadiz,Away,Home,Home
118,2021-11-06,-6.93,-10.39,1.5,1.5,alaves,levante,Home,Home,Home
119,2021-11-06,-7.93,-11.39,-1.0,-1.0,celta,barcelona,Draw,Away,Away
120,2021-11-06,-7.08,-10.54,0.85,0.85,espanol,granada,Home,Home,Home
121,2021-11-06,-6.75,-10.21,0.33,0.33,real madrid,vallecano,Home,Home,Home
122,2021-11-07,-5.3,-8.76,1.45,1.45,betis,sevilla,Away,Away,Away
123,2021-11-07,-4.8,-8.26,0.5,0.5,villarreal,getafe,Home,Home,Home
124,2021-11-07,-5.8,-9.26,-1.0,-1.0,mallorca,elche,Draw,Home,Home
125,2021-11-07,-4.45,-7.91,1.35,1.35,osasuna,sociedad,Away,Away,Away
126,2021-11-07,-5.45,-8.91,-1.0,-1.0,valencia,ath madrid,Draw,Away,Away
127,2021-11-19,-6.45,-9.91,-1.0,-1.0,levante,ath bilbao,Draw,Away,Away
128,2021-11-20,-6.09,-9.55,0.36,0.36,barcelona,espanol,Home,Home,Home
129,2021-11-20,-5.65,-9.11,0.44,0.44,ath madrid,osasuna,Home,Home,Home
130,2021-11-20,-6.65,-10.11,-1.0,-1.0,sevilla,alaves,Draw,Home,Home
131,2021-11-20,-4.35,-11.11,2.3,-1.0,celta,villarreal,Draw,Draw,Away
132,2021-11-21,-5.35,-12.11,-1.0,-1.0,sociedad,valencia,Draw,Home,Home
133,2021-11-21,-4.25,-11.01,1.1,1.1,elche,betis,Away,Away,Away
134,2021-11-21,-3.8,-10.56,0.45,0.45,granada,real madrid,Away,Away,Away
135,2021-11-21,-2.8,-9.56,1.0,1.0,getafe,cadiz,Home,Home,Home
136,2021-11-22,-2.0,-8.76,0.8,0.8,vallecano,mallorca,Home,Home,Home
137,2021-11-26,-3.0,-9.76,-1.0,-1.0,ath bilbao,granada,Draw,Home,Home
138,2021-11-27,-1.45,-8.21,1.55,1.55,alaves,celta,Away,Away,Away
139,2021-11-27,0.45,-9.21,1.9,-1.0,mallorca,getafe,Draw,Draw,Home
140,2021-11-27,-0.55,-10.21,-1.0,-1.0,valencia,vallecano,Draw,Home,Home
141,2021-11-27,1.05,-8.61,1.6,1.6,villarreal,barcelona,Away,Away,Away
142,2021-11-28,0.05,-9.61,-1.0,-1.0,espanol,sociedad,Home,Draw,Away
143,2021-11-28,0.75,-8.91,0.7,0.7,real madrid,sevilla,Home,Home,Home
144,2021-11-28,1.25,-8.41,0.5,0.5,cadiz,ath madrid,Away,Away,Away
145,2021-11-28,1.91,-7.75,0.66,0.66,betis,levante,Home,Home,Home
146,2021-11-29,0.91,-8.75,-1.0,-1.0,osasuna,elche,Draw,Home,Home
147,2021-12-01,1.35,-8.31,0.44,0.44,real madrid,ath bilbao,Home,Home,Home
148,2021-12-03,2.72,-6.94,1.37,1.37,granada,alaves,Home,Home,Home
149,2021-12-04,1.72,-7.94,-1.0,-1.0,ath madrid,mallorca,Away,Home,Home
150,2021-12-04,0.72,-8.94,-1.0,-1.0,barcelona,betis,Away,Home,Home
151,2021-12-04,1.72,-7.94,1.0,1.0,sevilla,villarreal,Home,Home,Home
152,2021-12-04,2.97,-6.69,1.25,1.25,sociedad,real madrid,Away,Away,Away
153,2021-12-05,1.97,-7.69,-1.0,-1.0,celta,valencia,Away,Home,Home
154,2021-12-05,3.02,-6.64,1.05,1.05,elche,cadiz,Home,Home,Home
155,2021-12-05,2.02,-7.64,-1.0,-1.0,levante,osasuna,Draw,Home,Home
156,2021-12-05,3.17,-6.49,1.15,1.15,vallecano,espanol,Home,Home,Home
157,2021-12-06,2.17,-7.49,-1.0,-1.0,getafe,ath bilbao,Draw,Away,Away
158,2021-12-10,4.17,-8.49,2.0,-1.0,mallorca,celta,Draw,Draw,Home
159,2021-12-11,3.17,-9.49,-1.0,-1.0,ath bilbao,sevilla,Away,Draw,Home
160,2021-12-11,5.07,-10.49,1.9,-1.0,alaves,getafe,Draw,Draw,Home
161,2021-12-11,6.12,-9.44,1.05,1.05,espanol,levante,Home,Home,Home
162,2021-12-11,6.87,-8.69,0.75,0.75,valencia,elche,Home,Home,Home
163,2021-12-12,5.87,-9.69,-1.0,-1.0,osasuna,barcelona,Draw,Away,Away
164,2021-12-12,4.87,-8.44,-1.0,1.25,betis,sociedad,Home,Draw,Home
165,2021-12-12,5.59,-7.72,0.72,0.72,villarreal,vallecano,Home,Home,Home
166,2021-12-12,6.64,-6.67,1.05,1.05,real madrid,ath madrid,Home,Home,Home
167,2021-12-13,8.74,-7.67,2.1,-1.0,cadiz,granada,Draw,Draw,Home
168,2021-12-17,9.69,-6.72,0.95,0.95,celta,espanol,Home,Home,Home
169,2021-12-18,9.99,-6.42,0.3,0.3,barcelona,elche,Home,Home,Home
170,2021-12-18,8.99,-4.67,-1.0,1.75,sevilla,ath madrid,Home,Draw,Home
171,2021-12-18,7.99,-5.67,-1.0,-1.0,sociedad,villarreal,Away,Home,Home
172,2021-12-18,8.71,-4.95,0.72,0.72,vallecano,alaves,Home,Home,Home
173,2021-12-19,7.71,-5.95,-1.0,-1.0,real madrid,cadiz,Draw,Home,Home
174,2021-12-19,9.21,-4.45,1.5,1.5,granada,mallorca,Home,Home,Home
175,2021-12-19,10.36,-3.3,1.15,1.15,ath bilbao,betis,Home,Home,Home
176,2021-12-19,11.76,-1.9,1.4,1.4,getafe,osasuna,Home,Home,Home
177,2021-12-20,10.76,-2.9,-1.0,-1.0,levante,valencia,Away,Home,Home
178,2021-12-21,9.76,-3.9,-1.0,-1.0,sevilla,barcelona,Draw,Away,Home
179,2021-12-21,10.09,-3.57,0.33,0.33,villarreal,alaves,Home,Home,Home
180,2021-12-22,9.09,-4.57,-1.0,-1.0,granada,ath madrid,Home,Away,Away
181,2021-12-22,10.19,-3.47,1.1,1.1,ath bilbao,real madrid,Away,Away,Away
182,2021-12-31,9.19,-4.47,-1.0,-1.0,valencia,espanol,Away,Home,Home
183,2022-01-02,10.34,-3.32,1.15,1.15,mallorca,barcelona,Away,Away,Away
184,2022-01-02,9.34,-4.32,-1.0,-1.0,alaves,sociedad,Draw,Away,Away
185,2022-01-02,9.7,-3.96,0.36,0.36,ath madrid,vallecano,Home,Home,Home
186,2022-01-02,8.7,-4.96,-1.0,-1.0,betis,celta,Away,Home,Home
187,2022-01-02,7.7,-5.96,-1.0,-1.0,elche,granada,Draw,Away,Home
188,2022-01-02,6.7,-6.96,-1.0,-1.0,getafe,real madrid,Home,Away,Away
189,2022-01-03,7.1,-6.56,0.4,0.4,villarreal,levante,Home,Home,Home
190,2022-01-03,8.6,-5.06,1.5,1.5,osasuna,ath bilbao,Away,Away,Away
191,2022-01-03,9.45,-4.21,0.85,0.85,cadiz,sevilla,Away,Away,Away
192,2022-01-08,8.45,-5.21,-1.0,-1.0,granada,barcelona,Draw,Away,Away
193,2022-01-08,9.65,-4.01,1.2,1.2,levante,mallorca,Home,Home,Home
194,2022-01-08,10.02,-3.64,0.37,0.37,real madrid,valencia,Home,Home,Home
195,2022-01-08,10.85,-2.81,0.83,0.83,sociedad,celta,Home,Home,Home
196,2022-01-09,9.85,-3.81,-1.0,-1.0,alaves,ath bilbao,Draw,Away,Away
197,2022-01-09,10.6,-3.06,0.75,0.75,osasuna,cadiz,Home,Home,Home
198,2022-01-09,11.21,-2.45,0.61,0.61,sevilla,getafe,Home,Home,Home
199,2022-01-09,10.21,-3.45,-1.0,-1.0,vallecano,betis,Draw,Home,Home
200,2022-01-09,12.41,-4.45,2.2,-1.0,villarreal,ath madrid,Draw,Draw,Away
201,2022-01-10,11.41,-5.45,-1.0,-1.0,espanol,elche,Away,Home,Home
202,2022-01-16,10.41,-6.45,-1.0,-1.0,elche,villarreal,Home,Away,Away
203,2022-01-18,10.86,-6.0,0.45,0.45,betis,alaves,Home,Home,Home
204,2022-01-18,12.96,-7.0,2.1,-1.0,cadiz,espanol,Draw,Draw,Away
205,2022-01-19,13.81,-6.15,0.85,0.85,celta,osasuna,Home,Home,Home
206,2022-01-19,16.06,-7.15,2.25,-1.0,valencia,sevilla,Draw,Draw,Away
207,2022-01-20,17.16,-6.05,1.1,1.1,getafe,granada,Home,Home,Home
208,2022-01-21,18.41,-4.8,1.25,1.25,espanol,betis,Away,Away,Away
209,2022-01-22,18.85,-4.36,0.44,0.44,villarreal,mallorca,Home,Home,Home
210,2022-01-22,17.85,-5.36,-1.0,-1.0,sevilla,celta,Draw,Home,Home
211,2022-01-22,16.85,-6.36,-1.0,-1.0,levante,cadiz,Away,Home,Home
212,2022-01-22,17.29,-5.92,0.44,0.44,ath madrid,valencia,Home,Home,Home
213,2022-01-23,17.86,-5.35,0.57,0.57,alaves,barcelona,Away,Away,Away
214,2022-01-23,16.86,-6.35,-1.0,-1.0,granada,osasuna,Away,Draw,Home
215,2022-01-23,15.86,-7.35,-1.0,-1.0,real madrid,elche,Draw,Home,Home
216,2022-01-23,14.86,-8.35,-1.0,-1.0,sociedad,getafe,Draw,Home,Home
217,2022-01-23,13.86,-9.35,-1.0,-1.0,vallecano,ath bilbao,Away,Draw,Home
218,2022-02-04,14.81,-8.4,0.95,0.95,getafe,levante,Home,Home,Home
219,2022-02-05,15.71,-7.5,0.9,0.9,celta,vallecano,Home,Home,Home
220,2022-02-05,17.08,-6.13,1.37,1.37,elche,alaves,Home,Home,Home
221,2022-02-05,17.91,-5.3,0.83,0.83,mallorca,cadiz,Home,Home,Home
222,2022-02-05,16.91,-6.3,-1.0,-1.0,osasuna,sevilla,Draw,Away,Away
223,2022-02-06,17.16,-6.05,0.25,0.25,real madrid,granada,Home,Home,Home
224,2022-02-06,16.16,-7.05,-1.0,-1.0,betis,villarreal,Away,Home,Home
225,2022-02-06,17.41,-5.8,1.25,1.25,barcelona,ath madrid,Home,Home,Home
226,2022-02-06,16.41,-6.8,-1.0,-1.0,valencia,sociedad,Draw,Home,Away
227,2022-02-07,17.01,-6.2,0.6,0.6,ath bilbao,espanol,Home,Home,Home
228,2022-02-11,17.46,-5.75,0.45,0.45,sevilla,elche,Home,Home,Home
229,2022-02-12,16.46,-6.75,-1.0,-1.0,cadiz,celta,Draw,Away,Away
230,2022-02-12,16.91,-6.3,0.45,0.45,ath madrid,getafe,Home,Home,Home
231,2022-02-12,15.91,-7.3,-1.0,-1.0,villarreal,real madrid,Draw,Away,Home
232,2022-02-12,14.91,-8.3,-1.0,-1.0,vallecano,osasuna,Away,Home,Home
233,2022-02-13,16.01,-7.2,1.1,1.1,levante,betis,Away,Away,Away
234,2022-02-13,16.41,-6.8,0.4,0.4,sociedad,granada,Home,Home,Home
235,2022-02-13,15.41,-7.8,-1.0,-1.0,espanol,barcelona,Draw,Away,Away
236,2022-02-13,14.41,-8.8,-1.0,-1.0,alaves,valencia,Home,Away,Away
237,2022-02-14,13.41,-9.8,-1.0,-1.0,mallorca,ath bilbao,Home,Away,Away
238,2022-02-16,12.41,-10.8,-1.0,-1.0,ath madrid,levante,Away,Home,Home
239,2022-02-18,11.41,-11.8,-1.0,-1.0,elche,vallecano,Home,Away,Away
240,2022-02-19,11.63,-11.58,0.22,0.22,real madrid,alaves,Home,Home,Home
241,2022-02-19,13.53,-12.58,1.9,-1.0,cadiz,getafe,Draw,Draw,Away
242,2022-02-19,14.48,-11.63,0.95,0.95,granada,villarreal,Away,Away,Away
243,2022-02-19,15.53,-10.58,1.05,1.05,osasuna,ath madrid,Away,Away,Away
244,2022-02-20,16.58,-9.53,1.05,1.05,valencia,barcelona,Away,Away,Away
245,2022-02-20,15.58,-10.53,-1.0,-1.0,espanol,sevilla,Draw,Away,Away
246,2022-02-20,16.18,-9.93,0.6,0.6,betis,mallorca,Home,Home,Home
247,2022-02-20,17.55,-8.56,1.37,1.37,ath bilbao,sociedad,Home,Home,Home
248,2022-02-21,16.55,-9.56,-1.0,-1.0,celta,levante,Draw,Home,Home
249,2022-02-25,17.6,-8.51,1.05,1.05,levante,elche,Home,Home,Home
250,2022-02-26,18.21,-7.9,0.61,0.61,ath madrid,celta,Home,Home,Home
251,2022-02-26,17.21,-8.9,-1.0,-1.0,mallorca,valencia,Away,Home,Home
252,2022-02-26,17.87,-8.24,0.66,0.66,vallecano,real madrid,Away,Away,Away
253,2022-02-26,16.87,-9.24,-1.0,-1.0,getafe,alaves,Draw,Home,Home
254,2022-02-27,17.72,-8.39,0.85,0.85,sociedad,osasuna,Home,Home,Home
255,2022-02-27,18.22,-7.89,0.5,0.5,villarreal,espanol,Home,Home,Home
256,2022-02-27,19.42,-6.69,1.2,1.2,sevilla,betis,Home,Home,Home
257,2022-02-27,20.02,-6.09,0.6,0.6,barcelona,ath bilbao,Home,Home,Home
258,2022-02-28,19.02,-7.09,-1.0,-1.0,granada,cadiz,Draw,Home,Home
259,2022-03-02,20.27,-5.84,1.25,1.25,mallorca,sociedad,Away,Away,Away
260,2022-03-04,19.27,-6.84,-1.0,-1.0,alaves,sevilla,Draw,Away,Away
261,2022-03-05,20.42,-5.69,1.15,1.15,espanol,getafe,Home,Home,Home
262,2022-03-05,19.42,-6.69,-1.0,-1.0,osasuna,villarreal,Home,Away,Away
263,2022-03-05,20.02,-6.09,0.6,0.6,real madrid,sociedad,Home,Home,Home
264,2022-03-05,20.77,-5.34,0.75,0.75,valencia,granada,Home,Home,Home
265,2022-03-06,22.47,-3.64,1.7,1.7,cadiz,vallecano,Home,Home,Home
266,2022-03-06,22.87,-3.24,0.4,0.4,elche,barcelona,Away,Away,Away
267,2022-03-06,23.62,-2.49,0.75,0.75,celta,mallorca,Home,Home,Home
268,2022-03-06,24.99,-1.12,1.37,1.37,betis,ath madrid,Away,Away,Away
269,2022-03-07,25.56,-0.55,0.57,0.57,ath bilbao,levante,Home,Home,Home
270,2022-03-11,25.92,-0.19,0.36,0.36,ath madrid,cadiz,Home,Home,Home
271,2022-03-12,24.92,-1.19,-1.0,-1.0,granada,elche,Away,Home,Home
272,2022-03-12,23.92,-2.19,-1.0,-1.0,getafe,valencia,Draw,Home,Home
273,2022-03-12,24.57,-1.54,0.65,0.65,villarreal,celta,Home,Home,Home
274,2022-03-12,23.57,-2.54,-1.0,-1.0,levante,espanol,Draw,Home,Home
275,2022-03-13,24.1,-2.01,0.53,0.53,sociedad,alaves,Home,Home,Home
276,2022-03-13,25.4,-0.71,1.3,1.3,betis,ath bilbao,Home,Home,Home
277,2022-03-13,24.4,-1.71,-1.0,-1.0,vallecano,sevilla,Draw,Away,Away
278,2022-03-13,24.73,-1.38,0.33,0.33,barcelona,osasuna,Home,Home,Home
279,2022-03-14,25.3,-0.81,0.57,0.57,mallorca,real madrid,Away,Away,Away
280,2022-03-18,24.3,-1.81,-1.0,-1.0,ath bilbao,getafe,Draw,Home,Home
281,2022-03-19,25.3,-0.81,1.0,1.0,vallecano,ath madrid,Away,Away,Away
282,2022-03-19,26.2,0.09,0.9,0.9,osasuna,levante,Home,Home,Home
283,2022-03-19,25.2,-0.91,-1.0,-1.0,alaves,granada,Away,Home,Home
284,2022-03-19,24.2,-1.91,-1.0,-1.0,elche,valencia,Away,Draw,Home
285,2022-03-20,23.2,-2.91,-1.0,-1.0,cadiz,villarreal,Home,Away,Away
286,2022-03-20,22.2,-3.91,-1.0,-1.0,celta,betis,Draw,Home,Home
287,2022-03-20,23.25,-2.86,1.05,1.05,espanol,mallorca,Home,Home,Home
288,2022-03-20,22.25,-3.86,-1.0,-1.0,real madrid,barcelona,Away,Home,Home
289,2022-03-20,21.25,-4.86,-1.0,-1.0,sevilla,sociedad,Draw,Home,Home
290,2022-04-02,20.25,-5.86,-1.0,-1.0,levante,villarreal,Home,Away,Away
291,2022-04-02,21.15,-4.96,0.9,0.9,celta,real madrid,Away,Away,Away
292,2022-04-02,22.3,-3.81,1.15,1.15,getafe,mallorca,Home,Home,Home
293,2022-04-02,22.63,-3.48,0.33,0.33,ath madrid,alaves,Home,Home,Home
294,2022-04-03,23.08,-3.03,0.45,0.45,ath bilbao,elche,Home,Home,Home
295,2022-04-03,23.53,-2.58,0.45,0.45,barcelona,sevilla,Home,Home,Home
296,2022-04-03,24.43,-1.68,0.9,0.9,betis,osasuna,Home,Home,Home
297,2022-04-03,23.43,-2.68,-1.0,-1.0,granada,vallecano,Draw,Home,Home
298,2022-04-03,22.43,-3.68,-1.0,-1.0,valencia,cadiz,Draw,Home,Home
299,2022-04-04,23.03,-3.08,0.6,0.6,sociedad,espanol,Home,Home,Home
300,2022-04-08,23.53,-2.58,0.5,0.5,sevilla,granada,Home,Home,Home
301,2022-04-09,23.93,-2.18,0.4,0.4,real madrid,getafe,Home,Home,Home
302,2022-04-09,22.93,-3.18,-1.0,-1.0,mallorca,ath madrid,Home,Away,Away
303,2022-04-09,21.93,-4.18,-1.0,-1.0,villarreal,ath bilbao,Draw,Home,Home
304,2022-04-09,23.18,-2.93,1.25,1.25,cadiz,betis,Away,Away,Away
