match_num,date,model_cum,bet365_cum,model_ret,bet365_ret,home,away,true_txt,model_txt,bet365_txt
70,2008-10-19,10.53,1.21,2.4,-1.0,valladolid,recreativo,Draw,Draw,Home
71,2008-10-25,9.53,0.21,-1.0,-1.0,osasuna,betis,Away,Draw,Home
72,2008-10-25,9.75,0.43,0.22,0.22,barcelona,almeria,Home,Home,Home
73,2008-10-26,8.75,1.34,-1.0,0.91,getafe,valladolid,Home,Draw,Home
74,2008-10-26,7.75,0.34,-1.0,-1.0,la coruna,sp gijon,Away,Draw,Home
75,2008-10-26,6.75,1.72,-1.0,1.38,mallorca,espanol,Home,Draw,Home
76,2008-10-26,5.75,3.22,-1.0,1.5,numancia,santander,Home,Draw,Home
77,2008-10-26,6.0,3.47,0.25,0.25,real madrid,ath bilbao,Home,Home,Home
78,2008-10-26,5.0,2.47,-1.0,-1.0,recreativo,valencia,Draw,Away,Away
79,2008-10-26,4.0,1.47,-1.0,-1.0,sevilla,malaga,Away,Home,Home
80,2008-10-26,6.4,0.47,2.4,-1.0,villarreal,ath madrid,Draw,Draw,Home
81,2008-11-01,6.93,1.0,0.53,0.53,ath madrid,mallorca,Home,Home,Home
82,2008-11-01,5.93,-0.0,-1.0,-1.0,valencia,santander,Away,Home,Home
83,2008-11-01,7.13,1.2,1.2,1.2,ath bilbao,villarreal,Away,Away,Away
84,2008-11-01,7.49,1.56,0.36,0.36,malaga,barcelona,Away,Away,Away
85,2008-11-02,6.49,2.66,-1.0,1.1,sp gijon,numancia,Home,Draw,Home
86,2008-11-02,5.49,1.66,-1.0,-1.0,almeria,real madrid,Draw,Away,Away
87,2008-11-02,4.49,0.66,-1.0,-1.0,betis,la coruna,Away,Draw,Home
88,2008-11-02,3.49,1.66,-1.0,1.0,espanol,osasuna,Home,Draw,Home
89,2008-11-02,5.74,0.66,2.25,-1.0,recreativo,getafe,Draw,Draw,Home
90,2008-11-02,4.74,-0.34,-1.0,-1.0,valladolid,sevilla,Home,Draw,Away
91,2008-11-08,4.96,-0.12,0.22,0.22,real madrid,malaga,Home,Home,Home
92,2008-11-08,5.13,0.05,0.17,0.17,barcelona,valladolid,Home,Home,Home
93,2008-11-09,5.49,0.41,0.36,0.36,sevilla,recreativo,Home,Home,Home
94,2008-11-09,6.49,1.41,1.0,1.0,santander,sp gijon,Home,Home,Home
95,2008-11-09,7.02,1.94,0.53,0.53,villarreal,almeria,Home,Home,Home
96,2008-11-09,6.02,0.94,-1.0,-1.0,osasuna,ath madrid,Draw,Away,Away
97,2008-11-09,7.42,2.34,1.4,1.4,getafe,valencia,Away,Away,Away
98,2008-11-09,9.72,1.34,2.3,-1.0,mallorca,ath bilbao,Draw,Draw,Home
99,2008-11-09,11.47,0.34,1.75,-1.0,numancia,betis,Away,Away,Home
100,2008-11-09,10.47,1.49,-1.0,1.15,la coruna,espanol,Home,Draw,Home
101,2008-11-15,9.47,0.49,-1.0,-1.0,valencia,sp gijon,Away,Home,Home
102,2008-11-15,8.47,-0.51,-1.0,-1.0,valladolid,real madrid,Home,Away,Away
103,2008-11-16,9.87,0.89,1.4,1.4,getafe,sevilla,Away,Away,Away
104,2008-11-16,8.87,1.89,-1.0,1.0,almeria,mallorca,Home,Draw,Home
105,2008-11-16,7.87,2.99,-1.0,1.1,ath bilbao,osasuna,Home,Draw,Home
106,2008-11-16,8.49,3.61,0.62,0.62,ath madrid,la coruna,Home,Home,Home
107,2008-11-16,9.4,4.52,0.91,0.91,betis,santander,Home,Home,Home
108,2008-11-16,8.4,3.52,-1.0,-1.0,espanol,numancia,Away,Draw,Home
109,2008-11-16,10.8,2.52,2.4,-1.0,malaga,villarreal,Draw,Draw,Away
110,2008-11-16,11.13,2.85,0.33,0.33,recreativo,barcelona,Away,Away,Away
111,2008-11-22,11.43,3.15,0.3,0.3,real madrid,recreativo,Home,Home,Home
112,2008-11-22,10.43,2.15,-1.0,-1.0,sevilla,valencia,Draw,Away,Home
113,2008-11-22,9.43,1.15,-1.0,-1.0,villarreal,valladolid,Away,Home,Home
114,2008-11-23,8.43,0.15,-1.0,-1.0,sp gijon,betis,Away,Home,Home
115,2008-11-23,7.43,-0.85,-1.0,-1.0,numancia,ath madrid,Draw,Away,Away
116,2008-11-23,9.83,-1.85,2.4,-1.0,mallorca,malaga,Draw,Draw,Home
117,2008-11-23,8.83,-0.75,-1.0,1.1,santander,espanol,Home,Draw,Home
118,2008-11-23,7.83,0.25,-1.0,1.0,la coruna,ath bilbao,Home,Draw,Home
119,2008-11-23,6.83,-0.75,-1.0,-1.0,barcelona,getafe,Draw,Home,Home
120,2008-11-23,5.83,0.5,-1.0,1.25,osasuna,almeria,Home,Draw,Home
121,2008-11-29,4.83,-0.5,-1.0,-1.0,getafe,real madrid,Home,Away,Away
122,2008-11-29,5.93,0.6,1.1,1.1,sevilla,barcelona,Away,Away,Away
123,2008-11-30,4.93,1.6,-1.0,1.0,valladolid,mallorca,Home,Draw,Home
124,2008-11-30,6.03,2.7,1.1,1.1,recreativo,villarreal,Away,Away,Away
125,2008-11-30,5.03,3.9,-1.0,1.2,malaga,osasuna,Home,Draw,Home
126,2008-11-30,5.83,4.7,0.8,0.8,valencia,betis,Home,Home,Home
127,2008-11-30,6.4,5.27,0.57,0.57,ath madrid,santander,Home,Home,Home
128,2008-11-30,5.4,6.12,-1.0,0.85,ath bilbao,numancia,Home,Draw,Home
129,2008-11-30,4.4,5.12,-1.0,-1.0,almeria,la coruna,Away,Draw,Home
130,2008-11-30,3.4,4.12,-1.0,-1.0,espanol,sp gijon,Away,Home,Home
131,2008-12-06,3.93,4.65,0.53,0.53,barcelona,valencia,Home,Home,Home
132,2008-12-06,5.13,5.85,1.2,1.2,sp gijon,ath madrid,Away,Away,Away
133,2008-12-06,4.13,4.85,-1.0,-1.0,villarreal,getafe,Draw,Home,Home
134,2008-12-07,6.38,3.85,2.25,-1.0,santander,ath bilbao,Draw,Draw,Home
135,2008-12-07,5.38,2.85,-1.0,-1.0,betis,espanol,Draw,Home,Home
136,2008-12-07,6.29,3.76,0.91,0.91,la coruna,malaga,Home,Home,Home
137,2008-12-07,5.29,2.76,-1.0,-1.0,mallorca,recreativo,Away,Home,Home
138,2008-12-07,4.29,4.16,-1.0,1.4,numancia,almeria,Home,Away,Home
139,2008-12-07,6.69,3.16,2.4,-1.0,osasuna,valladolid,Draw,Draw,Home
140,2008-12-07,9.09,2.16,2.4,-1.0,real madrid,sevilla,Away,Away,Home
141,2008-12-13,9.62,2.69,0.53,0.53,valencia,espanol,Home,Home,Home
142,2008-12-13,10.19,3.26,0.57,0.57,barcelona,real madrid,Home,Home,Home
143,2008-12-14,9.19,4.56,-1.0,1.3,recreativo,osasuna,Home,Draw,Home
144,2008-12-14,8.19,5.51,-1.0,0.95,malaga,numancia,Home,Draw,Home
145,2008-12-14,10.49,4.51,2.3,-1.0,almeria,santander,Draw,Draw,Home
146,2008-12-14,11.34,5.36,0.85,0.85,getafe,mallorca,Home,Home,Home
147,2008-12-14,12.39,6.41,1.05,1.05,sevilla,villarreal,Home,Home,Home
148,2008-12-14,11.39,7.51,-1.0,1.1,valladolid,la coruna,Home,Draw,Home
149,2008-12-14,12.01,8.13,0.62,0.62,ath madrid,betis,Home,Home,Home
150,2008-12-14,13.01,9.13,1.0,1.0,ath bilbao,sp gijon,Home,Home,Home
151,2008-12-20,12.01,10.23,-1.0,1.1,espanol,ath madrid,Away,Draw,Away
152,2008-12-20,12.91,11.13,0.9,0.9,real madrid,valencia,Home,Home,Home
153,2008-12-21,13.71,11.93,0.8,0.8,villarreal,barcelona,Away,Away,Away
154,2008-12-21,12.71,13.23,-1.0,1.3,sp gijon,almeria,Home,Away,Home
155,2008-12-21,11.71,12.23,-1.0,-1.0,santander,malaga,Draw,Home,Home
156,2008-12-21,10.71,13.63,-1.0,1.4,osasuna,getafe,Home,Draw,Home
157,2008-12-21,11.43,14.35,0.72,0.72,la coruna,recreativo,Home,Home,Home
158,2008-12-21,10.43,13.35,-1.0,-1.0,mallorca,sevilla,Draw,Away,Away
159,2008-12-21,9.43,12.35,-1.0,-1.0,betis,ath bilbao,Away,Home,Home
160,2008-12-21,8.43,13.85,-1.0,1.5,numancia,valladolid,Home,Draw,Home
161,2009-01-03,8.61,14.03,0.18,0.18,barcelona,mallorca,Home,Home,Home
162,2009-01-03,7.61,15.13,-1.0,1.1,valencia,ath madrid,Home,Draw,Home
163,2009-01-04,6.61,14.13,-1.0,-1.0,ath bilbao,espanol,Draw,Home,Home
164,2009-01-04,5.61,13.13,-1.0,-1.0,valladolid,santander,Away,Draw,Home
165,2009-01-04,4.61,12.13,-1.0,-1.0,getafe,la coruna,Away,Home,Home
166,2009-01-04,3.61,13.5,-1.0,1.37,almeria,betis,Home,Draw,Home
167,2009-01-04,4.36,14.25,0.75,0.75,real madrid,villarreal,Home,Home,Home
168,2009-01-04,3.36,15.35,-1.0,1.1,recreativo,numancia,Home,Draw,Home
169,2009-01-04,4.31,16.3,0.95,0.95,malaga,sp gijon,Home,Home,Home
170,2009-01-04,3.31,15.3,-1.0,-1.0,sevilla,osasuna,Draw,Home,Home
171,2009-01-10,5.01,17.0,1.7,1.7,la coruna,sevilla,Away,Away,Away
172,2009-01-10,4.01,16.0,-1.0,-1.0,valencia,villarreal,Draw,Home,Home
173,2009-01-11,3.01,17.38,-1.0,1.38,sp gijon,valladolid,Home,Draw,Home
174,2009-01-11,5.41,16.38,2.4,-1.0,santander,recreativo,Draw,Draw,Home
175,2009-01-11,5.81,16.78,0.4,0.4,osasuna,barcelona,Away,Away,Away
176,2009-01-11,4.81,18.28,-1.0,1.5,numancia,getafe,Home,Away,Home
177,2009-01-11,5.56,19.03,0.75,0.75,mallorca,real madrid,Away,Away,Away
178,2009-01-11,4.56,18.03,-1.0,-1.0,betis,malaga,Away,Home,Home
179,2009-01-11,3.56,17.03,-1.0,-1.0,ath madrid,ath bilbao,Away,Home,Home
180,2009-01-11,6.06,16.03,2.5,-1.0,espanol,almeria,Draw,Draw,Home
181,2009-01-17,6.31,16.28,0.25,0.25,barcelona,la coruna,Home,Home,Home
182,2009-01-17,6.64,16.61,0.33,0.33,sevilla,numancia,Home,Home,Home
183,2009-01-18,5.64,17.86,-1.0,1.25,recreativo,sp gijon,Home,Draw,Home
184,2009-01-18,8.14,16.86,2.5,-1.0,valladolid,betis,Away,Away,Home
185,2009-01-18,8.39,17.11,0.25,0.25,real madrid,osasuna,Home,Home,Home
186,2009-01-18,8.83,17.55,0.44,0.44,villarreal,mallorca,Home,Home,Home
187,2009-01-18,7.83,16.55,-1.0,-1.0,getafe,santander,Away,Home,Home
188,2009-01-18,10.23,15.55,2.4,-1.0,almeria,ath madrid,Draw,Draw,Away
189,2009-01-18,9.23,16.55,-1.0,1.0,malaga,espanol,Home,Draw,Home
190,2009-01-18,8.23,15.55,-1.0,-1.0,ath bilbao,valencia,Home,Away,Away
191,2009-01-24,8.37,15.69,0.14,0.14,barcelona,numancia,Home,Home,Home
192,2009-01-24,7.37,14.69,-1.0,-1.0,villarreal,osasuna,Draw,Home,Home
193,2009-01-25,9.77,13.69,2.4,-1.0,valladolid,espanol,Draw,Draw,Home
194,2009-01-25,8.77,15.09,-1.0,1.4,almeria,ath bilbao,Home,Draw,Home
195,2009-01-25,9.67,15.99,0.9,0.9,getafe,sp gijon,Home,Home,Home
196,2009-01-25,12.07,14.99,2.4,-1.0,malaga,ath madrid,Draw,Draw,Away
197,2009-01-25,11.07,13.99,-1.0,-1.0,mallorca,valencia,Home,Away,Away
198,2009-01-25,11.47,14.39,0.4,0.4,real madrid,la coruna,Home,Home,Home
199,2009-01-25,10.47,15.89,-1.0,1.5,recreativo,betis,Home,Away,Home
200,2009-01-25,9.47,14.89,-1.0,-1.0,sevilla,santander,Away,Home,Home
201,2009-01-31,10.47,15.89,1.0,1.0,ath bilbao,malaga,Home,Home,Home
202,2009-01-31,11.04,16.46,0.57,0.57,numancia,real madrid,Away,Away,Away
203,2009-02-01,11.65,17.07,0.61,0.61,valencia,almeria,Home,Home,Home
204,2009-02-01,10.65,16.07,-1.0,-1.0,sp gijon,sevilla,Home,Away,Away
205,2009-02-01,9.65,15.07,-1.0,-1.0,betis,getafe,Draw,Home,Home
206,2009-02-01,8.65,14.07,-1.0,-1.0,espanol,recreativo,Draw,Home,Home
207,2009-02-01,7.65,15.57,-1.0,1.5,la coruna,villarreal,Home,Away,Home
208,2009-02-01,6.65,16.57,-1.0,1.0,osasuna,mallorca,Home,Draw,Home
209,2009-02-01,5.65,15.57,-1.0,-1.0,ath madrid,valladolid,Away,Home,Home
210,2009-02-01,6.15,16.07,0.5,0.5,santander,barcelona,Away,Away,Away
211,2009-02-07,5.15,15.07,-1.0,-1.0,sevilla,betis,Away,Home,Home
212,2009-02-07,5.55,15.47,0.4,0.4,real madrid,santander,Home,Home,Home
213,2009-02-08,6.05,15.97,0.5,0.5,villarreal,numancia,Home,Home,Home
214,2009-02-08,5.05,14.97,-1.0,-1.0,getafe,espanol,Draw,Home,Home
215,2009-02-08,6.1,16.02,1.05,1.05,malaga,almeria,Home,Home,Home
216,2009-02-08,6.26,16.18,0.16,0.16,barcelona,sp gijon,Home,Home,Home
217,2009-02-08,5.26,15.18,-1.0,-1.0,mallorca,la coruna,Draw,Away,Home
218,2009-02-08,4.26,16.55,-1.0,1.37,recreativo,ath madrid,Away,Draw,Away
219,2009-02-08,3.26,15.55,-1.0,-1.0,osasuna,valencia,Home,Away,Away
220,2009-02-08,2.26,16.65,-1.0,1.1,valladolid,ath bilbao,Home,Draw,Home
221,2009-02-14,1.26,15.65,-1.0,-1.0,valencia,malaga,Draw,Home,Home
222,2009-02-14,0.26,14.65,-1.0,-1.0,betis,barcelona,Draw,Away,Away
223,2009-02-14,2.51,13.65,2.25,-1.0,la coruna,osasuna,Draw,Draw,Home
224,2009-02-15,1.51,12.65,-1.0,-1.0,ath madrid,getafe,Draw,Home,Home
225,2009-02-15,0.51,11.65,-1.0,-1.0,ath bilbao,recreativo,Draw,Home,Home
226,2009-02-15,-0.49,12.85,-1.0,1.2,almeria,valladolid,Home,Draw,Home
227,2009-02-15,-1.49,11.85,-1.0,-1.0,santander,villarreal,Draw,Home,Home
228,2009-02-15,0.61,10.85,2.1,-1.0,numancia,mallorca,Away,Away,Home
229,2009-02-15,1.91,12.15,1.3,1.3,espanol,sevilla,Away,Away,Away
230,2009-02-15,2.53,12.77,0.62,0.62,sp gijon,real madrid,Away,Away,Away
231,2009-02-21,1.53,11.77,-1.0,-1.0,barcelona,espanol,Away,Home,Home
232,2009-02-21,1.97,12.21,0.44,0.44,real madrid,betis,Home,Home,Home
233,2009-02-21,2.97,13.21,1.0,1.0,sevilla,ath madrid,Home,Home,Home
234,2009-02-21,3.54,13.78,0.57,0.57,villarreal,sp gijon,Home,Home,Home
235,2009-02-22,2.54,12.78,-1.0,-1.0,la coruna,valencia,Draw,Away,Home
236,2009-02-22,1.54,11.78,-1.0,-1.0,valladolid,malaga,Away,Draw,Home
237,2009-02-22,3.79,10.78,2.25,-1.0,recreativo,almeria,Draw,Draw,Home
238,2009-02-22,2.79,9.78,-1.0,-1.0,getafe,ath bilbao,Draw,Home,Home
239,2009-02-22,1.79,11.28,-1.0,1.5,mallorca,santander,Home,Away,Home
240,2009-02-22,2.51,12.0,0.72,0.72,osasuna,numancia,Home,Home,Home
241,2009-02-28,4.11,13.6,1.6,1.6,ath bilbao,sevilla,Away,Away,Away
242,2009-02-28,4.91,14.4,0.8,0.8,espanol,real madrid,Away,Away,Away
243,2009-03-01,3.91,13.4,-1.0,-1.0,sp gijon,mallorca,Away,Draw,Home
244,2009-03-01,2.91,12.4,-1.0,-1.0,santander,osasuna,Draw,Away,Home
245,2009-03-01,4.53,14.02,1.62,1.62,numancia,la coruna,Away,Away,Away
246,2009-03-01,3.53,13.02,-1.0,-1.0,valencia,valladolid,Away,Home,Home
247,2009-03-01,2.53,12.02,-1.0,-1.0,betis,villarreal,Draw,Away,Home
248,2009-03-01,1.53,11.02,-1.0,-1.0,ath madrid,barcelona,Home,Away,Away
249,2009-03-01,0.53,12.22,-1.0,1.2,almeria,getafe,Home,Away,Home
250,2009-03-01,-0.47,11.22,-1.0,-1.0,malaga,recreativo,Away,Home,Home
251,2009-03-07,-0.19,11.5,0.28,0.28,barcelona,ath bilbao,Home,Home,Home
252,2009-03-07,-1.19,10.5,-1.0,-1.0,real madrid,ath madrid,Draw,Home,Home
253,2009-03-07,-0.39,11.3,0.8,0.8,villarreal,espanol,Home,Home,Home
254,2009-03-08,0.33,12.02,0.72,0.72,sevilla,almeria,Home,Home,Home
255,2009-03-08,-0.67,11.02,-1.0,-1.0,getafe,malaga,Away,Home,Home
256,2009-03-08,-1.67,12.22,-1.0,1.2,la coruna,santander,Home,Away,Home
257,2009-03-08,-2.67,11.22,-1.0,-1.0,mallorca,betis,Draw,Away,Home
258,2009-03-08,-3.67,10.22,-1.0,-1.0,numancia,valencia,Home,Away,Away
259,2009-03-08,-4.67,9.22,-1.0,-1.0,osasuna,sp gijon,Away,Home,Home
260,2009-03-08,-5.67,8.22,-1.0,-1.0,recreativo,valladolid,Away,Draw,Home
261,2009-03-14,-6.67,7.22,-1.0,-1.0,valencia,recreativo,Draw,Home,Home
262,2009-03-14,-5.67,8.22,1.0,1.0,ath bilbao,real madrid,Away,Away,Away
263,2009-03-15,-4.62,9.27,1.05,1.05,ath madrid,villarreal,Home,Home,Home
264,2009-03-15,-4.02,9.87,0.6,0.6,almeria,barcelona,Away,Away,Away
265,2009-03-15,-5.02,8.87,-1.0,-1.0,espanol,mallorca,Draw,Home,Home
266,2009-03-15,-6.02,7.87,-1.0,-1.0,betis,osasuna,Draw,Home,Home
267,2009-03-15,-7.02,8.92,-1.0,1.05,valladolid,getafe,Home,Away,Home
268,2009-03-15,-8.02,10.54,-1.0,1.62,sp gijon,la coruna,Home,Draw,Home
269,2009-03-15,-7.22,11.34,0.8,0.8,santander,numancia,Home,Home,Home
270,2009-03-15,-4.92,10.34,2.3,-1.0,malaga,sevilla,Draw,Draw,Away
271,2009-03-21,-4.26,11.0,0.66,0.66,sevilla,valladolid,Home,Home,Home
272,2009-03-21,-3.54,11.72,0.72,0.72,villarreal,ath bilbao,Home,Home,Home
273,2009-03-22,-1.64,10.72,1.9,-1.0,santander,valencia,Away,Away,Home
274,2009-03-22,-1.34,11.02,0.3,0.3,real madrid,almeria,Home,Home,Home
275,2009-03-22,-2.34,12.17,-1.0,1.15,osasuna,espanol,Home,Draw,Home
276,2009-03-22,-3.34,13.52,-1.0,1.35,numancia,sp gijon,Home,Away,Home
277,2009-03-22,-3.12,13.74,0.22,0.22,barcelona,malaga,Home,Home,Home
278,2009-03-22,-4.12,12.74,-1.0,-1.0,la coruna,betis,Draw,Away,Home
279,2009-03-22,-3.12,13.74,1.0,1.0,getafe,recreativo,Home,Home,Home
280,2009-03-22,-4.12,12.74,-1.0,-1.0,mallorca,ath madrid,Home,Away,Away
281,2009-04-04,-3.4,13.46,0.72,0.72,malaga,real madrid,Away,Away,Away
282,2009-04-04,-2.4,14.46,1.0,1.0,recreativo,sevilla,Away,Away,Away
283,2009-04-04,-1.87,14.99,0.53,0.53,valladolid,barcelona,Away,Away,Away
284,2009-04-04,-2.87,13.99,-1.0,-1.0,betis,numancia,Draw,Home,Home
285,2009-04-04,-3.87,15.39,-1.0,1.4,almeria,villarreal,Home,Draw,Home
286,2009-04-04,-2.87,16.39,1.0,1.0,ath bilbao,mallorca,Home,Home,Home
287,2009-04-05,-3.87,15.39,-1.0,-1.0,ath madrid,osasuna,Away,Home,Home
288,2009-04-05,-2.47,16.79,1.4,1.4,espanol,la coruna,Home,Home,Home
289,2009-04-05,-0.85,18.41,1.62,1.62,sp gijon,santander,Away,Away,Away
290,2009-04-05,0.0,19.26,0.85,0.85,valencia,getafe,Home,Home,Home
291,2009-04-11,0.14,19.4,0.14,0.14,barcelona,recreativo,Home,Home,Home
292,2009-04-11,-0.86,18.4,-1.0,-1.0,villarreal,malaga,Away,Home,Home
293,2009-04-12,-0.57,18.69,0.29,0.29,real madrid,valladolid,Home,Home,Home
294,2009-04-12,-1.57,17.69,-1.0,-1.0,sevilla,getafe,Away,Home,Home
295,2009-04-12,-0.47,18.79,1.1,1.1,sp gijon,valencia,Away,Away,Away
296,2009-04-12,2.28,17.79,2.75,-1.0,santander,betis,Away,Away,Home
297,2009-04-12,1.28,18.89,-1.0,1.1,mallorca,almeria,Home,Away,Home
298,2009-04-12,0.28,17.89,-1.0,-1.0,numancia,espanol,Draw,Away,Home
299,2009-04-12,2.03,16.89,1.75,-1.0,la coruna,ath madrid,Away,Away,Home
300,2009-04-12,1.03,17.99,-1.0,1.1,osasuna,ath bilbao,Home,Draw,Home
301,2009-04-18,0.03,16.99,-1.0,-1.0,ath bilbao,la coruna,Away,Home,Home
302,2009-04-18,0.36,17.32,0.33,0.33,ath madrid,numancia,Home,Home,Home
303,2009-04-18,0.8,17.76,0.44,0.44,getafe,barcelona,Away,Away,Away
304,2009-04-18,3.2,16.76,2.4,-1.0,malaga,mallorca,Draw,Draw,Home
305,2009-04-18,3.77,17.33,0.57,0.57,recreativo,real madrid,Away,Away,Away
306,2009-04-19,2.77,16.33,-1.0,-1.0,valladolid,villarreal,Draw,Away,Home
