match_num,date,model_cum,bet365_cum,model_ret,bet365_ret,home,away,true_txt,model_txt,bet365_txt
35,2007-09-23,15.4,-8.13,2.2,-1.0,getafe,la coruna,Draw,Draw,Home
36,2007-09-23,17.65,-9.13,2.25,-1.0,almeria,mallorca,Draw,Draw,Home
37,2007-09-23,18.37,-8.41,0.72,0.72,ath madrid,santander,Home,Home,Home
38,2007-09-23,19.17,-7.61,0.8,0.8,zaragoza,osasuna,Home,Home,Home
39,2007-09-23,18.17,-6.24,-1.0,1.37,betis,valencia,Away,Draw,Away
40,2007-09-25,17.17,-7.24,-1.0,-1.0,sevilla,espanol,Away,Home,Home
41,2007-09-26,16.17,-8.24,-1.0,-1.0,murcia,almeria,Away,Home,Home
42,2007-09-26,17.77,-6.64,1.6,1.6,santander,villarreal,Away,Away,Away
43,2007-09-26,18.49,-5.92,0.72,0.72,osasuna,levante,Home,Home,Home
44,2007-09-26,18.82,-5.59,0.33,0.33,barcelona,zaragoza,Home,Home,Home
45,2007-09-26,19.26,-5.15,0.44,0.44,valencia,getafe,Home,Home,Home
46,2007-09-26,20.31,-4.1,1.05,1.05,mallorca,valladolid,Home,Home,Home
47,2007-09-26,19.31,-5.1,-1.0,-1.0,la coruna,recreativo,Away,Home,Home
48,2007-09-26,18.31,-3.6,-1.0,1.5,ath bilbao,ath madrid,Away,Draw,Away
49,2007-09-27,18.56,-3.35,0.25,0.25,real madrid,betis,Home,Home,Home
50,2007-09-29,18.96,-2.95,0.4,0.4,levante,barcelona,Away,Away,Away
51,2007-09-29,17.96,-3.95,-1.0,-1.0,zaragoza,sevilla,Home,Away,Away
52,2007-09-30,16.96,-4.95,-1.0,-1.0,valladolid,murcia,Away,Home,Home
53,2007-09-30,15.96,-3.55,-1.0,1.4,recreativo,valencia,Away,Draw,Away
54,2007-09-30,16.57,-2.94,0.61,0.61,villarreal,ath bilbao,Home,Home,Home
55,2007-09-30,15.57,-2.22,-1.0,0.72,getafe,real madrid,Away,Draw,Away
56,2007-09-30,14.57,-1.02,-1.0,1.2,betis,mallorca,Home,Draw,Home
57,2007-09-30,15.4,-0.19,0.83,0.83,espanol,la coruna,Home,Home,Home
58,2007-09-30,16.06,0.47,0.66,0.66,ath madrid,osasuna,Home,Home,Home
59,2007-09-30,15.06,-0.53,-1.0,-1.0,almeria,santander,Away,Draw,Home
60,2007-10-06,14.06,-1.53,-1.0,-1.0,valencia,espanol,Away,Home,Home
61,2007-10-07,14.5,-1.09,0.44,0.44,barcelona,ath madrid,Home,Home,Home
62,2007-10-07,13.5,-2.09,-1.0,-1.0,osasuna,villarreal,Home,Draw,Away
63,2007-10-07,14.6,-0.99,1.1,1.1,mallorca,getafe,Home,Home,Home
64,2007-10-07,13.6,-1.99,-1.0,-1.0,ath bilbao,almeria,Draw,Home,Home
65,2007-10-07,12.6,-2.99,-1.0,-1.0,murcia,betis,Draw,Home,Home
66,2007-10-07,11.6,-3.99,-1.0,-1.0,sevilla,la coruna,Away,Home,Home
67,2007-10-07,12.7,-2.89,1.1,1.1,santander,valladolid,Home,Home,Home
68,2007-10-07,12.95,-2.64,0.25,0.25,real madrid,recreativo,Home,Home,Home
69,2007-10-07,13.39,-2.2,0.44,0.44,zaragoza,levante,Home,Home,Home
70,2007-10-20,12.39,-0.9,-1.0,1.3,la coruna,valencia,Away,Home,Away
71,2007-10-20,13.0,-0.29,0.61,0.61,levante,sevilla,Away,Away,Away
72,2007-10-20,12.0,-1.29,-1.0,-1.0,espanol,real madrid,Home,Away,Away
73,2007-10-20,11.0,-2.29,-1.0,-1.0,villarreal,barcelona,Home,Away,Away
74,2007-10-21,12.0,-1.29,1.0,1.0,getafe,murcia,Home,Home,Home
75,2007-10-21,11.0,-2.29,-1.0,-1.0,recreativo,mallorca,Away,Home,Home
76,2007-10-21,10.0,-0.92,-1.0,1.37,almeria,osasuna,Home,Draw,Home
77,2007-10-21,9.0,-1.92,-1.0,-1.0,valladolid,ath bilbao,Away,Draw,Home
78,2007-10-21,9.9,-1.02,0.9,0.9,ath madrid,zaragoza,Home,Home,Home
79,2007-10-21,8.9,-2.02,-1.0,-1.0,betis,santander,Draw,Home,Home
80,2007-10-27,11.15,-3.02,2.25,-1.0,ath bilbao,betis,Draw,Draw,Home
81,2007-10-27,13.4,-4.02,2.25,-1.0,mallorca,espanol,Draw,Draw,Home
82,2007-10-27,13.7,-3.72,0.3,0.3,real madrid,la coruna,Home,Home,Home
83,2007-10-28,13.88,-3.54,0.18,0.18,barcelona,almeria,Home,Home,Home
84,2007-10-28,12.88,-2.88,-1.0,0.66,levante,ath madrid,Away,Home,Away
85,2007-10-28,14.18,-1.58,1.3,1.3,murcia,recreativo,Home,Home,Home
86,2007-10-28,13.18,-2.58,-1.0,-1.0,osasuna,valladolid,Draw,Home,Home
87,2007-10-28,12.18,-1.48,-1.0,1.1,santander,getafe,Home,Away,Home
88,2007-10-28,13.48,-0.18,1.3,1.3,sevilla,valencia,Home,Home,Home
89,2007-10-28,14.88,1.22,1.4,1.4,zaragoza,villarreal,Home,Home,Home
90,2007-10-31,15.13,1.47,0.25,0.25,villarreal,levante,Home,Home,Home
91,2007-10-31,17.33,0.47,2.2,-1.0,recreativo,santander,Draw,Draw,Home
92,2007-10-31,16.33,-0.53,-1.0,-1.0,la coruna,mallorca,Draw,Home,Home
93,2007-10-31,18.03,-1.53,1.7,-1.0,valencia,real madrid,Away,Away,Home
94,2007-10-31,17.03,0.07,-1.0,1.6,almeria,zaragoza,Away,Draw,Away
95,2007-10-31,16.03,1.22,-1.0,1.15,getafe,ath bilbao,Home,Draw,Home
96,2007-10-31,15.03,0.22,-1.0,-1.0,betis,osasuna,Away,Draw,Home
97,2007-10-31,16.33,1.52,1.3,1.3,ath madrid,sevilla,Home,Home,Home
98,2007-11-01,15.33,0.52,-1.0,-1.0,espanol,murcia,Draw,Home,Home
99,2007-11-01,14.33,-0.48,-1.0,-1.0,valladolid,barcelona,Draw,Away,Away
100,2007-11-03,16.03,-1.48,1.7,-1.0,mallorca,valencia,Away,Away,Home
101,2007-11-03,17.83,-2.48,1.8,-1.0,sevilla,real madrid,Home,Home,Away
102,2007-11-04,16.83,-3.48,-1.0,-1.0,zaragoza,valladolid,Away,Home,Home
103,2007-11-04,15.83,-4.48,-1.0,-1.0,ath madrid,villarreal,Away,Home,Home
104,2007-11-04,14.83,-5.48,-1.0,-1.0,santander,espanol,Draw,Home,Home
105,2007-11-04,16.45,-6.48,1.62,-1.0,levante,almeria,Home,Home,Away
106,2007-11-04,15.45,-7.48,-1.0,-1.0,murcia,la coruna,Away,Draw,Home
107,2007-11-04,14.45,-6.48,-1.0,1.0,ath bilbao,recreativo,Home,Draw,Home
108,2007-11-04,13.45,-7.48,-1.0,-1.0,osasuna,getafe,Away,Home,Home
109,2007-11-04,13.65,-7.28,0.2,0.2,barcelona,betis,Home,Home,Home
110,2007-11-10,12.65,-8.28,-1.0,-1.0,getafe,barcelona,Home,Away,Away
111,2007-11-10,13.09,-7.84,0.44,0.44,valencia,murcia,Home,Home,Home
112,2007-11-11,13.81,-7.12,0.72,0.72,valladolid,levante,Home,Home,Home
113,2007-11-11,12.81,-6.37,-1.0,0.75,espanol,ath bilbao,Home,Draw,Home
114,2007-11-11,11.81,-5.0,-1.0,1.37,recreativo,osasuna,Home,Draw,Home
115,2007-11-11,13.11,-3.7,1.3,1.3,villarreal,sevilla,Home,Home,Home
116,2007-11-11,13.44,-3.37,0.33,0.33,real madrid,mallorca,Home,Home,Home
117,2007-11-11,15.74,-4.37,2.3,-1.0,almeria,ath madrid,Draw,Draw,Away
118,2007-11-11,14.74,-5.37,-1.0,-1.0,betis,zaragoza,Home,Away,Away
119,2007-11-11,13.74,-6.37,-1.0,-1.0,la coruna,santander,Away,Home,Home
120,2007-11-24,12.74,-7.37,-1.0,-1.0,sevilla,mallorca,Away,Home,Home
121,2007-11-24,12.9,-7.21,0.16,0.16,barcelona,recreativo,Home,Home,Home
122,2007-11-24,11.9,-8.21,-1.0,-1.0,murcia,real madrid,Draw,Away,Away
123,2007-11-25,14.2,-9.21,2.3,-1.0,ath bilbao,la coruna,Draw,Draw,Home
124,2007-11-25,14.73,-8.68,0.53,0.53,ath madrid,valladolid,Home,Home,Home
125,2007-11-25,16.38,-9.68,1.65,-1.0,levante,betis,Home,Home,Away
126,2007-11-25,15.38,-10.68,-1.0,-1.0,osasuna,espanol,Away,Draw,Home
127,2007-11-25,14.38,-11.68,-1.0,-1.0,santander,valencia,Home,Away,Away
128,2007-11-25,13.38,-12.68,-1.0,-1.0,villarreal,almeria,Draw,Home,Home
129,2007-11-25,12.38,-13.68,-1.0,-1.0,zaragoza,getafe,Draw,Home,Home
130,2007-12-01,12.71,-13.35,0.33,0.33,real madrid,santander,Home,Home,Home
131,2007-12-01,11.71,-14.35,-1.0,-1.0,almeria,sevilla,Home,Away,Away
132,2007-12-01,10.71,-15.35,-1.0,-1.0,espanol,barcelona,Draw,Away,Away
133,2007-12-02,9.71,-16.35,-1.0,-1.0,valladolid,villarreal,Home,Draw,Away
134,2007-12-02,8.71,-17.35,-1.0,-1.0,valencia,ath bilbao,Away,Home,Home
135,2007-12-02,7.71,-18.35,-1.0,-1.0,mallorca,murcia,Draw,Home,Home
136,2007-12-02,6.71,-16.85,-1.0,1.5,recreativo,zaragoza,Home,Away,Home
137,2007-12-02,7.24,-16.32,0.53,0.53,getafe,levante,Home,Home,Home
138,2007-12-02,6.24,-17.32,-1.0,-1.0,la coruna,osasuna,Away,Home,Home
139,2007-12-02,7.44,-16.12,1.2,1.2,betis,ath madrid,Away,Away,Away
140,2007-12-05,9.74,-17.12,2.3,-1.0,osasuna,sevilla,Draw,Draw,Away
141,2007-12-08,10.64,-16.22,0.9,0.9,ath bilbao,real madrid,Away,Away,Away
142,2007-12-08,9.64,-17.22,-1.0,-1.0,osasuna,valencia,Draw,Away,Away
143,2007-12-09,8.64,-18.22,-1.0,-1.0,zaragoza,espanol,Draw,Home,Home
144,2007-12-09,7.64,-19.22,-1.0,-1.0,villarreal,betis,Away,Home,Home
145,2007-12-09,8.08,-18.78,0.44,0.44,sevilla,murcia,Home,Home,Home
146,2007-12-09,9.38,-17.48,1.3,1.3,santander,mallorca,Home,Home,Home
147,2007-12-09,8.38,-18.48,-1.0,-1.0,levante,recreativo,Away,Home,Home
148,2007-12-09,8.58,-18.28,0.2,0.2,barcelona,la coruna,Home,Home,Home
149,2007-12-09,9.3,-17.56,0.72,0.72,ath madrid,getafe,Home,Home,Home
150,2007-12-09,10.7,-16.16,1.4,1.4,almeria,valladolid,Home,Home,Home
151,2007-12-15,9.7,-15.8,-1.0,0.36,espanol,levante,Home,Draw,Home
152,2007-12-15,10.8,-14.7,1.1,1.1,valencia,barcelona,Away,Away,Away
153,2007-12-16,9.8,-15.7,-1.0,-1.0,valladolid,sevilla,Draw,Away,Away
154,2007-12-16,10.08,-15.42,0.28,0.28,real madrid,osasuna,Home,Home,Home
155,2007-12-16,11.58,-13.92,1.5,1.5,murcia,santander,Home,Home,Home
156,2007-12-16,13.88,-14.92,2.3,-1.0,recreativo,ath madrid,Draw,Draw,Away
157,2007-12-16,12.88,-15.92,-1.0,-1.0,la coruna,zaragoza,Draw,Away,Home
158,2007-12-16,11.88,-16.92,-1.0,-1.0,getafe,villarreal,Away,Draw,Home
159,2007-12-16,10.88,-15.87,-1.0,1.05,betis,almeria,Home,Away,Home
160,2007-12-16,9.88,-16.87,-1.0,-1.0,mallorca,ath bilbao,Draw,Home,Home
161,2007-12-22,8.88,-17.87,-1.0,-1.0,almeria,getafe,Away,Home,Home
162,2007-12-22,9.49,-17.26,0.61,0.61,sevilla,santander,Home,Home,Home
163,2007-12-22,8.49,-18.26,-1.0,-1.0,zaragoza,valencia,Draw,Home,Home
164,2007-12-23,9.99,-16.76,1.5,1.5,levante,la coruna,Away,Away,Away
165,2007-12-23,8.99,-15.56,-1.0,1.2,osasuna,mallorca,Home,Away,Home
166,2007-12-23,7.99,-16.56,-1.0,-1.0,barcelona,real madrid,Away,Draw,Home
167,2007-12-23,10.29,-17.56,2.3,-1.0,valladolid,betis,Draw,Draw,Home
168,2007-12-23,9.29,-18.56,-1.0,-1.0,ath madrid,espanol,Away,Home,Home
169,2007-12-23,11.59,-19.56,2.3,-1.0,ath bilbao,murcia,Draw,Draw,Home
170,2007-12-23,10.59,-20.56,-1.0,-1.0,villarreal,recreativo,Draw,Home,Home
171,2008-01-05,9.59,-19.26,-1.0,1.3,espanol,villarreal,Home,Away,Home
172,2008-01-05,10.34,-18.51,0.75,0.75,mallorca,barcelona,Away,Away,Away
173,2008-01-06,9.34,-19.51,-1.0,-1.0,getafe,valladolid,Away,Home,Home
174,2008-01-06,8.34,-18.11,-1.0,1.4,la coruna,ath madrid,Away,Draw,Away
175,2008-01-06,7.34,-16.71,-1.0,1.4,murcia,osasuna,Home,Draw,Home
176,2008-01-06,7.67,-16.38,0.33,0.33,real madrid,zaragoza,Home,Home,Home
177,2008-01-06,6.67,-17.38,-1.0,-1.0,recreativo,almeria,Draw,Home,Home
178,2008-01-06,7.72,-16.33,1.05,1.05,santander,ath bilbao,Home,Home,Home
179,2008-01-06,8.33,-15.72,0.61,0.61,sevilla,betis,Home,Home,Home
180,2008-01-06,7.33,-16.72,-1.0,-1.0,valencia,levante,Draw,Home,Home
181,2008-01-12,9.33,-17.72,2.0,-1.0,ath bilbao,sevilla,Home,Home,Away
182,2008-01-12,9.51,-17.54,0.18,0.18,barcelona,murcia,Home,Home,Home
183,2008-01-13,10.51,-16.54,1.0,1.0,valladolid,recreativo,Home,Home,Home
184,2008-01-13,11.08,-15.97,0.57,0.57,villarreal,la coruna,Home,Home,Home
185,2008-01-13,10.08,-16.97,-1.0,-1.0,osasuna,santander,Away,Home,Home
186,2008-01-13,9.08,-17.97,-1.0,-1.0,zaragoza,mallorca,Draw,Home,Home
187,2008-01-13,8.08,-16.62,-1.0,1.35,betis,getafe,Home,Away,Home
188,2008-01-13,7.08,-15.62,-1.0,1.0,ath madrid,valencia,Home,Away,Home
189,2008-01-13,6.08,-16.62,-1.0,-1.0,almeria,espanol,Home,Draw,Away
190,2008-01-13,6.41,-16.29,0.33,0.33,levante,real madrid,Away,Away,Away
191,2008-01-19,8.03,-17.29,1.62,-1.0,getafe,sevilla,Home,Home,Away
192,2008-01-19,9.03,-16.29,1.0,1.0,villarreal,valencia,Home,Home,Home
193,2008-01-20,8.03,-15.14,-1.0,1.15,osasuna,ath bilbao,Home,Draw,Home
194,2008-01-20,7.03,-13.74,-1.0,1.4,valladolid,espanol,Home,Draw,Home
195,2008-01-20,6.03,-14.74,-1.0,-1.0,levante,mallorca,Draw,Away,Away
196,2008-01-20,6.75,-14.02,0.72,0.72,zaragoza,murcia,Home,Home,Home
197,2008-01-20,7.03,-13.74,0.28,0.28,barcelona,santander,Home,Home,Home
198,2008-01-20,8.13,-12.64,1.1,1.1,almeria,la coruna,Home,Home,Home
199,2008-01-20,7.13,-13.64,-1.0,-1.0,betis,recreativo,Draw,Away,Home
200,2008-01-20,6.13,-12.14,-1.0,1.5,ath madrid,real madrid,Away,Draw,Away
201,2008-01-26,6.7,-11.57,0.57,0.57,sevilla,osasuna,Home,Home,Home
202,2008-01-27,5.7,-12.57,-1.0,-1.0,espanol,betis,Away,Home,Home
203,2008-01-27,4.7,-13.57,-1.0,-1.0,recreativo,getafe,Away,Home,Home
204,2008-01-27,3.7,-11.95,-1.0,1.62,mallorca,ath madrid,Home,Away,Home
205,2008-01-27,5.2,-10.45,1.5,1.5,la coruna,valladolid,Home,Home,Home
206,2008-01-27,4.2,-11.45,-1.0,-1.0,santander,zaragoza,Draw,Away,Home
207,2008-01-27,3.2,-12.45,-1.0,-1.0,ath bilbao,barcelona,Draw,Away,Away
208,2008-01-27,3.7,-11.95,0.5,0.5,real madrid,villarreal,Home,Home,Home
209,2008-01-27,2.7,-12.95,-1.0,-1.0,valencia,almeria,Away,Home,Home
210,2008-01-27,1.7,-13.95,-1.0,-1.0,murcia,levante,Away,Home,Home
211,2008-02-02,4.45,-14.95,2.75,-1.0,betis,la coruna,Away,Away,Home
212,2008-02-02,3.45,-15.95,-1.0,-1.0,almeria,real madrid,Home,Away,Away
213,2008-02-03,3.67,-15.73,0.22,0.22,barcelona,osasuna,Home,Home,Home
214,2008-02-03,2.67,-16.73,-1.0,-1.0,ath madrid,murcia,Draw,Home,Home
215,2008-02-03,1.67,-17.73,-1.0,-1.0,levante,santander,Draw,Away,Away
216,2008-02-03,0.67,-18.73,-1.0,-1.0,getafe,espanol,Away,Draw,Home
217,2008-02-03,-0.33,-19.73,-1.0,-1.0,villarreal,mallorca,Draw,Home,Home
218,2008-02-03,0.5,-18.9,0.83,0.83,zaragoza,ath bilbao,Home,Home,Home
219,2008-02-03,1.7,-17.7,1.2,1.2,recreativo,sevilla,Away,Away,Away
220,2008-02-03,3.9,-18.7,2.2,-1.0,valladolid,valencia,Away,Away,Home
221,2008-02-09,2.9,-19.7,-1.0,-1.0,la coruna,getafe,Draw,Away,Home
222,2008-02-09,4.2,-18.4,1.3,1.3,murcia,villarreal,Away,Away,Away
223,2008-02-09,3.2,-19.4,-1.0,-1.0,sevilla,barcelona,Draw,Home,Away
224,2008-02-10,2.2,-20.4,-1.0,-1.0,espanol,recreativo,Away,Home,Home
225,2008-02-10,4.0,-21.4,1.8,-1.0,santander,ath madrid,Away,Away,Home
226,2008-02-10,3.0,-20.03,-1.0,1.37,osasuna,zaragoza,Home,Away,Home
227,2008-02-10,3.72,-19.31,0.72,0.72,ath bilbao,levante,Home,Home,Home
228,2008-02-10,4.44,-18.59,0.72,0.72,valencia,betis,Home,Home,Home
229,2008-02-10,4.74,-18.29,0.3,0.3,real madrid,valladolid,Home,Home,Home
230,2008-02-10,7.04,-19.29,2.3,-1.0,mallorca,almeria,Draw,Draw,Home
231,2008-02-16,6.04,-20.29,-1.0,-1.0,betis,real madrid,Home,Draw,Away
232,2008-02-16,7.79,-21.29,1.75,-1.0,espanol,sevilla,Away,Away,Home
233,2008-02-16,6.79,-20.29,-1.0,1.0,zaragoza,barcelona,Away,Home,Away
234,2008-02-17,5.79,-21.29,-1.0,-1.0,valladolid,mallorca,Draw,Home,Home
235,2008-02-17,4.79,-22.29,-1.0,-1.0,villarreal,santander,Draw,Home,Home
236,2008-02-17,6.09,-20.99,1.3,1.3,recreativo,la coruna,Home,Home,Home
237,2008-02-17,5.09,-21.99,-1.0,-1.0,getafe,valencia,Draw,Home,Home
238,2008-02-17,4.09,-22.99,-1.0,-1.0,levante,osasuna,Home,Away,Away
239,2008-02-17,3.09,-23.99,-1.0,-1.0,ath madrid,ath bilbao,Away,Draw,Home
240,2008-02-17,2.09,-23.09,-1.0,0.9,almeria,murcia,Home,Draw,Home
241,2008-02-23,2.79,-22.39,0.7,0.7,sevilla,zaragoza,Home,Home,Home
242,2008-02-23,1.79,-23.39,-1.0,-1.0,valencia,recreativo,Draw,Home,Home
243,2008-02-24,2.89,-22.29,1.1,1.1,santander,almeria,Home,Home,Home
244,2008-02-24,1.89,-20.89,-1.0,1.4,osasuna,ath madrid,Home,Away,Home
245,2008-02-24,0.89,-21.89,-1.0,-1.0,murcia,valladolid,Away,Draw,Home
246,2008-02-24,-0.11,-22.89,-1.0,-1.0,real madrid,getafe,Away,Home,Home
247,2008-02-24,1.29,-21.49,1.4,1.4,la coruna,espanol,Home,Home,Home
248,2008-02-24,1.41,-21.37,0.12,0.12,barcelona,levante,Home,Home,Home
249,2008-02-24,0.41,-22.37,-1.0,-1.0,ath bilbao,villarreal,Away,Home,Home
250,2008-02-24,2.71,-23.37,2.3,-1.0,mallorca,betis,Draw,Draw,Home
251,2008-03-01,5.46,-24.37,2.75,-1.0,ath madrid,barcelona,Home,Home,Away
252,2008-03-01,4.46,-22.97,-1.0,1.4,espanol,valencia,Home,Away,Home
253,2008-03-01,3.46,-23.97,-1.0,-1.0,la coruna,sevilla,Home,Away,Away
254,2008-03-01,2.46,-23.14,-1.0,0.83,recreativo,real madrid,Away,Home,Away
255,2008-03-02,1.46,-24.14,-1.0,-1.0,villarreal,osasuna,Draw,Home,Home
256,2008-03-02,2.29,-23.31,0.83,0.83,betis,murcia,Home,Home,Home
257,2008-03-02,1.29,-24.31,-1.0,-1.0,getafe,mallorca,Draw,Home,Home
258,2008-03-02,3.54,-25.31,2.25,-1.0,almeria,ath bilbao,Draw,Draw,Home
259,2008-03-02,2.54,-26.31,-1.0,-1.0,valladolid,santander,Away,Home,Home
260,2008-03-02,1.54,-27.31,-1.0,-1.0,levante,zaragoza,Home,Away,Away
261,2008-03-08,0.54,-25.71,-1.0,1.6,zaragoza,ath madrid,Home,Away,Home
262,2008-03-08,1.04,-25.21,0.5,0.5,real madrid,espanol,Home,Home,Home
263,2008-03-09,0.04,-24.11,-1.0,1.1,ath bilbao,valladolid,Home,Draw,Home
264,2008-03-09,-0.96,-25.11,-1.0,-1.0,barcelona,villarreal,Away,Home,Home
265,2008-03-09,0.04,-24.11,1.0,1.0,mallorca,recreativo,Home,Home,Home
266,2008-03-09,1.54,-22.61,1.5,1.5,murcia,getafe,Away,Away,Away
267,2008-03-09,2.64,-21.51,1.1,1.1,osasuna,almeria,Home,Home,Home
268,2008-03-09,1.64,-20.51,-1.0,1.0,santander,betis,Home,Draw,Home
269,2008-03-09,1.86,-20.29,0.22,0.22,sevilla,levante,Home,Home,Home
270,2008-03-09,0.86,-21.29,-1.0,-1.0,valencia,la coruna,Draw,Home,Home
271,2008-03-15,3.61,-22.29,2.75,-1.0,la coruna,real madrid,Home,Home,Away
272,2008-03-15,2.61,-23.29,-1.0,-1.0,valencia,sevilla,Away,Home,Home
273,2008-03-15,1.61,-24.29,-1.0,-1.0,betis,ath bilbao,Away,Home,Home
274,2008-03-15,2.51,-23.39,0.9,0.9,recreativo,murcia,Home,Home,Home
275,2008-03-16,1.51,-24.39,-1.0,-1.0,valladolid,osasuna,Draw,Away,Home
276,2008-03-16,4.01,-25.39,2.5,-1.0,almeria,barcelona,Draw,Draw,Away
277,2008-03-16,4.29,-25.11,0.28,0.28,ath madrid,levante,Home,Home,Home
278,2008-03-16,5.39,-24.01,1.1,1.1,espanol,mallorca,Home,Home,Home
279,2008-03-16,6.59,-22.81,1.2,1.2,getafe,santander,Home,Home,Home
280,2008-03-16,7.31,-22.09,0.72,0.72,villarreal,zaragoza,Home,Home,Home
281,2008-03-22,6.31,-23.09,-1.0,-1.0,sevilla,ath madrid,Away,Home,Home
282,2008-03-22,7.51,-21.89,1.2,1.2,mallorca,la coruna,Home,Home,Home
283,2008-03-23,7.73,-21.67,0.22,0.22,barcelona,valladolid,Home,Home,Home
284,2008-03-23,6.73,-22.67,-1.0,-1.0,real madrid,valencia,Away,Home,Home
285,2008-03-23,7.93,-21.47,1.2,1.2,ath bilbao,getafe,Home,Home,Home
286,2008-03-23,6.93,-22.47,-1.0,-1.0,zaragoza,almeria,Draw,Home,Home
287,2008-03-23,5.93,-21.57,-1.0,0.9,santander,recreativo,Home,Away,Home
288,2008-03-23,4.93,-20.85,-1.0,0.72,levante,villarreal,Away,Home,Away
289,2008-03-23,3.93,-21.85,-1.0,-1.0,osasuna,betis,Away,Draw,Home
290,2008-03-23,2.93,-22.85,-1.0,-1.0,murcia,espanol,Home,Away,Away
291,2008-03-29,1.93,-23.85,-1.0,-1.0,betis,barcelona,Home,Away,Away
292,2008-03-29,0.93,-22.85,-1.0,1.0,villarreal,ath madrid,Home,Away,Home
293,2008-03-30,-0.07,-21.5,-1.0,1.35,valladolid,zaragoza,Home,Draw,Home
294,2008-03-30,-1.07,-22.5,-1.0,-1.0,recreativo,ath bilbao,Draw,Home,Home
295,2008-03-30,-0.22,-21.65,0.85,0.85,real madrid,sevilla,Home,Home,Home
296,2008-03-30,-1.22,-22.65,-1.0,-1.0,valencia,mallorca,Away,Home,Home
297,2008-03-30,-2.22,-23.65,-1.0,-1.0,getafe,osasuna,Away,Home,Home
298,2008-03-30,-3.22,-24.65,-1.0,-1.0,espanol,santander,Away,Home,Home
299,2008-03-30,-4.22,-24.08,-1.0,0.57,almeria,levante,Home,Draw,Home
300,2008-03-30,-3.42,-23.28,0.8,0.8,la coruna,murcia,Home,Home,Home
301,2008-04-05,-4.42,-24.28,-1.0,-1.0,mallorca,real madrid,Draw,Away,Away
302,2008-04-05,-5.42,-25.28,-1.0,-1.0,osasuna,recreativo,Away,Home,Home
303,2008-04-06,-6.42,-26.28,-1.0,-1.0,barcelona,getafe,Draw,Home,Home
