Date,Season,HomeTeam_norm,AwayTeam_norm,B365H,B365D,B365A,p_H,p_D,p_A,true_result,bet365_pred,picked_odds,bet_return,net_profit,Cum_net_profit,edge_b365_pick
2012-08-25,2012,espanol,zaragoza,1.67,3.6,5.25,0.5612,0.2603,0.1785,0,2,1.67,0.0,-1.0,-3.0799999999999996,-0.06284238186433877
2012-08-25,2012,malaga,mallorca,1.91,3.5,4.0,0.4943,0.2697,0.236,1,2,1.91,0.0,-1.0,-4.08,-0.0559576345984113
2012-08-25,2012,sociedad,celta,2.0,3.4,3.75,0.4713,0.2773,0.2514,2,2,2.0,2.0,1.0,-3.08,-0.0573012939001849
2012-08-26,2012,getafe,real madrid,9.5,5.5,1.29,0.0991,0.1712,0.7297,2,0,1.29,0.0,-1.0,-4.08,-0.058624301675977764
2012-08-26,2012,granada,sevilla,3.0,3.25,2.38,0.3141,0.2899,0.3959,1,0,2.38,0.0,-1.0,-5.08,-0.05766497461928932
2012-08-26,2012,osasuna,barcelona,12.0,6.0,1.22,0.0779,0.1558,0.7663,0,0,1.22,1.22,0.21999999999999997,-4.86,-0.06513409961685823
2012-08-26,2012,valencia,la coruna,1.44,4.2,7.5,0.6515,0.2234,0.1251,1,2,1.44,0.0,-1.0,-5.86,-0.06180193596425909
2012-08-27,2012,ath madrid,ath bilbao,1.6,4.0,5.5,0.5914,0.2366,0.172,2,2,1.6,1.6,0.6000000000000001,-5.26,-0.05376344086021512
2012-08-27,2012,valladolid,levante,2.05,3.4,3.5,0.4569,0.2755,0.2676,2,2,2.05,2.05,1.0499999999999998,-4.21,-0.06335189095795757
2012-09-01,2012,celta,osasuna,2.0,3.3,3.75,0.4674,0.2833,0.2493,2,2,2.0,2.0,1.0,-3.21,-0.06515580736543902
2012-09-01,2012,la coruna,getafe,2.2,3.2,3.4,0.4283,0.2945,0.2772,1,2,2.2,0.0,-1.0,-4.21,-0.05763779527559065
2012-09-01,2012,mallorca,sociedad,2.1,3.2,3.6,0.4465,0.293,0.2605,2,2,2.1,2.1,1.1,-3.11,-0.06232558139534883
2012-09-01,2012,zaragoza,malaga,2.7,3.25,2.6,0.3485,0.2895,0.3619,0,0,2.6,2.6,1.6,-1.5099999999999998,-0.05898123324396787
2012-09-02,2012,ath bilbao,valladolid,2.0,3.4,3.75,0.4713,0.2773,0.2514,2,2,2.0,2.0,1.0,-0.5099999999999998,-0.0573012939001849
2012-09-02,2012,barcelona,valencia,1.22,6.0,13.0,0.7709,0.1568,0.0723,2,2,1.22,1.22,0.21999999999999997,-0.2899999999999998,-0.059497924491006104
2012-09-02,2012,levante,espanol,2.2,3.2,3.4,0.4283,0.2945,0.2772,2,2,2.2,2.2,1.2000000000000002,0.9100000000000004,-0.05763779527559065
2012-09-02,2012,real madrid,granada,1.08,10.0,23.0,0.8658,0.0935,0.0407,2,2,1.08,1.08,0.08000000000000007,0.9900000000000004,-0.06489986447824125
2012-09-02,2012,vallecano,sevilla,2.8,3.25,2.5,0.3354,0.289,0.3756,1,0,2.5,0.0,-1.0,-0.009999999999999565,-0.06088751289989691
2012-09-15,2012,getafe,barcelona,11.0,6.0,1.25,0.086,0.1576,0.7564,0,0,1.25,1.25,0.25,0.24000000000000044,-0.054441260744985565
2012-09-15,2012,malaga,levante,1.7,3.6,5.0,0.5518,0.2606,0.1876,2,2,1.7,1.7,0.7,0.9400000000000004,-0.06192519926425499
2012-09-15,2012,sevilla,real madrid,5.0,4.0,1.62,0.1874,0.2342,0.5784,2,0,1.62,0.0,-1.0,-0.05999999999999961,-0.06304222093695766
2012-09-15,2012,valencia,celta,1.44,4.33,7.0,0.6501,0.2162,0.1337,2,2,1.44,1.44,0.43999999999999995,0.38000000000000034,-0.06388819779861543
2012-09-16,2012,ath madrid,vallecano,1.33,5.0,9.0,0.7073,0.1881,0.1045,2,2,1.33,1.33,0.33000000000000007,0.7100000000000004,-0.05925809493869849
2012-09-16,2012,osasuna,mallorca,2.2,3.25,3.25,0.4248,0.2876,0.2876,1,2,2.2,0.0,-1.0,-0.2899999999999996,-0.06535947712418311
2012-09-16,2012,granada,la coruna,2.3,3.2,3.2,0.4103,0.2949,0.2949,1,2,2.3,0.0,-1.0,-1.2899999999999996,-0.05641025641025654
2012-09-16,2012,sociedad,zaragoza,1.8,3.5,4.5,0.5224,0.2687,0.209,2,2,1.8,1.8,0.8,-0.48999999999999955,-0.05970149253731327
2012-09-16,2012,espanol,ath bilbao,2.2,3.4,3.2,0.4283,0.2772,0.2945,1,2,2.2,0.0,-1.0,-1.4899999999999995,-0.05763779527559032
2012-09-17,2012,valladolid,betis,2.1,3.3,3.5,0.4472,0.2846,0.2683,0,2,2.1,0.0,-1.0,-2.4899999999999993,-0.060975609756097615
2012-09-22,2012,barcelona,granada,1.05,12.0,34.0,0.8941,0.0782,0.0276,2,2,1.05,1.05,0.050000000000000044,-2.4399999999999995,-0.061143984220907055
2012-09-22,2012,betis,espanol,1.95,3.5,3.75,0.4814,0.2682,0.2503,2,2,1.95,1.95,0.95,-1.4899999999999995,-0.061210453920220065
2012-09-22,2012,celta,getafe,2.0,3.4,3.75,0.4713,0.2773,0.2514,2,2,2.0,2.0,1.0,-0.48999999999999955,-0.0573012939001849
2012-09-22,2012,zaragoza,osasuna,2.25,3.25,3.2,0.4175,0.289,0.2935,2,2,2.25,2.25,1.25,0.7600000000000005,-0.0607124937280481
2012-09-23,2012,ath bilbao,malaga,2.2,3.4,3.2,0.4283,0.2772,0.2945,1,2,2.2,0.0,-1.0,-0.23999999999999955,-0.05763779527559032
2012-09-23,2012,ath madrid,valladolid,1.3,5.25,10.0,0.7259,0.1797,0.0944,2,2,1.3,1.3,0.30000000000000004,0.0600000000000005,-0.056342896647079255
2012-09-23,2012,levante,sociedad,2.1,3.4,3.4,0.4474,0.2763,0.2763,2,2,2.1,2.1,1.1,1.1600000000000006,-0.06052631578947365
2012-09-23,2012,mallorca,valencia,2.8,3.25,2.5,0.3354,0.289,0.3756,2,0,2.5,0.0,-1.0,0.1600000000000006,-0.06088751289989691
2012-09-24,2012,la coruna,sevilla,2.6,3.3,2.63,0.3602,0.2838,0.3561,0,2,2.6,0.0,-1.0,-0.8399999999999994,-0.06355977922562961
2012-09-24,2012,vallecano,real madrid,9.0,5.5,1.3,0.1046,0.1712,0.7242,0,0,1.3,1.3,0.30000000000000004,-0.5399999999999994,-0.058522311631309276
2012-09-26,2012,betis,ath madrid,3.1,3.3,2.3,0.3042,0.2858,0.41,0,0,2.3,2.3,1.2999999999999998,0.7600000000000005,-0.056953907815631255
2012-09-29,2012,malaga,betis,1.7,3.75,4.75,0.5521,0.2503,0.1976,2,2,1.7,1.7,0.7,1.4600000000000004,-0.061410306082913646
2012-09-29,2012,sevilla,barcelona,6.0,4.33,1.5,0.1566,0.217,0.6264,0,0,1.5,1.5,0.5,1.9600000000000004,-0.06039783001808319
2012-09-29,2012,sociedad,ath bilbao,2.3,3.4,3.0,0.4093,0.2769,0.3138,2,2,2.3,2.3,1.2999999999999998,3.2600000000000002,-0.058587479935794495
2012-09-29,2012,valencia,zaragoza,1.36,4.75,8.5,0.6914,0.198,0.1106,2,2,1.36,1.36,0.3600000000000001,3.62,-0.05967976710334766
2012-09-30,2012,espanol,ath madrid,3.6,3.5,2.0,0.2612,0.2687,0.4701,0,0,2.0,2.0,1.0,4.62,-0.05970149253731338
2012-09-30,2012,granada,celta,2.3,3.25,3.1,0.4082,0.2889,0.3029,2,2,2.3,2.3,1.2999999999999998,5.92,-0.061081847649919085
2012-09-30,2012,osasuna,levante,1.95,3.3,4.0,0.4811,0.2843,0.2346,2,2,1.95,1.95,0.95,6.87,-0.06178239475123026
2012-09-30,2012,real madrid,la coruna,1.13,8.0,21.0,0.8368,0.1182,0.045,2,2,1.13,1.13,0.1299999999999999,7.0,-0.054440404442894996
2012-09-30,2012,valladolid,vallecano,1.83,3.5,4.33,0.514,0.2688,0.2172,2,2,1.83,1.83,0.8300000000000001,7.83,-0.05936290653543108
2012-10-01,2012,getafe,mallorca,2.1,3.25,3.6,0.4485,0.2898,0.2616,2,2,2.1,2.1,1.1,8.93,-0.05807935595169633
2012-10-05,2012,celta,sevilla,2.63,3.3,2.63,0.3575,0.2849,0.3575,2,0,2.63,0.0,-1.0,7.93,-0.05969664138678221
2012-10-06,2012,valladolid,espanol,1.91,3.5,4.0,0.4943,0.2697,0.236,1,2,1.91,0.0,-1.0,6.93,-0.0559576345984113
2012-10-06,2012,betis,sociedad,1.95,3.3,4.0,0.4811,0.2843,0.2346,2,2,1.95,1.95,0.95,7.88,-0.06178239475123026
2012-10-06,2012,zaragoza,getafe,2.3,3.3,3.1,0.41,0.2858,0.3042,0,2,2.3,0.0,-1.0,6.88,-0.056953907815631255
2012-10-06,2012,vallecano,la coruna,2.3,3.3,3.1,0.41,0.2858,0.3042,2,2,2.3,2.3,1.2999999999999998,8.18,-0.056953907815631255
2012-10-07,2012,barcelona,real madrid,1.83,4.0,3.75,0.514,0.2352,0.2508,1,2,1.83,0.0,-1.0,7.18,-0.05936777178103303
2012-10-07,2012,ath madrid,malaga,1.73,3.75,4.5,0.5418,0.2499,0.2083,2,2,1.73,1.73,0.73,7.91,-0.06272574042860568
2012-10-07,2012,mallorca,granada,1.83,3.5,4.33,0.514,0.2688,0.2172,0,2,1.83,0.0,-1.0,6.91,-0.05936290653543108
2012-10-07,2012,levante,valencia,3.5,3.3,2.1,0.2683,0.2846,0.4472,2,0,2.1,0.0,-1.0,5.91,-0.060975609756097615
2012-10-07,2012,ath bilbao,osasuna,1.83,3.5,4.33,0.514,0.2688,0.2172,2,2,1.83,1.83,0.8300000000000001,6.74,-0.05936290653543108
2012-10-20,2012,la coruna,barcelona,10.0,5.0,1.3,0.0935,0.1871,0.7194,0,0,1.3,1.3,0.30000000000000004,7.04,-0.06474820143884896
2012-10-20,2012,malaga,valladolid,1.53,3.8,6.5,0.6105,0.2458,0.1437,2,2,1.53,1.53,0.53,7.57,-0.06594330062532461
2012-10-20,2012,real madrid,celta,1.1,9.0,23.0,0.8547,0.1045,0.0409,2,2,1.1,1.1,0.10000000000000009,7.67,-0.059867877786952794
2012-10-20,2012,valencia,ath bilbao,1.62,3.8,5.5,0.5811,0.2477,0.1712,2,2,1.62,1.62,0.6200000000000001,8.29,-0.0586109103041762
2012-10-21,2012,getafe,levante,1.83,3.5,4.2,0.5106,0.267,0.2225,0,2,1.83,0.0,-1.0,7.289999999999999,-0.06564551422319465
2012-10-21,2012,espanol,vallecano,1.91,3.4,4.0,0.4904,0.2755,0.2342,2,2,1.91,1.91,0.9099999999999999,8.2,-0.06338789932934308
2012-10-21,2012,granada,zaragoza,1.91,3.4,4.0,0.4904,0.2755,0.2342,0,2,1.91,0.0,-1.0,7.199999999999999,-0.06338789932934308
2012-10-21,2012,sociedad,ath madrid,3.4,3.4,2.1,0.2763,0.2763,0.4474,0,0,2.1,2.1,1.1,8.299999999999999,-0.06052631578947365
2012-10-21,2012,osasuna,betis,2.0,3.4,3.75,0.4713,0.2773,0.2514,1,2,2.0,0.0,-1.0,7.299999999999999,-0.0573012939001849
2012-10-22,2012,sevilla,mallorca,1.62,3.8,5.5,0.5811,0.2477,0.1712,2,2,1.62,1.62,0.6200000000000001,7.919999999999999,-0.0586109103041762
2012-10-27,2012,betis,valencia,2.9,3.3,2.4,0.3239,0.2847,0.3914,2,0,2.4,0.0,-1.0,6.919999999999999,-0.06061349693251539
2012-10-27,2012,celta,la coruna,1.91,3.5,4.0,0.4943,0.2697,0.236,1,2,1.91,0.0,-1.0,5.919999999999999,-0.0559576345984113
2012-10-27,2012,espanol,malaga,2.8,3.3,2.5,0.3369,0.2858,0.3773,1,0,2.5,0.0,-1.0,4.919999999999999,-0.056757860351163814
2012-10-27,2012,vallecano,barcelona,11.0,6.0,1.25,0.086,0.1576,0.7564,0,0,1.25,1.25,0.25,5.169999999999999,-0.054441260744985565
2012-10-28,2012,ath bilbao,getafe,1.85,3.5,4.2,0.5079,0.2684,0.2237,0,2,1.85,0.0,-1.0,4.169999999999999,-0.060459492140266025
2012-10-28,2012,ath madrid,osasuna,1.3,5.0,11.0,0.7256,0.1887,0.0858,2,2,1.3,1.3,0.30000000000000004,4.469999999999999,-0.05672823218997358
2012-10-28,2012,levante,granada,2.0,3.4,3.75,0.4713,0.2773,0.2514,2,2,2.0,2.0,1.0,5.469999999999999,-0.0573012939001849
2012-10-28,2012,mallorca,real madrid,8.0,4.5,1.4,0.1178,0.2093,0.6729,0,0,1.4,1.4,0.3999999999999999,5.869999999999999,-0.057943925233645
2012-10-28,2012,zaragoza,sevilla,3.0,3.25,2.38,0.3141,0.2899,0.3959,2,0,2.38,0.0,-1.0,4.869999999999999,-0.05766497461928932
2012-10-29,2012,valladolid,sociedad,2.1,3.3,3.5,0.4472,0.2846,0.2683,1,2,2.1,0.0,-1.0,3.869999999999999,-0.060975609756097615
2012-11-03,2012,barcelona,celta,1.08,10.0,26.0,0.8699,0.094,0.0361,2,2,1.08,1.08,0.08000000000000007,3.9499999999999993,-0.06049250535331918
2012-11-03,2012,malaga,vallecano,1.4,4.5,8.0,0.6729,0.2093,0.1178,0,2,1.4,0.0,-1.0,2.9499999999999993,-0.057943925233645
2012-11-03,2012,real madrid,zaragoza,1.08,10.0,26.0,0.8699,0.094,0.0361,2,2,1.08,1.08,0.08000000000000007,3.0299999999999994,-0.06049250535331918
2012-11-03,2012,valencia,ath madrid,2.4,3.4,2.8,0.3902,0.2754,0.3344,2,2,2.4,2.4,1.4,4.43,-0.06360655737704912
2012-11-04,2012,osasuna,valladolid,2.05,3.2,3.8,0.4587,0.2939,0.2475,0,2,2.05,0.0,-1.0,3.4299999999999997,-0.05967559411542811
2012-11-04,2012,la coruna,mallorca,1.95,3.3,4.0,0.4811,0.2843,0.2346,2,2,1.95,1.95,0.95,4.38,-0.06178239475123026
2012-11-04,2012,sociedad,espanol,1.83,3.5,4.33,0.514,0.2688,0.2172,0,2,1.83,0.0,-1.0,3.38,-0.05936290653543108
2012-11-04,2012,sevilla,levante,1.5,4.0,7.0,0.6292,0.236,0.1348,1,2,1.5,0.0,-1.0,2.38,-0.0561797752808989
2012-11-04,2012,granada,ath bilbao,2.38,3.4,2.88,0.3958,0.2771,0.3271,0,2,2.38,0.0,-1.0,1.38,-0.05794392523364489
2012-11-05,2012,getafe,betis,1.91,3.4,4.0,0.4904,0.2755,0.2342,0,2,1.91,0.0,-1.0,0.3799999999999999,-0.06338789932934308
2012-11-09,2012,betis,granada,1.7,3.8,4.75,0.5539,0.2478,0.1983,0,2,1.7,0.0,-1.0,-0.6200000000000001,-0.058309037900874605
2012-11-10,2012,espanol,osasuna,1.8,3.5,4.5,0.5224,0.2687,0.209,0,2,1.8,0.0,-1.0,-1.62,-0.05970149253731327
2012-11-10,2012,malaga,sociedad,1.53,4.0,6.0,0.6107,0.2336,0.1557,0,2,1.53,0.0,-1.0,-2.62,-0.06564885496183204
2012-11-10,2012,vallecano,celta,2.38,3.4,2.9,0.3967,0.2777,0.3256,2,2,2.38,2.38,1.38,-1.2400000000000002,-0.05581395348837204
2012-11-10,2012,zaragoza,la coruna,2.05,3.25,3.75,0.4593,0.2897,0.2511,2,2,2.05,2.05,1.0499999999999998,-0.1900000000000004,-0.05852567121997165
2012-11-11,2012,ath madrid,getafe,1.36,4.75,8.5,0.6914,0.198,0.1106,2,2,1.36,1.36,0.3600000000000001,0.1699999999999997,-0.05967976710334766
2012-11-11,2012,ath bilbao,sevilla,2.38,3.5,2.8,0.3953,0.2688,0.336,2,2,2.38,2.38,1.38,1.5499999999999996,-0.059288537549407216
2012-11-11,2012,levante,real madrid,9.0,5.5,1.3,0.1046,0.1712,0.7242,0,0,1.3,1.3,0.30000000000000004,1.8499999999999996,-0.058522311631309276
2012-11-11,2012,valladolid,valencia,2.8,3.4,2.4,0.3344,0.2754,0.3902,1,0,2.4,0.0,-1.0,0.8499999999999996,-0.06360655737704912
2012-11-11,2012,mallorca,barcelona,13.0,6.0,1.22,0.0723,0.1568,0.7709,0,0,1.22,1.22,0.21999999999999997,1.0699999999999996,-0.059497924491006104
2012-11-17,2012,osasuna,malaga,3.0,3.2,2.4,0.3137,0.2941,0.3922,1,0,2.4,0.0,-1.0,0.06999999999999962,-0.05882352941176472
2012-11-17,2012,barcelona,zaragoza,1.08,10.0,26.0,0.8699,0.094,0.0361,2,2,1.08,1.08,0.08000000000000007,0.1499999999999997,-0.06049250535331918
2012-11-17,2012,valencia,espanol,1.5,4.0,7.0,0.6292,0.236,0.1348,2,2,1.5,1.5,0.5,0.6499999999999997,-0.0561797752808989
2012-11-17,2012,real madrid,ath bilbao,1.17,8.0,12.0,0.804,0.1176,0.0784,2,2,1.17,1.17,0.16999999999999993,0.8199999999999996,-0.059296482412060314
2012-11-18,2012,celta,mallorca,1.91,3.4,4.0,0.4904,0.2755,0.2342,1,2,1.91,0.0,-1.0,-0.18000000000000038,-0.06338789932934308
2012-11-18,2012,getafe,valladolid,2.0,3.3,3.8,0.469,0.2842,0.2468,2,2,2.0,2.0,1.0,0.8199999999999996,-0.0620792819745698
2012-11-18,2012,granada,ath madrid,4.5,3.75,1.73,0.2083,0.2499,0.5418,0,0,1.73,1.73,0.73,1.5499999999999996,-0.06272574042860568
2012-11-18,2012,la coruna,levante,2.05,3.4,3.5,0.4569,0.2755,0.2676,0,2,2.05,0.0,-1.0,0.5499999999999996,-0.06335189095795757
2012-11-18,2012,sevilla,betis,1.67,3.5,5.5,0.5616,0.2679,0.1705,2,2,1.67,1.67,0.6699999999999999,1.2199999999999995,-0.06220828471411899
2012-11-19,2012,sociedad,vallecano,1.75,3.5,4.75,0.5352,0.2676,0.1972,2,2,1.75,1.75,0.75,1.9699999999999995,-0.06338028169014076
2012-11-23,2012,sociedad,osasuna,1.85,3.5,4.2,0.5079,0.2684,0.2237,1,2,1.85,0.0,-1.0,0.9699999999999995,-0.060459492140266025
2012-11-24,2012,malaga,valencia,2.1,3.4,3.4,0.4474,0.2763,0.2763,2,2,2.1,2.1,1.1,2.0699999999999994,-0.06052631578947365
2012-11-24,2012,betis,real madrid,10.0,5.5,1.29,0.0946,0.172,0.7334,2,0,1.29,0.0,-1.0,1.0699999999999994,-0.05393692912860859
2012-11-24,2012,vallecano,mallorca,2.1,3.4,3.4,0.4474,0.2763,0.2763,2,2,2.1,2.1,1.1,2.1699999999999995,-0.06052631578947365
2012-11-24,2012,valladolid,granada,1.85,3.4,4.33,0.5073,0.276,0.2167,2,2,1.85,1.85,0.8500000000000001,3.0199999999999996,-0.06156602635885955
2012-11-25,2012,ath bilbao,la coruna,1.67,3.8,5.0,0.5639,0.2478,0.1883,1,2,1.67,0.0,-1.0,2.0199999999999996,-0.0583452041785375
2012-11-25,2012,ath madrid,sevilla,1.62,3.8,5.5,0.5811,0.2477,0.1712,2,2,1.62,1.62,0.6200000000000001,2.6399999999999997,-0.0586109103041762
2012-11-25,2012,espanol,getafe,2.1,3.4,3.4,0.4474,0.2763,0.2763,0,2,2.1,0.0,-1.0,1.6399999999999997,-0.06052631578947365
2012-11-25,2012,levante,barcelona,13.0,6.5,1.2,0.0723,0.1446,0.7831,0,0,1.2,1.2,0.19999999999999996,1.8399999999999996,-0.06024096385542166
2012-11-26,2012,zaragoza,celta,2.1,3.3,3.5,0.4472,0.2846,0.2683,0,2,2.1,0.0,-1.0,0.8399999999999996,-0.060975609756097615
2012-11-30,2012,osasuna,vallecano,1.91,3.5,4.0,0.4943,0.2697,0.236,2,2,1.91,1.91,0.9099999999999999,1.7499999999999996,-0.0559576345984113
2012-12-01,2012,barcelona,ath bilbao,1.09,10.0,21.0,0.8614,0.0939,0.0447,2,2,1.09,1.09,0.09000000000000008,1.8399999999999996,-0.06107715656917834
2012-12-01,2012,getafe,malaga,2.6,3.25,2.7,0.3619,0.2895,0.3485,2,2,2.6,2.6,1.6,3.4399999999999995,-0.05898123324396787
2012-12-01,2012,real madrid,ath madrid,1.44,4.5,6.5,0.6487,0.2076,0.1437,2,2,1.44,1.44,0.43999999999999995,3.8799999999999994,-0.06586826347305386
2012-12-01,2012,valencia,sociedad,1.6,3.8,5.75,0.5885,0.2478,0.1637,0,2,1.6,0.0,-1.0,2.8799999999999994,-0.05844330729868008
2012-12-02,2012,granada,espanol,2.05,3.4,3.5,0.4569,0.2755,0.2676,1,2,2.05,0.0,-1.0,1.8799999999999994,-0.06335189095795757
2012-12-02,2012,celta,levante,2.0,3.5,3.6,0.4701,0.2687,0.2612,1,2,2.0,0.0,-1.0,0.8799999999999994,-0.05970149253731338
2012-12-02,2012,mallorca,zaragoza,2.0,3.5,3.6,0.4701,0.2687,0.2612,1,2,2.0,0.0,-1.0,-0.12000000000000055,-0.05970149253731338
2012-12-02,2012,la coruna,betis,2.1,3.4,3.4,0.4474,0.2763,0.2763,0,2,2.1,0.0,-1.0,-1.1200000000000006,-0.06052631578947365
2012-12-03,2012,sevilla,valladolid,1.7,3.75,4.75,0.5521,0.2503,0.1976,0,2,1.7,0.0,-1.0,-2.1200000000000006,-0.061410306082913646
2012-12-07,2012,espanol,sevilla,2.8,3.3,2.5,0.3369,0.2858,0.3773,1,0,2.5,0.0,-1.0,-3.1200000000000006,-0.056757860351163814
2012-12-08,2012,osasuna,valencia,2.63,3.3,2.63,0.3575,0.2849,0.3575,0,0,2.63,2.63,1.63,-1.4900000000000007,-0.05969664138678221
2012-12-08,2012,malaga,granada,1.44,4.33,7.0,0.6501,0.2162,0.1337,2,2,1.44,1.44,0.43999999999999995,-1.0500000000000007,-0.06388819779861543
2012-12-08,2012,valladolid,real madrid,10.0,6.0,1.25,0.0938,0.1562,0.75,0,0,1.25,1.25,0.25,-0.8000000000000007,-0.0625
2012-12-08,2012,sociedad,getafe,1.91,3.3,4.2,0.4918,0.2846,0.2236,1,2,1.91,0.0,-1.0,-1.8000000000000007,-0.06075572112825989
2012-12-09,2012,ath bilbao,celta,1.83,3.75,4.0,0.514,0.2508,0.2352,2,2,1.83,1.83,0.8300000000000001,-0.9700000000000006,-0.05936777178103303
2012-12-09,2012,ath madrid,la coruna,1.29,5.5,10.0,0.7334,0.172,0.0946,2,2,1.29,1.29,0.29000000000000004,-0.6800000000000006,-0.05393692912860859
2012-12-09,2012,betis,barcelona,9.0,5.5,1.3,0.1046,0.1712,0.7242,0,0,1.3,1.3,0.30000000000000004,-0.38000000000000056,-0.058522311631309276
2012-12-09,2012,levante,mallorca,2.0,3.2,4.0,0.4706,0.2941,0.2353,2,2,2.0,2.0,1.0,0.6199999999999994,-0.05882352941176472
2012-12-10,2012,vallecano,zaragoza,2.25,3.3,3.2,0.4193,0.2859,0.2948,0,2,2.25,0.0,-1.0,-0.38000000000000056,-0.05658129839189985
2012-12-15,2012,mallorca,ath bilbao,2.4,3.4,2.8,0.3902,0.2754,0.3344,0,2,2.4,0.0,-1.0,-1.3800000000000006,-0.06360655737704912
2012-12-15,2012,granada,sociedad,2.4,3.3,2.88,0.3905,0.284,0.3254,1,2,2.4,0.0,-1.0,-2.380000000000001,-0.06272189349112434
2012-12-15,2012,sevilla,malaga,2.1,3.3,3.5,0.4472,0.2846,0.2683,0,2,2.1,0.0,-1.0,-3.380000000000001,-0.060975609756097615
2012-12-15,2012,getafe,osasuna,1.95,3.3,4.0,0.4811,0.2843,0.2346,1,2,1.95,0.0,-1.0,-4.380000000000001,-0.06178239475123026
2012-12-16,2012,real madrid,espanol,1.1,10.0,17.0,0.8513,0.0936,0.0551,1,2,1.1,0.0,-1.0,-5.380000000000001,-0.06359539308963436
2012-12-16,2012,barcelona,ath madrid,1.25,6.0,10.0,0.75,0.1562,0.0938,2,2,1.25,1.25,0.25,-5.130000000000001,-0.0625
2012-12-16,2012,zaragoza,levante,2.0,3.4,3.75,0.4713,0.2773,0.2514,0,2,2.0,0.0,-1.0,-6.130000000000001,-0.0573012939001849
2012-12-16,2012,valencia,vallecano,1.44,4.33,7.0,0.6501,0.2162,0.1337,0,2,1.44,0.0,-1.0,-7.130000000000001,-0.06388819779861543
2012-12-17,2012,celta,betis,2.05,3.4,3.5,0.4569,0.2755,0.2676,0,2,2.05,0.0,-1.0,-8.13,-0.06335189095795757
2012-12-17,2012,la coruna,valladolid,2.2,3.3,3.25,0.4267,0.2845,0.2888,1,2,2.2,0.0,-1.0,-9.13,-0.06126914660831506
2012-12-20,2012,espanol,la coruna,1.8,3.6,4.33,0.522,0.261,0.217,2,2,1.8,1.8,0.8,-8.33,-0.06039783001808319
2012-12-20,2012,sociedad,sevilla,2.38,3.4,2.88,0.3958,0.2771,0.3271,2,2,2.38,2.38,1.38,-6.95,-0.05794392523364489
2012-12-20,2012,vallecano,levante,2.25,3.25,3.25,0.4194,0.2903,0.2903,2,2,2.25,2.25,1.25,-5.7,-0.05645161290322587
2012-12-21,2012,ath madrid,celta,1.29,5.5,10.0,0.7334,0.172,0.0946,2,2,1.29,1.29,0.29000000000000004,-5.41,-0.05393692912860859
2012-12-21,2012,valencia,getafe,1.67,3.75,5.0,0.562,0.2503,0.1877,2,2,1.67,1.67,0.6699999999999999,-4.74,-0.06144623454477316
2012-12-22,2012,osasuna,granada,1.95,3.3,4.0,0.4811,0.2843,0.2346,0,2,1.95,0.0,-1.0,-5.74,-0.06178239475123026
2012-12-22,2012,valladolid,barcelona,13.0,6.0,1.22,0.0723,0.1568,0.7709,0,0,1.22,1.22,0.21999999999999997,-5.5200000000000005,-0.059497924491006104
2012-12-22,2012,ath bilbao,zaragoza,1.83,3.5,4.2,0.5106,0.267,0.2225,0,2,1.83,0.0,-1.0,-6.5200000000000005,-0.06564551422319465
2012-12-22,2012,betis,mallorca,1.7,3.6,5.0,0.5518,0.2606,0.1876,0,2,1.7,0.0,-1.0,-7.5200000000000005,-0.06192519926425499
