Date,Season,HomeTeam_norm,AwayTeam_norm,B365H,B365D,B365A,p_H,p_D,p_A,true_result,bet365_pred,picked_odds,bet_return,net_profit,Cum_net_profit,edge_b365_pick
2007-09-15,2007,ath bilbao,zaragoza,2.4,3.25,2.9,0.3897,0.2878,0.3225,1,2,2.4,0.0,-1.0,-9.2,-0.06470953070084784
2007-09-15,2007,real madrid,almeria,1.18,6.75,15.0,0.7978,0.1395,0.0628,2,2,1.18,1.18,0.17999999999999994,-9.02,-0.05862191230351044
2007-09-15,2007,valencia,valladolid,1.5,4.0,6.75,0.6261,0.2348,0.1391,2,2,1.5,1.5,0.5,-8.52,-0.0608695652173914
2007-09-16,2007,espanol,getafe,2.1,3.3,3.5,0.4472,0.2846,0.2683,2,2,2.1,2.1,1.1,-7.42,-0.060975609756097615
2007-09-16,2007,la coruna,betis,2.3,3.1,3.25,0.4082,0.3029,0.2889,2,2,2.3,2.3,1.2999999999999998,-6.12,-0.061081847649919085
2007-09-16,2007,mallorca,villarreal,2.37,3.25,3.0,0.3969,0.2895,0.3136,0,2,2.37,0.0,-1.0,-7.12,-0.059236641221374065
2007-09-16,2007,murcia,ath madrid,3.1,3.25,2.3,0.3029,0.2889,0.4082,1,0,2.3,0.0,-1.0,-8.120000000000001,-0.061081847649919085
2007-09-16,2007,osasuna,barcelona,6.25,4.0,1.53,0.1504,0.2351,0.6145,1,0,1.53,0.0,-1.0,-9.120000000000001,-0.059792293983899736
2007-09-16,2007,santander,levante,1.9,3.3,4.2,0.4931,0.2839,0.2231,2,2,1.9,1.9,0.8999999999999999,-8.22,-0.06318036286019224
2007-09-16,2007,sevilla,recreativo,1.4,4.5,8.0,0.6729,0.2093,0.1178,2,2,1.4,1.4,0.3999999999999999,-7.82,-0.057943925233645
2007-09-22,2007,barcelona,sevilla,1.66,3.75,5.0,0.5635,0.2494,0.1871,2,2,1.66,1.66,0.6599999999999999,-7.16,-0.0646130728775357
2007-09-22,2007,recreativo,espanol,2.37,3.25,3.0,0.3969,0.2895,0.3136,2,2,2.37,2.37,1.37,-5.79,-0.059236641221374065
2007-09-23,2007,almeria,mallorca,2.37,3.25,3.0,0.3969,0.2895,0.3136,1,2,2.37,0.0,-1.0,-6.79,-0.059236641221374065
2007-09-23,2007,ath madrid,santander,1.72,3.4,5.25,0.5454,0.2759,0.1787,2,2,1.72,1.72,0.72,-6.07,-0.061904179907113166
2007-09-23,2007,betis,valencia,3.0,3.25,2.37,0.3136,0.2895,0.3969,0,0,2.37,2.37,1.37,-4.7,-0.059236641221374065
2007-09-23,2007,getafe,la coruna,2.1,3.2,3.6,0.4465,0.293,0.2605,1,2,2.1,0.0,-1.0,-5.7,-0.06232558139534883
2007-09-23,2007,levante,ath bilbao,2.37,3.25,3.0,0.3969,0.2895,0.3136,0,2,2.37,0.0,-1.0,-6.7,-0.059236641221374065
2007-09-23,2007,valladolid,real madrid,6.0,3.6,1.61,0.1564,0.2607,0.5829,1,0,1.61,0.0,-1.0,-7.7,-0.06152849740932642
2007-09-23,2007,villarreal,murcia,1.66,3.5,5.5,0.563,0.267,0.1699,2,2,1.66,1.66,0.6599999999999999,-7.04,-0.06536999122550458
2007-09-23,2007,zaragoza,osasuna,1.8,3.5,4.5,0.5224,0.2687,0.209,2,2,1.8,1.8,0.8,-6.24,-0.05970149253731327
2007-09-25,2007,sevilla,espanol,1.44,4.0,8.5,0.6538,0.2354,0.1108,0,2,1.44,0.0,-1.0,-7.24,-0.058461538461538454
2007-09-26,2007,la coruna,recreativo,2.0,3.3,3.8,0.469,0.2842,0.2468,0,2,2.0,0.0,-1.0,-8.24,-0.0620792819745698
2007-09-26,2007,mallorca,valladolid,2.05,3.3,3.6,0.4565,0.2836,0.2599,2,2,2.05,2.05,1.0499999999999998,-7.19,-0.06420749279538907
2007-09-26,2007,ath bilbao,ath madrid,2.87,3.2,2.5,0.3284,0.2946,0.377,0,0,2.5,2.5,1.5,-5.69,-0.057432571123609444
2007-09-26,2007,barcelona,zaragoza,1.33,4.75,10.0,0.7077,0.1982,0.0941,2,2,1.33,1.33,0.33000000000000007,-5.36,-0.05874026893135176
2007-09-26,2007,santander,villarreal,2.7,3.25,2.6,0.3485,0.2895,0.3619,0,0,2.6,2.6,1.6,-3.7600000000000002,-0.05898123324396787
2007-09-26,2007,valencia,getafe,1.44,4.2,7.5,0.6515,0.2234,0.1251,2,2,1.44,1.44,0.43999999999999995,-3.3200000000000003,-0.06180193596425909
2007-09-26,2007,murcia,almeria,2.1,3.25,3.6,0.4485,0.2898,0.2616,0,2,2.1,0.0,-1.0,-4.32,-0.05807935595169633
2007-09-26,2007,osasuna,levante,1.72,3.5,5.25,0.5497,0.2702,0.1801,2,2,1.72,1.72,0.72,-3.6000000000000005,-0.05445026178010459
2007-09-27,2007,real madrid,betis,1.25,5.5,12.0,0.7511,0.1707,0.0782,2,2,1.25,1.25,0.25,-3.3500000000000005,-0.061166429587482196
2007-09-29,2007,levante,barcelona,8.0,4.5,1.4,0.1178,0.2093,0.6729,0,0,1.4,1.4,0.3999999999999999,-2.9500000000000006,-0.057943925233645
2007-09-29,2007,zaragoza,sevilla,2.8,3.25,2.5,0.3354,0.289,0.3756,2,0,2.5,0.0,-1.0,-3.9500000000000006,-0.06088751289989691
2007-09-30,2007,ath madrid,osasuna,1.66,3.75,5.0,0.5635,0.2494,0.1871,2,2,1.66,1.66,0.6599999999999999,-3.290000000000001,-0.0646130728775357
2007-09-30,2007,espanol,la coruna,1.83,3.4,4.5,0.5142,0.2767,0.2091,2,2,1.83,1.83,0.8300000000000001,-2.460000000000001,-0.05907853614275638
2007-09-30,2007,betis,mallorca,2.2,3.3,3.2,0.4248,0.2832,0.292,2,2,2.2,2.2,1.2000000000000002,-1.2600000000000007,-0.06548672566371672
2007-09-30,2007,almeria,santander,2.1,3.25,3.5,0.4452,0.2877,0.2671,0,2,2.1,0.0,-1.0,-2.2600000000000007,-0.06506849315068486
2007-09-30,2007,getafe,real madrid,5.0,3.6,1.72,0.1888,0.2623,0.5489,0,0,1.72,1.72,0.72,-1.5400000000000007,-0.05586728470358626
2007-09-30,2007,villarreal,ath bilbao,1.61,3.6,6.0,0.5829,0.2607,0.1564,2,2,1.61,1.61,0.6100000000000001,-0.9300000000000006,-0.06152849740932642
2007-09-30,2007,recreativo,valencia,3.0,3.25,2.4,0.3152,0.2909,0.3939,0,0,2.4,2.4,1.4,0.4699999999999993,-0.05454545454545445
2007-09-30,2007,valladolid,murcia,1.72,3.5,5.0,0.5448,0.2677,0.1874,0,2,1.72,0.0,-1.0,-0.5300000000000007,-0.06288916562889157
2007-10-06,2007,valencia,espanol,1.57,3.75,6.25,0.5989,0.2507,0.1504,0,2,1.57,0.0,-1.0,-1.5300000000000007,-0.059805174065793665
2007-10-07,2007,real madrid,recreativo,1.25,5.5,12.0,0.7511,0.1707,0.0782,2,2,1.25,1.25,0.25,-1.2800000000000007,-0.061166429587482196
2007-10-07,2007,santander,valladolid,2.1,3.3,3.5,0.4472,0.2846,0.2683,2,2,2.1,2.1,1.1,-0.1800000000000006,-0.060975609756097615
2007-10-07,2007,sevilla,la coruna,1.44,4.2,7.5,0.6515,0.2234,0.1251,0,2,1.44,0.0,-1.0,-1.1800000000000006,-0.06180193596425909
2007-10-07,2007,zaragoza,levante,1.44,4.2,7.5,0.6515,0.2234,0.1251,2,2,1.44,1.44,0.43999999999999995,-0.7400000000000007,-0.06180193596425909
2007-10-07,2007,ath bilbao,almeria,2.0,3.3,3.8,0.469,0.2842,0.2468,1,2,2.0,0.0,-1.0,-1.7400000000000007,-0.0620792819745698
2007-10-07,2007,barcelona,ath madrid,1.44,4.2,7.5,0.6515,0.2234,0.1251,2,2,1.44,1.44,0.43999999999999995,-1.3000000000000007,-0.06180193596425909
2007-10-07,2007,mallorca,getafe,2.1,3.2,3.6,0.4465,0.293,0.2605,2,2,2.1,2.1,1.1,-0.20000000000000062,-0.06232558139534883
2007-10-07,2007,murcia,betis,2.4,3.25,2.9,0.3897,0.2878,0.3225,1,2,2.4,0.0,-1.0,-1.2000000000000006,-0.06470953070084784
2007-10-07,2007,osasuna,villarreal,2.8,3.25,2.5,0.3354,0.289,0.3756,2,0,2.5,0.0,-1.0,-2.2000000000000006,-0.06088751289989691
2007-10-20,2007,la coruna,valencia,3.1,3.25,2.3,0.3029,0.2889,0.4082,0,0,2.3,2.3,1.2999999999999998,-0.9000000000000008,-0.061081847649919085
2007-10-20,2007,levante,sevilla,5.75,3.7,1.61,0.1633,0.2537,0.583,0,0,1.61,1.61,0.6100000000000001,-0.2900000000000007,-0.06129845572013848
2007-10-20,2007,espanol,real madrid,3.6,3.3,2.05,0.2599,0.2836,0.4565,2,0,2.05,0.0,-1.0,-1.2900000000000007,-0.06420749279538907
2007-10-20,2007,villarreal,barcelona,4.2,3.5,1.85,0.2237,0.2684,0.5079,2,0,1.85,0.0,-1.0,-2.290000000000001,-0.060459492140266025
2007-10-21,2007,ath madrid,zaragoza,1.9,3.4,4.0,0.4917,0.2748,0.2336,2,2,1.9,1.9,0.8999999999999999,-1.390000000000001,-0.0657989877078815
2007-10-21,2007,betis,santander,2.0,3.3,3.75,0.4674,0.2833,0.2493,1,2,2.0,0.0,-1.0,-2.390000000000001,-0.06515580736543902
2007-10-21,2007,almeria,osasuna,2.37,3.25,3.0,0.3969,0.2895,0.3136,2,2,2.37,2.37,1.37,-1.020000000000001,-0.059236641221374065
2007-10-21,2007,recreativo,mallorca,2.37,3.25,3.0,0.3969,0.2895,0.3136,0,2,2.37,0.0,-1.0,-2.020000000000001,-0.059236641221374065
2007-10-21,2007,valladolid,ath bilbao,2.25,3.25,3.2,0.4175,0.289,0.2935,0,2,2.25,0.0,-1.0,-3.020000000000001,-0.0607124937280481
2007-10-21,2007,getafe,murcia,2.0,3.3,3.75,0.4674,0.2833,0.2493,2,2,2.0,2.0,1.0,-2.020000000000001,-0.06515580736543902
2007-10-27,2007,ath bilbao,betis,2.1,3.25,3.6,0.4485,0.2898,0.2616,1,2,2.1,0.0,-1.0,-3.020000000000001,-0.05807935595169633
2007-10-27,2007,mallorca,espanol,2.3,3.25,3.1,0.4082,0.2889,0.3029,1,2,2.3,0.0,-1.0,-4.020000000000001,-0.061081847649919085
2007-10-27,2007,real madrid,la coruna,1.3,5.0,11.0,0.7256,0.1887,0.0858,2,2,1.3,1.3,0.30000000000000004,-3.7200000000000015,-0.05672823218997358
2007-10-28,2007,barcelona,almeria,1.18,6.5,15.0,0.7935,0.1441,0.0624,2,2,1.18,1.18,0.17999999999999994,-3.540000000000002,-0.06364450231952468
2007-10-28,2007,levante,ath madrid,5.0,3.8,1.66,0.1877,0.247,0.5653,0,0,1.66,1.66,0.6599999999999999,-2.8800000000000017,-0.0615329683408713
2007-10-28,2007,murcia,recreativo,2.3,3.25,3.1,0.4082,0.2889,0.3029,2,2,2.3,2.3,1.2999999999999998,-1.5800000000000018,-0.061081847649919085
2007-10-28,2007,osasuna,valladolid,1.8,3.6,4.2,0.5185,0.2593,0.2222,1,2,1.8,0.0,-1.0,-2.580000000000002,-0.06666666666666654
2007-10-28,2007,santander,getafe,2.1,3.25,3.6,0.4485,0.2898,0.2616,2,2,2.1,2.1,1.1,-1.4800000000000018,-0.05807935595169633
2007-10-28,2007,sevilla,valencia,2.3,3.25,3.1,0.4082,0.2889,0.3029,2,2,2.3,2.3,1.2999999999999998,-0.18000000000000194,-0.061081847649919085
2007-10-28,2007,zaragoza,villarreal,2.4,3.3,2.87,0.3901,0.2837,0.3262,2,2,2.4,2.4,1.4,1.219999999999998,-0.0637835166193007
2007-10-31,2007,betis,osasuna,2.05,3.3,3.6,0.4565,0.2836,0.2599,0,2,2.05,0.0,-1.0,0.21999999999999797,-0.06420749279538907
2007-10-31,2007,getafe,ath bilbao,2.15,3.2,3.5,0.4374,0.2939,0.2687,2,2,2.15,2.15,1.15,1.3699999999999979,-0.059558679945323045
2007-10-31,2007,almeria,zaragoza,2.7,3.3,2.6,0.3501,0.2864,0.3635,0,0,2.6,2.6,1.6,2.969999999999998,-0.05483476132190945
2007-10-31,2007,ath madrid,sevilla,2.3,3.3,3.1,0.41,0.2858,0.3042,2,2,2.3,2.3,1.2999999999999998,4.269999999999998,-0.056953907815631255
2007-10-31,2007,valencia,real madrid,2.6,3.3,2.7,0.3635,0.2864,0.3501,0,2,2.6,0.0,-1.0,3.269999999999998,-0.05483476132190945
2007-10-31,2007,villarreal,levante,1.25,5.25,13.0,0.7495,0.1784,0.0721,2,2,1.25,1.25,0.25,3.519999999999998,-0.06314344543582706
2007-10-31,2007,la coruna,mallorca,2.37,3.25,3.0,0.3969,0.2895,0.3136,1,2,2.37,0.0,-1.0,2.519999999999998,-0.059236641221374065
2007-10-31,2007,recreativo,santander,2.3,3.2,3.1,0.4064,0.2921,0.3015,1,2,2.3,0.0,-1.0,1.5199999999999978,-0.06530110610405582
2007-11-01,2007,espanol,murcia,1.57,3.8,6.0,0.5971,0.2467,0.1562,1,2,1.57,0.0,-1.0,0.5199999999999978,-0.06258838317708071
2007-11-01,2007,valladolid,barcelona,7.0,4.33,1.44,0.1337,0.2162,0.6501,1,0,1.44,0.0,-1.0,-0.4800000000000022,-0.06388819779861543
2007-11-03,2007,mallorca,valencia,2.6,3.25,2.7,0.3619,0.2895,0.3485,0,2,2.6,0.0,-1.0,-1.4800000000000022,-0.05898123324396787
2007-11-03,2007,sevilla,real madrid,2.8,3.25,2.5,0.3354,0.289,0.3756,2,0,2.5,0.0,-1.0,-2.480000000000002,-0.06088751289989691
2007-11-04,2007,ath bilbao,recreativo,2.0,3.3,3.8,0.469,0.2842,0.2468,2,2,2.0,2.0,1.0,-1.4800000000000022,-0.0620792819745698
2007-11-04,2007,osasuna,getafe,1.95,3.3,4.0,0.4811,0.2843,0.2346,0,2,1.95,0.0,-1.0,-2.480000000000002,-0.06178239475123026
2007-11-04,2007,zaragoza,valladolid,1.57,3.6,6.5,0.5961,0.26,0.144,0,2,1.57,0.0,-1.0,-3.480000000000002,-0.0641669001706704
2007-11-04,2007,barcelona,betis,1.2,6.0,15.0,0.7812,0.1562,0.0625,2,2,1.2,1.2,0.19999999999999996,-3.280000000000002,-0.0625
2007-11-04,2007,murcia,la coruna,2.25,3.2,3.25,0.4175,0.2935,0.289,0,2,2.25,0.0,-1.0,-4.280000000000002,-0.0607124937280481
2007-11-04,2007,levante,almeria,2.62,3.25,2.62,0.3564,0.2873,0.3564,2,0,2.62,0.0,-1.0,-5.280000000000002,-0.06633771929824561
2007-11-04,2007,santander,espanol,2.4,3.25,2.9,0.3897,0.2878,0.3225,1,2,2.4,0.0,-1.0,-6.280000000000002,-0.06470953070084784
2007-11-04,2007,ath madrid,villarreal,2.05,3.3,3.6,0.4565,0.2836,0.2599,0,2,2.05,0.0,-1.0,-7.280000000000002,-0.06420749279538907
2007-11-10,2007,getafe,barcelona,6.0,3.75,1.57,0.1557,0.2492,0.5951,2,0,1.57,0.0,-1.0,-8.280000000000001,-0.06566157508430881
2007-11-10,2007,valencia,murcia,1.44,4.2,7.5,0.6515,0.2234,0.1251,2,2,1.44,1.44,0.43999999999999995,-7.840000000000002,-0.06180193596425909
2007-11-11,2007,almeria,ath madrid,3.75,3.3,2.0,0.2493,0.2833,0.4674,1,0,2.0,0.0,-1.0,-8.840000000000002,-0.06515580736543924
2007-11-11,2007,betis,zaragoza,2.62,3.3,2.62,0.3579,0.2842,0.3579,2,0,2.62,0.0,-1.0,-9.840000000000002,-0.0622559652928415
2007-11-11,2007,espanol,ath bilbao,1.75,3.4,5.0,0.5363,0.276,0.1877,2,2,1.75,1.75,0.75,-9.090000000000002,-0.061514195583596276
2007-11-11,2007,la coruna,santander,2.3,3.3,3.1,0.41,0.2858,0.3042,0,2,2.3,0.0,-1.0,-10.090000000000002,-0.056953907815631255
2007-11-11,2007,real madrid,mallorca,1.33,5.0,9.0,0.7073,0.1881,0.1045,2,2,1.33,1.33,0.33000000000000007,-9.760000000000002,-0.05925809493869849
2007-11-11,2007,recreativo,osasuna,2.37,3.3,3.0,0.3987,0.2863,0.315,2,2,2.37,2.37,1.37,-8.39,-0.055092424791591044
2007-11-11,2007,valladolid,levante,1.72,3.5,5.0,0.5448,0.2677,0.1874,2,2,1.72,1.72,0.72,-7.670000000000001,-0.06288916562889157
2007-11-11,2007,villarreal,sevilla,2.3,3.3,3.1,0.41,0.2858,0.3042,2,2,2.3,2.3,1.2999999999999998,-6.370000000000001,-0.056953907815631255
2007-11-24,2007,sevilla,mallorca,1.61,3.5,6.25,0.5822,0.2678,0.15,0,2,1.61,0.0,-1.0,-7.370000000000001,-0.06264555193292964
2007-11-24,2007,barcelona,recreativo,1.16,7.0,15.0,0.8045,0.1333,0.0622,2,2,1.16,1.16,0.15999999999999992,-7.210000000000001,-0.06680968433956491
2007-11-24,2007,murcia,real madrid,6.0,3.6,1.61,0.1564,0.2607,0.5829,1,0,1.61,0.0,-1.0,-8.21,-0.06152849740932642
2007-11-25,2007,ath bilbao,la coruna,2.15,3.3,3.4,0.4379,0.2853,0.2769,1,2,2.15,0.0,-1.0,-9.21,-0.05861463414634149
2007-11-25,2007,ath madrid,valladolid,1.53,3.8,6.5,0.6105,0.2458,0.1437,2,2,1.53,1.53,0.53,-8.680000000000001,-0.06594330062532461
2007-11-25,2007,levante,betis,2.65,3.2,2.65,0.3536,0.2928,0.3536,2,0,2.65,0.0,-1.0,-9.680000000000001,-0.06298342541436475
2007-11-25,2007,osasuna,espanol,2.45,3.25,2.87,0.3835,0.2891,0.3274,0,2,2.45,0.0,-1.0,-10.680000000000001,-0.060404374730177124
2007-11-25,2007,santander,valencia,3.0,3.2,2.4,0.3137,0.2941,0.3922,2,0,2.4,0.0,-1.0,-11.680000000000001,-0.05882352941176472
2007-11-25,2007,villarreal,almeria,1.4,4.5,8.0,0.6729,0.2093,0.1178,1,2,1.4,0.0,-1.0,-12.680000000000001,-0.057943925233645
2007-11-25,2007,zaragoza,getafe,1.95,3.3,4.0,0.4811,0.2843,0.2346,1,2,1.95,0.0,-1.0,-13.680000000000001,-0.06178239475123026
2007-12-01,2007,almeria,sevilla,3.75,3.25,2.05,0.2511,0.2897,0.4593,2,0,2.05,0.0,-1.0,-14.680000000000001,-0.05852567121997165
2007-12-01,2007,espanol,barcelona,3.8,3.3,2.0,0.2468,0.2842,0.469,1,0,2.0,0.0,-1.0,-15.680000000000001,-0.06207928197457002
2007-12-01,2007,real madrid,santander,1.33,4.75,10.0,0.7077,0.1982,0.0941,2,2,1.33,1.33,0.33000000000000007,-15.350000000000001,-0.05874026893135176
2007-12-02,2007,betis,ath madrid,3.25,3.3,2.2,0.2888,0.2845,0.4267,0,0,2.2,2.2,1.2000000000000002,-14.150000000000002,-0.06126914660831506
2007-12-02,2007,getafe,levante,1.53,3.75,7.0,0.6148,0.2508,0.1344,2,2,1.53,1.53,0.53,-13.620000000000003,-0.05937115756191802
2007-12-02,2007,la coruna,osasuna,2.2,3.25,3.3,0.4267,0.2888,0.2845,0,2,2.2,0.0,-1.0,-14.620000000000003,-0.06126914660831506
2007-12-02,2007,mallorca,murcia,1.66,3.5,5.5,0.563,0.267,0.1699,1,2,1.66,0.0,-1.0,-15.620000000000003,-0.06536999122550458
2007-12-02,2007,recreativo,zaragoza,2.5,3.25,2.8,0.3756,0.289,0.3354,2,2,2.5,2.5,1.5,-14.120000000000003,-0.06088751289989669
2007-12-02,2007,valencia,ath bilbao,1.61,3.6,6.0,0.5829,0.2607,0.1564,0,2,1.61,0.0,-1.0,-15.120000000000003,-0.06152849740932642
2007-12-02,2007,valladolid,villarreal,3.1,3.3,2.3,0.3042,0.2858,0.41,2,0,2.3,0.0,-1.0,-16.120000000000005,-0.056953907815631255
2007-12-05,2007,osasuna,sevilla,2.9,3.3,2.37,0.3223,0.2833,0.3944,1,0,2.37,0.0,-1.0,-17.120000000000005,-0.0652448071216617
2007-12-08,2007,ath bilbao,real madrid,4.0,3.4,1.9,0.2336,0.2748,0.4917,0,0,1.9,1.9,0.8999999999999999,-16.220000000000006,-0.06579898770788162
2007-12-08,2007,osasuna,valencia,2.8,3.25,2.5,0.3354,0.289,0.3756,1,0,2.5,0.0,-1.0,-17.220000000000006,-0.06088751289989691
2007-12-09,2007,almeria,valladolid,2.4,3.3,3.0,0.3957,0.2878,0.3165,2,2,2.4,2.4,1.4,-15.820000000000006,-0.050359712230215736
2007-12-09,2007,ath madrid,getafe,1.72,3.6,4.75,0.5435,0.2597,0.1968,2,2,1.72,1.72,0.72,-15.100000000000005,-0.06515796834276266
2007-12-09,2007,barcelona,la coruna,1.2,6.0,15.0,0.7812,0.1562,0.0625,2,2,1.2,1.2,0.19999999999999996,-14.900000000000006,-0.0625
2007-12-09,2007,levante,recreativo,2.4,3.3,2.87,0.3901,0.2837,0.3262,0,2,2.4,0.0,-1.0,-15.900000000000006,-0.0637835166193007
2007-12-09,2007,santander,mallorca,2.3,3.3,3.1,0.41,0.2858,0.3042,2,2,2.3,2.3,1.2999999999999998,-14.600000000000005,-0.056953907815631255
2007-12-09,2007,sevilla,murcia,1.44,4.2,7.5,0.6515,0.2234,0.1251,2,2,1.44,1.44,0.43999999999999995,-14.160000000000005,-0.06180193596425909
2007-12-09,2007,villarreal,betis,1.53,4.0,6.0,0.6107,0.2336,0.1557,0,2,1.53,0.0,-1.0,-15.160000000000005,-0.06564885496183204
2007-12-09,2007,zaragoza,espanol,2.3,3.3,3.1,0.41,0.2858,0.3042,1,2,2.3,0.0,-1.0,-16.160000000000004,-0.056953907815631255
2007-12-15,2007,espanol,levante,1.36,4.5,9.0,0.6881,0.208,0.104,2,2,1.36,1.36,0.3600000000000001,-15.800000000000004,-0.06422018348623848
2007-12-15,2007,valencia,barcelona,3.5,3.3,2.1,0.2683,0.2846,0.4472,0,0,2.1,2.1,1.1,-14.700000000000005,-0.060975609756097615
2007-12-16,2007,betis,almeria,2.05,3.3,3.6,0.4565,0.2836,0.2599,2,2,2.05,2.05,1.0499999999999998,-13.650000000000006,-0.06420749279538907
2007-12-16,2007,getafe,villarreal,2.5,3.3,2.75,0.375,0.2841,0.3409,0,2,2.5,0.0,-1.0,-14.650000000000006,-0.06250000000000011
2007-12-16,2007,la coruna,zaragoza,2.4,3.3,2.9,0.3914,0.2847,0.3239,1,2,2.4,0.0,-1.0,-15.650000000000006,-0.06061349693251539
2007-12-16,2007,mallorca,ath bilbao,2.05,3.3,3.6,0.4565,0.2836,0.2599,1,2,2.05,0.0,-1.0,-16.650000000000006,-0.06420749279538907
2007-12-16,2007,murcia,santander,2.5,3.25,2.8,0.3756,0.289,0.3354,2,2,2.5,2.5,1.5,-15.150000000000006,-0.06088751289989669
2007-12-16,2007,real madrid,osasuna,1.28,5.25,11.0,0.7352,0.1792,0.0856,2,2,1.28,1.28,0.28,-14.870000000000006,-0.05894334818586877
2007-12-16,2007,recreativo,ath madrid,2.9,3.3,2.4,0.3239,0.2847,0.3914,1,0,2.4,0.0,-1.0,-15.870000000000006,-0.06061349693251539
2007-12-16,2007,valladolid,sevilla,2.9,3.3,2.4,0.3239,0.2847,0.3914,1,0,2.4,0.0,-1.0,-16.870000000000005,-0.06061349693251539
2007-12-22,2007,almeria,getafe,2.4,3.3,2.9,0.3914,0.2847,0.3239,0,2,2.4,0.0,-1.0,-17.870000000000005,-0.06061349693251539
2007-12-22,2007,sevilla,santander,1.61,3.6,5.75,0.579,0.2589,0.1621,2,2,1.61,1.61,0.6100000000000001,-17.260000000000005,-0.06786748150530719
2007-12-22,2007,zaragoza,valencia,2.1,3.3,3.5,0.4472,0.2846,0.2683,1,2,2.1,0.0,-1.0,-18.260000000000005,-0.060975609756097615
2007-12-23,2007,ath bilbao,murcia,1.95,3.3,4.0,0.4811,0.2843,0.2346,1,2,1.95,0.0,-1.0,-19.260000000000005,-0.06178239475123026
2007-12-23,2007,ath madrid,espanol,1.95,3.3,4.0,0.4811,0.2843,0.2346,0,2,1.95,0.0,-1.0,-20.260000000000005,-0.06178239475123026
2007-12-23,2007,villarreal,recreativo,1.53,3.8,6.5,0.6105,0.2458,0.1437,1,2,1.53,0.0,-1.0,-21.260000000000005,-0.06594330062532461
2007-12-23,2007,barcelona,real madrid,2.0,3.4,3.7,0.4698,0.2763,0.2539,0,2,2.0,0.0,-1.0,-22.260000000000005,-0.06049290515309935
2007-12-23,2007,osasuna,mallorca,2.2,3.3,3.25,0.4267,0.2845,0.2888,2,2,2.2,2.2,1.2000000000000002,-21.060000000000006,-0.06126914660831506
