Date,Season,HomeTeam_norm,AwayTeam_norm,B365H,B365D,B365A,p_H,p_D,p_A,true_result,bet365_pred,picked_odds,bet_return,net_profit,Cum_net_profit,edge_b365_pick
2018-09-02,2018,levante,valencia,3.75,3.4,2.0,0.2514,0.2773,0.4713,1,0,2.0,0.0,-1.0,-14.969999999999997,-0.0573012939001849
2018-09-14,2018,huesca,vallecano,2.14,3.5,3.4,0.4463,0.2729,0.2809,0,2,2.14,0.0,-1.0,-15.969999999999997,-0.04500112502812559
2018-09-15,2018,ath bilbao,real madrid,6.0,4.33,1.53,0.1585,0.2197,0.6218,1,0,1.53,0.0,-1.0,-16.97,-0.048713769806796314
2018-09-15,2018,ath madrid,eibar,1.36,4.33,12.0,0.7006,0.22,0.0794,1,2,1.36,0.0,-1.0,-17.97,-0.047232798697026124
2018-09-15,2018,sociedad,barcelona,7.0,5.25,1.4,0.1364,0.1818,0.6818,0,0,1.4,1.4,0.3999999999999999,-17.57,-0.045454545454545636
2018-09-15,2018,valencia,betis,1.75,3.75,4.75,0.5449,0.2543,0.2008,1,2,1.75,0.0,-1.0,-18.57,-0.04636711281070738
2018-09-16,2018,leganes,villarreal,3.0,3.1,2.54,0.3176,0.3073,0.3751,0,0,2.54,2.54,1.54,-17.03,-0.047269500685649946
2018-09-16,2018,espanol,levante,1.72,3.6,5.25,0.5539,0.2646,0.1815,2,2,1.72,1.72,0.72,-16.310000000000002,-0.04730086161420788
2018-09-16,2018,valladolid,alaves,2.2,3.1,3.6,0.4309,0.3058,0.2633,0,2,2.2,0.0,-1.0,-17.310000000000002,-0.05204633204633202
2018-09-16,2018,sevilla,getafe,1.55,4.0,7.0,0.6215,0.2408,0.1376,0,2,1.55,0.0,-1.0,-18.310000000000002,-0.03662597114317434
2018-09-17,2018,girona,celta,2.4,3.3,3.0,0.3957,0.2878,0.3165,2,2,2.4,2.4,1.4,-16.910000000000004,-0.050359712230215736
2018-09-21,2018,huesca,sociedad,3.6,3.4,2.1,0.265,0.2806,0.4543,0,0,2.1,2.1,1.1,-15.810000000000004,-0.04587973273942081
2018-09-22,2018,celta,valladolid,1.75,3.5,5.25,0.5455,0.2727,0.1818,1,2,1.75,0.0,-1.0,-16.810000000000002,-0.0454545454545453
2018-09-22,2018,eibar,leganes,2.04,3.2,4.0,0.4657,0.2969,0.2375,2,2,2.04,2.04,1.04,-15.770000000000003,-0.05005820721769505
2018-09-22,2018,getafe,ath madrid,5.0,3.3,1.8,0.1889,0.2863,0.5248,0,0,1.8,1.8,0.8,-14.970000000000002,-0.055343511450381855
2018-09-22,2018,real madrid,espanol,1.18,7.0,15.0,0.8018,0.1352,0.0631,2,2,1.18,1.18,0.17999999999999994,-14.790000000000003,-0.05390959071472212
2018-09-22,2018,vallecano,alaves,2.04,3.4,3.6,0.4615,0.2769,0.2615,0,2,2.04,0.0,-1.0,-15.790000000000003,-0.058461538461538454
2018-09-23,2018,villarreal,valencia,2.25,3.25,3.3,0.4212,0.2916,0.2872,1,2,2.25,0.0,-1.0,-16.790000000000003,-0.052282768777614175
2018-09-23,2018,levante,sevilla,3.5,3.6,2.04,0.2712,0.2636,0.4652,0,0,2.04,2.04,1.04,-15.750000000000004,-0.05095259193619861
2018-09-23,2018,betis,ath bilbao,2.14,3.3,3.6,0.4458,0.2891,0.265,1,2,2.14,0.0,-1.0,-16.750000000000004,-0.04589056518802059
2018-09-23,2018,barcelona,girona,1.08,11.0,21.0,0.8699,0.0854,0.0447,1,2,1.08,0.0,-1.0,-17.750000000000004,-0.06055128784455488
2018-09-25,2018,sociedad,vallecano,1.61,4.0,5.5,0.5899,0.2374,0.1727,1,2,1.61,0.0,-1.0,-18.750000000000004,-0.05027483576886971
2018-09-25,2018,ath madrid,huesca,1.22,6.0,15.0,0.7784,0.1583,0.0633,2,2,1.22,1.22,0.21999999999999997,-18.530000000000005,-0.05033731188375723
2018-09-25,2018,espanol,eibar,1.9,3.3,4.5,0.5005,0.2882,0.2113,2,2,1.9,1.9,0.8999999999999999,-17.630000000000006,-0.049039433771486673
2018-09-26,2018,ath bilbao,villarreal,2.25,3.3,3.3,0.4231,0.2885,0.2885,0,2,2.25,0.0,-1.0,-18.630000000000006,-0.048076923076922906
2018-09-26,2018,leganes,barcelona,12.0,6.0,1.25,0.0794,0.1587,0.7619,2,0,1.25,0.0,-1.0,-19.630000000000006,-0.04761904761904767
2018-09-26,2018,sevilla,real madrid,4.33,4.2,1.72,0.2199,0.2267,0.5535,2,0,1.72,0.0,-1.0,-20.630000000000006,-0.04801567978184651
2018-09-26,2018,valencia,celta,1.66,4.0,4.75,0.5667,0.2352,0.1981,1,2,1.66,0.0,-1.0,-21.630000000000006,-0.059209545115585516
2018-09-27,2018,alaves,getafe,2.8,3.0,2.75,0.3388,0.3162,0.345,1,0,2.75,0.0,-1.0,-22.630000000000006,-0.05133470225872672
2018-09-27,2018,girona,betis,2.5,3.3,2.87,0.3804,0.2882,0.3314,0,2,2.5,0.0,-1.0,-23.630000000000006,-0.048943605398457546
2018-09-27,2018,valladolid,levante,2.04,3.5,3.6,0.4652,0.2712,0.2636,2,2,2.04,2.04,1.04,-22.590000000000007,-0.05095259193619839
2018-09-28,2018,vallecano,espanol,2.8,3.3,2.6,0.3418,0.29,0.3681,1,0,2.6,0.0,-1.0,-23.590000000000007,-0.04286852589641432
2018-09-29,2018,real madrid,ath madrid,2.0,3.5,3.75,0.4751,0.2715,0.2534,1,2,2.0,0.0,-1.0,-24.590000000000007,-0.04977375565610864
2018-09-29,2018,sociedad,valencia,2.2,3.4,3.2,0.4283,0.2772,0.2945,0,2,2.2,0.0,-1.0,-25.590000000000007,-0.05763779527559032
2018-09-29,2018,barcelona,ath bilbao,1.16,7.5,17.0,0.8177,0.1265,0.0558,1,2,1.16,0.0,-1.0,-26.590000000000007,-0.05143663417136979
2018-09-29,2018,eibar,sevilla,3.3,3.4,2.2,0.2881,0.2797,0.4322,0,0,2.2,2.2,1.2000000000000002,-25.390000000000008,-0.04915254237288136
2018-09-30,2018,betis,leganes,1.64,3.8,5.5,0.5781,0.2495,0.1724,2,2,1.64,1.64,0.6399999999999999,-24.750000000000007,-0.05189201150697076
2018-09-30,2018,huesca,girona,2.5,3.3,2.9,0.3817,0.2892,0.3291,1,2,2.5,0.0,-1.0,-25.750000000000007,-0.04567211806940563
2018-09-30,2018,levante,alaves,2.14,3.5,3.3,0.4425,0.2706,0.287,2,2,2.14,2.14,1.1400000000000001,-24.610000000000007,-0.053061068117385424
2018-09-30,2018,villarreal,valladolid,1.53,4.0,6.5,0.6181,0.2364,0.1455,0,2,1.53,0.0,-1.0,-25.610000000000007,-0.05432069416379415
2018-10-01,2018,celta,getafe,2.0,3.5,3.8,0.4767,0.2724,0.2509,1,2,2.0,0.0,-1.0,-26.610000000000007,-0.04659498207885304
2018-10-05,2018,ath bilbao,sociedad,2.04,3.4,3.8,0.468,0.2808,0.2512,0,2,2.04,0.0,-1.0,-27.610000000000007,-0.04532019704433499
2018-10-06,2018,alaves,real madrid,9.0,4.75,1.36,0.1051,0.1992,0.6957,2,0,1.36,0.0,-1.0,-28.610000000000007,-0.05386493083807964
2018-10-06,2018,getafe,levante,1.72,3.6,5.25,0.5539,0.2646,0.1815,0,2,1.72,0.0,-1.0,-29.610000000000007,-0.04730086161420788
2018-10-06,2018,girona,eibar,2.1,3.2,3.8,0.4527,0.2971,0.2502,0,2,2.1,0.0,-1.0,-30.610000000000007,-0.04929262844378257
2018-10-06,2018,leganes,vallecano,2.0,3.3,4.0,0.4748,0.2878,0.2374,2,2,2.0,2.0,1.0,-29.610000000000007,-0.050359712230215736
2018-10-07,2018,ath madrid,betis,1.44,4.0,9.0,0.6579,0.2368,0.1053,2,2,1.44,1.44,0.43999999999999995,-29.170000000000005,-0.052631578947368585
2018-10-07,2018,valladolid,huesca,1.9,3.5,4.2,0.5012,0.2721,0.2267,2,2,1.9,1.9,0.8999999999999999,-28.270000000000007,-0.047732696897374804
2018-10-07,2018,espanol,villarreal,2.25,3.2,3.4,0.4229,0.2973,0.2798,2,2,2.25,2.25,1.25,-27.020000000000007,-0.04858142246404984
2018-10-07,2018,valencia,barcelona,4.75,4.2,1.64,0.1989,0.225,0.5761,1,0,1.64,0.0,-1.0,-28.020000000000007,-0.05515767586923881
2018-10-07,2018,sevilla,celta,1.53,4.33,6.0,0.6218,0.2197,0.1585,2,2,1.53,1.53,0.53,-27.490000000000006,-0.048713769806796314
2018-10-19,2018,celta,alaves,1.66,4.0,5.0,0.5724,0.2376,0.19,0,2,1.66,0.0,-1.0,-28.490000000000006,-0.0497996565540928
2018-10-20,2018,real madrid,levante,1.14,8.5,19.0,0.8374,0.1123,0.0502,0,2,1.14,0.0,-1.0,-29.490000000000006,-0.04532019704433499
2018-10-20,2018,barcelona,sevilla,1.33,6.0,7.5,0.7148,0.1584,0.1268,2,2,1.33,1.33,0.33000000000000007,-29.160000000000004,-0.04932094353109362
2018-10-20,2018,villarreal,ath madrid,3.8,3.1,2.14,0.2499,0.3063,0.4438,1,0,2.14,0.0,-1.0,-30.160000000000004,-0.05035786935884867
2018-10-20,2018,valencia,leganes,1.5,4.0,7.5,0.6349,0.2381,0.127,1,2,1.5,0.0,-1.0,-31.160000000000004,-0.04761904761904767
2018-10-21,2018,betis,valladolid,1.61,3.8,6.0,0.591,0.2504,0.1586,0,2,1.61,0.0,-1.0,-32.160000000000004,-0.04847322308051216
2018-10-21,2018,eibar,ath bilbao,2.7,3.2,2.75,0.3539,0.2986,0.3475,1,2,2.7,0.0,-1.0,-33.160000000000004,-0.04443997586969639
2018-10-21,2018,huesca,espanol,3.5,3.3,2.14,0.2706,0.287,0.4425,0,0,2.14,2.14,1.1400000000000001,-32.02,-0.053061068117385646
2018-10-21,2018,vallecano,getafe,2.9,3.3,2.5,0.3291,0.2892,0.3817,0,0,2.5,2.5,1.5,-30.520000000000003,-0.04567211806940552
2018-10-22,2018,sociedad,girona,1.72,3.75,5.0,0.5547,0.2544,0.1908,1,2,1.72,0.0,-1.0,-31.520000000000003,-0.04585798816568043
2018-10-24,2018,vallecano,ath bilbao,3.3,3.3,2.25,0.2885,0.2885,0.4231,1,0,2.25,0.0,-1.0,-32.52,-0.04807692307692324
2018-10-26,2018,valladolid,espanol,3.4,3.1,2.25,0.2772,0.304,0.4188,1,0,2.25,0.0,-1.0,-33.52,-0.05761970991456389
2018-10-27,2018,celta,eibar,2.14,3.3,3.6,0.4458,0.2891,0.265,2,2,2.14,2.14,1.1400000000000001,-32.38,-0.04589056518802059
2018-10-27,2018,ath madrid,sociedad,1.53,3.8,7.5,0.6224,0.2506,0.127,2,2,1.53,1.53,0.53,-31.85,-0.04769704514184636
2018-10-27,2018,levante,leganes,2.1,3.25,3.75,0.4533,0.2929,0.2538,2,2,2.1,2.1,1.1,-30.75,-0.04811715481171552
2018-10-27,2018,girona,vallecano,1.85,3.5,4.5,0.5155,0.2725,0.2119,2,2,1.85,1.85,0.8500000000000001,-29.9,-0.046235679214402414
2018-10-27,2018,ath bilbao,valencia,2.5,3.3,2.87,0.3804,0.2882,0.3314,1,2,2.5,0.0,-1.0,-30.9,-0.048943605398457546
2018-10-28,2018,alaves,villarreal,3.0,3.2,2.5,0.3187,0.2988,0.3825,2,0,2.5,0.0,-1.0,-31.9,-0.043824701195219085
2018-10-28,2018,barcelona,real madrid,1.95,3.8,3.6,0.4867,0.2497,0.2636,2,2,1.95,1.95,0.95,-30.95,-0.05101387406616875
2018-10-28,2018,getafe,betis,2.4,3.1,3.25,0.398,0.3081,0.2939,2,2,2.4,2.4,1.4,-29.55,-0.04483507801698605
2018-10-28,2018,sevilla,huesca,1.22,6.5,13.0,0.7803,0.1465,0.0732,2,2,1.22,1.22,0.21999999999999997,-29.330000000000002,-0.04801920768307333
2018-11-03,2018,leganes,ath madrid,5.75,3.4,1.72,0.1657,0.2803,0.554,1,0,1.72,0.0,-1.0,-30.330000000000002,-0.04709816368170483
2018-11-03,2018,real madrid,valladolid,1.16,8.0,15.0,0.8181,0.1186,0.0633,2,2,1.16,1.16,0.15999999999999992,-30.17,-0.05099536405781302
2018-11-03,2018,valencia,girona,1.5,4.0,7.5,0.6349,0.2381,0.127,0,2,1.5,0.0,-1.0,-31.17,-0.04761904761904767
2018-11-03,2018,vallecano,barcelona,9.5,6.0,1.28,0.0999,0.1583,0.7418,0,0,1.28,1.28,0.28,-30.89,-0.050494534096824584
2018-11-04,2018,betis,celta,1.8,3.8,4.5,0.5337,0.2528,0.2135,1,2,1.8,0.0,-1.0,-31.89,-0.03932584269662909
2018-11-04,2018,villarreal,levante,1.55,4.0,6.0,0.6076,0.2354,0.157,1,2,1.55,0.0,-1.0,-32.89,-0.0582278481012658
2018-11-04,2018,eibar,alaves,2.04,3.3,3.9,0.467,0.2887,0.2443,2,2,2.04,2.04,1.04,-31.85,-0.04728935336381446
2018-11-04,2018,sociedad,sevilla,2.75,3.5,2.45,0.3439,0.2702,0.386,1,0,2.45,0.0,-1.0,-32.85,-0.05438596491228065
2018-11-04,2018,huesca,getafe,3.6,3.3,2.1,0.2628,0.2867,0.4505,1,0,2.1,0.0,-1.0,-33.85,-0.05392491467576799
2018-11-05,2018,espanol,ath bilbao,2.0,3.3,4.0,0.4748,0.2878,0.2374,2,2,2.0,2.0,1.0,-32.85,-0.050359712230215736
2018-11-09,2018,levante,sociedad,2.62,3.4,2.62,0.3609,0.2781,0.3609,0,0,2.62,2.62,1.62,-31.23,-0.0543524416135881
2018-11-10,2018,ath madrid,ath bilbao,1.44,4.0,9.0,0.6579,0.2368,0.1053,2,2,1.44,1.44,0.43999999999999995,-30.79,-0.052631578947368585
2018-11-10,2018,getafe,valencia,2.75,3.1,2.75,0.3464,0.3073,0.3464,0,0,2.75,2.75,1.75,-29.04,-0.04748603351955305
2018-11-10,2018,girona,leganes,2.04,3.2,3.75,0.4584,0.2922,0.2494,1,2,2.04,0.0,-1.0,-30.04,-0.06486362594545036
2018-11-10,2018,valladolid,eibar,2.3,3.3,3.25,0.4159,0.2898,0.2943,1,2,2.3,0.0,-1.0,-31.04,-0.04352462194649098
2018-11-11,2018,alaves,huesca,1.8,3.6,4.33,0.522,0.261,0.217,2,2,1.8,1.8,0.8,-30.24,-0.06039783001808319
2018-11-11,2018,barcelona,betis,1.18,7.0,13.0,0.7941,0.1339,0.0721,0,2,1.18,0.0,-1.0,-31.24,-0.06300174520069812
2018-11-11,2018,celta,real madrid,5.0,4.5,1.55,0.1874,0.2082,0.6044,0,0,1.55,1.55,0.55,-30.689999999999998,-0.06312961719274679
2018-11-11,2018,sevilla,espanol,1.75,3.6,4.5,0.5333,0.2593,0.2074,2,2,1.75,1.75,0.75,-29.939999999999998,-0.06666666666666665
2018-11-11,2018,vallecano,villarreal,3.1,3.4,2.25,0.304,0.2772,0.4188,1,0,2.25,0.0,-1.0,-30.939999999999998,-0.05761970991456389
2018-11-23,2018,leganes,alaves,2.2,3.1,3.6,0.4309,0.3058,0.2633,2,2,2.2,2.2,1.2000000000000002,-29.74,-0.05204633204633202
2018-11-24,2018,eibar,real madrid,6.0,4.33,1.53,0.1585,0.2197,0.6218,2,0,1.53,0.0,-1.0,-30.74,-0.048713769806796314
2018-11-24,2018,ath madrid,barcelona,3.0,3.3,2.37,0.315,0.2863,0.3987,1,0,2.37,0.0,-1.0,-31.74,-0.055092424791591266
2018-11-24,2018,valencia,vallecano,1.44,4.5,7.5,0.6614,0.2116,0.127,2,2,1.44,1.44,0.43999999999999995,-31.299999999999997,-0.04761904761904778
2018-11-24,2018,huesca,levante,2.25,3.4,3.25,0.4248,0.2811,0.2941,1,2,2.25,0.0,-1.0,-32.3,-0.044209514656415316
2018-11-25,2018,ath bilbao,getafe,2.04,3.3,3.9,0.467,0.2887,0.2443,1,2,2.04,0.0,-1.0,-33.3,-0.04728935336381446
2018-11-25,2018,espanol,girona,1.66,3.6,5.75,0.5715,0.2635,0.165,0,2,1.66,0.0,-1.0,-34.3,-0.05132381767482963
2018-11-25,2018,sevilla,valladolid,1.4,4.75,8.0,0.6804,0.2005,0.1191,2,2,1.4,1.4,0.3999999999999999,-33.9,-0.047448522829006246
2018-11-25,2018,villarreal,betis,2.14,3.4,3.4,0.4427,0.2786,0.2786,2,2,2.14,2.14,1.1400000000000001,-32.76,-0.05260416666666656
2018-11-26,2018,sociedad,celta,1.85,3.75,4.2,0.5171,0.2551,0.2278,2,2,1.85,1.85,0.8500000000000001,-31.909999999999997,-0.04333907904457046
2018-11-30,2018,vallecano,eibar,3.1,3.3,2.3,0.3042,0.2858,0.41,2,0,2.3,0.0,-1.0,-32.91,-0.056953907815631255
2018-12-01,2018,celta,huesca,1.64,4.0,5.0,0.5754,0.2359,0.1887,2,2,1.64,1.64,0.6399999999999999,-32.269999999999996,-0.05638665132336029
2018-12-01,2018,getafe,espanol,2.4,2.87,3.4,0.3934,0.329,0.2777,2,2,2.4,2.4,1.4,-30.869999999999997,-0.055905829234862536
2018-12-01,2018,real madrid,valencia,1.44,4.75,7.0,0.6627,0.2009,0.1363,2,2,1.44,1.44,0.43999999999999995,-30.429999999999996,-0.045644807653976494
2018-12-01,2018,valladolid,leganes,2.37,3.1,3.3,0.4028,0.3079,0.2893,0,2,2.37,0.0,-1.0,-31.429999999999996,-0.04539333805811474
2018-12-02,2018,barcelona,villarreal,1.25,6.5,11.0,0.7657,0.1473,0.087,2,2,1.25,1.25,0.25,-31.179999999999996,-0.04283801874163329
2018-12-02,2018,alaves,sevilla,3.6,3.6,2.0,0.2632,0.2632,0.4737,1,0,2.0,0.0,-1.0,-32.17999999999999,-0.052631578947368474
2018-12-02,2018,girona,ath madrid,5.5,3.4,1.75,0.1736,0.2808,0.5456,1,0,1.75,0.0,-1.0,-33.17999999999999,-0.04522246535375629
2018-12-02,2018,betis,sociedad,2.2,3.3,3.4,0.4322,0.2881,0.2797,2,2,2.2,2.2,1.2000000000000002,-31.979999999999993,-0.04915254237288136
2018-12-03,2018,levante,ath bilbao,2.75,3.4,2.54,0.3458,0.2797,0.3744,2,0,2.54,0.0,-1.0,-32.97999999999999,-0.048936766649313235
2018-12-07,2018,leganes,getafe,2.62,2.9,3.0,0.3601,0.3254,0.3145,1,2,2.62,0.0,-1.0,-33.97999999999999,-0.0564616276181803
2018-12-08,2018,ath madrid,alaves,1.36,4.5,10.0,0.6953,0.2101,0.0946,2,2,1.36,1.36,0.3600000000000001,-33.61999999999999,-0.05438813349814586
2018-12-08,2018,espanol,barcelona,6.5,4.33,1.5,0.1463,0.2196,0.634,0,0,1.5,1.5,0.5,-33.11999999999999,-0.048941202973642794
2018-12-08,2018,valencia,sevilla,2.2,3.5,3.2,0.4318,0.2714,0.2968,1,2,2.2,0.0,-1.0,-34.11999999999999,-0.050115651503469416
2018-12-08,2018,villarreal,celta,1.72,3.8,4.75,0.551,0.2494,0.1995,0,2,1.72,0.0,-1.0,-35.11999999999999,-0.05220417633410679
2018-12-09,2018,betis,vallecano,1.53,4.33,6.0,0.6218,0.2197,0.1585,2,2,1.53,1.53,0.53,-34.58999999999999,-0.048713769806796314
2018-12-09,2018,eibar,levante,1.75,3.8,4.5,0.5407,0.249,0.2103,1,2,1.75,0.0,-1.0,-35.58999999999999,-0.05375494071146225
2018-12-09,2018,huesca,real madrid,10.0,5.5,1.3,0.0951,0.173,0.7319,0,0,1.3,1.3,0.30000000000000004,-35.28999999999999,-0.04856952761144373
2018-12-09,2018,sociedad,valladolid,1.61,3.6,6.5,0.59,0.2639,0.1461,0,2,1.61,0.0,-1.0,-36.28999999999999,-0.050099594059655694
2018-12-10,2018,ath bilbao,girona,1.95,3.4,4.0,0.4852,0.2783,0.2365,2,2,1.95,1.95,0.95,-35.33999999999999,-0.05387085265786651
2018-12-14,2018,celta,leganes,1.85,3.5,4.33,0.5113,0.2703,0.2185,1,2,1.85,0.0,-1.0,-36.33999999999999,-0.0541067120999984
2018-12-15,2018,valladolid,ath madrid,5.75,3.4,1.72,0.1657,0.2803,0.554,0,0,1.72,1.72,0.72,-35.61999999999999,-0.04709816368170483
2018-12-15,2018,eibar,valencia,2.7,3.2,2.7,0.3516,0.2967,0.3516,1,0,2.7,0.0,-1.0,-36.61999999999999,-0.05054945054945059
2018-12-15,2018,real madrid,vallecano,1.14,9.0,15.0,0.8315,0.1053,0.0632,2,2,1.14,1.14,0.1399999999999999,-36.47999999999999,-0.05210643015521077
2018-12-15,2018,getafe,sociedad,2.25,3.1,3.5,0.4222,0.3064,0.2714,2,2,2.25,2.25,1.25,-35.22999999999999,-0.05009727626459126
2018-12-16,2018,espanol,betis,2.4,3.3,3.0,0.3957,0.2878,0.3165,0,2,2.4,0.0,-1.0,-36.22999999999999,-0.050359712230215736
2018-12-16,2018,huesca,villarreal,3.5,3.2,2.14,0.2681,0.2933,0.4386,1,0,2.14,0.0,-1.0,-37.22999999999999,-0.06147701464484279
2018-12-16,2018,levante,barcelona,9.0,6.5,1.25,0.1043,0.1445,0.7512,0,0,1.25,1.25,0.25,-36.97999999999999,-0.06099518459069009
2018-12-16,2018,sevilla,girona,1.44,4.5,7.0,0.6554,0.2097,0.1348,2,2,1.44,1.44,0.43999999999999995,-36.53999999999999,-0.056179775280899014
2018-12-17,2018,alaves,ath bilbao,3.0,3.2,2.5,0.3187,0.2988,0.3825,1,0,2.5,0.0,-1.0,-37.53999999999999,-0.043824701195219085
2018-12-21,2018,girona,getafe,2.62,3.0,2.9,0.3601,0.3145,0.3254,1,2,2.62,0.0,-1.0,-38.53999999999999,-0.0564616276181803
2018-12-21,2018,sociedad,alaves,1.75,3.5,5.0,0.5405,0.2703,0.1892,0,2,1.75,0.0,-1.0,-39.53999999999999,-0.05405405405405417
2018-12-22,2018,ath bilbao,valladolid,1.75,3.4,5.0,0.5363,0.276,0.1877,1,2,1.75,0.0,-1.0,-40.53999999999999,-0.061514195583596276
2018-12-22,2018,ath madrid,espanol,1.4,4.0,10.0,0.6711,0.2349,0.094,2,2,1.4,1.4,0.3999999999999999,-40.13999999999999,-0.06040268456375841
2018-12-22,2018,barcelona,celta,1.12,9.0,21.0,0.8491,0.1057,0.0453,2,2,1.12,1.12,0.1200000000000001,-40.019999999999996,-0.049056603773584895
2018-12-22,2018,betis,eibar,1.8,3.75,4.5,0.5319,0.2553,0.2128,1,2,1.8,0.0,-1.0,-41.019999999999996,-0.04255319148936154
2018-12-23,2018,valencia,huesca,1.4,4.75,8.0,0.6804,0.2005,0.1191,2,2,1.4,1.4,0.3999999999999999,-40.62,-0.047448522829006246
2018-12-23,2018,vallecano,levante,2.1,3.6,3.4,0.4543,0.265,0.2806,2,2,2.1,2.1,1.1,-39.519999999999996,-0.04587973273942092
2018-12-23,2018,leganes,sevilla,3.4,3.2,2.25,0.2798,0.2973,0.4229,1,0,2.25,0.0,-1.0,-40.519999999999996,-0.04858142246404984
2019-01-03,2018,villarreal,real madrid,3.8,3.8,1.85,0.2467,0.2467,0.5067,1,0,1.85,0.0,-1.0,-41.519999999999996,-0.06266666666666676
