Date,Season,jornada,HomeTeam_norm,AwayTeam_norm,B365H,B365D,B365A,p_H,p_D,p_A,true_result,bet365_pred,picked_odds,bet_return,net_profit,Cum_net_profit,edge_b365_pick
2025-09-23,2025,6,espanol,valencia,2.25,3.1,3.4,0.4188,0.304,0.2772,1,2,2.25,0.0,-1.0,-4.670000000000002,-0.05761970991456389
2025-09-23,2025,6,ath bilbao,girona,1.45,4.33,7.0,0.6485,0.2172,0.1343,1,2,1.45,0.0,-1.0,-5.670000000000002,-0.05967243279095402
2025-09-23,2025,6,sevilla,villarreal,3.1,3.4,2.3,0.3068,0.2797,0.4135,0,0,2.3,2.3,1.2999999999999998,-4.370000000000002,-0.04896037661828179
2025-09-23,2025,6,levante,real madrid,7.5,5.75,1.33,0.1259,0.1642,0.7099,0,0,1.33,1.33,0.33000000000000007,-4.040000000000002,-0.0558253426066917
2025-09-24,2025,6,ath madrid,vallecano,1.5,4.5,6.0,0.6316,0.2105,0.1579,2,2,1.5,1.5,0.5,-3.540000000000002,-0.052631578947368474
2025-09-24,2025,6,sociedad,mallorca,1.8,3.4,4.75,0.524,0.2774,0.1986,2,2,1.8,1.8,0.8,-2.740000000000002,-0.056781310837118903
2025-09-24,2025,6,getafe,alaves,2.3,2.9,3.6,0.4112,0.3261,0.2627,1,2,2.3,0.0,-1.0,-3.740000000000002,-0.05427333595903905
2025-09-25,2025,6,osasuna,elche,1.95,3.25,4.33,0.4877,0.2926,0.2196,1,2,1.95,0.0,-1.0,-4.740000000000002,-0.04894120297364268
2025-09-25,2025,6,real oviedo,barcelona,10.0,5.75,1.25,0.0931,0.1619,0.7449,0,0,1.25,1.25,0.25,-4.490000000000002,-0.06882591093117407
2025-09-26,2025,7,girona,espanol,2.55,3.3,2.75,0.3704,0.2862,0.3434,1,2,2.55,0.0,-1.0,-5.490000000000002,-0.05555555555555569
2025-09-27,2025,7,villarreal,ath bilbao,2.1,3.25,3.7,0.4517,0.2919,0.2564,2,2,2.1,2.1,1.1,-4.390000000000002,-0.05137114951164534
2025-09-27,2025,7,mallorca,alaves,2.35,3.0,3.4,0.4041,0.3166,0.2793,2,2,2.35,2.35,1.35,-3.0400000000000023,-0.05031695721077645
2025-09-27,2025,7,ath madrid,real madrid,3.0,3.6,2.25,0.3158,0.2632,0.4211,2,0,2.25,0.0,-1.0,-4.040000000000003,-0.052631578947368474
2025-09-27,2025,7,getafe,levante,2.05,3.1,4.1,0.4627,0.306,0.2313,1,2,2.05,0.0,-1.0,-5.040000000000003,-0.05149253731343295
2025-09-28,2025,7,barcelona,sociedad,1.3,5.5,9.5,0.7282,0.1721,0.0997,2,2,1.3,1.3,0.30000000000000004,-4.740000000000003,-0.05331010452961682
2025-09-28,2025,7,betis,osasuna,1.75,3.8,4.5,0.5407,0.249,0.2103,2,2,1.75,1.75,0.75,-3.990000000000003,-0.05375494071146225
2025-09-28,2025,7,vallecano,sevilla,2.0,3.3,4.0,0.4748,0.2878,0.2374,0,2,2.0,0.0,-1.0,-4.990000000000003,-0.050359712230215736
2025-09-28,2025,7,elche,celta,2.87,3.1,2.6,0.3301,0.3056,0.3643,2,0,2.6,0.0,-1.0,-5.990000000000003,-0.05269667062533279
