Date,Season,jornada,HomeTeam_norm,AwayTeam_norm,B365H,B365D,B365A,p_H,p_D,p_A,true_result,bet365_pred,picked_odds,bet_return,net_profit,Cum_net_profit,edge_b365_pick
2011-09-17,2011,4,barcelona,osasuna,1.08,10.0,26.0,0.8699,0.094,0.0361,2,2,1.08,1.08,0.08000000000000007,-1.6999999999999995,-0.06049250535331918
2011-09-17,2011,4,sp gijon,valencia,3.3,3.3,2.2,0.2857,0.2857,0.4286,0,0,2.2,2.2,1.2000000000000002,-0.49999999999999933,-0.05714285714285705
2011-09-17,2011,4,mallorca,malaga,3.1,3.4,2.25,0.304,0.2772,0.4188,0,0,2.25,2.25,1.25,0.7500000000000007,-0.05761970991456389
2011-09-18,2011,4,ath bilbao,betis,2.0,3.4,3.75,0.4713,0.2773,0.2514,0,2,2.0,0.0,-1.0,-0.24999999999999933,-0.0573012939001849
2011-09-18,2011,4,ath madrid,santander,1.44,4.2,7.5,0.6515,0.2234,0.1251,2,2,1.44,1.44,0.43999999999999995,0.1900000000000006,-0.06180193596425909
2011-09-18,2011,4,getafe,vallecano,1.95,3.5,3.8,0.483,0.2691,0.2479,0,2,1.95,0.0,-1.0,-0.8099999999999994,-0.05810786272017421
2011-09-18,2011,4,levante,real madrid,13.0,6.5,1.2,0.0723,0.1446,0.7831,2,0,1.2,0.0,-1.0,-1.8099999999999994,-0.06024096385542166
2011-09-18,2011,4,zaragoza,espanol,2.1,3.2,3.6,0.4465,0.293,0.2605,2,2,2.1,2.1,1.1,-0.7099999999999993,-0.06232558139534883
2011-09-20,2011,5,osasuna,sevilla,2.63,3.3,2.63,0.3575,0.2849,0.3575,1,0,2.63,0.0,-1.0,-1.7099999999999993,-0.05969664138678221
2011-09-20,2011,5,sociedad,granada,2.0,3.4,3.75,0.4713,0.2773,0.2514,2,2,2.0,2.0,1.0,-0.7099999999999993,-0.0573012939001849
2011-09-20,2011,5,villarreal,mallorca,1.62,3.75,5.5,0.5792,0.2502,0.1706,2,2,1.62,1.62,0.6200000000000001,-0.08999999999999919,-0.06171019376579623
2011-09-21,2011,5,valencia,barcelona,7.5,4.5,1.4,0.1246,0.2077,0.6677,1,0,1.4,0.0,-1.0,-1.0899999999999992,-0.06528189910979221
2011-09-21,2011,5,vallecano,levante,2.1,3.25,3.5,0.4452,0.2877,0.2671,0,2,2.1,0.0,-1.0,-2.089999999999999,-0.06506849315068486
2011-09-21,2011,5,malaga,ath bilbao,1.62,3.75,5.5,0.5792,0.2502,0.1706,2,2,1.62,1.62,0.6200000000000001,-1.4699999999999989,-0.06171019376579623
2011-09-21,2011,5,santander,real madrid,13.0,6.5,1.2,0.0723,0.1446,0.7831,1,0,1.2,0.0,-1.0,-2.469999999999999,-0.06024096385542166
2011-09-21,2011,5,ath madrid,sp gijon,1.4,4.5,7.5,0.6677,0.2077,0.1246,2,2,1.4,1.4,0.3999999999999999,-2.069999999999999,-0.06528189910979221
2011-09-22,2011,5,betis,zaragoza,1.67,3.6,5.25,0.5612,0.2603,0.1785,2,2,1.67,1.67,0.6699999999999999,-1.399999999999999,-0.06284238186433877
2011-09-22,2011,5,espanol,getafe,2.1,3.25,3.5,0.4452,0.2877,0.2671,2,2,2.1,2.1,1.1,-0.29999999999999893,-0.06506849315068486
2011-09-24,2011,6,ath bilbao,villarreal,2.2,3.25,3.3,0.4267,0.2888,0.2845,1,2,2.2,0.0,-1.0,-1.299999999999999,-0.06126914660831506
2011-09-24,2011,6,barcelona,ath madrid,1.2,6.5,13.0,0.7831,0.1446,0.0723,2,2,1.2,1.2,0.19999999999999996,-1.099999999999999,-0.06024096385542166
2011-09-24,2011,6,real madrid,vallecano,1.1,9.0,21.0,0.8514,0.1041,0.0446,2,2,1.1,1.1,0.10000000000000009,-0.9999999999999989,-0.06351351351351353
2011-09-24,2011,6,sevilla,valencia,2.3,3.25,3.1,0.4082,0.2889,0.3029,2,2,2.3,2.3,1.2999999999999998,0.30000000000000093,-0.061081847649919085
2011-09-25,2011,6,levante,espanol,2.2,3.25,3.3,0.4267,0.2888,0.2845,2,2,2.2,2.2,1.2000000000000002,1.500000000000001,-0.06126914660831506
2011-09-25,2011,6,mallorca,sociedad,2.1,3.3,3.5,0.4472,0.2846,0.2683,2,2,2.1,2.1,1.1,2.6000000000000014,-0.060975609756097615
2011-09-25,2011,6,sp gijon,santander,2.05,3.3,3.6,0.4565,0.2836,0.2599,1,2,2.05,0.0,-1.0,1.6000000000000014,-0.06420749279538907
2011-09-25,2011,6,zaragoza,malaga,3.2,3.4,2.2,0.2945,0.2772,0.4283,1,0,2.2,0.0,-1.0,0.6000000000000014,-0.05763779527559065
2011-09-25,2011,6,granada,osasuna,2.25,3.25,3.2,0.4175,0.289,0.2935,1,2,2.25,0.0,-1.0,-0.3999999999999986,-0.0607124937280481
2011-09-26,2011,6,getafe,betis,2.5,3.25,2.8,0.3756,0.289,0.3354,2,2,2.5,2.5,1.5,1.1000000000000014,-0.06088751289989669
2011-10-01,2011,7,malaga,getafe,1.57,4.0,5.5,0.596,0.2339,0.1701,2,2,1.57,1.57,0.5700000000000001,1.6700000000000015,-0.06433699038331298
2011-10-01,2011,7,villarreal,zaragoza,1.62,3.8,5.5,0.5811,0.2477,0.1712,1,2,1.62,0.0,-1.0,0.6700000000000015,-0.0586109103041762
2011-10-01,2011,7,osasuna,mallorca,1.83,3.5,4.33,0.514,0.2688,0.2172,1,2,1.83,0.0,-1.0,-0.3299999999999985,-0.05936290653543108
2011-10-01,2011,7,valencia,granada,1.33,4.5,11.0,0.706,0.2087,0.0854,2,2,1.33,1.33,0.33000000000000007,1.5543122344752192e-15,-0.061042572915923854
2011-10-01,2011,7,santander,vallecano,2.2,3.3,3.25,0.4267,0.2845,0.2888,1,2,2.2,0.0,-1.0,-0.9999999999999984,-0.06126914660831506
2011-10-02,2011,7,ath madrid,sevilla,1.91,3.6,3.75,0.4902,0.2601,0.2497,1,2,1.91,0.0,-1.0,-1.9999999999999984,-0.06367449207473175
2011-10-02,2011,7,betis,levante,1.73,3.6,4.75,0.5421,0.2605,0.1974,0,2,1.73,0.0,-1.0,-2.9999999999999982,-0.062211725919703253
2011-10-02,2011,7,espanol,real madrid,10.0,6.0,1.25,0.0938,0.1562,0.75,0,0,1.25,1.25,0.25,-2.7499999999999982,-0.0625
2011-10-02,2011,7,sociedad,ath bilbao,2.4,3.2,3.0,0.3922,0.2941,0.3137,0,2,2.4,0.0,-1.0,-3.7499999999999982,-0.05882352941176472
2011-10-02,2011,7,sp gijon,barcelona,13.0,7.5,1.17,0.0722,0.1252,0.8026,0,0,1.17,1.17,0.16999999999999993,-3.5799999999999983,-0.0609951845906902
2011-10-15,2011,8,barcelona,santander,1.06,12.0,26.0,0.8857,0.0782,0.0361,2,2,1.06,1.06,0.06000000000000005,-3.5199999999999982,-0.06120131713409793
2011-10-15,2011,8,getafe,villarreal,2.25,3.5,3.0,0.4179,0.2687,0.3134,1,2,2.25,0.0,-1.0,-4.519999999999998,-0.059701492537313494
2011-10-15,2011,8,granada,ath madrid,3.5,3.3,2.1,0.2683,0.2846,0.4472,1,0,2.1,0.0,-1.0,-5.519999999999998,-0.060975609756097615
2011-10-15,2011,8,mallorca,valencia,3.0,3.4,2.3,0.3138,0.2769,0.4093,1,0,2.3,0.0,-1.0,-6.519999999999998,-0.058587479935794606
2011-10-15,2011,8,real madrid,betis,1.14,8.0,16.0,0.8239,0.1174,0.0587,2,2,1.14,1.14,0.1399999999999999,-6.379999999999998,-0.0607621009268795
2011-10-16,2011,8,levante,malaga,2.9,3.25,2.4,0.3225,0.2878,0.3897,2,0,2.4,0.0,-1.0,-7.379999999999998,-0.06470953070084784
2011-10-16,2011,8,sevilla,sp gijon,1.36,4.75,8.5,0.6914,0.198,0.1106,2,2,1.36,1.36,0.3600000000000001,-7.019999999999998,-0.05967976710334766
2011-10-16,2011,8,vallecano,espanol,2.2,3.2,3.4,0.4283,0.2945,0.2772,0,2,2.2,0.0,-1.0,-8.019999999999998,-0.05763779527559065
2011-10-16,2011,8,zaragoza,sociedad,2.0,3.3,3.8,0.469,0.2842,0.2468,2,2,2.0,2.0,1.0,-7.019999999999998,-0.0620792819745698
2011-10-17,2011,8,ath bilbao,osasuna,1.83,3.5,4.33,0.514,0.2688,0.2172,2,2,1.83,1.83,0.8300000000000001,-6.189999999999998,-0.05936290653543108
2011-10-22,2011,9,barcelona,sevilla,1.17,7.5,13.0,0.8026,0.1252,0.0722,1,2,1.17,0.0,-1.0,-7.189999999999998,-0.0609951845906902
2011-10-22,2011,9,malaga,real madrid,7.5,4.5,1.4,0.1246,0.2077,0.6677,0,0,1.4,1.4,0.3999999999999999,-6.789999999999997,-0.06528189910979221
2011-10-22,2011,9,santander,espanol,2.5,3.2,2.88,0.3775,0.2949,0.3277,0,2,2.5,0.0,-1.0,-7.789999999999997,-0.056356487549148016
2011-10-22,2011,9,sp gijon,granada,2.0,3.3,3.75,0.4674,0.2833,0.2493,2,2,2.0,2.0,1.0,-6.789999999999997,-0.06515580736543902
2011-10-23,2011,9,osasuna,zaragoza,1.91,3.4,4.0,0.4904,0.2755,0.2342,2,2,1.91,1.91,0.9099999999999999,-5.879999999999997,-0.06338789932934308
2011-10-23,2011,9,ath madrid,mallorca,1.44,4.2,7.5,0.6515,0.2234,0.1251,1,2,1.44,0.0,-1.0,-6.879999999999997,-0.06180193596425909
2011-10-23,2011,9,betis,vallecano,1.73,3.6,4.75,0.5421,0.2605,0.1974,0,2,1.73,0.0,-1.0,-7.879999999999997,-0.062211725919703253
2011-10-23,2011,9,valencia,ath bilbao,1.67,3.75,5.0,0.562,0.2503,0.1877,1,2,1.67,0.0,-1.0,-8.879999999999997,-0.06144623454477316
2011-10-23,2011,9,villarreal,levante,1.91,3.3,4.2,0.4918,0.2846,0.2236,0,2,1.91,0.0,-1.0,-9.879999999999997,-0.06075572112825989
2011-10-23,2011,9,sociedad,getafe,2.3,3.2,3.2,0.4103,0.2949,0.2949,1,2,2.3,0.0,-1.0,-10.879999999999997,-0.05641025641025654
2011-10-25,2011,10,granada,barcelona,23.0,9.0,1.1,0.0409,0.1045,0.8547,0,0,1.1,1.1,0.10000000000000009,-10.779999999999998,-0.059867877786952794
2011-10-25,2011,10,sevilla,santander,1.4,4.5,7.5,0.6677,0.2077,0.1246,1,2,1.4,0.0,-1.0,-11.779999999999998,-0.06528189910979221
2011-10-26,2011,10,mallorca,sp gijon,2.0,3.3,3.8,0.469,0.2842,0.2468,0,2,2.0,0.0,-1.0,-12.779999999999998,-0.0620792819745698
2011-10-26,2011,10,getafe,osasuna,1.95,3.3,4.0,0.4811,0.2843,0.2346,1,2,1.95,0.0,-1.0,-13.779999999999998,-0.06178239475123026
2011-10-26,2011,10,levante,sociedad,1.73,3.5,5.0,0.5434,0.2686,0.188,2,2,1.73,1.73,0.73,-13.049999999999997,-0.05992858251824251
2011-10-26,2011,10,vallecano,malaga,2.9,3.3,2.4,0.3239,0.2847,0.3914,2,0,2.4,0.0,-1.0,-14.049999999999997,-0.06061349693251539
2011-10-26,2011,10,zaragoza,valencia,3.3,3.3,2.2,0.2857,0.2857,0.4286,0,0,2.2,2.2,1.2000000000000002,-12.849999999999998,-0.05714285714285705
2011-10-26,2011,10,real madrid,villarreal,1.13,8.0,21.0,0.8368,0.1182,0.045,2,2,1.13,1.13,0.1299999999999999,-12.719999999999999,-0.054440404442894996
2011-10-27,2011,10,ath bilbao,ath madrid,2.38,3.4,2.88,0.3958,0.2771,0.3271,2,2,2.38,2.38,1.38,-11.34,-0.05794392523364489
2011-10-27,2011,10,espanol,betis,2.2,3.3,3.3,0.4286,0.2857,0.2857,2,2,2.2,2.2,1.2000000000000002,-10.14,-0.05714285714285705
2011-10-29,2011,11,sociedad,real madrid,15.0,7.0,1.17,0.0626,0.1342,0.8031,0,0,1.17,1.17,0.16999999999999993,-9.97,-0.06034878384580078
2011-10-29,2011,11,valencia,getafe,1.44,4.33,7.0,0.6501,0.2162,0.1337,2,2,1.44,1.44,0.43999999999999995,-9.530000000000001,-0.06388819779861543
2011-10-29,2011,11,barcelona,mallorca,1.06,11.0,34.0,0.8869,0.0855,0.0276,2,2,1.06,1.06,0.06000000000000005,-9.47,-0.059900403130187185
2011-10-29,2011,11,villarreal,vallecano,2.0,3.4,3.75,0.4713,0.2773,0.2514,2,2,2.0,2.0,1.0,-8.47,-0.0573012939001849
2011-10-30,2011,11,osasuna,levante,2.3,3.2,3.2,0.4103,0.2949,0.2949,2,2,2.3,2.3,1.2999999999999998,-7.170000000000001,-0.05641025641025654
2011-10-30,2011,11,ath madrid,zaragoza,1.4,4.5,8.0,0.6729,0.2093,0.1178,2,2,1.4,1.4,0.3999999999999999,-6.770000000000001,-0.057943925233645
2011-10-30,2011,11,santander,betis,2.6,3.2,2.75,0.3626,0.2946,0.3428,2,2,2.6,2.6,1.6,-5.170000000000002,-0.05727235269880526
2011-10-30,2011,11,sp gijon,ath bilbao,2.6,3.2,2.75,0.3626,0.2946,0.3428,1,2,2.6,0.0,-1.0,-6.170000000000002,-0.05727235269880526
2011-10-30,2011,11,malaga,espanol,1.73,3.5,5.0,0.5434,0.2686,0.188,2,2,1.73,1.73,0.73,-5.440000000000001,-0.05992858251824251
2011-10-31,2011,11,sevilla,granada,1.4,4.5,8.0,0.6729,0.2093,0.1178,0,2,1.4,0.0,-1.0,-6.440000000000001,-0.057943925233645
2011-11-05,2011,12,betis,malaga,2.63,3.25,2.63,0.356,0.2881,0.356,1,0,2.63,0.0,-1.0,-7.440000000000001,-0.06380065717415118
2011-11-05,2011,12,levante,valencia,3.0,3.25,2.38,0.3141,0.2899,0.3959,0,0,2.38,2.38,1.38,-6.060000000000001,-0.05766497461928932
2011-11-05,2011,12,mallorca,sevilla,3.0,3.2,2.38,0.3127,0.2932,0.3942,1,0,2.38,0.0,-1.0,-7.060000000000001,-0.061914928559697824
2011-11-06,2011,12,ath bilbao,barcelona,11.0,6.5,1.22,0.0854,0.1445,0.7701,1,0,1.22,0.0,-1.0,-8.060000000000002,-0.060527732902531106
2011-11-06,2011,12,espanol,villarreal,1.85,3.4,4.33,0.5073,0.276,0.2167,1,2,1.85,0.0,-1.0,-9.060000000000002,-0.06156602635885955
2011-11-06,2011,12,getafe,ath madrid,3.0,3.25,2.38,0.3141,0.2899,0.3959,2,0,2.38,0.0,-1.0,-10.060000000000002,-0.05766497461928932
2011-11-06,2011,12,granada,santander,2.1,3.25,3.5,0.4452,0.2877,0.2671,1,2,2.1,0.0,-1.0,-11.060000000000002,-0.06506849315068486
2011-11-06,2011,12,real madrid,osasuna,1.06,11.0,29.0,0.8827,0.0851,0.0323,2,2,1.06,1.06,0.06000000000000005,-11.000000000000002,-0.06436081903707802
2011-11-06,2011,12,vallecano,sociedad,1.91,3.4,4.0,0.4904,0.2755,0.2342,2,2,1.91,1.91,0.9099999999999999,-10.090000000000002,-0.06338789932934308
2011-11-06,2011,12,zaragoza,sp gijon,2.1,3.3,3.5,0.4472,0.2846,0.2683,1,2,2.1,0.0,-1.0,-11.090000000000002,-0.060975609756097615
2011-11-19,2011,13,barcelona,zaragoza,1.06,12.0,26.0,0.8857,0.0782,0.0361,2,2,1.06,1.06,0.06000000000000005,-11.030000000000001,-0.06120131713409793
2011-11-19,2011,13,valencia,real madrid,6.0,4.0,1.53,0.1557,0.2336,0.6107,0,0,1.53,1.53,0.53,-10.500000000000002,-0.06564885496183204
2011-11-19,2011,13,villarreal,betis,2.0,3.3,3.8,0.469,0.2842,0.2468,2,2,2.0,2.0,1.0,-9.500000000000002,-0.0620792819745698
2011-11-20,2011,13,ath madrid,levante,1.57,4.0,5.5,0.596,0.2339,0.1701,2,2,1.57,1.57,0.5700000000000001,-8.930000000000001,-0.06433699038331298
2011-11-20,2011,13,osasuna,vallecano,1.91,3.4,4.0,0.4904,0.2755,0.2342,1,2,1.91,0.0,-1.0,-9.930000000000001,-0.06338789932934308
2011-11-20,2011,13,sociedad,espanol,2.25,3.25,3.2,0.4175,0.289,0.2935,1,2,2.25,0.0,-1.0,-10.930000000000001,-0.0607124937280481
2011-11-20,2011,13,sp gijon,getafe,2.2,3.2,3.4,0.4283,0.2945,0.2772,2,2,2.2,2.2,1.2000000000000002,-9.73,-0.05763779527559065
2011-11-20,2011,13,sevilla,ath bilbao,1.91,3.5,4.0,0.4943,0.2697,0.236,0,2,1.91,0.0,-1.0,-10.73,-0.0559576345984113
2011-11-21,2011,13,santander,malaga,3.2,3.2,2.25,0.2922,0.2922,0.4156,0,0,2.25,2.25,1.25,-9.48,-0.06493506493506496
2011-11-26,2011,14,getafe,barcelona,13.0,6.5,1.2,0.0723,0.1446,0.7831,2,0,1.2,0.0,-1.0,-10.48,-0.06024096385542166
2011-11-26,2011,14,real madrid,ath madrid,1.17,6.5,17.0,0.8008,0.1441,0.0551,2,2,1.17,1.17,0.16999999999999993,-10.31,-0.06311822892133767
2011-11-26,2011,14,vallecano,valencia,3.4,3.4,2.1,0.2763,0.2763,0.4474,0,0,2.1,2.1,1.1,-9.21,-0.06052631578947365
2011-11-27,2011,14,ath bilbao,granada,1.44,4.2,7.5,0.6515,0.2234,0.1251,0,2,1.44,0.0,-1.0,-10.21,-0.06180193596425909
2011-11-27,2011,14,betis,sociedad,2.0,3.4,3.75,0.4713,0.2773,0.2514,0,2,2.0,0.0,-1.0,-11.21,-0.0573012939001849
2011-11-27,2011,14,espanol,osasuna,1.83,3.5,4.33,0.514,0.2688,0.2172,0,2,1.83,0.0,-1.0,-12.21,-0.05936290653543108
2011-11-27,2011,14,levante,sp gijon,1.83,3.5,4.33,0.514,0.2688,0.2172,2,2,1.83,1.83,0.8300000000000001,-11.38,-0.05936290653543108
2011-11-27,2011,14,mallorca,santander,1.83,3.4,4.5,0.5142,0.2767,0.2091,2,2,1.83,1.83,0.8300000000000001,-10.55,-0.05907853614275638
2011-11-27,2011,14,zaragoza,sevilla,2.9,3.25,2.4,0.3225,0.2878,0.3897,0,0,2.4,2.4,1.4,-9.15,-0.06470953070084784
2011-11-28,2011,14,malaga,villarreal,1.73,3.5,5.0,0.5434,0.2686,0.188,2,2,1.73,1.73,0.73,-8.42,-0.05992858251824251
2011-11-29,2011,17,barcelona,vallecano,1.06,11.0,29.0,0.8827,0.0851,0.0323,2,2,1.06,1.06,0.06000000000000005,-8.36,-0.06436081903707802
2011-12-03,2011,15,santander,villarreal,2.75,3.2,2.6,0.3428,0.2946,0.3626,2,0,2.6,0.0,-1.0,-9.36,-0.05727235269880526
2011-12-03,2011,15,barcelona,levante,1.1,8.5,26.0,0.8534,0.1104,0.0361,2,2,1.1,1.1,0.10000000000000009,-9.26,-0.061208727553581754
2011-12-03,2011,15,valencia,espanol,1.5,4.0,7.0,0.6292,0.236,0.1348,2,2,1.5,1.5,0.5,-8.76,-0.0561797752808989
2011-12-03,2011,15,sp gijon,real madrid,13.0,6.0,1.22,0.0723,0.1568,0.7709,0,0,1.22,1.22,0.21999999999999997,-8.54,-0.059497924491006104
2011-12-04,2011,15,ath madrid,vallecano,1.57,4.0,5.5,0.596,0.2339,0.1701,2,2,1.57,1.57,0.5700000000000001,-7.969999999999999,-0.06433699038331298
2011-12-04,2011,15,granada,zaragoza,2.1,3.25,3.5,0.4452,0.2877,0.2671,2,2,2.1,2.1,1.1,-6.869999999999999,-0.06506849315068486
2011-12-04,2011,15,mallorca,ath bilbao,2.75,3.3,2.5,0.3409,0.2841,0.375,1,0,2.5,0.0,-1.0,-7.869999999999999,-0.06250000000000011
2011-12-04,2011,15,osasuna,betis,2.1,3.25,3.6,0.4485,0.2898,0.2616,2,2,2.1,2.1,1.1,-6.77,-0.05807935595169633
2011-12-04,2011,15,sociedad,malaga,3.0,3.2,2.4,0.3137,0.2941,0.3922,2,0,2.4,0.0,-1.0,-7.77,-0.05882352941176472
2011-12-05,2011,15,sevilla,getafe,1.62,3.8,5.5,0.5811,0.2477,0.1712,2,2,1.62,1.62,0.6200000000000001,-7.1499999999999995,-0.0586109103041762
2011-12-07,2011,40,granada,mallorca,2.25,3.1,3.4,0.4188,0.304,0.2772,1,2,2.25,0.0,-1.0,-8.149999999999999,-0.05761970991456389
2011-12-10,2011,16,betis,valencia,3.2,3.25,2.25,0.2935,0.289,0.4175,2,0,2.25,0.0,-1.0,-9.149999999999999,-0.0607124937280481
2011-12-10,2011,16,levante,sevilla,2.8,3.3,2.5,0.3369,0.2858,0.3773,2,0,2.5,0.0,-1.0,-10.149999999999999,-0.056757860351163814
2011-12-10,2011,16,real madrid,barcelona,2.4,3.5,2.8,0.3933,0.2697,0.3371,0,2,2.4,0.0,-1.0,-11.149999999999999,-0.0561797752808989
2011-12-11,2011,16,ath bilbao,santander,1.4,4.5,8.0,0.6729,0.2093,0.1178,1,2,1.4,0.0,-1.0,-12.149999999999999,-0.057943925233645
2011-12-11,2011,16,malaga,osasuna,1.62,3.75,5.5,0.5792,0.2502,0.1706,1,2,1.62,0.0,-1.0,-13.149999999999999,-0.06171019376579623
2011-12-11,2011,16,espanol,ath madrid,2.8,3.25,2.5,0.3354,0.289,0.3756,2,0,2.5,0.0,-1.0,-14.149999999999999,-0.06088751289989691
2011-12-11,2011,16,vallecano,sp gijon,2.0,3.2,4.0,0.4706,0.2941,0.2353,0,2,2.0,0.0,-1.0,-15.149999999999999,-0.05882352941176472
2011-12-11,2011,16,villarreal,sociedad,1.8,3.5,4.5,0.5224,0.2687,0.209,1,2,1.8,0.0,-1.0,-16.15,-0.05970149253731327
2011-12-11,2011,16,getafe,granada,1.73,3.5,5.0,0.5434,0.2686,0.188,2,2,1.73,1.73,0.73,-15.419999999999998,-0.05992858251824251
2011-12-11,2011,16,zaragoza,mallorca,2.1,3.25,3.6,0.4485,0.2898,0.2616,0,2,2.1,0.0,-1.0,-16.419999999999998,-0.05807935595169633
2011-12-17,2011,17,ath bilbao,zaragoza,1.4,4.33,8.5,0.672,0.2173,0.1107,2,2,1.4,1.4,0.3999999999999999,-16.02,-0.05915971296583711
2011-12-17,2011,17,mallorca,getafe,2.1,3.4,3.4,0.4474,0.2763,0.2763,0,2,2.1,0.0,-1.0,-17.02,-0.06052631578947365
2011-12-17,2011,17,sevilla,real madrid,8.0,4.5,1.4,0.1178,0.2093,0.6729,0,0,1.4,1.4,0.3999999999999999,-16.62,-0.057943925233645
2011-12-17,2011,17,sp gijon,espanol,2.2,3.25,3.25,0.4248,0.2876,0.2876,0,2,2.2,0.0,-1.0,-17.62,-0.06535947712418311
2011-12-18,2011,17,santander,sociedad,2.1,3.3,3.5,0.4472,0.2846,0.2683,1,2,2.1,0.0,-1.0,-18.62,-0.060975609756097615
2011-12-18,2011,17,valencia,malaga,1.73,3.6,4.75,0.5421,0.2605,0.1974,2,2,1.73,1.73,0.73,-17.89,-0.062211725919703253
2011-12-18,2011,17,ath madrid,betis,1.5,4.0,6.5,0.6228,0.2335,0.1437,0,2,1.5,0.0,-1.0,-18.89,-0.06586826347305386
2011-12-18,2011,17,granada,levante,2.5,3.25,2.8,0.3756,0.289,0.3354,2,2,2.5,2.5,1.5,-17.39,-0.06088751289989669
2011-12-18,2011,17,osasuna,villarreal,2.1,3.4,3.4,0.4474,0.2763,0.2763,2,2,2.1,2.1,1.1,-16.29,-0.06052631578947365
2012-01-07,2011,18,malaga,ath madrid,2.2,3.25,3.25,0.4248,0.2876,0.2876,1,2,2.2,0.0,-1.0,-17.29,-0.06535947712418311
2012-01-07,2011,18,levante,mallorca,1.91,3.4,4.0,0.4904,0.2755,0.2342,1,2,1.91,0.0,-1.0,-18.29,-0.06338789932934308
2012-01-07,2011,18,real madrid,granada,1.06,11.0,29.0,0.8827,0.0851,0.0323,2,2,1.06,1.06,0.06000000000000005,-18.23,-0.06436081903707802
