Date,Season,HomeTeam_norm,AwayTeam_norm,B365H,B365D,B365A,p_H,p_D,p_A,true_result,bet365_pred,picked_odds,bet_return,net_profit,Cum_net_profit,edge_b365_pick
2010-09-18,2010,sp gijon,ath bilbao,2.4,3.25,2.9,0.3897,0.2878,0.3225,1,2,2.4,0.0,-1.0,1.2599999999999993,-0.06470953070084784
2010-09-19,2010,ath madrid,barcelona,5.0,3.75,1.67,0.1877,0.2503,0.562,0,0,1.67,1.67,0.6699999999999999,1.9299999999999993,-0.06144623454477316
2010-09-19,2010,hercules,valencia,3.5,3.2,2.15,0.2687,0.2939,0.4374,0,0,2.15,2.15,1.15,3.079999999999999,-0.05955867994532327
2010-09-19,2010,levante,villarreal,3.75,3.3,2.0,0.2493,0.2833,0.4674,0,0,2.0,2.0,1.0,4.079999999999999,-0.06515580736543924
2010-09-19,2010,malaga,sevilla,3.25,3.25,2.2,0.2876,0.2876,0.4248,0,0,2.2,2.2,1.2000000000000002,5.279999999999999,-0.06535947712418311
2010-09-19,2010,santander,zaragoza,2.25,3.2,3.25,0.4175,0.2935,0.289,2,2,2.25,2.25,1.25,6.529999999999999,-0.0607124937280481
2010-09-20,2010,la coruna,getafe,2.25,3.2,3.25,0.4175,0.2935,0.289,1,2,2.25,0.0,-1.0,5.529999999999999,-0.0607124937280481
2010-09-21,2010,ath bilbao,mallorca,1.91,3.4,4.0,0.4904,0.2755,0.2342,2,2,1.91,1.91,0.9099999999999999,6.4399999999999995,-0.06338789932934308
2010-09-21,2010,osasuna,sociedad,2.1,3.25,3.6,0.4485,0.2898,0.2616,2,2,2.1,2.1,1.1,7.539999999999999,-0.05807935595169633
2010-09-21,2010,real madrid,espanol,1.17,7.0,15.0,0.8031,0.1342,0.0626,2,2,1.17,1.17,0.16999999999999993,7.709999999999999,-0.06034878384580078
2010-09-22,2010,almeria,levante,1.75,3.5,4.75,0.5352,0.2676,0.1972,0,2,1.75,0.0,-1.0,6.709999999999999,-0.06338028169014076
2010-09-22,2010,barcelona,sp gijon,1.14,7.0,21.0,0.8216,0.1338,0.0446,2,2,1.14,1.14,0.1399999999999999,6.849999999999999,-0.06338028169014098
2010-09-22,2010,valencia,ath madrid,2.1,3.25,3.5,0.4452,0.2877,0.2671,1,2,2.1,0.0,-1.0,5.849999999999999,-0.06506849315068486
2010-09-22,2010,zaragoza,hercules,1.95,3.3,4.0,0.4811,0.2843,0.2346,1,2,1.95,0.0,-1.0,4.849999999999999,-0.06178239475123026
2010-09-23,2010,getafe,malaga,1.8,3.4,4.75,0.524,0.2774,0.1986,0,2,1.8,0.0,-1.0,3.8499999999999988,-0.056781310837118903
2010-09-23,2010,sevilla,santander,1.5,4.0,7.0,0.6292,0.236,0.1348,1,2,1.5,0.0,-1.0,2.8499999999999988,-0.0561797752808989
2010-09-23,2010,villarreal,la coruna,1.67,3.75,5.0,0.562,0.2503,0.1877,2,2,1.67,1.67,0.6699999999999999,3.5199999999999987,-0.06144623454477316
2010-09-25,2010,ath bilbao,barcelona,6.0,3.8,1.57,0.1562,0.2467,0.5971,0,0,1.57,1.57,0.5700000000000001,4.089999999999999,-0.06258838317708071
2010-09-25,2010,levante,real madrid,12.0,5.5,1.25,0.0782,0.1707,0.7511,1,0,1.25,0.0,-1.0,3.089999999999999,-0.061166429587482196
2010-09-25,2010,sp gijon,valencia,3.25,3.3,2.2,0.2888,0.2845,0.4267,0,0,2.2,2.2,1.2000000000000002,4.289999999999999,-0.06126914660831506
2010-09-26,2010,ath madrid,zaragoza,1.53,4.0,6.0,0.6107,0.2336,0.1557,2,2,1.53,1.53,0.53,4.819999999999999,-0.06564885496183204
2010-09-26,2010,espanol,osasuna,2.2,3.3,3.25,0.4267,0.2845,0.2888,2,2,2.2,2.2,1.2000000000000002,6.02,-0.06126914660831506
2010-09-26,2010,hercules,sevilla,3.5,3.3,2.1,0.2683,0.2846,0.4472,2,0,2.1,0.0,-1.0,5.02,-0.060975609756097615
2010-09-26,2010,la coruna,almeria,2.1,3.3,3.5,0.4472,0.2846,0.2683,0,2,2.1,0.0,-1.0,4.02,-0.060975609756097615
2010-09-26,2010,mallorca,sociedad,2.05,3.3,3.6,0.4565,0.2836,0.2599,2,2,2.05,2.05,1.0499999999999998,5.069999999999999,-0.06420749279538907
2010-09-26,2010,santander,getafe,2.4,3.3,2.9,0.3914,0.2847,0.3239,0,2,2.4,0.0,-1.0,4.069999999999999,-0.06061349693251539
2010-09-27,2010,malaga,villarreal,3.0,3.25,2.38,0.3141,0.2899,0.3959,0,0,2.38,2.38,1.38,5.449999999999999,-0.05766497461928932
2010-10-02,2010,sociedad,espanol,2.2,3.25,3.25,0.4248,0.2876,0.2876,2,2,2.2,2.2,1.2000000000000002,6.6499999999999995,-0.06535947712418311
2010-10-02,2010,valencia,ath bilbao,1.73,3.4,5.25,0.544,0.2768,0.1793,2,2,1.73,1.73,0.73,7.379999999999999,-0.05893736000853278
2010-10-02,2010,zaragoza,sp gijon,2.05,3.3,3.6,0.4565,0.2836,0.2599,1,2,2.05,0.0,-1.0,6.379999999999999,-0.06420749279538907
2010-10-03,2010,almeria,malaga,2.2,3.25,3.25,0.4248,0.2876,0.2876,1,2,2.2,0.0,-1.0,5.379999999999999,-0.06535947712418311
2010-10-03,2010,barcelona,mallorca,1.17,7.0,15.0,0.8031,0.1342,0.0626,1,2,1.17,0.0,-1.0,4.379999999999999,-0.06034878384580078
2010-10-03,2010,getafe,hercules,2.05,3.3,3.6,0.4565,0.2836,0.2599,2,2,2.05,2.05,1.0499999999999998,5.429999999999999,-0.06420749279538907
2010-10-03,2010,osasuna,levante,1.73,3.5,5.0,0.5434,0.2686,0.188,1,2,1.73,0.0,-1.0,4.429999999999999,-0.05992858251824251
2010-10-03,2010,real madrid,la coruna,1.17,7.0,15.0,0.8031,0.1342,0.0626,2,2,1.17,1.17,0.16999999999999993,4.599999999999999,-0.06034878384580078
2010-10-03,2010,sevilla,ath madrid,2.1,3.3,3.5,0.4472,0.2846,0.2683,2,2,2.1,2.1,1.1,5.699999999999999,-0.060975609756097615
2010-10-03,2010,villarreal,santander,1.73,3.5,5.0,0.5434,0.2686,0.188,2,2,1.73,1.73,0.73,6.43,-0.05992858251824251
2010-10-16,2010,barcelona,valencia,1.4,4.5,7.5,0.6677,0.2077,0.1246,2,2,1.4,1.4,0.3999999999999999,6.83,-0.06528189910979221
2010-10-16,2010,malaga,real madrid,8.0,4.5,1.4,0.1178,0.2093,0.6729,0,0,1.4,1.4,0.3999999999999999,7.23,-0.057943925233645
2010-10-16,2010,ath madrid,getafe,1.8,3.5,4.5,0.5224,0.2687,0.209,2,2,1.8,1.8,0.8,8.030000000000001,-0.05970149253731327
2010-10-17,2010,ath bilbao,zaragoza,1.8,3.5,4.5,0.5224,0.2687,0.209,2,2,1.8,1.8,0.8,8.830000000000002,-0.05970149253731327
2010-10-17,2010,la coruna,osasuna,2.3,3.2,3.2,0.4103,0.2949,0.2949,1,2,2.3,0.0,-1.0,7.830000000000002,-0.05641025641025654
2010-10-17,2010,levante,sociedad,2.4,3.2,3.0,0.3922,0.2941,0.3137,2,2,2.4,2.4,1.4,9.230000000000002,-0.05882352941176472
2010-10-17,2010,mallorca,espanol,1.91,3.4,4.0,0.4904,0.2755,0.2342,0,2,1.91,0.0,-1.0,8.230000000000002,-0.06338789932934308
2010-10-17,2010,santander,almeria,2.1,3.3,3.5,0.4472,0.2846,0.2683,2,2,2.1,2.1,1.1,9.330000000000002,-0.060975609756097615
2010-10-17,2010,sp gijon,sevilla,3.4,3.4,2.1,0.2763,0.2763,0.4474,2,0,2.1,0.0,-1.0,8.330000000000002,-0.06052631578947365
2010-10-18,2010,hercules,villarreal,2.8,3.25,2.5,0.3354,0.289,0.3756,1,0,2.5,0.0,-1.0,7.330000000000002,-0.06088751289989691
2010-10-23,2010,real madrid,santander,1.14,7.0,21.0,0.8216,0.1338,0.0446,2,2,1.14,1.14,0.1399999999999999,7.4700000000000015,-0.06338028169014098
2010-10-23,2010,valencia,mallorca,1.57,3.75,6.0,0.5951,0.2492,0.1557,0,2,1.57,0.0,-1.0,6.4700000000000015,-0.06566157508430881
2010-10-23,2010,zaragoza,barcelona,11.0,5.75,1.25,0.0854,0.1633,0.7513,0,0,1.25,1.25,0.25,6.7200000000000015,-0.06087602078693388
2010-10-24,2010,getafe,sp gijon,1.73,3.5,5.0,0.5434,0.2686,0.188,2,2,1.73,1.73,0.73,7.450000000000001,-0.05992858251824251
2010-10-24,2010,almeria,hercules,2.2,3.25,3.25,0.4248,0.2876,0.2876,1,2,2.2,0.0,-1.0,6.450000000000001,-0.06535947712418311
2010-10-24,2010,espanol,levante,1.75,3.4,5.0,0.5363,0.276,0.1877,2,2,1.75,1.75,0.75,7.200000000000001,-0.061514195583596276
2010-10-24,2010,sevilla,ath bilbao,1.7,3.6,5.0,0.5518,0.2606,0.1876,2,2,1.7,1.7,0.7,7.900000000000001,-0.06192519926425499
2010-10-24,2010,villarreal,ath madrid,2.3,3.25,3.1,0.4082,0.2889,0.3029,2,2,2.3,2.3,1.2999999999999998,9.200000000000001,-0.061081847649919085
2010-10-24,2010,osasuna,malaga,2.1,3.25,3.5,0.4452,0.2877,0.2671,2,2,2.1,2.1,1.1,10.3,-0.06506849315068486
2010-10-25,2010,sociedad,la coruna,2.1,3.25,3.5,0.4452,0.2877,0.2671,2,2,2.1,2.1,1.1,11.4,-0.06506849315068486
2010-10-30,2010,barcelona,sevilla,1.29,5.0,11.0,0.7271,0.1876,0.0853,2,2,1.29,1.29,0.29000000000000004,11.690000000000001,-0.06200423056583826
2010-10-30,2010,hercules,real madrid,10.0,5.0,1.3,0.0935,0.1871,0.7194,0,0,1.3,1.3,0.30000000000000004,11.990000000000002,-0.06474820143884896
2010-10-30,2010,valencia,zaragoza,1.4,4.33,7.5,0.6623,0.2141,0.1236,1,2,1.4,0.0,-1.0,10.990000000000002,-0.07284295531945262
2010-10-31,2010,la coruna,espanol,2.63,3.3,2.63,0.3575,0.2849,0.3575,2,0,2.63,0.0,-1.0,9.990000000000002,-0.05969664138678221
2010-10-31,2010,ath bilbao,getafe,2.0,3.5,3.6,0.4701,0.2687,0.2612,2,2,2.0,2.0,1.0,10.990000000000002,-0.05970149253731338
2010-10-31,2010,ath madrid,almeria,1.5,4.33,6.0,0.6264,0.217,0.1566,1,2,1.5,0.0,-1.0,9.990000000000002,-0.06039783001808319
2010-10-31,2010,santander,osasuna,2.5,3.3,2.75,0.375,0.2841,0.3409,2,2,2.5,2.5,1.5,11.490000000000002,-0.06250000000000011
2010-10-31,2010,sp gijon,villarreal,3.5,3.3,2.1,0.2683,0.2846,0.4472,1,0,2.1,0.0,-1.0,10.490000000000002,-0.060975609756097615
2010-10-31,2010,malaga,sociedad,2.1,3.25,3.6,0.4485,0.2898,0.2616,0,2,2.1,0.0,-1.0,9.490000000000002,-0.05807935595169633
2010-11-01,2010,mallorca,levante,1.62,3.8,5.5,0.5811,0.2477,0.1712,2,2,1.62,1.62,0.6200000000000001,10.110000000000003,-0.0586109103041762
2010-11-06,2010,espanol,malaga,1.91,3.4,4.0,0.4904,0.2755,0.2342,2,2,1.91,1.91,0.9099999999999999,11.020000000000003,-0.06338789932934308
2010-11-06,2010,sociedad,santander,2.1,3.25,3.6,0.4485,0.2898,0.2616,2,2,2.1,2.1,1.1,12.120000000000003,-0.05807935595169633
2010-11-07,2010,almeria,sp gijon,2.1,3.3,3.5,0.4472,0.2846,0.2683,1,2,2.1,0.0,-1.0,11.120000000000003,-0.060975609756097615
2010-11-07,2010,getafe,barcelona,8.5,5.0,1.33,0.11,0.187,0.703,0,0,1.33,1.33,0.33000000000000007,11.450000000000003,-0.06500703002233055
2010-11-07,2010,levante,la coruna,2.3,3.2,3.2,0.4103,0.2949,0.2949,0,2,2.3,0.0,-1.0,10.450000000000003,-0.05641025641025654
2010-11-07,2010,osasuna,hercules,2.0,3.3,3.8,0.469,0.2842,0.2468,2,2,2.0,2.0,1.0,11.450000000000003,-0.0620792819745698
2010-11-07,2010,real madrid,ath madrid,1.29,5.5,9.5,0.7297,0.1712,0.0991,2,2,1.29,1.29,0.29000000000000004,11.740000000000002,-0.05862430167597743
2010-11-07,2010,villarreal,ath bilbao,1.8,3.6,4.33,0.522,0.261,0.217,2,2,1.8,1.8,0.8,12.540000000000003,-0.06039783001808319
2010-11-07,2010,zaragoza,mallorca,2.4,3.2,3.0,0.3922,0.2941,0.3137,2,2,2.4,2.4,1.4,13.940000000000003,-0.05882352941176472
2010-11-08,2010,sevilla,valencia,2.2,3.4,3.2,0.4283,0.2772,0.2945,2,2,2.2,2.2,1.2000000000000002,15.140000000000004,-0.05763779527559032
2010-11-13,2010,ath madrid,osasuna,1.62,3.75,5.5,0.5792,0.2502,0.1706,2,2,1.62,1.62,0.6200000000000001,15.760000000000005,-0.06171019376579623
2010-11-13,2010,barcelona,villarreal,1.2,6.25,13.0,0.7786,0.1495,0.0719,2,2,1.2,1.2,0.19999999999999996,15.960000000000004,-0.06564446574029714
2010-11-13,2010,ath bilbao,almeria,1.67,3.75,5.0,0.562,0.2503,0.1877,2,2,1.67,1.67,0.6699999999999999,16.630000000000003,-0.06144623454477316
2010-11-14,2010,hercules,sociedad,2.1,3.3,3.5,0.4472,0.2846,0.2683,2,2,2.1,2.1,1.1,17.730000000000004,-0.060975609756097615
2010-11-14,2010,zaragoza,sevilla,3.0,3.25,2.38,0.3141,0.2899,0.3959,0,0,2.38,2.38,1.38,19.110000000000003,-0.05766497461928932
2010-11-14,2010,santander,espanol,2.38,3.0,3.2,0.3942,0.3127,0.2932,1,2,2.38,0.0,-1.0,18.110000000000003,-0.061914928559697824
2010-11-14,2010,malaga,levante,1.95,3.5,3.8,0.483,0.2691,0.2479,2,2,1.95,1.95,0.95,19.060000000000002,-0.05810786272017421
2010-11-14,2010,mallorca,la coruna,1.8,3.5,4.5,0.5224,0.2687,0.209,1,2,1.8,0.0,-1.0,18.060000000000002,-0.05970149253731327
2010-11-14,2010,valencia,getafe,1.62,3.75,5.5,0.5792,0.2502,0.1706,2,2,1.62,1.62,0.6200000000000001,18.680000000000003,-0.06171019376579623
2010-11-14,2010,sp gijon,real madrid,12.0,5.5,1.25,0.0782,0.1707,0.7511,0,0,1.25,1.25,0.25,18.930000000000003,-0.061166429587482196
2010-11-20,2010,almeria,barcelona,12.0,5.5,1.25,0.0782,0.1707,0.7511,0,0,1.25,1.25,0.25,19.180000000000003,-0.061166429587482196
2010-11-20,2010,real madrid,ath bilbao,1.17,7.0,15.0,0.8031,0.1342,0.0626,2,2,1.17,1.17,0.16999999999999993,19.35,-0.06034878384580078
2010-11-20,2010,villarreal,valencia,2.0,3.5,3.6,0.4701,0.2687,0.2612,1,2,2.0,0.0,-1.0,18.35,-0.05970149253731338
2010-11-21,2010,sociedad,ath madrid,2.75,3.3,2.5,0.3409,0.2841,0.375,0,0,2.5,2.5,1.5,19.85,-0.06250000000000011
2010-11-21,2010,osasuna,sp gijon,1.83,3.4,4.5,0.5142,0.2767,0.2091,2,2,1.83,1.83,0.8300000000000001,20.68,-0.05907853614275638
2010-11-21,2010,levante,santander,2.38,3.25,3.0,0.3959,0.2899,0.3141,2,2,2.38,2.38,1.38,22.06,-0.05766497461928932
2010-11-21,2010,espanol,hercules,1.91,3.3,4.2,0.4918,0.2846,0.2236,2,2,1.91,1.91,0.9099999999999999,22.97,-0.06075572112825989
2010-11-21,2010,la coruna,malaga,2.25,3.25,3.2,0.4175,0.289,0.2935,2,2,2.25,2.25,1.25,24.22,-0.0607124937280481
2010-11-21,2010,sevilla,mallorca,1.67,3.75,5.0,0.562,0.2503,0.1877,0,2,1.67,0.0,-1.0,23.22,-0.06144623454477316
2010-11-22,2010,getafe,zaragoza,1.8,3.5,4.5,0.5224,0.2687,0.209,1,2,1.8,0.0,-1.0,22.22,-0.05970149253731327
2010-11-27,2010,sevilla,getafe,1.67,3.75,5.0,0.562,0.2503,0.1877,0,2,1.67,0.0,-1.0,21.22,-0.06144623454477316
2010-11-27,2010,zaragoza,villarreal,3.25,3.25,2.2,0.2876,0.2876,0.4248,0,0,2.2,2.2,1.2000000000000002,22.419999999999998,-0.06535947712418311
2010-11-27,2010,ath madrid,espanol,1.62,3.6,6.0,0.5814,0.2616,0.157,0,2,1.62,0.0,-1.0,21.419999999999998,-0.058139534883721034
2010-11-28,2010,sp gijon,sociedad,2.1,3.25,3.6,0.4485,0.2898,0.2616,0,2,2.1,0.0,-1.0,20.419999999999998,-0.05807935595169633
2010-11-28,2010,valencia,almeria,1.33,5.0,9.0,0.7073,0.1881,0.1045,2,2,1.33,1.33,0.33000000000000007,20.75,-0.05925809493869849
2010-11-28,2010,ath bilbao,osasuna,1.73,3.6,4.75,0.5421,0.2605,0.1974,2,2,1.73,1.73,0.73,21.48,-0.062211725919703253
2010-11-28,2010,hercules,levante,1.83,3.5,4.33,0.514,0.2688,0.2172,2,2,1.83,1.83,0.8300000000000001,22.310000000000002,-0.05936290653543108
2010-11-28,2010,mallorca,malaga,1.73,3.75,4.5,0.5418,0.2499,0.2083,2,2,1.73,1.73,0.73,23.040000000000003,-0.06272574042860568
2010-11-28,2010,santander,la coruna,2.2,3.2,3.4,0.4283,0.2945,0.2772,2,2,2.2,2.2,1.2000000000000002,24.240000000000002,-0.05763779527559065
2010-11-29,2010,barcelona,real madrid,2.1,3.3,3.5,0.4472,0.2846,0.2683,2,2,2.1,2.1,1.1,25.340000000000003,-0.060975609756097615
2010-12-04,2010,osasuna,barcelona,15.0,6.0,1.2,0.0625,0.1562,0.7812,0,0,1.2,1.2,0.19999999999999996,25.540000000000003,-0.0625
2010-12-04,2010,real madrid,valencia,1.4,4.5,7.5,0.6677,0.2077,0.1246,2,2,1.4,1.4,0.3999999999999999,25.94,-0.06528189910979221
2010-12-04,2010,levante,ath madrid,4.2,3.5,1.83,0.2225,0.267,0.5106,2,0,1.83,0.0,-1.0,24.94,-0.06564551422319465
2010-12-05,2010,espanol,sp gijon,1.62,3.75,5.5,0.5792,0.2502,0.1706,2,2,1.62,1.62,0.6200000000000001,25.560000000000002,-0.06171019376579623
2010-12-05,2010,almeria,zaragoza,2.2,3.2,3.4,0.4283,0.2945,0.2772,1,2,2.2,0.0,-1.0,24.560000000000002,-0.05763779527559065
2010-12-05,2010,getafe,mallorca,2.0,3.4,3.75,0.4713,0.2773,0.2514,2,2,2.0,2.0,1.0,25.560000000000002,-0.0573012939001849
2010-12-05,2010,malaga,santander,2.0,3.4,3.75,0.4713,0.2773,0.2514,2,2,2.0,2.0,1.0,26.560000000000002,-0.0573012939001849
2010-12-05,2010,villarreal,sevilla,1.83,3.5,4.2,0.5106,0.267,0.2225,2,2,1.83,1.83,0.8300000000000001,27.39,-0.06564551422319465
2010-12-05,2010,sociedad,ath bilbao,2.3,3.3,3.1,0.41,0.2858,0.3042,2,2,2.3,2.3,1.2999999999999998,28.69,-0.056953907815631255
2010-12-06,2010,la coruna,hercules,2.2,3.2,3.4,0.4283,0.2945,0.2772,2,2,2.2,2.2,1.2000000000000002,29.89,-0.05763779527559065
2010-12-11,2010,ath madrid,la coruna,1.44,4.2,7.0,0.6458,0.2214,0.1328,2,2,1.44,1.44,0.43999999999999995,30.330000000000002,-0.07011070110701112
2010-12-11,2010,getafe,villarreal,2.5,3.3,2.75,0.375,0.2841,0.3409,2,2,2.5,2.5,1.5,31.830000000000002,-0.06250000000000011
2010-12-11,2010,sevilla,almeria,1.4,4.5,7.5,0.6677,0.2077,0.1246,0,2,1.4,0.0,-1.0,30.830000000000002,-0.06528189910979221
2010-12-12,2010,hercules,malaga,2.1,3.4,3.4,0.4474,0.2763,0.2763,2,2,2.1,2.1,1.1,31.930000000000003,-0.06052631578947365
2010-12-12,2010,ath bilbao,espanol,1.95,3.4,3.9,0.4823,0.2766,0.2411,2,2,1.95,1.95,0.95,32.88,-0.05957446808510625
2010-12-12,2010,barcelona,sociedad,1.1,8.5,26.0,0.8534,0.1104,0.0361,2,2,1.1,1.1,0.10000000000000009,32.980000000000004,-0.061208727553581754
2010-12-12,2010,sp gijon,levante,1.91,3.5,3.9,0.4913,0.2681,0.2406,1,2,1.91,0.0,-1.0,31.980000000000004,-0.06163619349265759
2010-12-12,2010,zaragoza,real madrid,12.0,5.5,1.25,0.0782,0.1707,0.7511,0,0,1.25,1.25,0.25,32.230000000000004,-0.061166429587482196
2010-12-12,2010,mallorca,santander,1.73,3.5,5.0,0.5434,0.2686,0.188,0,2,1.73,0.0,-1.0,31.230000000000004,-0.05992858251824251
2010-12-13,2010,valencia,osasuna,1.4,4.5,7.5,0.6677,0.2077,0.1246,1,2,1.4,0.0,-1.0,30.230000000000004,-0.06528189910979221
2010-12-18,2010,levante,ath bilbao,2.8,3.25,2.5,0.3354,0.289,0.3756,0,0,2.5,2.5,1.5,31.730000000000004,-0.06088751289989691
2010-12-18,2010,espanol,barcelona,12.0,5.5,1.25,0.0782,0.1707,0.7511,0,0,1.25,1.25,0.25,31.980000000000004,-0.061166429587482196
2010-12-18,2010,sociedad,valencia,3.1,3.25,2.3,0.3029,0.2889,0.4082,0,0,2.3,2.3,1.2999999999999998,33.28,-0.061081847649919085
2010-12-18,2010,villarreal,mallorca,1.53,3.8,6.5,0.6105,0.2458,0.1437,2,2,1.53,1.53,0.53,33.81,-0.06594330062532461
2010-12-18,2010,la coruna,sp gijon,2.05,3.25,3.75,0.4593,0.2897,0.2511,1,2,2.05,0.0,-1.0,32.81,-0.05852567121997165
2010-12-19,2010,almeria,getafe,2.5,3.2,2.8,0.374,0.2922,0.3339,0,2,2.5,0.0,-1.0,31.810000000000002,-0.06510851419031716
2010-12-19,2010,malaga,ath madrid,3.25,3.5,2.1,0.2877,0.2671,0.4452,0,0,2.1,2.1,1.1,32.910000000000004,-0.06506849315068486
2010-12-19,2010,osasuna,zaragoza,2.0,3.4,3.75,0.4713,0.2773,0.2514,1,2,2.0,0.0,-1.0,31.910000000000004,-0.0573012939001849
2010-12-19,2010,real madrid,sevilla,1.2,6.5,13.0,0.7831,0.1446,0.0723,2,2,1.2,1.2,0.19999999999999996,32.11000000000001,-0.06024096385542166
2010-12-20,2010,santander,hercules,1.91,3.4,4.0,0.4904,0.2755,0.2342,1,2,1.91,0.0,-1.0,31.110000000000007,-0.06338789932934308
2011-01-02,2010,sevilla,osasuna,1.62,3.75,5.5,0.5792,0.2502,0.1706,2,2,1.62,1.62,0.6200000000000001,31.730000000000008,-0.06171019376579623
2011-01-02,2010,ath bilbao,la coruna,1.67,3.5,5.5,0.5616,0.2679,0.1705,0,2,1.67,0.0,-1.0,30.730000000000008,-0.06220828471411899
2011-01-02,2010,sp gijon,malaga,2.2,3.3,3.25,0.4267,0.2845,0.2888,0,2,2.2,0.0,-1.0,29.730000000000008,-0.06126914660831506
2011-01-02,2010,valencia,espanol,1.62,3.75,5.5,0.5792,0.2502,0.1706,2,2,1.62,1.62,0.6200000000000001,30.35000000000001,-0.06171019376579623
2011-01-02,2010,barcelona,levante,1.06,11.0,29.0,0.8827,0.0851,0.0323,2,2,1.06,1.06,0.06000000000000005,30.410000000000007,-0.06436081903707802
2011-01-03,2010,mallorca,hercules,1.83,3.4,4.5,0.5142,0.2767,0.2091,2,2,1.83,1.83,0.8300000000000001,31.24000000000001,-0.05907853614275638
2011-01-03,2010,ath madrid,santander,1.44,4.33,7.0,0.6501,0.2162,0.1337,1,2,1.44,0.0,-1.0,30.24000000000001,-0.06388819779861543
2011-01-03,2010,villarreal,almeria,1.44,4.33,7.0,0.6501,0.2162,0.1337,2,2,1.44,1.44,0.43999999999999995,30.68000000000001,-0.06388819779861543
2011-01-03,2010,zaragoza,sociedad,2.2,3.4,3.2,0.4283,0.2772,0.2945,2,2,2.2,2.2,1.2000000000000002,31.88000000000001,-0.05763779527559032
