Date,Season,HomeTeam_norm,AwayTeam_norm,B365H,B365D,B365A,p_H,p_D,p_A,true_result,bet365_pred,picked_odds,bet_return,net_profit,Cum_net_profit,edge_b365_pick
2008-09-25,2008,valladolid,almeria,2.1,3.3,3.5,0.4472,0.2846,0.2683,2,2,2.1,2.1,1.1,0.09999999999999964,-0.060975609756097615
2008-09-25,2008,recreativo,ath bilbao,2.35,3.25,3.0,0.399,0.2885,0.3125,1,2,2.35,0.0,-1.0,-0.9000000000000004,-0.06240409207161113
2008-09-27,2008,espanol,barcelona,4.5,3.5,1.8,0.209,0.2687,0.5224,0,0,1.8,1.8,0.8,-0.10000000000000031,-0.05970149253731327
2008-09-27,2008,sp gijon,villarreal,5.5,3.75,1.62,0.1706,0.2502,0.5792,0,0,1.62,1.62,0.6200000000000001,0.5199999999999998,-0.061710193765796006
2008-09-27,2008,betis,real madrid,4.33,3.6,1.8,0.217,0.261,0.522,0,0,1.8,1.8,0.8,1.3199999999999998,-0.06039783001808319
2008-09-28,2008,numancia,osasuna,2.38,3.25,3.0,0.3959,0.2899,0.3141,1,2,2.38,0.0,-1.0,0.31999999999999984,-0.05766497461928932
2008-09-28,2008,santander,mallorca,2.2,3.1,3.5,0.4277,0.3035,0.2688,0,2,2.2,0.0,-1.0,-0.6800000000000002,-0.05912495072920765
2008-09-28,2008,almeria,recreativo,1.8,3.5,4.5,0.5224,0.2687,0.209,2,2,1.8,1.8,0.8,0.11999999999999988,-0.05970149253731327
2008-09-28,2008,ath bilbao,getafe,2.2,3.25,3.3,0.4267,0.2888,0.2845,0,2,2.2,0.0,-1.0,-0.8800000000000001,-0.06126914660831506
2008-09-28,2008,ath madrid,sevilla,2.05,3.3,3.6,0.4565,0.2836,0.2599,0,2,2.05,0.0,-1.0,-1.8800000000000001,-0.06420749279538907
2008-09-28,2008,malaga,valladolid,2.5,3.25,2.8,0.3756,0.289,0.3354,2,2,2.5,2.5,1.5,-0.3800000000000001,-0.06088751289989669
2008-09-28,2008,valencia,la coruna,1.67,3.6,5.25,0.5612,0.2603,0.1785,2,2,1.67,1.67,0.6699999999999999,0.2899999999999998,-0.06284238186433877
2008-10-04,2008,barcelona,ath madrid,1.62,3.6,6.0,0.5814,0.2616,0.157,2,2,1.62,1.62,0.6200000000000001,0.9099999999999999,-0.058139534883721034
2008-10-04,2008,villarreal,betis,1.57,3.6,6.5,0.5961,0.26,0.144,2,2,1.57,1.57,0.5700000000000001,1.48,-0.0641669001706704
2008-10-05,2008,getafe,almeria,2.0,3.4,3.75,0.4713,0.2773,0.2514,1,2,2.0,0.0,-1.0,0.48,-0.0573012939001849
2008-10-05,2008,mallorca,sp gijon,1.62,3.6,6.0,0.5814,0.2616,0.157,0,2,1.62,0.0,-1.0,-0.52,-0.058139534883721034
2008-10-05,2008,la coruna,numancia,1.73,3.5,5.0,0.5434,0.2686,0.188,2,2,1.73,1.73,0.73,0.20999999999999996,-0.05992858251824251
2008-10-05,2008,osasuna,santander,2.05,3.25,3.75,0.4593,0.2897,0.2511,0,2,2.05,0.0,-1.0,-0.79,-0.05852567121997165
2008-10-05,2008,real madrid,espanol,1.33,5.0,9.0,0.7073,0.1881,0.1045,1,2,1.33,0.0,-1.0,-1.79,-0.05925809493869849
2008-10-05,2008,sevilla,ath bilbao,1.44,4.2,7.5,0.6515,0.2234,0.1251,2,2,1.44,1.44,0.43999999999999995,-1.35,-0.06180193596425909
2008-10-05,2008,recreativo,malaga,2.1,3.25,3.6,0.4485,0.2898,0.2616,0,2,2.1,0.0,-1.0,-2.35,-0.05807935595169633
2008-10-05,2008,valladolid,valencia,3.3,3.25,2.2,0.2845,0.2888,0.4267,0,0,2.2,2.2,1.2000000000000002,-1.15,-0.06126914660831506
2008-10-18,2008,ath madrid,real madrid,2.9,3.3,2.4,0.3239,0.2847,0.3914,0,0,2.4,2.4,1.4,0.25,-0.06061349693251539
2008-10-18,2008,espanol,villarreal,2.75,3.3,2.5,0.3409,0.2841,0.375,1,0,2.5,0.0,-1.0,-0.75,-0.06250000000000011
2008-10-19,2008,almeria,sevilla,2.7,3.25,2.6,0.3485,0.2895,0.3619,0,0,2.6,2.6,1.6,0.8500000000000001,-0.05898123324396787
2008-10-19,2008,ath bilbao,barcelona,6.0,4.0,1.53,0.1557,0.2336,0.6107,0,0,1.53,1.53,0.53,1.3800000000000001,-0.06564885496183204
2008-10-19,2008,betis,mallorca,2.0,3.3,3.8,0.469,0.2842,0.2468,2,2,2.0,2.0,1.0,2.38,-0.0620792819745698
2008-10-19,2008,malaga,getafe,2.5,3.25,2.8,0.3756,0.289,0.3354,2,2,2.5,2.5,1.5,3.88,-0.06088751289989669
2008-10-19,2008,santander,la coruna,2.15,3.25,3.4,0.4359,0.2884,0.2757,1,2,2.15,0.0,-1.0,2.88,-0.06272807969227745
2008-10-19,2008,sp gijon,osasuna,2.62,3.25,2.62,0.3564,0.2873,0.3564,2,0,2.62,0.0,-1.0,1.88,-0.06633771929824561
2008-10-19,2008,valencia,numancia,1.33,4.6,10.0,0.7032,0.2033,0.0935,2,2,1.33,1.33,0.33000000000000007,2.21,-0.06478339294995272
2008-10-19,2008,valladolid,recreativo,1.83,3.4,4.5,0.5142,0.2767,0.2091,1,2,1.83,0.0,-1.0,1.21,-0.05907853614275638
2008-10-25,2008,barcelona,almeria,1.22,5.75,13.0,0.7657,0.1625,0.0719,2,2,1.22,1.22,0.21999999999999997,1.43,-0.06586427656850191
2008-10-25,2008,osasuna,betis,2.3,3.2,3.2,0.4103,0.2949,0.2949,0,2,2.3,0.0,-1.0,0.42999999999999994,-0.05641025641025654
2008-10-26,2008,getafe,valladolid,1.91,3.3,4.2,0.4918,0.2846,0.2236,2,2,1.91,1.91,0.9099999999999999,1.3399999999999999,-0.06075572112825989
2008-10-26,2008,la coruna,sp gijon,1.73,3.5,5.0,0.5434,0.2686,0.188,0,2,1.73,0.0,-1.0,0.33999999999999986,-0.05992858251824251
2008-10-26,2008,mallorca,espanol,2.38,3.2,3.0,0.3942,0.2932,0.3127,2,2,2.38,2.38,1.38,1.7199999999999998,-0.061914928559697824
2008-10-26,2008,numancia,santander,2.5,3.25,2.8,0.3756,0.289,0.3354,2,2,2.5,2.5,1.5,3.2199999999999998,-0.06088751289989669
2008-10-26,2008,real madrid,ath bilbao,1.25,5.5,11.0,0.7458,0.1695,0.0847,2,2,1.25,1.25,0.25,3.4699999999999998,-0.06779661016949157
2008-10-26,2008,recreativo,valencia,4.0,3.4,1.91,0.2342,0.2755,0.4904,1,0,1.91,0.0,-1.0,2.4699999999999998,-0.06338789932934319
2008-10-26,2008,sevilla,malaga,1.36,4.75,8.5,0.6914,0.198,0.1106,0,2,1.36,0.0,-1.0,1.4699999999999998,-0.05967976710334766
2008-10-26,2008,villarreal,ath madrid,2.05,3.4,3.6,0.4603,0.2775,0.2621,1,2,2.05,0.0,-1.0,0.46999999999999975,-0.056336968785257846
2008-11-01,2008,ath bilbao,villarreal,3.25,3.3,2.2,0.2888,0.2845,0.4267,0,0,2.2,2.2,1.2000000000000002,1.67,-0.06126914660831506
2008-11-01,2008,ath madrid,mallorca,1.53,4.0,6.0,0.6107,0.2336,0.1557,2,2,1.53,1.53,0.53,2.2,-0.06564885496183204
2008-11-01,2008,malaga,barcelona,9.0,4.5,1.36,0.104,0.208,0.6881,0,0,1.36,1.36,0.3600000000000001,2.5600000000000005,-0.06422018348623848
2008-11-01,2008,valencia,santander,1.36,4.5,9.0,0.6881,0.208,0.104,0,2,1.36,0.0,-1.0,1.5600000000000005,-0.06422018348623848
2008-11-02,2008,espanol,osasuna,2.0,3.3,3.8,0.469,0.2842,0.2468,2,2,2.0,2.0,1.0,2.5600000000000005,-0.0620792819745698
2008-11-02,2008,almeria,real madrid,5.5,3.5,1.67,0.1705,0.2679,0.5616,1,0,1.67,0.0,-1.0,1.5600000000000005,-0.06220828471411899
2008-11-02,2008,betis,la coruna,1.91,3.3,4.2,0.4918,0.2846,0.2236,0,2,1.91,0.0,-1.0,0.5600000000000005,-0.06075572112825989
2008-11-02,2008,valladolid,sevilla,3.2,3.25,2.25,0.2935,0.289,0.4175,2,0,2.25,0.0,-1.0,-0.4399999999999995,-0.0607124937280481
2008-11-02,2008,recreativo,getafe,2.5,3.25,2.8,0.3756,0.289,0.3354,1,2,2.5,0.0,-1.0,-1.4399999999999995,-0.06088751289989669
2008-11-02,2008,sp gijon,numancia,2.1,3.4,3.4,0.4474,0.2763,0.2763,2,2,2.1,2.1,1.1,-0.3399999999999994,-0.06052631578947365
2008-11-08,2008,barcelona,valladolid,1.17,6.5,18.0,0.8032,0.1446,0.0522,2,2,1.17,1.17,0.16999999999999993,-0.16999999999999948,-0.06024096385542166
2008-11-08,2008,real madrid,malaga,1.22,6.0,13.0,0.7709,0.1568,0.0723,2,2,1.22,1.22,0.21999999999999997,0.05000000000000049,-0.059497924491006104
2008-11-09,2008,getafe,valencia,2.9,3.3,2.4,0.3239,0.2847,0.3914,0,0,2.4,2.4,1.4,1.4500000000000004,-0.06061349693251539
2008-11-09,2008,la coruna,espanol,2.15,3.3,3.4,0.4379,0.2853,0.2769,2,2,2.15,2.15,1.15,2.6000000000000005,-0.05861463414634149
2008-11-09,2008,mallorca,ath bilbao,2.1,3.3,3.5,0.4472,0.2846,0.2683,1,2,2.1,0.0,-1.0,1.6000000000000005,-0.060975609756097615
2008-11-09,2008,numancia,betis,2.6,3.25,2.75,0.3642,0.2914,0.3444,0,2,2.6,0.0,-1.0,0.6000000000000005,-0.05298013245033106
2008-11-09,2008,osasuna,ath madrid,3.2,3.3,2.25,0.2948,0.2859,0.4193,1,0,2.25,0.0,-1.0,-0.39999999999999947,-0.05658129839189985
2008-11-09,2008,santander,sp gijon,2.0,3.3,3.75,0.4674,0.2833,0.2493,2,2,2.0,2.0,1.0,0.6000000000000005,-0.06515580736543902
2008-11-09,2008,sevilla,recreativo,1.36,4.5,9.0,0.6881,0.208,0.104,2,2,1.36,1.36,0.3600000000000001,0.9600000000000006,-0.06422018348623848
2008-11-09,2008,villarreal,almeria,1.53,3.75,7.0,0.6148,0.2508,0.1344,2,2,1.53,1.53,0.53,1.4900000000000007,-0.05937115756191802
2008-11-15,2008,valencia,sp gijon,1.36,4.75,8.5,0.6914,0.198,0.1106,0,2,1.36,0.0,-1.0,0.49000000000000066,-0.05967976710334766
2008-11-15,2008,valladolid,real madrid,4.2,3.3,1.91,0.2236,0.2846,0.4918,2,0,1.91,0.0,-1.0,-0.5099999999999993,-0.06075572112825989
2008-11-16,2008,almeria,mallorca,2.0,3.3,3.8,0.469,0.2842,0.2468,2,2,2.0,2.0,1.0,0.49000000000000066,-0.0620792819745698
2008-11-16,2008,ath bilbao,osasuna,2.1,3.3,3.5,0.4472,0.2846,0.2683,2,2,2.1,2.1,1.1,1.5900000000000007,-0.060975609756097615
2008-11-16,2008,ath madrid,la coruna,1.62,3.75,5.5,0.5792,0.2502,0.1706,2,2,1.62,1.62,0.6200000000000001,2.210000000000001,-0.06171019376579623
2008-11-16,2008,betis,santander,1.91,3.4,4.0,0.4904,0.2755,0.2342,2,2,1.91,1.91,0.9099999999999999,3.120000000000001,-0.06338789932934308
2008-11-16,2008,espanol,numancia,1.73,3.5,5.0,0.5434,0.2686,0.188,0,2,1.73,0.0,-1.0,2.120000000000001,-0.05992858251824251
2008-11-16,2008,getafe,sevilla,2.88,3.3,2.4,0.3254,0.284,0.3905,0,0,2.4,2.4,1.4,3.520000000000001,-0.06272189349112434
2008-11-16,2008,malaga,villarreal,3.4,3.4,2.1,0.2763,0.2763,0.4474,1,0,2.1,0.0,-1.0,2.520000000000001,-0.06052631578947365
2008-11-16,2008,recreativo,barcelona,9.0,5.0,1.33,0.1045,0.1881,0.7073,0,0,1.33,1.33,0.33000000000000007,2.850000000000001,-0.05925809493869849
2008-11-22,2008,real madrid,recreativo,1.3,5.5,9.0,0.7242,0.1712,0.1046,2,2,1.3,1.3,0.30000000000000004,3.1500000000000012,-0.05852231163130961
2008-11-22,2008,sevilla,valencia,2.2,3.25,3.3,0.4267,0.2888,0.2845,1,2,2.2,0.0,-1.0,2.1500000000000012,-0.06126914660831506
2008-11-22,2008,villarreal,valladolid,1.44,4.0,8.0,0.6494,0.2338,0.1169,0,2,1.44,0.0,-1.0,1.1500000000000012,-0.06493506493506496
2008-11-23,2008,barcelona,getafe,1.18,7.0,15.0,0.8018,0.1352,0.0631,1,2,1.18,0.0,-1.0,0.15000000000000124,-0.05390959071472212
2008-11-23,2008,la coruna,ath bilbao,2.0,3.3,3.8,0.469,0.2842,0.2468,2,2,2.0,2.0,1.0,1.1500000000000012,-0.0620792819745698
2008-11-23,2008,osasuna,almeria,2.25,3.2,3.25,0.4175,0.2935,0.289,2,2,2.25,2.25,1.25,2.4000000000000012,-0.0607124937280481
2008-11-23,2008,mallorca,malaga,2.1,3.4,3.4,0.4474,0.2763,0.2763,1,2,2.1,0.0,-1.0,1.4000000000000012,-0.06052631578947365
2008-11-23,2008,numancia,ath madrid,3.6,3.5,2.0,0.2612,0.2687,0.4701,1,0,2.0,0.0,-1.0,0.40000000000000124,-0.05970149253731338
2008-11-23,2008,santander,espanol,2.1,3.25,3.6,0.4485,0.2898,0.2616,2,2,2.1,2.1,1.1,1.5000000000000013,-0.05807935595169633
2008-11-23,2008,sp gijon,betis,2.4,3.2,3.0,0.3922,0.2941,0.3137,0,2,2.4,0.0,-1.0,0.5000000000000013,-0.05882352941176472
2008-11-29,2008,getafe,real madrid,3.5,3.3,2.1,0.2683,0.2846,0.4472,2,0,2.1,0.0,-1.0,-0.49999999999999867,-0.060975609756097615
2008-11-29,2008,sevilla,barcelona,3.4,3.5,2.1,0.2785,0.2706,0.4509,0,0,2.1,2.1,1.1,0.6000000000000014,-0.053050397877983935
2008-11-30,2008,almeria,la coruna,2.1,3.3,3.5,0.4472,0.2846,0.2683,0,2,2.1,0.0,-1.0,-0.3999999999999986,-0.060975609756097615
2008-11-30,2008,ath bilbao,numancia,1.85,3.5,4.2,0.5079,0.2684,0.2237,2,2,1.85,1.85,0.8500000000000001,0.4500000000000015,-0.060459492140266025
2008-11-30,2008,ath madrid,santander,1.57,3.8,6.0,0.5971,0.2467,0.1562,2,2,1.57,1.57,0.5700000000000001,1.0200000000000016,-0.06258838317708071
2008-11-30,2008,espanol,sp gijon,2.1,3.3,3.5,0.4472,0.2846,0.2683,0,2,2.1,0.0,-1.0,0.020000000000001572,-0.060975609756097615
2008-11-30,2008,malaga,osasuna,2.2,3.25,3.25,0.4248,0.2876,0.2876,2,2,2.2,2.2,1.2000000000000002,1.2200000000000017,-0.06535947712418311
2008-11-30,2008,recreativo,villarreal,3.5,3.3,2.1,0.2683,0.2846,0.4472,0,0,2.1,2.1,1.1,2.320000000000002,-0.060975609756097615
2008-11-30,2008,valencia,betis,1.8,3.4,4.5,0.5183,0.2744,0.2073,2,2,1.8,1.8,0.8,3.120000000000002,-0.06707317073170749
2008-11-30,2008,valladolid,mallorca,2.0,3.3,3.8,0.469,0.2842,0.2468,2,2,2.0,2.0,1.0,4.120000000000002,-0.0620792819745698
2008-12-06,2008,barcelona,valencia,1.53,4.2,6.0,0.6176,0.225,0.1575,2,2,1.53,1.53,0.53,4.650000000000002,-0.05513895015438908
2008-12-06,2008,sp gijon,ath madrid,3.4,3.2,2.2,0.2772,0.2945,0.4283,0,0,2.2,2.2,1.2000000000000002,5.850000000000002,-0.05763779527559065
2008-12-06,2008,villarreal,getafe,1.73,3.6,4.75,0.5421,0.2605,0.1974,1,2,1.73,0.0,-1.0,4.850000000000002,-0.062211725919703253
2008-12-07,2008,betis,espanol,1.67,3.6,5.25,0.5612,0.2603,0.1785,1,2,1.67,0.0,-1.0,3.8500000000000023,-0.06284238186433877
2008-12-07,2008,la coruna,malaga,1.91,3.4,4.0,0.4904,0.2755,0.2342,2,2,1.91,1.91,0.9099999999999999,4.7600000000000025,-0.06338789932934308
2008-12-07,2008,mallorca,recreativo,1.91,3.4,4.0,0.4904,0.2755,0.2342,0,2,1.91,0.0,-1.0,3.7600000000000025,-0.06338789932934308
2008-12-07,2008,numancia,almeria,2.4,3.4,2.8,0.3902,0.2754,0.3344,2,2,2.4,2.4,1.4,5.160000000000002,-0.06360655737704912
2008-12-07,2008,osasuna,valladolid,2.2,3.4,3.2,0.4283,0.2772,0.2945,1,2,2.2,0.0,-1.0,4.160000000000002,-0.05763779527559032
2008-12-07,2008,real madrid,sevilla,2.1,3.4,3.4,0.4474,0.2763,0.2763,0,2,2.1,0.0,-1.0,3.160000000000002,-0.06052631578947365
2008-12-07,2008,santander,ath bilbao,2.1,3.25,3.6,0.4485,0.2898,0.2616,1,2,2.1,0.0,-1.0,2.160000000000002,-0.05807935595169633
2008-12-13,2008,barcelona,real madrid,1.57,3.8,6.0,0.5971,0.2467,0.1562,2,2,1.57,1.57,0.5700000000000001,2.730000000000002,-0.06258838317708071
2008-12-13,2008,valencia,espanol,1.53,4.0,6.0,0.6107,0.2336,0.1557,2,2,1.53,1.53,0.53,3.2600000000000025,-0.06564885496183204
2008-12-14,2008,recreativo,osasuna,2.3,3.25,3.1,0.4082,0.2889,0.3029,2,2,2.3,2.3,1.2999999999999998,4.560000000000002,-0.061081847649919085
2008-12-14,2008,getafe,mallorca,1.85,3.4,4.33,0.5073,0.276,0.2167,2,2,1.85,1.85,0.8500000000000001,5.410000000000002,-0.06156602635885955
2008-12-14,2008,almeria,santander,2.2,3.3,3.25,0.4267,0.2845,0.2888,1,2,2.2,0.0,-1.0,4.410000000000002,-0.06126914660831506
2008-12-14,2008,ath madrid,betis,1.62,3.75,5.5,0.5792,0.2502,0.1706,2,2,1.62,1.62,0.6200000000000001,5.030000000000002,-0.06171019376579623
2008-12-14,2008,sevilla,villarreal,2.05,3.3,3.6,0.4565,0.2836,0.2599,2,2,2.05,2.05,1.0499999999999998,6.080000000000002,-0.06420749279538907
2008-12-14,2008,valladolid,la coruna,2.1,3.4,3.4,0.4474,0.2763,0.2763,2,2,2.1,2.1,1.1,7.1800000000000015,-0.06052631578947365
2008-12-14,2008,malaga,numancia,1.95,3.3,4.0,0.4811,0.2843,0.2346,2,2,1.95,1.95,0.95,8.13,-0.06178239475123026
2008-12-14,2008,ath bilbao,sp gijon,2.0,3.3,3.8,0.469,0.2842,0.2468,2,2,2.0,2.0,1.0,9.13,-0.0620792819745698
2008-12-20,2008,espanol,ath madrid,3.4,3.4,2.1,0.2763,0.2763,0.4474,0,0,2.1,2.1,1.1,10.23,-0.06052631578947365
2008-12-20,2008,real madrid,valencia,1.9,3.4,4.0,0.4917,0.2748,0.2336,2,2,1.9,1.9,0.8999999999999999,11.13,-0.0657989877078815
2008-12-21,2008,betis,ath bilbao,2.1,3.25,3.6,0.4485,0.2898,0.2616,0,2,2.1,0.0,-1.0,10.13,-0.05807935595169633
2008-12-21,2008,la coruna,recreativo,1.72,3.5,5.0,0.5448,0.2677,0.1874,2,2,1.72,1.72,0.72,10.850000000000001,-0.06288916562889157
2008-12-21,2008,mallorca,sevilla,3.5,3.5,2.05,0.2697,0.2697,0.4605,1,0,2.05,0.0,-1.0,9.850000000000001,-0.05592105263157898
2008-12-21,2008,numancia,valladolid,2.5,3.4,2.75,0.3782,0.2781,0.3438,2,2,2.5,2.5,1.5,11.350000000000001,-0.05460060667340738
2008-12-21,2008,osasuna,getafe,2.4,3.3,2.87,0.3901,0.2837,0.3262,2,2,2.4,2.4,1.4,12.750000000000002,-0.0637835166193007
2008-12-21,2008,santander,malaga,2.05,3.4,3.6,0.4603,0.2775,0.2621,1,2,2.05,0.0,-1.0,11.750000000000002,-0.056336968785257846
2008-12-21,2008,sp gijon,almeria,2.3,3.0,3.4,0.4093,0.3138,0.2769,2,2,2.3,2.3,1.2999999999999998,13.05,-0.058587479935794606
2008-12-21,2008,villarreal,barcelona,4.2,3.75,1.8,0.2246,0.2515,0.524,0,0,1.8,1.8,0.8,13.850000000000001,-0.05688622754491024
2009-01-03,2008,barcelona,mallorca,1.18,6.5,15.0,0.7935,0.1441,0.0624,2,2,1.18,1.18,0.17999999999999994,14.030000000000001,-0.06364450231952468
2009-01-03,2008,valencia,ath madrid,2.1,3.4,3.4,0.4474,0.2763,0.2763,2,2,2.1,2.1,1.1,15.13,-0.06052631578947365
2009-01-04,2008,malaga,sp gijon,1.95,3.25,4.2,0.4844,0.2907,0.2249,2,2,1.95,1.95,0.95,16.080000000000002,-0.05536332179930792
2009-01-04,2008,real madrid,villarreal,1.75,3.75,4.5,0.5389,0.2515,0.2096,2,2,1.75,1.75,0.75,16.830000000000002,-0.05688622754491013
2009-01-04,2008,recreativo,numancia,2.1,3.3,3.5,0.4472,0.2846,0.2683,2,2,2.1,2.1,1.1,17.930000000000003,-0.060975609756097615
2009-01-04,2008,sevilla,osasuna,1.36,4.5,9.0,0.6881,0.208,0.104,1,2,1.36,0.0,-1.0,16.930000000000003,-0.06422018348623848
2009-01-04,2008,almeria,betis,2.37,3.3,3.0,0.3987,0.2863,0.315,2,2,2.37,2.37,1.37,18.300000000000004,-0.055092424791591044
2009-01-04,2008,ath bilbao,espanol,1.9,3.4,4.0,0.4917,0.2748,0.2336,1,2,1.9,0.0,-1.0,17.300000000000004,-0.0657989877078815
2009-01-04,2008,getafe,la coruna,2.1,3.3,3.5,0.4472,0.2846,0.2683,0,2,2.1,0.0,-1.0,16.300000000000004,-0.060975609756097615
