Date,Season,HomeTeam_norm,AwayTeam_norm,B365H,B365D,B365A,p_H,p_D,p_A,true_result,bet365_pred,picked_odds,bet_return,net_profit,Cum_net_profit,edge_b365_pick
2023-01-20,2022,mallorca,celta,2.8,2.75,3.0,0.3388,0.345,0.3162,2,1,2.75,0.0,-1.0,-0.5700000000000061,-0.05133470225872672
2023-01-21,2022,vallecano,sociedad,3.1,3.2,2.38,0.3057,0.2961,0.3982,0,0,2.38,2.38,1.38,0.8099999999999938,-0.052356105001204134
2023-01-21,2022,espanol,betis,2.7,3.2,2.7,0.3516,0.2967,0.3516,2,0,2.7,0.0,-1.0,-0.19000000000000616,-0.05054945054945059
2023-01-21,2022,ath madrid,valladolid,1.4,4.75,8.5,0.6852,0.202,0.1129,2,2,1.4,1.4,0.3999999999999999,0.20999999999999375,-0.04072974119643602
2023-01-21,2022,sevilla,cadiz,1.7,3.75,5.0,0.5576,0.2528,0.1896,2,2,1.7,1.7,0.7,0.9099999999999937,-0.052044609665427455
2023-01-22,2022,villarreal,girona,1.73,3.8,4.5,0.5436,0.2475,0.209,2,2,1.73,1.73,0.73,1.6399999999999937,-0.05963317333672391
2023-01-22,2022,elche,osasuna,3.5,3.25,2.15,0.2699,0.2907,0.4394,1,0,2.15,0.0,-1.0,0.6399999999999937,-0.05528730082085953
2023-01-22,2022,barcelona,getafe,1.18,8.0,15.0,0.8155,0.1203,0.0642,2,2,1.18,1.18,0.17999999999999994,0.8199999999999936,-0.03765121652847647
2023-01-22,2022,ath bilbao,real madrid,2.9,3.4,2.38,0.3256,0.2777,0.3967,0,0,2.38,2.38,1.38,2.1999999999999935,-0.05581395348837226
2023-01-23,2022,valencia,almeria,1.6,4.2,5.25,0.5932,0.226,0.1808,1,2,1.6,0.0,-1.0,1.1999999999999935,-0.05084745762711862
2023-01-27,2022,almeria,espanol,2.38,3.1,3.2,0.3982,0.3057,0.2961,2,2,2.38,2.38,1.38,2.5799999999999934,-0.052356105001204134
2023-01-28,2022,cadiz,mallorca,2.88,2.8,2.9,0.3309,0.3404,0.3287,2,1,2.8,0.0,-1.0,1.5799999999999934,-0.046886208020867404
2023-01-28,2022,girona,barcelona,5.0,4.33,1.57,0.1873,0.2163,0.5964,0,0,1.57,1.57,0.5700000000000001,2.1499999999999932,-0.0635735754764023
2023-01-28,2022,sevilla,elche,1.53,4.0,7.0,0.6246,0.2389,0.1365,2,2,1.53,1.53,0.53,2.6799999999999935,-0.04438991746598275
2023-01-28,2022,getafe,betis,3.2,2.88,2.63,0.3005,0.3339,0.3656,0,0,2.63,2.63,1.63,4.309999999999993,-0.03841564047226098
2023-01-29,2022,valladolid,valencia,3.25,3.1,2.4,0.2939,0.3081,0.398,2,0,2.4,0.0,-1.0,3.3099999999999934,-0.04483507801698605
2023-01-29,2022,osasuna,ath madrid,3.6,3.1,2.2,0.2633,0.3058,0.4309,0,0,2.2,2.2,1.2000000000000002,4.509999999999994,-0.05204633204633202
2023-01-29,2022,celta,ath bilbao,2.88,3.0,2.7,0.3304,0.3172,0.3524,2,0,2.7,0.0,-1.0,3.5099999999999936,-0.048458149779735726
2023-01-29,2022,real madrid,sociedad,1.67,3.8,5.0,0.5639,0.2478,0.1883,1,2,1.67,0.0,-1.0,2.5099999999999936,-0.0583452041785375
2023-01-30,2022,villarreal,vallecano,1.67,3.8,5.25,0.569,0.25,0.181,0,2,1.67,0.0,-1.0,1.5099999999999936,-0.049823890940721816
2023-02-01,2022,betis,barcelona,5.0,3.8,1.67,0.1883,0.2478,0.5639,0,0,1.67,1.67,0.6699999999999999,2.1799999999999935,-0.0583452041785375
2023-02-02,2022,real madrid,valencia,1.44,4.75,6.5,0.6559,0.1988,0.1453,2,2,1.44,1.44,0.43999999999999995,2.6199999999999934,-0.055549654806160365
2023-02-03,2022,ath bilbao,cadiz,1.36,4.5,9.5,0.6919,0.2091,0.099,2,2,1.36,1.36,0.3600000000000001,2.9799999999999933,-0.05907104709499933
2023-02-04,2022,ath madrid,getafe,1.4,4.33,9.0,0.6762,0.2186,0.1052,1,2,1.4,0.0,-1.0,1.9799999999999933,-0.05333842309827874
2023-02-04,2022,elche,villarreal,5.0,3.8,1.67,0.1883,0.2478,0.5639,2,0,1.67,0.0,-1.0,0.9799999999999933,-0.0583452041785375
2023-02-04,2022,betis,celta,2.2,3.2,3.5,0.4318,0.2968,0.2714,0,2,2.2,0.0,-1.0,-0.02000000000000668,-0.050115651503469416
2023-02-04,2022,espanol,osasuna,2.55,3.0,3.0,0.3704,0.3148,0.3148,1,2,2.55,0.0,-1.0,-1.0200000000000067,-0.05555555555555558
2023-02-05,2022,mallorca,real madrid,5.0,3.5,1.73,0.188,0.2686,0.5434,2,0,1.73,0.0,-1.0,-2.0200000000000067,-0.05992858251824251
2023-02-05,2022,girona,valencia,2.2,3.2,3.5,0.4318,0.2968,0.2714,2,2,2.2,2.2,1.2000000000000002,-0.8200000000000065,-0.050115651503469416
2023-02-05,2022,sociedad,valladolid,1.44,4.33,7.5,0.6559,0.2181,0.1259,0,2,1.44,0.0,-1.0,-1.8200000000000065,-0.05546735824133209
2023-02-05,2022,barcelona,sevilla,1.33,5.25,8.5,0.7093,0.1797,0.111,2,2,1.33,1.33,0.33000000000000007,-1.4900000000000064,-0.05660639777468701
2023-02-06,2022,vallecano,almeria,1.73,3.6,5.0,0.5475,0.2631,0.1894,2,2,1.73,1.73,0.73,-0.7600000000000064,-0.05286209623456406
2023-02-10,2022,cadiz,girona,3.0,3.2,2.45,0.3163,0.2965,0.3873,2,0,2.45,0.0,-1.0,-1.7600000000000064,-0.05123033481242434
2023-02-11,2022,sevilla,mallorca,1.91,3.2,4.5,0.4947,0.2953,0.21,2,2,1.91,1.91,0.9099999999999999,-0.8500000000000065,-0.05507266293331503
2023-02-11,2022,valencia,ath bilbao,3.0,3.2,2.45,0.3163,0.2965,0.3873,0,0,2.45,2.45,1.4500000000000002,0.5999999999999936,-0.05123033481242434
2023-02-11,2022,almeria,betis,2.8,3.4,2.5,0.3397,0.2798,0.3805,0,0,2.5,2.5,1.5,2.0999999999999934,-0.048760991207034365
2023-02-12,2022,getafe,vallecano,2.8,2.9,2.88,0.3404,0.3287,0.3309,1,2,2.8,0.0,-1.0,1.0999999999999934,-0.046886208020867404
2023-02-12,2022,celta,ath madrid,3.6,3.1,2.2,0.2633,0.3058,0.4309,0,0,2.2,2.2,1.2000000000000002,2.2999999999999936,-0.05204633204633202
2023-02-12,2022,valladolid,osasuna,2.75,3.1,2.7,0.3442,0.3053,0.3505,1,0,2.7,0.0,-1.0,1.2999999999999936,-0.053556743421052766
2023-02-12,2022,villarreal,barcelona,3.75,4.0,1.85,0.2522,0.2365,0.5113,0,0,1.85,1.85,0.8500000000000001,2.1499999999999937,-0.054111631870472854
2023-02-13,2022,espanol,sociedad,3.5,3.0,2.3,0.2711,0.3163,0.4126,0,0,2.3,2.3,1.2999999999999998,3.4499999999999935,-0.05108055009823198
2023-02-15,2022,real madrid,elche,1.18,7.5,15.0,0.8091,0.1273,0.0636,2,2,1.18,1.18,0.17999999999999994,3.6299999999999937,-0.04530744336569592
2023-02-17,2022,girona,almeria,1.8,3.75,4.33,0.5275,0.2532,0.2193,2,2,1.8,1.8,0.8,4.4299999999999935,-0.050484869158422985
2023-02-18,2022,mallorca,villarreal,3.2,3.0,2.45,0.2965,0.3163,0.3873,2,0,2.45,0.0,-1.0,3.4299999999999935,-0.05123033481242434
2023-02-18,2022,osasuna,real madrid,4.33,3.6,1.8,0.217,0.261,0.522,0,0,1.8,1.8,0.8,4.229999999999993,-0.06039783001808319
2023-02-18,2022,sociedad,celta,1.8,3.3,5.25,0.5296,0.2889,0.1816,1,2,1.8,0.0,-1.0,3.2299999999999933,-0.04676753782668497
2023-02-18,2022,betis,valladolid,1.6,3.75,6.5,0.5978,0.2551,0.1471,2,2,1.6,1.6,0.6000000000000001,3.8299999999999934,-0.04353157572041666
2023-02-19,2022,vallecano,sevilla,2.5,3.1,3.0,0.3788,0.3055,0.3157,1,2,2.5,0.0,-1.0,2.8299999999999934,-0.05295315682281054
2023-02-19,2022,elche,espanol,2.9,3.1,2.63,0.3291,0.3079,0.3629,0,0,2.63,2.63,1.63,4.459999999999994,-0.04547032700847797
2023-02-19,2022,barcelona,cadiz,1.18,7.0,13.0,0.7941,0.1339,0.0721,2,2,1.18,1.18,0.17999999999999994,4.6399999999999935,-0.06300174520069812
2023-02-19,2022,ath madrid,ath bilbao,2.0,3.3,4.0,0.4748,0.2878,0.2374,2,2,2.0,2.0,1.0,5.6399999999999935,-0.050359712230215736
2023-02-20,2022,getafe,valencia,2.75,3.0,2.8,0.345,0.3162,0.3388,2,2,2.75,2.75,1.75,7.3899999999999935,-0.05133470225872705
2023-02-24,2022,elche,betis,3.5,3.3,2.1,0.2683,0.2846,0.4472,0,0,2.1,2.1,1.1,8.489999999999993,-0.060975609756097615
2023-02-25,2022,espanol,mallorca,2.5,2.9,3.2,0.3783,0.3261,0.2956,2,2,2.5,2.5,1.5,9.989999999999993,-0.05421932327761925
2023-02-25,2022,cadiz,vallecano,2.9,3.0,2.7,0.3289,0.3179,0.3532,2,0,2.7,0.0,-1.0,8.989999999999993,-0.04628501827040166
2023-02-25,2022,real madrid,ath madrid,1.8,3.5,5.0,0.5335,0.2744,0.1921,1,2,1.8,0.0,-1.0,7.989999999999993,-0.03963414634146334
2023-02-25,2022,valencia,sociedad,3.1,3.1,2.5,0.3086,0.3086,0.3827,2,0,2.5,0.0,-1.0,6.989999999999993,-0.043209876543209846
2023-02-26,2022,ath bilbao,girona,1.67,3.8,5.25,0.569,0.25,0.181,0,2,1.67,0.0,-1.0,5.989999999999993,-0.049823890940721816
2023-02-26,2022,celta,valladolid,1.7,3.75,5.25,0.5627,0.2551,0.1822,2,2,1.7,1.7,0.7,6.689999999999993,-0.043408360128617374
2023-02-26,2022,almeria,barcelona,7.0,4.75,1.44,0.1363,0.2009,0.6627,2,0,1.44,0.0,-1.0,5.689999999999993,-0.045644807653976494
2023-02-26,2022,sevilla,osasuna,1.85,3.25,4.5,0.505,0.2874,0.2076,0,2,1.85,0.0,-1.0,4.689999999999993,-0.06581786793267153
2023-02-27,2022,villarreal,getafe,1.67,3.6,5.75,0.57,0.2644,0.1656,2,2,1.67,1.67,0.6699999999999999,5.359999999999993,-0.04806619945200952
2023-03-03,2022,sociedad,cadiz,1.5,3.9,7.5,0.6311,0.2427,0.1262,1,2,1.5,0.0,-1.0,4.359999999999993,-0.05339805825242727
2023-03-04,2022,getafe,girona,2.75,3.0,2.8,0.345,0.3162,0.3388,2,2,2.75,2.75,1.75,6.109999999999993,-0.05133470225872705
2023-03-04,2022,almeria,villarreal,3.5,3.6,2.05,0.2718,0.2642,0.464,0,0,2.05,2.05,1.0499999999999998,7.159999999999993,-0.04879396059657515
2023-03-04,2022,mallorca,elche,1.7,3.4,5.75,0.5569,0.2785,0.1646,0,2,1.7,0.0,-1.0,6.159999999999993,-0.053268765133171914
2023-03-04,2022,ath madrid,sevilla,1.67,3.6,5.25,0.5612,0.2603,0.1785,2,2,1.67,1.67,0.6699999999999999,6.829999999999993,-0.06284238186433877
2023-03-05,2022,valladolid,espanol,2.5,3.2,2.88,0.3775,0.2949,0.3277,2,2,2.5,2.5,1.5,8.329999999999993,-0.056356487549148016
2023-03-05,2022,barcelona,valencia,1.53,4.5,5.75,0.6226,0.2117,0.1657,2,2,1.53,1.53,0.53,8.859999999999992,-0.04737412019491061
2023-03-05,2022,vallecano,ath bilbao,2.9,3.1,2.6,0.3278,0.3066,0.3656,1,0,2.6,0.0,-1.0,7.859999999999992,-0.04945099633997552
2023-03-05,2022,betis,real madrid,4.75,3.75,1.73,0.1995,0.2527,0.5478,1,0,1.73,0.0,-1.0,6.859999999999992,-0.05233720304451461
2023-03-06,2022,osasuna,celta,2.8,3.0,2.8,0.3409,0.3182,0.3409,1,0,2.8,0.0,-1.0,5.859999999999992,-0.045454545454545636
2023-03-10,2022,cadiz,getafe,2.5,2.88,3.3,0.3809,0.3306,0.2885,1,2,2.5,0.0,-1.0,4.859999999999992,-0.04784804039432555
2023-03-11,2022,real madrid,espanol,1.25,6.5,9.5,0.7554,0.1453,0.0994,2,2,1.25,1.25,0.25,5.109999999999992,-0.05581039755351669
2023-03-11,2022,elche,valladolid,2.7,3.3,2.7,0.3548,0.2903,0.3548,1,0,2.7,0.0,-1.0,4.109999999999992,-0.04193548387096768
2023-03-11,2022,celta,vallecano,2.1,3.2,4.0,0.4585,0.3009,0.2407,2,2,2.1,2.1,1.1,5.209999999999992,-0.037249283667621924
2023-03-11,2022,valencia,osasuna,2.1,3.2,3.8,0.4527,0.2971,0.2502,2,2,2.1,2.1,1.1,6.309999999999992,-0.04929262844378257
2023-03-12,2022,sevilla,almeria,1.73,3.6,5.25,0.5525,0.2655,0.182,2,2,1.73,1.73,0.73,7.039999999999992,-0.04424080326215629
2023-03-12,2022,mallorca,sociedad,3.5,2.9,2.38,0.2719,0.3282,0.3999,1,0,2.38,0.0,-1.0,6.039999999999992,-0.048262548262548166
2023-03-12,2022,ath bilbao,barcelona,3.5,3.3,2.15,0.2711,0.2875,0.4413,0,0,2.15,2.15,1.15,7.189999999999992,-0.05110813909056178
2023-03-12,2022,villarreal,betis,1.95,3.6,3.8,0.4867,0.2636,0.2497,1,2,1.95,0.0,-1.0,6.189999999999992,-0.05101387406616853
2023-03-13,2022,girona,ath madrid,3.75,3.4,2.05,0.2543,0.2805,0.4652,0,0,2.05,2.05,1.0499999999999998,7.239999999999992,-0.046337681291617305
2023-03-17,2022,valladolid,ath bilbao,4.2,3.6,1.83,0.2241,0.2615,0.5144,0,0,1.83,1.83,0.8300000000000001,8.069999999999993,-0.058665033680342815
2023-03-18,2022,almeria,cadiz,2.0,3.5,3.6,0.4701,0.2687,0.2612,1,2,2.0,0.0,-1.0,7.069999999999993,-0.05970149253731338
2023-03-18,2022,vallecano,girona,2.0,3.4,3.8,0.4729,0.2782,0.2489,1,2,2.0,0.0,-1.0,6.069999999999993,-0.05417276720351394
2023-03-18,2022,espanol,celta,2.75,3.25,2.55,0.3419,0.2893,0.3687,0,0,2.55,2.55,1.5499999999999998,7.619999999999993,-0.059695719443011885
2023-03-18,2022,ath madrid,valencia,1.55,4.2,5.75,0.6103,0.2252,0.1645,2,2,1.55,1.55,0.55,8.169999999999993,-0.05407795817802752
2023-03-19,2022,sociedad,elche,1.4,4.75,8.5,0.6852,0.202,0.1129,2,2,1.4,1.4,0.3999999999999999,8.569999999999993,-0.04072974119643602
2023-03-19,2022,betis,mallorca,1.8,3.2,5.25,0.5248,0.2952,0.1799,2,2,1.8,1.8,0.8,9.369999999999994,-0.055295220243673726
2023-03-19,2022,getafe,sevilla,2.9,3.1,2.5,0.3231,0.3022,0.3747,2,0,2.5,0.0,-1.0,8.369999999999994,-0.06315131304710286
2023-03-19,2022,barcelona,real madrid,2.15,3.5,3.25,0.4394,0.2699,0.2907,2,2,2.15,2.15,1.15,9.519999999999994,-0.05528730082085953
2023-03-19,2022,osasuna,villarreal,3.0,3.1,2.45,0.3133,0.3032,0.3836,0,0,2.45,2.45,1.4500000000000002,10.969999999999995,-0.06021860177356153
2023-03-31,2022,mallorca,osasuna,2.2,2.9,3.9,0.4305,0.3266,0.2429,1,2,2.2,0.0,-1.0,9.969999999999995,-0.05283593452607527
2023-04-01,2022,girona,espanol,1.91,3.3,4.33,0.4951,0.2865,0.2184,2,2,1.91,1.91,0.9099999999999999,10.879999999999995,-0.05440695994428735
2023-04-01,2022,ath bilbao,getafe,1.57,3.8,6.5,0.6043,0.2497,0.146,1,2,1.57,0.0,-1.0,9.879999999999995,-0.0511854371069953
2023-04-01,2022,cadiz,sevilla,3.4,3.1,2.3,0.2797,0.3068,0.4135,0,0,2.3,2.3,1.2999999999999998,11.179999999999996,-0.04896037661828179
2023-04-01,2022,elche,barcelona,9.5,5.0,1.33,0.0996,0.1892,0.7112,0,0,1.33,1.33,0.33000000000000007,11.509999999999996,-0.05405405405405406
2023-04-02,2022,celta,almeria,1.55,4.0,6.0,0.6076,0.2354,0.157,1,2,1.55,0.0,-1.0,10.509999999999996,-0.0582278481012658
2023-04-02,2022,real madrid,valladolid,1.2,7.5,11.0,0.788,0.1261,0.086,2,2,1.2,1.2,0.19999999999999996,10.709999999999996,-0.05444126074498579
2023-04-02,2022,villarreal,sociedad,2.4,3.1,3.2,0.3962,0.3067,0.2971,2,2,2.4,2.4,1.4,12.109999999999996,-0.049201277955271516
2023-04-02,2022,ath madrid,betis,1.53,4.0,6.5,0.6181,0.2364,0.1455,2,2,1.53,1.53,0.53,12.639999999999995,-0.05432069416379415
2023-04-03,2022,valencia,vallecano,2.05,3.2,3.8,0.4587,0.2939,0.2475,1,2,2.05,0.0,-1.0,11.639999999999995,-0.05967559411542811
2023-04-07,2022,sevilla,celta,2.1,3.4,3.5,0.4509,0.2785,0.2706,1,2,2.1,0.0,-1.0,10.639999999999995,-0.053050397877983935
2023-04-08,2022,espanol,ath bilbao,3.5,3.2,2.2,0.2714,0.2968,0.4318,0,0,2.2,2.2,1.2000000000000002,11.839999999999996,-0.050115651503469416
2023-04-08,2022,osasuna,elche,1.73,3.6,5.0,0.5475,0.2631,0.1894,2,2,1.73,1.73,0.73,12.569999999999997,-0.05286209623456406
2023-04-08,2022,real madrid,villarreal,1.53,4.33,5.75,0.6175,0.2182,0.1643,0,2,1.53,0.0,-1.0,11.569999999999997,-0.055226451454492786
2023-04-08,2022,sociedad,getafe,1.7,3.3,6.0,0.556,0.2864,0.1575,2,2,1.7,1.7,0.7,12.269999999999996,-0.05475989890480215
2023-04-09,2022,valladolid,mallorca,2.5,2.9,3.2,0.3783,0.3261,0.2956,1,2,2.5,0.0,-1.0,11.269999999999996,-0.05421932327761925
2023-04-09,2022,betis,cadiz,1.62,3.75,5.75,0.5835,0.2521,0.1644,0,2,1.62,0.0,-1.0,10.269999999999996,-0.054698599553480776
2023-04-09,2022,almeria,valencia,3.0,3.3,2.4,0.3165,0.2878,0.3957,2,0,2.4,0.0,-1.0,9.269999999999996,-0.050359712230215736
2023-04-09,2022,vallecano,ath madrid,4.33,3.5,1.85,0.2185,0.2703,0.5113,0,0,1.85,1.85,0.8500000000000001,10.119999999999996,-0.0541067120999984
2023-04-10,2022,barcelona,girona,1.3,5.5,10.0,0.7319,0.173,0.0951,1,2,1.3,0.0,-1.0,9.119999999999996,-0.04856952761144384
2023-04-14,2022,vallecano,osasuna,2.2,3.1,3.6,0.4309,0.3058,0.2633,2,2,2.2,2.2,1.2000000000000002,10.319999999999997,-0.05204633204633202
2023-04-15,2022,villarreal,valladolid,1.44,4.75,6.5,0.6559,0.1988,0.1453,0,2,1.44,0.0,-1.0,9.319999999999997,-0.055549654806160365
2023-04-15,2022,ath bilbao,sociedad,2.25,3.1,3.5,0.4222,0.3064,0.2714,2,2,2.25,2.25,1.25,10.569999999999997,-0.05009727626459126
2023-04-15,2022,betis,espanol,1.83,3.5,4.5,0.5183,0.271,0.2108,2,2,1.83,1.83,0.8300000000000001,11.399999999999997,-0.051579466929911
2023-04-15,2022,cadiz,real madrid,5.75,4.2,1.55,0.1645,0.2252,0.6103,0,0,1.55,1.55,0.55,11.949999999999998,-0.05407795817802774
2023-04-16,2022,girona,elche,1.53,4.33,6.0,0.6218,0.2197,0.1585,2,2,1.53,1.53,0.53,12.479999999999997,-0.048713769806796314
2023-04-16,2022,getafe,barcelona,6.0,3.8,1.6,0.158,0.2495,0.5925,1,0,1.6,0.0,-1.0,11.479999999999997,-0.05197505197505192
2023-04-16,2022,ath madrid,almeria,1.22,7.0,11.0,0.7781,0.1356,0.0863,2,2,1.22,1.22,0.21999999999999997,11.699999999999998,-0.050727566693613446
2023-04-16,2022,valencia,sevilla,2.2,3.2,3.6,0.435,0.2991,0.2659,0,2,2.2,0.0,-1.0,10.699999999999998,-0.04290030211480356
2023-04-17,2022,celta,mallorca,1.8,3.3,5.25,0.5296,0.2889,0.1816,0,2,1.8,0.0,-1.0,9.699999999999998,-0.04676753782668497
2023-04-21,2022,espanol,cadiz,2.05,3.25,3.8,0.4608,0.2906,0.2486,1,2,2.05,0.0,-1.0,8.699999999999998,-0.05540527935826878
2023-04-22,2022,sociedad,vallecano,1.67,3.5,6.0,0.5696,0.2718,0.1586,2,2,1.67,1.67,0.6699999999999999,9.369999999999997,-0.04869117048691174
2023-04-22,2022,almeria,ath bilbao,3.8,3.75,1.85,0.2459,0.2491,0.505,0,0,1.85,1.85,0.8500000000000001,10.219999999999997,-0.06573934615043853
2023-04-22,2022,real madrid,celta,1.36,5.0,9.0,0.7027,0.1911,0.1062,2,2,1.36,1.36,0.3600000000000001,10.579999999999997,-0.044347282948157374
2023-04-22,2022,valladolid,girona,2.5,3.4,2.8,0.3805,0.2798,0.3397,2,2,2.5,2.5,1.5,12.079999999999997,-0.048760991207034365
2023-04-22,2022,osasuna,betis,2.55,3.2,2.88,0.3728,0.2971,0.3301,2,2,2.55,2.55,1.5499999999999998,13.629999999999995,-0.04932038834951458
2023-04-23,2022,elche,valencia,4.33,3.5,1.85,0.2185,0.2703,0.5113,0,0,1.85,1.85,0.8500000000000001,14.479999999999995,-0.0541067120999984
2023-04-23,2022,barcelona,ath madrid,1.95,3.3,4.2,0.4866,0.2875,0.2259,2,2,1.95,1.95,0.95,15.429999999999994,-0.05118483412322283
2023-04-23,2022,mallorca,getafe,2.3,2.88,3.75,0.4146,0.3311,0.2543,2,2,2.3,2.3,1.2999999999999998,16.729999999999993,-0.04641253023148684
2023-04-23,2022,sevilla,villarreal,2.75,3.4,2.55,0.3463,0.2801,0.3735,2,0,2.55,0.0,-1.0,15.729999999999993,-0.04753820033955847
2023-04-25,2022,girona,real madrid,5.25,4.33,1.57,0.18,0.2182,0.6018,2,0,1.57,0.0,-1.0,14.729999999999993,-0.055147049090490285
2023-04-25,2022,betis,sociedad,2.75,3.25,2.63,0.3458,0.2926,0.3616,1,0,2.63,0.0,-1.0,13.729999999999993,-0.049029028016587484
2023-04-25,2022,cadiz,osasuna,2.3,3.1,3.4,0.4135,0.3068,0.2797,0,2,2.3,0.0,-1.0,12.729999999999993,-0.04896037661828179
2023-04-26,2022,ath madrid,mallorca,1.4,4.33,8.5,0.672,0.2173,0.1107,2,2,1.4,1.4,0.3999999999999999,13.129999999999994,-0.05915971296583711
2023-04-26,2022,getafe,almeria,1.91,3.3,4.5,0.4992,0.2889,0.2119,0,2,1.91,0.0,-1.0,12.129999999999994,-0.046540943929003764
2023-04-26,2022,celta,elche,1.3,5.25,10.0,0.7259,0.1797,0.0944,2,2,1.3,1.3,0.30000000000000004,12.429999999999994,-0.056342896647079255
2023-04-26,2022,vallecano,barcelona,4.75,3.75,1.73,0.1995,0.2527,0.5478,2,0,1.73,0.0,-1.0,11.429999999999994,-0.05233720304451461
2023-04-27,2022,villarreal,espanol,1.57,4.0,6.0,0.6045,0.2373,0.1582,2,2,1.57,1.57,0.5700000000000001,11.999999999999995,-0.050881612090679984
2023-04-27,2022,ath bilbao,sevilla,1.75,3.6,4.5,0.5333,0.2593,0.2074,0,2,1.75,0.0,-1.0,10.999999999999995,-0.06666666666666665
2023-04-27,2022,valencia,valladolid,1.75,3.75,4.75,0.5449,0.2543,0.2008,2,2,1.75,1.75,0.75,11.749999999999995,-0.04636711281070738
2023-04-28,2022,osasuna,sociedad,3.75,3.0,2.2,0.2529,0.3161,0.431,0,0,2.2,2.2,1.2000000000000002,12.949999999999996,-0.051724137931034364
2023-04-29,2022,real madrid,almeria,1.14,8.5,15.0,0.8264,0.1108,0.0628,2,2,1.14,1.14,0.1399999999999999,13.089999999999996,-0.057942834921252295
2023-04-29,2022,barcelona,betis,1.33,5.0,9.0,0.7073,0.1881,0.1045,2,2,1.33,1.33,0.33000000000000007,13.419999999999996,-0.05925809493869849
2023-04-29,2022,elche,vallecano,4.75,3.5,1.8,0.2002,0.2716,0.5282,2,0,1.8,0.0,-1.0,12.419999999999996,-0.04924543288324046
2023-04-30,2022,villarreal,celta,1.8,3.6,4.5,0.5263,0.2632,0.2105,2,2,1.8,1.8,0.8,13.219999999999997,-0.052631578947368474
2023-04-30,2022,cadiz,valencia,3.1,3.1,2.45,0.3062,0.3062,0.3875,2,0,2.45,0.0,-1.0,12.219999999999997,-0.05062499999999992
2023-04-30,2022,valladolid,ath madrid,5.5,3.8,1.65,0.173,0.2504,0.5766,0,0,1.65,1.65,0.6499999999999999,12.869999999999997,-0.04855842185129
2023-04-30,2022,espanol,getafe,2.38,3.0,3.3,0.3977,0.3155,0.2868,2,2,2.38,2.38,1.38,14.249999999999996,-0.053506869125090395
2023-05-01,2022,mallorca,ath bilbao,3.6,3.0,2.25,0.2632,0.3158,0.4211,1,0,2.25,0.0,-1.0,13.249999999999996,-0.052631578947368474
2023-05-01,2022,sevilla,girona,1.95,3.5,3.8,0.483,0.2691,0.2479,0,2,1.95,0.0,-1.0,12.249999999999996,-0.05810786272017421
2023-05-02,2022,sociedad,real madrid,2.55,3.4,2.8,0.3758,0.2819,0.3423,2,2,2.55,2.55,1.5499999999999998,13.799999999999997,-0.041610738255033586
2023-05-02,2022,almeria,elche,1.62,4.33,5.0,0.5889,0.2203,0.1908,2,2,1.62,1.62,0.6200000000000001,14.419999999999998,-0.04601165251355921
2023-05-02,2022,barcelona,osasuna,1.14,7.5,19.0,0.8251,0.1254,0.0495,2,2,1.14,1.14,0.1399999999999999,14.559999999999999,-0.05940594059405935
2023-05-03,2022,valencia,villarreal,2.75,3.3,2.55,0.3434,0.2862,0.3704,1,0,2.55,0.0,-1.0,13.559999999999999,-0.05555555555555569
2023-05-03,2022,ath madrid,cadiz,1.29,5.5,12.0,0.7451,0.1748,0.0801,2,2,1.29,1.29,0.29000000000000004,13.849999999999998,-0.038780694326841614
2023-05-03,2022,getafe,celta,2.55,3.0,3.1,0.3742,0.318,0.3078,2,2,2.55,2.55,1.5499999999999998,15.399999999999999,-0.04586602293301145
2023-05-04,2022,sevilla,espanol,1.83,3.6,4.2,0.5144,0.2615,0.2241,2,2,1.83,1.83,0.8300000000000001,16.229999999999997,-0.058665033680342815
2023-05-04,2022,ath bilbao,betis,1.7,4.0,4.75,0.5609,0.2384,0.2007,0,2,1.7,0.0,-1.0,15.229999999999997,-0.04649446494464937
2023-05-04,2022,girona,mallorca,2.1,3.2,3.75,0.4512,0.2961,0.2527,2,2,2.1,2.1,1.1,16.33,-0.05245346869712353
2023-05-04,2022,vallecano,valladolid,1.73,3.8,4.75,0.5496,0.2502,0.2002,2,2,1.73,1.73,0.73,17.06,-0.04917558576800696
2023-05-12,2022,mallorca,cadiz,2.15,2.9,4.0,0.4388,0.3253,0.2359,2,2,2.15,2.15,1.15,18.209999999999997,-0.056553811235104945
2023-05-13,2022,villarreal,ath bilbao,2.1,3.5,3.4,0.4509,0.2706,0.2785,2,2,2.1,2.1,1.1,19.31,-0.05305039787798416
2023-05-13,2022,real madrid,getafe,1.55,4.0,6.5,0.615,0.2383,0.1467,2,2,1.55,1.55,0.55,19.86,-0.046717918391484314
2023-05-13,2022,sociedad,girona,1.62,4.0,5.5,0.5884,0.2383,0.1733,1,2,1.62,0.0,-1.0,18.86,-0.0468039582776143
2023-05-13,2022,osasuna,almeria,2.05,3.5,3.6,0.464,0.2718,0.2642,2,2,2.05,2.05,1.0499999999999998,19.91,-0.04879396059657537
2023-05-14,2022,celta,valencia,2.2,3.3,3.4,0.4322,0.2881,0.2797,0,2,2.2,0.0,-1.0,18.91,-0.04915254237288136
2023-05-14,2022,elche,ath madrid,8.0,5.0,1.36,0.1179,0.1886,0.6935,2,0,1.36,0.0,-1.0,17.91,-0.05686546463245501
