Date,Season,jornada,HomeTeam_norm,AwayTeam_norm,B365H,B365D,B365A,p_H,p_D,p_A,true_result,bet365_pred,picked_odds,bet_return,net_profit,Cum_net_profit,edge_b365_pick
2023-08-20,2023,2,barcelona,cadiz,1.2,7.0,13.0,0.7913,0.1357,0.073,2,2,1.2,1.2,0.19999999999999996,-0.95,-0.050434782608695716
2023-08-20,2023,2,betis,ath madrid,3.8,3.4,2.0,0.2489,0.2782,0.4729,1,0,2.0,0.0,-1.0,-1.95,-0.05417276720351394
2023-08-20,2023,2,girona,getafe,2.05,3.1,4.0,0.46,0.3042,0.2358,2,2,2.05,2.05,1.0499999999999998,-0.9000000000000001,-0.05694676312372482
2023-08-21,2023,2,alaves,sevilla,3.3,3.1,2.35,0.2883,0.3069,0.4048,2,0,2.35,0.0,-1.0,-1.9000000000000001,-0.04865453106450346
2023-08-21,2023,2,granada,vallecano,2.75,3.0,2.8,0.345,0.3162,0.3388,0,2,2.75,0.0,-1.0,-2.9000000000000004,-0.05133470225872705
2023-08-25,2023,3,las palmas,sociedad,4.33,3.1,2.0,0.2192,0.3062,0.4746,1,0,2.0,0.0,-1.0,-3.9000000000000004,-0.050807905809143294
2023-08-25,2023,3,celta,real madrid,4.75,3.9,1.7,0.1995,0.243,0.5575,0,0,1.7,1.7,0.7,-3.2,-0.05228708997893472
2023-08-26,2023,3,cadiz,almeria,2.25,3.2,3.3,0.4193,0.2948,0.2859,1,2,2.25,0.0,-1.0,-4.2,-0.05658129839189985
2023-08-26,2023,3,granada,mallorca,2.6,3.0,3.0,0.3659,0.3171,0.3171,2,2,2.6,2.6,1.6,-2.6,-0.04878048780487787
2023-08-26,2023,3,sevilla,girona,2.05,3.4,3.6,0.4603,0.2775,0.2621,0,2,2.05,0.0,-1.0,-3.6,-0.056336968785257846
2023-08-27,2023,3,ath bilbao,betis,1.85,3.5,4.2,0.5079,0.2684,0.2237,2,2,1.85,1.85,0.8500000000000001,-2.75,-0.060459492140266025
2023-08-27,2023,3,villarreal,barcelona,3.6,3.5,2.0,0.2612,0.2687,0.4701,0,0,2.0,2.0,1.0,-1.75,-0.05970149253731338
2023-08-27,2023,3,valencia,osasuna,1.91,3.4,4.0,0.4904,0.2755,0.2342,0,2,1.91,0.0,-1.0,-2.75,-0.06338789932934308
2023-08-28,2023,3,getafe,alaves,2.2,2.88,3.8,0.4268,0.3261,0.2471,2,2,2.2,2.2,1.2000000000000002,-1.5499999999999998,-0.060967238689547454
2023-08-28,2023,3,vallecano,ath madrid,4.2,3.3,1.95,0.2259,0.2875,0.4866,0,0,1.95,1.95,0.95,-0.5999999999999999,-0.05118483412322283
2023-09-01,2023,4,cadiz,villarreal,3.4,3.4,2.15,0.2792,0.2792,0.4416,2,0,2.15,0.0,-1.0,-1.5999999999999999,-0.05064935064935072
2023-09-01,2023,4,almeria,celta,2.8,3.4,2.5,0.3397,0.2798,0.3805,0,0,2.5,2.5,1.5,-0.09999999999999987,-0.048760991207034365
2023-09-02,2023,4,sociedad,granada,1.44,4.5,7.0,0.6554,0.2097,0.1348,2,2,1.44,1.44,0.43999999999999995,0.3400000000000001,-0.056179775280899014
2023-09-02,2023,4,real madrid,getafe,1.33,5.25,9.5,0.7177,0.1818,0.1005,2,2,1.33,1.33,0.33000000000000007,0.6700000000000002,-0.0454545454545453
2023-09-02,2023,4,alaves,valencia,2.9,2.88,2.75,0.3266,0.3289,0.3445,2,0,2.75,0.0,-1.0,-0.32999999999999985,-0.05274879366519569
2023-09-02,2023,4,betis,vallecano,1.95,3.4,4.0,0.4852,0.2783,0.2365,2,2,1.95,1.95,0.95,0.6200000000000001,-0.05387085265786651
2023-09-03,2023,4,girona,las palmas,1.67,3.8,5.25,0.569,0.25,0.181,2,2,1.67,1.67,0.6699999999999999,1.29,-0.049823890940721816
2023-09-03,2023,4,mallorca,ath bilbao,3.3,3.0,2.38,0.2868,0.3155,0.3977,1,0,2.38,0.0,-1.0,0.29000000000000004,-0.053506869125090395
2023-09-03,2023,4,osasuna,barcelona,5.25,4.0,1.65,0.182,0.2389,0.5791,0,0,1.65,1.65,0.6499999999999999,0.94,-0.04446742502585321
2023-09-15,2023,5,vallecano,alaves,2.0,3.25,4.0,0.4727,0.2909,0.2364,2,2,2.0,2.0,1.0,1.94,-0.054545454545454564
2023-09-16,2023,5,ath bilbao,cadiz,1.53,4.0,7.0,0.6246,0.2389,0.1365,2,2,1.53,1.53,0.53,2.4699999999999998,-0.04438991746598275
2023-09-16,2023,5,valencia,ath madrid,3.8,3.3,2.05,0.2497,0.2875,0.4628,2,0,2.05,0.0,-1.0,1.4699999999999998,-0.05122716368333646
2023-09-16,2023,5,celta,mallorca,2.0,3.1,4.33,0.4746,0.3062,0.2192,0,2,2.0,0.0,-1.0,0.46999999999999975,-0.050807905809143294
2023-09-16,2023,5,barcelona,betis,1.36,5.25,7.5,0.6943,0.1798,0.1259,2,2,1.36,1.36,0.3600000000000001,0.8299999999999998,-0.05580534250198366
2023-09-17,2023,5,getafe,osasuna,2.63,3.0,3.0,0.3632,0.3184,0.3184,2,2,2.63,2.63,1.63,2.46,-0.044794188861985496
2023-09-17,2023,5,villarreal,almeria,1.44,4.5,7.0,0.6554,0.2097,0.1348,2,2,1.44,1.44,0.43999999999999995,2.9,-0.056179775280899014
2023-09-17,2023,5,sevilla,las palmas,1.62,4.0,5.5,0.5884,0.2383,0.1733,2,2,1.62,1.62,0.6200000000000001,3.52,-0.0468039582776143
2023-09-17,2023,5,real madrid,sociedad,1.65,4.0,5.0,0.5739,0.2367,0.1894,2,2,1.65,1.65,0.6499999999999999,4.17,-0.053084648493543884
2023-09-18,2023,5,granada,girona,2.63,3.5,2.6,0.3619,0.272,0.3661,0,0,2.6,2.6,1.6,5.77,-0.048124726564053644
2023-09-22,2023,6,alaves,ath bilbao,4.2,3.0,2.05,0.2248,0.3147,0.4605,0,0,2.05,2.05,1.0499999999999998,6.819999999999999,-0.05592105263157898
2023-09-23,2023,6,girona,mallorca,1.85,3.5,4.2,0.5079,0.2684,0.2237,2,2,1.85,1.85,0.8500000000000001,7.67,-0.060459492140266025
2023-09-23,2023,6,osasuna,sevilla,2.6,3.1,2.88,0.3648,0.3059,0.3293,1,2,2.6,0.0,-1.0,6.67,-0.05160974015361974
2023-09-23,2023,6,barcelona,celta,1.29,6.0,9.0,0.7362,0.1583,0.1055,2,2,1.29,1.29,0.29000000000000004,6.96,-0.05030674846625771
2023-09-23,2023,6,almeria,valencia,3.0,3.6,2.3,0.3187,0.2656,0.4157,1,0,2.3,0.0,-1.0,5.96,-0.04387990762124727
2023-09-24,2023,6,betis,cadiz,1.8,3.5,4.5,0.5224,0.2687,0.209,1,2,1.8,0.0,-1.0,4.96,-0.05970149253731327
2023-09-24,2023,6,vallecano,villarreal,2.5,3.5,2.63,0.3753,0.268,0.3567,1,2,2.5,0.0,-1.0,3.96,-0.06186302486750905
2023-09-24,2023,6,ath madrid,real madrid,2.7,3.4,2.55,0.3505,0.2784,0.3711,2,0,2.55,0.0,-1.0,2.96,-0.053608247422680444
2023-09-24,2023,6,las palmas,granada,1.95,3.5,3.6,0.4765,0.2655,0.2581,2,2,1.95,1.95,0.95,3.91,-0.07090187180941587
2023-09-24,2023,6,sociedad,getafe,1.53,3.8,7.0,0.6168,0.2484,0.1348,2,2,1.53,1.53,0.53,4.44,-0.056256376959465726
2023-09-26,2023,7,sevilla,almeria,1.67,3.8,5.0,0.5639,0.2478,0.1883,2,2,1.67,1.67,0.6699999999999999,5.11,-0.0583452041785375
2023-09-26,2023,7,mallorca,barcelona,7.5,4.2,1.5,0.1284,0.2294,0.6422,1,0,1.5,0.0,-1.0,4.11,-0.03669724770642202
2023-09-27,2023,7,ath bilbao,getafe,1.62,3.6,6.5,0.5885,0.2648,0.1467,1,2,1.62,0.0,-1.0,3.1100000000000003,-0.046627433227704795
2023-09-27,2023,7,real madrid,las palmas,1.2,7.0,11.0,0.7809,0.1339,0.0852,2,2,1.2,1.2,0.19999999999999996,3.3100000000000005,-0.06288032454361048
2023-09-27,2023,7,villarreal,girona,2.25,3.5,3.1,0.4222,0.2714,0.3064,0,2,2.25,0.0,-1.0,2.3100000000000005,-0.050097276264591484
2023-09-27,2023,7,cadiz,vallecano,2.5,3.2,2.88,0.3775,0.2949,0.3277,1,2,2.5,0.0,-1.0,1.3100000000000005,-0.056356487549148016
2023-09-27,2023,7,valencia,sociedad,2.63,3.1,2.8,0.3587,0.3043,0.3369,0,2,2.63,0.0,-1.0,0.3100000000000005,-0.056560730669091286
2023-09-28,2023,7,celta,alaves,1.7,3.6,5.25,0.5568,0.2629,0.1803,1,2,1.7,0.0,-1.0,-0.6899999999999995,-0.05346884666372065
2023-09-28,2023,7,granada,betis,3.0,3.3,2.38,0.3155,0.2868,0.3977,1,0,2.38,0.0,-1.0,-1.6899999999999995,-0.053506869125090395
2023-09-28,2023,7,osasuna,ath madrid,3.4,3.4,2.15,0.2792,0.2792,0.4416,0,0,2.15,2.15,1.15,-0.5399999999999996,-0.05064935064935072
2023-09-29,2023,8,barcelona,sevilla,1.36,5.25,8.0,0.6998,0.1813,0.119,2,2,1.36,1.36,0.3600000000000001,-0.1799999999999995,-0.048317227590802814
2023-09-30,2023,8,sociedad,ath bilbao,2.2,3.2,3.5,0.4318,0.2968,0.2714,2,2,2.2,2.2,1.2000000000000002,1.0200000000000007,-0.050115651503469416
2023-09-30,2023,8,girona,real madrid,3.5,4.0,1.95,0.2725,0.2384,0.4891,0,0,1.95,1.95,0.95,1.9700000000000006,-0.046288209606986874
2023-09-30,2023,8,vallecano,mallorca,2.1,3.1,4.0,0.454,0.3076,0.2384,1,2,2.1,0.0,-1.0,0.9700000000000006,-0.04650311241303562
2023-09-30,2023,8,getafe,villarreal,2.9,3.1,2.6,0.3278,0.3066,0.3656,1,0,2.6,0.0,-1.0,-0.02999999999999936,-0.04945099633997552
2023-10-01,2023,8,almeria,granada,1.95,3.6,3.75,0.485,0.2627,0.2522,1,2,1.95,0.0,-1.0,-1.0299999999999994,-0.05416329830234434
2023-10-01,2023,8,alaves,osasuna,2.75,3.0,2.8,0.345,0.3162,0.3388,0,2,2.75,0.0,-1.0,-2.0299999999999994,-0.05133470225872705
2023-10-01,2023,8,ath madrid,cadiz,1.33,5.0,10.0,0.7148,0.1901,0.0951,2,2,1.33,1.33,0.33000000000000007,-1.6999999999999993,-0.04932094353109362
2023-10-01,2023,8,betis,valencia,2.3,3.25,3.3,0.4159,0.2943,0.2898,2,2,2.3,2.3,1.2999999999999998,-0.39999999999999947,-0.04352462194649098
2023-10-02,2023,8,las palmas,celta,2.5,3.2,3.0,0.3825,0.2988,0.3187,2,2,2.5,2.5,1.5,1.1000000000000005,-0.043824701195219085
2023-10-06,2023,9,ath bilbao,almeria,1.36,5.0,8.0,0.6935,0.1886,0.1179,2,2,1.36,1.36,0.3600000000000001,1.4600000000000006,-0.05686546463245501
2023-10-07,2023,9,cadiz,girona,3.25,3.4,2.25,0.2941,0.2811,0.4248,0,0,2.25,2.25,1.25,2.710000000000001,-0.044209514656415316
2023-10-07,2023,9,real madrid,osasuna,1.29,6.0,9.5,0.7403,0.1592,0.1005,2,2,1.29,1.29,0.29000000000000004,3.000000000000001,-0.04500292226767966
2023-10-07,2023,9,mallorca,valencia,2.5,3.0,3.2,0.3825,0.3187,0.2988,1,2,2.5,0.0,-1.0,2.000000000000001,-0.043824701195219085
2023-10-07,2023,9,sevilla,vallecano,1.85,3.6,4.2,0.5117,0.2629,0.2254,1,2,1.85,0.0,-1.0,1.0000000000000009,-0.05340101522842655
2023-10-08,2023,9,celta,getafe,2.05,3.1,4.2,0.4652,0.3077,0.2271,1,2,2.05,0.0,-1.0,8.881784197001252e-16,-0.04623905663748429
2023-10-08,2023,9,villarreal,las palmas,1.6,4.0,5.75,0.5959,0.2383,0.1658,0,2,1.6,0.0,-1.0,-0.9999999999999991,-0.04663212435233133
2023-10-08,2023,9,ath madrid,sociedad,1.83,3.4,4.5,0.5142,0.2767,0.2091,2,2,1.83,1.83,0.8300000000000001,-0.16999999999999904,-0.05907853614275638
2023-10-08,2023,9,granada,barcelona,6.5,5.25,1.4,0.1453,0.1799,0.6747,1,0,1.4,0.0,-1.0,-1.169999999999999,-0.05536332179930803
2023-10-08,2023,9,alaves,betis,2.8,3.25,2.6,0.3403,0.2932,0.3665,1,0,2.6,0.0,-1.0,-2.169999999999999,-0.047120418848167644
2023-10-20,2023,10,osasuna,granada,1.73,3.8,4.75,0.5496,0.2502,0.2002,2,2,1.73,1.73,0.73,-1.439999999999999,-0.04917558576800696
2023-10-21,2023,10,getafe,betis,2.5,3.0,3.1,0.3788,0.3157,0.3055,1,2,2.5,0.0,-1.0,-2.439999999999999,-0.05295315682281054
2023-10-21,2023,10,sociedad,mallorca,1.55,3.8,7.0,0.6138,0.2503,0.1359,2,2,1.55,1.55,0.55,-1.889999999999999,-0.048684817720350604
2023-10-21,2023,10,celta,ath madrid,3.5,3.5,2.1,0.2727,0.2727,0.4545,0,0,2.1,2.1,1.1,-0.7899999999999989,-0.0454545454545453
2023-10-21,2023,10,sevilla,real madrid,4.2,3.6,1.85,0.2254,0.2629,0.5117,1,0,1.85,0.0,-1.0,-1.789999999999999,-0.05340101522842633
2023-10-22,2023,10,las palmas,vallecano,2.63,3.1,2.8,0.3587,0.3043,0.3369,0,2,2.63,0.0,-1.0,-2.789999999999999,-0.056560730669091286
2023-10-22,2023,10,girona,almeria,1.45,4.5,7.0,0.6539,0.2107,0.1354,2,2,1.45,1.45,0.44999999999999996,-2.339999999999999,-0.051894135962636256
2023-10-22,2023,10,villarreal,alaves,1.7,3.75,5.0,0.5576,0.2528,0.1896,1,2,1.7,0.0,-1.0,-3.339999999999999,-0.052044609665427455
2023-10-22,2023,10,barcelona,ath bilbao,1.62,4.0,5.5,0.5884,0.2383,0.1733,2,2,1.62,1.62,0.6200000000000001,-2.719999999999999,-0.0468039582776143
2023-10-23,2023,10,valencia,cadiz,1.75,3.6,5.0,0.5446,0.2648,0.1906,2,2,1.75,1.75,0.75,-1.9699999999999989,-0.04689863842662634
2023-10-27,2023,11,girona,celta,1.7,4.2,4.5,0.561,0.2271,0.2119,2,2,1.7,1.7,0.7,-1.269999999999999,-0.04630454140694551
2023-10-28,2023,11,barcelona,real madrid,2.55,3.6,2.6,0.3719,0.2634,0.3647,0,2,2.55,0.0,-1.0,-2.2699999999999987,-0.05172824791418351
2023-10-28,2023,11,almeria,las palmas,2.25,3.5,3.1,0.4222,0.2714,0.3064,0,2,2.25,0.0,-1.0,-3.2699999999999987,-0.050097276264591484
2023-10-28,2023,11,cadiz,sevilla,3.3,3.25,2.25,0.2872,0.2916,0.4212,1,0,2.25,0.0,-1.0,-4.269999999999999,-0.052282768777614175
2023-10-28,2023,11,mallorca,getafe,2.25,3.0,3.5,0.4179,0.3134,0.2687,1,2,2.25,0.0,-1.0,-5.269999999999999,-0.05970149253731338
2023-10-29,2023,11,ath bilbao,valencia,1.62,3.8,5.75,0.5855,0.2496,0.1649,1,2,1.62,0.0,-1.0,-6.269999999999999,-0.051552745103292885
2023-10-29,2023,11,ath madrid,alaves,1.4,4.75,8.5,0.6852,0.202,0.1129,2,2,1.4,1.4,0.3999999999999999,-5.869999999999999,-0.04072974119643602
2023-10-29,2023,11,betis,osasuna,2.05,3.5,3.6,0.464,0.2718,0.2642,2,2,2.05,2.05,1.0499999999999998,-4.819999999999999,-0.04879396059657537
2023-10-29,2023,11,vallecano,sociedad,3.1,3.2,2.38,0.3057,0.2961,0.3982,1,0,2.38,0.0,-1.0,-5.819999999999999,-0.052356105001204134
2023-10-30,2023,11,granada,villarreal,3.1,3.5,2.25,0.3064,0.2714,0.4222,0,0,2.25,2.25,1.25,-4.569999999999999,-0.050097276264591484
2023-11-03,2023,12,las palmas,ath madrid,5.75,3.6,1.65,0.1644,0.2626,0.573,2,0,1.65,0.0,-1.0,-5.569999999999999,-0.05459829769566127
2023-11-04,2023,12,osasuna,girona,2.9,3.4,2.4,0.3267,0.2786,0.3947,0,0,2.4,2.4,1.4,-4.17,-0.05268214571657337
2023-11-04,2023,12,betis,mallorca,1.91,3.3,4.5,0.4992,0.2889,0.2119,2,2,1.91,1.91,0.9099999999999999,-3.26,-0.046540943929003764
2023-11-04,2023,12,celta,sevilla,2.6,3.4,2.7,0.3666,0.2804,0.353,1,2,2.6,0.0,-1.0,-4.26,-0.04680511182108649
2023-11-04,2023,12,sociedad,barcelona,3.1,3.5,2.25,0.3064,0.2714,0.4222,0,0,2.25,2.25,1.25,-3.01,-0.050097276264591484
2023-11-05,2023,12,valencia,granada,1.65,4.0,5.0,0.5739,0.2367,0.1894,2,2,1.65,1.65,0.6499999999999999,-2.36,-0.053084648493543884
2023-11-05,2023,12,alaves,almeria,1.75,3.75,4.75,0.5449,0.2543,0.2008,2,2,1.75,1.75,0.75,-1.6099999999999999,-0.04636711281070738
2023-11-05,2023,12,real madrid,vallecano,1.29,5.5,12.0,0.7451,0.1748,0.0801,1,2,1.29,0.0,-1.0,-2.61,-0.038780694326841614
2023-11-05,2023,12,villarreal,ath bilbao,2.8,3.6,2.4,0.3396,0.2642,0.3962,0,0,2.4,2.4,1.4,-1.21,-0.049056603773584895
2023-11-06,2023,12,getafe,cadiz,1.91,3.1,4.75,0.4955,0.3053,0.1992,2,2,1.91,1.91,0.9099999999999999,-0.30000000000000004,-0.05362821138348184
2023-11-10,2023,13,ath bilbao,celta,1.67,3.8,5.0,0.5639,0.2478,0.1883,2,2,1.67,1.67,0.6699999999999999,0.3699999999999999,-0.0583452041785375
2023-11-11,2023,13,vallecano,girona,2.88,3.5,2.4,0.3308,0.2722,0.397,0,0,2.4,2.4,1.4,1.7699999999999998,-0.047258979206049156
2023-11-11,2023,13,real madrid,valencia,1.33,5.5,8.5,0.7152,0.1729,0.1119,2,2,1.33,1.33,0.33000000000000007,2.0999999999999996,-0.04883738718066388
2023-11-11,2023,13,almeria,sociedad,4.75,3.8,1.73,0.2002,0.2502,0.5496,0,0,1.73,1.73,0.73,2.8299999999999996,-0.04917558576800696
2023-11-11,2023,13,osasuna,las palmas,1.95,3.4,4.0,0.4852,0.2783,0.2365,1,2,1.95,0.0,-1.0,1.8299999999999996,-0.05387085265786651
2023-11-11,2023,13,granada,getafe,2.5,3.1,3.0,0.3788,0.3055,0.3157,1,2,2.5,0.0,-1.0,0.8299999999999996,-0.05295315682281054
2023-11-12,2023,13,barcelona,alaves,1.25,6.0,11.0,0.7564,0.1576,0.086,2,2,1.25,1.25,0.25,1.0799999999999996,-0.054441260744985565
2023-11-12,2023,13,sevilla,betis,2.05,3.5,3.6,0.464,0.2718,0.2642,1,2,2.05,0.0,-1.0,0.07999999999999963,-0.04879396059657537
2023-11-12,2023,13,ath madrid,villarreal,1.36,5.5,7.5,0.7,0.1731,0.1269,2,2,1.36,1.36,0.3600000000000001,0.4399999999999997,-0.04802307822840646
2023-11-24,2023,14,alaves,granada,1.7,3.6,5.0,0.5518,0.2606,0.1876,2,2,1.7,1.7,0.7,1.1399999999999997,-0.06192519926425499
2023-11-25,2023,14,vallecano,barcelona,5.25,4.0,1.65,0.182,0.2389,0.5791,1,0,1.65,0.0,-1.0,0.13999999999999968,-0.04446742502585321
2023-11-25,2023,14,valencia,celta,2.2,3.25,3.5,0.4337,0.2936,0.2726,1,2,2.2,0.0,-1.0,-0.8600000000000003,-0.04575786463298381
2023-11-25,2023,14,getafe,almeria,1.65,3.75,5.5,0.5747,0.2529,0.1724,2,2,1.65,1.65,0.6499999999999999,-0.2100000000000004,-0.051724137931034586
2023-11-25,2023,14,ath madrid,mallorca,1.33,5.0,9.5,0.7112,0.1892,0.0996,2,2,1.33,1.33,0.33000000000000007,0.11999999999999966,-0.054054054054053946
2023-11-26,2023,14,villarreal,osasuna,2.15,3.5,3.3,0.4413,0.2711,0.2875,2,2,2.15,2.15,1.15,1.2699999999999996,-0.05110813909056178
2023-11-26,2023,14,sociedad,sevilla,1.75,3.6,4.75,0.5392,0.2621,0.1987,2,2,1.75,1.75,0.75,2.0199999999999996,-0.05636578636184453
2023-11-26,2023,14,cadiz,real madrid,6.0,4.5,1.5,0.1579,0.2105,0.6316,0,0,1.5,1.5,0.5,2.5199999999999996,-0.05263157894736836
2023-11-26,2023,14,betis,las palmas,1.7,3.75,5.25,0.5627,0.2551,0.1822,2,2,1.7,1.7,0.7,3.2199999999999998,-0.043408360128617374
2023-11-27,2023,14,girona,ath bilbao,2.25,3.5,3.1,0.4222,0.2714,0.3064,1,2,2.25,0.0,-1.0,2.2199999999999998,-0.050097276264591484
2023-11-29,2023,13,mallorca,cadiz,1.95,3.2,4.33,0.4855,0.2959,0.2186,1,2,1.95,0.0,-1.0,1.2199999999999998,-0.05327002925769542
2023-12-01,2023,15,las palmas,getafe,2.38,2.9,3.4,0.3967,0.3256,0.2777,2,2,2.38,2.38,1.38,2.5999999999999996,-0.05581395348837226
2023-12-02,2023,15,girona,valencia,1.7,4.0,4.75,0.5609,0.2384,0.2007,2,2,1.7,1.7,0.7,3.3,-0.04649446494464937
2023-12-02,2023,15,ath bilbao,vallecano,1.57,4.2,5.75,0.6072,0.227,0.1658,2,2,1.57,1.57,0.5700000000000001,3.87,-0.04666658285455638
2023-12-02,2023,15,real madrid,granada,1.17,8.0,15.0,0.8168,0.1195,0.0637,2,2,1.17,1.17,0.16999999999999993,4.04,-0.04431284459873386
2023-12-02,2023,15,osasuna,sociedad,3.4,3.25,2.2,0.2784,0.2913,0.4303,1,0,2.2,0.0,-1.0,3.04,-0.053348909657320975
2023-12-03,2023,15,mallorca,alaves,2.45,3.0,3.25,0.389,0.3177,0.2933,1,2,2.45,0.0,-1.0,2.04,-0.04688279301745635
2023-12-03,2023,15,almeria,betis,3.2,3.6,2.2,0.2991,0.2659,0.435,1,0,2.2,0.0,-1.0,1.04,-0.04290030211480356
2023-12-03,2023,15,sevilla,villarreal,2.0,3.6,3.6,0.4737,0.2632,0.2632,1,2,2.0,0.0,-1.0,0.040000000000000036,-0.052631578947368474
2023-12-03,2023,15,barcelona,ath madrid,2.0,3.75,3.5,0.4751,0.2534,0.2715,2,2,2.0,2.0,1.0,1.04,-0.04977375565610842
2023-12-04,2023,15,celta,cadiz,1.57,3.8,6.5,0.6043,0.2497,0.146,1,2,1.57,0.0,-1.0,0.040000000000000036,-0.0511854371069953
2023-12-08,2023,16,getafe,valencia,2.6,2.9,3.1,0.3656,0.3278,0.3066,2,2,2.6,2.6,1.6,1.6400000000000001,-0.04945099633997552
2023-12-09,2023,16,alaves,las palmas,2.1,3.0,4.2,0.4545,0.3182,0.2273,0,2,2.1,0.0,-1.0,0.6400000000000001,-0.045454545454545525
2023-12-09,2023,16,betis,real madrid,4.2,3.8,1.8,0.2253,0.249,0.5257,1,0,1.8,0.0,-1.0,-0.3599999999999999,-0.05375494071146225
2023-12-09,2023,16,villarreal,sociedad,3.4,3.4,2.1,0.2763,0.2763,0.4474,0,0,2.1,2.1,1.1,0.7400000000000002,-0.06052631578947365
2023-12-09,2023,16,mallorca,sevilla,2.75,3.1,2.75,0.3464,0.3073,0.3464,2,0,2.75,0.0,-1.0,-0.2599999999999998,-0.04748603351955305
2023-12-10,2023,16,cadiz,osasuna,2.9,3.1,2.55,0.3254,0.3044,0.3701,1,0,2.55,0.0,-1.0,-1.2599999999999998,-0.056216550020584455
2023-12-10,2023,16,barcelona,girona,1.53,5.0,5.5,0.6312,0.1932,0.1756,0,2,1.53,0.0,-1.0,-2.26,-0.0342017674738897
2023-12-10,2023,16,ath madrid,almeria,1.22,6.5,12.0,0.7756,0.1456,0.0789,2,2,1.22,1.22,0.21999999999999997,-2.04,-0.05379337774684301
2023-12-11,2023,16,granada,ath bilbao,5.0,4.0,1.67,0.1907,0.2384,0.5709,1,0,1.67,0.0,-1.0,-3.04,-0.04653154439052243
2023-12-11,2023,16,vallecano,celta,2.45,3.1,3.1,0.3875,0.3062,0.3062,1,2,2.45,0.0,-1.0,-4.04,-0.05062499999999992
2023-12-15,2023,17,osasuna,vallecano,2.2,3.2,3.5,0.4318,0.2968,0.2714,2,2,2.2,2.2,1.2000000000000002,-2.84,-0.050115651503469416
2023-12-16,2023,17,valencia,barcelona,5.0,3.8,1.67,0.1883,0.2478,0.5639,1,0,1.67,0.0,-1.0,-3.84,-0.0583452041785375
2023-12-16,2023,17,celta,granada,1.67,4.0,5.0,0.5709,0.2384,0.1907,2,2,1.67,1.67,0.6699999999999999,-3.17,-0.04653154439052243
2023-12-16,2023,17,sevilla,getafe,1.95,3.4,4.2,0.4907,0.2814,0.2278,0,2,1.95,0.0,-1.0,-4.17,-0.04309278350515455
2023-12-16,2023,17,ath bilbao,ath madrid,2.45,3.3,2.9,0.3865,0.287,0.3265,2,2,2.45,2.45,1.4500000000000002,-2.7199999999999998,-0.05304927302100171
2023-12-17,2023,17,almeria,mallorca,2.7,3.2,2.7,0.3516,0.2967,0.3516,1,0,2.7,0.0,-1.0,-3.7199999999999998,-0.05054945054945059
