Date,Season,HomeTeam_norm,AwayTeam_norm,B365H,B365D,B365A,p_H,p_D,p_A,true_result,bet365_pred,picked_odds,bet_return,net_profit,Cum_net_profit,edge_b365_pick
2021-09-25,2021,valencia,ath bilbao,2.6,3.2,2.8,0.3648,0.2964,0.3388,1,2,2.6,0.0,-1.0,-6.4,-0.051465798045602695
2021-09-25,2021,sevilla,espanol,1.57,3.8,6.5,0.6043,0.2497,0.146,2,2,1.57,1.57,0.5700000000000001,-5.83,-0.0511854371069953
2021-09-25,2021,real madrid,villarreal,1.5,4.75,5.75,0.6343,0.2003,0.1655,1,2,1.5,0.0,-1.0,-6.83,-0.04862119013062405
2021-09-26,2021,vallecano,cadiz,1.6,3.8,6.0,0.5925,0.2495,0.158,2,2,1.6,1.6,0.6000000000000001,-6.23,-0.05197505197505192
2021-09-26,2021,betis,getafe,1.75,3.6,4.75,0.5392,0.2621,0.1987,2,2,1.75,1.75,0.75,-5.48,-0.05636578636184453
2021-09-26,2021,mallorca,osasuna,2.7,3.2,2.75,0.3539,0.2986,0.3475,0,2,2.7,0.0,-1.0,-6.48,-0.04443997586969639
2021-09-26,2021,barcelona,levante,1.4,5.5,6.5,0.6803,0.1732,0.1465,2,2,1.4,1.4,0.3999999999999999,-6.08,-0.04757373929590858
2021-09-26,2021,sociedad,elche,1.4,4.5,9.0,0.6818,0.2121,0.1061,2,2,1.4,1.4,0.3999999999999999,-5.68,-0.045454545454545636
2021-09-27,2021,celta,granada,1.61,4.0,5.5,0.5899,0.2374,0.1727,2,2,1.61,1.61,0.6100000000000001,-5.069999999999999,-0.05027483576886971
2021-10-01,2021,ath bilbao,alaves,1.53,3.75,7.5,0.6203,0.2531,0.1266,2,2,1.53,1.53,0.53,-4.539999999999999,-0.0508684863523573
2021-10-02,2021,osasuna,vallecano,2.15,3.4,3.4,0.4416,0.2792,0.2792,2,2,2.15,2.15,1.15,-3.3899999999999992,-0.05064935064935072
2021-10-02,2021,mallorca,levante,2.1,3.2,3.4,0.4398,0.2886,0.2716,2,2,2.1,2.1,1.1,-2.289999999999999,-0.07647534357316088
2021-10-02,2021,cadiz,valencia,3.4,3.0,2.3,0.2769,0.3138,0.4093,1,0,2.3,0.0,-1.0,-3.289999999999999,-0.058587479935794606
2021-10-02,2021,ath madrid,barcelona,1.9,3.5,4.0,0.4956,0.269,0.2354,2,2,1.9,1.9,0.8999999999999999,-2.3899999999999992,-0.05840707964601777
2021-10-03,2021,getafe,sociedad,3.6,3.1,2.2,0.2633,0.3058,0.4309,1,0,2.2,0.0,-1.0,-3.3899999999999992,-0.05204633204633202
2021-10-03,2021,elche,celta,3.3,3.2,2.3,0.2885,0.2975,0.414,2,0,2.3,0.0,-1.0,-4.389999999999999,-0.04790278322226571
2021-10-03,2021,villarreal,betis,2.0,3.6,3.6,0.4737,0.2632,0.2632,2,2,2.0,2.0,1.0,-3.389999999999999,-0.052631578947368474
2021-10-03,2021,granada,sevilla,4.8,3.4,1.72,0.1922,0.2714,0.5364,2,0,1.72,0.0,-1.0,-4.389999999999999,-0.07735997896397595
2021-10-03,2021,espanol,real madrid,5.0,4.0,1.66,0.19,0.2376,0.5724,2,0,1.66,0.0,-1.0,-5.389999999999999,-0.0497996565540928
2021-10-16,2021,levante,getafe,2.5,2.9,3.25,0.38,0.3276,0.2923,1,2,2.5,0.0,-1.0,-6.389999999999999,-0.04989919354838701
2021-10-16,2021,sociedad,mallorca,1.4,4.5,8.5,0.6776,0.2108,0.1116,2,2,1.4,1.4,0.3999999999999999,-5.989999999999998,-0.05137289636846776
2021-10-17,2021,villarreal,osasuna,1.66,3.75,5.25,0.5686,0.2517,0.1798,0,2,1.66,0.0,-1.0,-6.989999999999998,-0.056205328135152666
2021-10-17,2021,celta,sevilla,3.4,3.25,2.2,0.2784,0.2913,0.4303,0,0,2.2,2.2,1.2000000000000002,-5.789999999999998,-0.053348909657320975
2021-10-17,2021,barcelona,valencia,1.5,4.33,6.5,0.634,0.2196,0.1463,2,2,1.5,1.5,0.5,-5.289999999999998,-0.048941202973642794
2021-10-17,2021,vallecano,elche,1.8,3.5,4.75,0.5282,0.2716,0.2002,2,2,1.8,1.8,0.8,-4.489999999999998,-0.04924543288324046
2021-10-18,2021,alaves,betis,3.5,3.3,2.15,0.2711,0.2875,0.4413,0,0,2.15,2.15,1.15,-3.3399999999999985,-0.05110813909056178
2021-10-18,2021,espanol,cadiz,1.66,3.6,5.75,0.5715,0.2635,0.165,2,2,1.66,1.66,0.6599999999999999,-2.679999999999999,-0.05132381767482963
2021-10-22,2021,osasuna,granada,1.72,3.5,5.25,0.5497,0.2702,0.1801,1,2,1.72,0.0,-1.0,-3.679999999999999,-0.05445026178010459
2021-10-23,2021,valencia,mallorca,1.66,3.8,5.25,0.5704,0.2492,0.1804,1,2,1.66,0.0,-1.0,-4.679999999999999,-0.053069510765447636
2021-10-23,2021,cadiz,alaves,2.5,2.9,3.2,0.3783,0.3261,0.2956,0,2,2.5,0.0,-1.0,-5.679999999999999,-0.05421932327761925
2021-10-23,2021,elche,espanol,2.7,3.0,2.87,0.352,0.3168,0.3312,1,2,2.7,0.0,-1.0,-6.679999999999999,-0.04955231203238075
2021-10-23,2021,ath bilbao,villarreal,2.45,3.0,3.2,0.3873,0.3163,0.2965,2,2,2.45,2.45,1.4500000000000002,-5.229999999999999,-0.05123033481242434
2021-10-24,2021,betis,vallecano,1.83,3.75,4.2,0.5198,0.2537,0.2265,2,2,1.83,1.83,0.8300000000000001,-4.399999999999999,-0.048715282934798765
2021-10-24,2021,ath madrid,sociedad,1.61,3.7,6.0,0.587,0.2554,0.1575,1,2,1.61,0.0,-1.0,-5.399999999999999,-0.054869503133511355
2021-10-24,2021,sevilla,levante,1.44,4.2,8.0,0.6567,0.2251,0.1182,2,2,1.44,1.44,0.43999999999999995,-4.959999999999999,-0.054409005628517915
2021-10-24,2021,barcelona,real madrid,2.75,3.6,2.45,0.3465,0.2647,0.3889,0,0,2.45,2.45,1.4500000000000002,-3.509999999999999,-0.04723558872630862
2021-10-25,2021,getafe,celta,2.5,3.0,3.1,0.3788,0.3157,0.3055,0,2,2.5,0.0,-1.0,-4.509999999999999,-0.05295315682281054
2021-10-26,2021,alaves,elche,2.3,3.0,3.5,0.4126,0.3163,0.2711,2,2,2.3,2.3,1.2999999999999998,-3.209999999999999,-0.05108055009823198
2021-10-26,2021,espanol,ath bilbao,2.9,3.0,2.62,0.3254,0.3145,0.3601,1,0,2.62,0.0,-1.0,-4.209999999999999,-0.0564616276181803
2021-10-26,2021,villarreal,cadiz,1.3,5.5,9.5,0.7282,0.1721,0.0997,1,2,1.3,0.0,-1.0,-5.209999999999999,-0.05331010452961682
2021-10-27,2021,mallorca,sevilla,5.5,3.3,1.75,0.1721,0.2869,0.541,1,0,1.75,0.0,-1.0,-6.209999999999999,-0.05327868852459028
2021-10-27,2021,vallecano,barcelona,4.33,3.75,1.8,0.2193,0.2532,0.5275,2,0,1.8,0.0,-1.0,-7.209999999999999,-0.050484869158422985
2021-10-27,2021,betis,valencia,1.85,3.5,4.5,0.5155,0.2725,0.2119,2,2,1.85,1.85,0.8500000000000001,-6.359999999999999,-0.046235679214402414
2021-10-27,2021,real madrid,osasuna,1.3,5.5,9.0,0.7242,0.1712,0.1046,1,2,1.3,0.0,-1.0,-7.359999999999999,-0.05852231163130961
2021-10-28,2021,celta,sociedad,2.87,3.4,2.45,0.3316,0.2799,0.3885,0,0,2.45,2.45,1.4500000000000002,-5.909999999999999,-0.04826529190469553
2021-10-28,2021,granada,getafe,2.6,2.8,3.25,0.3665,0.3403,0.2932,1,2,2.6,0.0,-1.0,-6.909999999999999,-0.047120418848167644
2021-10-28,2021,levante,ath madrid,5.5,3.8,1.65,0.173,0.2504,0.5766,1,0,1.65,0.0,-1.0,-7.909999999999999,-0.04855842185129
2021-10-30,2021,elche,real madrid,7.5,4.5,1.44,0.127,0.2116,0.6614,0,0,1.44,1.44,0.43999999999999995,-7.469999999999999,-0.04761904761904745
2021-10-30,2021,sevilla,osasuna,1.53,4.0,7.0,0.6246,0.2389,0.1365,2,2,1.53,1.53,0.53,-6.939999999999999,-0.04438991746598275
2021-10-30,2021,valencia,villarreal,2.9,3.4,2.45,0.3293,0.2809,0.3898,2,0,2.45,0.0,-1.0,-7.939999999999999,-0.0449891282862227
2021-10-30,2021,barcelona,alaves,1.28,5.5,11.0,0.7412,0.1725,0.0863,1,2,1.28,0.0,-1.0,-8.939999999999998,-0.05121293800539073
2021-10-31,2021,cadiz,mallorca,2.5,3.0,3.2,0.3825,0.3187,0.2988,1,2,2.5,0.0,-1.0,-9.939999999999998,-0.043824701195219085
2021-10-31,2021,ath madrid,betis,1.6,3.8,6.0,0.5925,0.2495,0.158,2,2,1.6,1.6,0.6000000000000001,-9.339999999999998,-0.05197505197505192
2021-10-31,2021,getafe,espanol,2.45,3.0,3.2,0.3873,0.3163,0.2965,2,2,2.45,2.45,1.4500000000000002,-7.889999999999998,-0.05123033481242434
2021-10-31,2021,sociedad,ath bilbao,2.1,3.2,3.8,0.4527,0.2971,0.2502,1,2,2.1,0.0,-1.0,-8.889999999999997,-0.04929262844378257
2021-11-01,2021,vallecano,celta,2.37,3.25,3.1,0.401,0.2924,0.3066,1,2,2.37,0.0,-1.0,-9.889999999999997,-0.049622878067225096
2021-11-01,2021,levante,granada,1.95,3.4,4.0,0.4852,0.2783,0.2365,0,2,1.95,0.0,-1.0,-10.889999999999997,-0.05387085265786651
2021-11-05,2021,ath bilbao,cadiz,1.36,4.75,9.0,0.6957,0.1992,0.1051,0,2,1.36,0.0,-1.0,-11.889999999999997,-0.05386493083807964
2021-11-06,2021,espanol,granada,1.85,3.4,4.5,0.5114,0.2783,0.2103,2,2,1.85,1.85,0.8500000000000001,-11.039999999999997,-0.05381915427043271
2021-11-06,2021,celta,barcelona,3.3,3.6,2.1,0.2867,0.2628,0.4505,1,0,2.1,0.0,-1.0,-12.039999999999997,-0.05392491467576799
2021-11-06,2021,alaves,levante,2.5,3.0,3.2,0.3825,0.3187,0.2988,2,2,2.5,2.5,1.5,-10.539999999999997,-0.043824701195219085
2021-11-06,2021,real madrid,vallecano,1.33,5.5,8.0,0.7102,0.1717,0.1181,2,2,1.33,1.33,0.33000000000000007,-10.209999999999997,-0.055443467032523674
2021-11-07,2021,villarreal,getafe,1.5,4.0,7.0,0.6292,0.236,0.1348,2,2,1.5,1.5,0.5,-9.709999999999997,-0.0561797752808989
2021-11-07,2021,valencia,ath madrid,4.5,3.2,1.95,0.2121,0.2983,0.4895,1,0,1.95,0.0,-1.0,-10.709999999999997,-0.04538500764915854
2021-11-07,2021,mallorca,elche,2.05,3.0,4.33,0.4637,0.3168,0.2195,1,2,2.05,0.0,-1.0,-11.709999999999997,-0.04950654078846384
2021-11-07,2021,osasuna,sociedad,3.1,3.3,2.35,0.3069,0.2883,0.4048,0,0,2.35,2.35,1.35,-10.359999999999998,-0.04865453106450346
2021-11-07,2021,betis,sevilla,3.0,3.3,2.45,0.3191,0.2901,0.3908,0,0,2.45,2.45,1.4500000000000002,-8.909999999999997,-0.04262877442273527
2021-11-19,2021,levante,ath bilbao,3.5,3.3,2.15,0.2711,0.2875,0.4413,1,0,2.15,0.0,-1.0,-9.909999999999997,-0.05110813909056178
2021-11-20,2021,ath madrid,osasuna,1.44,4.33,8.0,0.6611,0.2199,0.119,2,2,1.44,1.44,0.43999999999999995,-9.469999999999997,-0.04797386020093464
2021-11-20,2021,barcelona,espanol,1.36,5.25,7.5,0.6943,0.1798,0.1259,2,2,1.36,1.36,0.3600000000000001,-9.109999999999998,-0.05580534250198366
2021-11-20,2021,celta,villarreal,2.75,3.3,2.55,0.3434,0.2862,0.3704,1,0,2.55,0.0,-1.0,-10.109999999999998,-0.05555555555555569
2021-11-20,2021,sevilla,alaves,1.44,4.33,8.5,0.6658,0.2214,0.1128,1,2,1.44,0.0,-1.0,-11.109999999999998,-0.04126251352202048
2021-11-21,2021,granada,real madrid,7.0,4.5,1.45,0.1354,0.2107,0.6539,0,0,1.45,1.45,0.44999999999999996,-10.659999999999998,-0.051894135962636256
2021-11-21,2021,getafe,cadiz,2.0,3.1,4.33,0.4746,0.3062,0.2192,2,2,2.0,2.0,1.0,-9.659999999999998,-0.050807905809143294
2021-11-21,2021,sociedad,valencia,1.72,3.8,4.75,0.551,0.2494,0.1995,1,2,1.72,0.0,-1.0,-10.659999999999998,-0.05220417633410679
2021-11-21,2021,elche,betis,3.6,3.4,2.1,0.265,0.2806,0.4543,0,0,2.1,2.1,1.1,-9.559999999999999,-0.04587973273942081
2021-11-22,2021,vallecano,mallorca,1.8,3.5,4.75,0.5282,0.2716,0.2002,2,2,1.8,1.8,0.8,-8.759999999999998,-0.04924543288324046
2021-11-26,2021,ath bilbao,granada,1.36,4.75,9.5,0.6996,0.2003,0.1001,1,2,1.36,0.0,-1.0,-9.759999999999998,-0.04860088365242998
2021-11-27,2021,alaves,celta,2.9,3.1,2.55,0.3254,0.3044,0.3701,0,0,2.55,2.55,1.5499999999999998,-8.209999999999997,-0.056216550020584455
2021-11-27,2021,valencia,vallecano,2.0,3.4,3.9,0.476,0.28,0.2441,1,2,2.0,0.0,-1.0,-9.209999999999997,-0.04809763101220388
2021-11-27,2021,mallorca,getafe,2.3,2.9,3.75,0.4156,0.3296,0.2549,1,2,2.3,0.0,-1.0,-10.209999999999997,-0.04423003439052353
2021-11-27,2021,villarreal,barcelona,2.7,3.4,2.6,0.353,0.2804,0.3666,0,0,2.6,2.6,1.6,-8.609999999999998,-0.046805111821086154
2021-11-28,2021,betis,levante,1.66,4.2,4.75,0.5732,0.2265,0.2003,2,2,1.66,1.66,0.6599999999999999,-7.9499999999999975,-0.04855345189186078
2021-11-28,2021,espanol,sociedad,3.2,3.2,2.3,0.2949,0.2949,0.4103,2,0,2.3,0.0,-1.0,-8.949999999999998,-0.05641025641025654
2021-11-28,2021,cadiz,ath madrid,8.0,3.8,1.5,0.1185,0.2495,0.632,0,0,1.5,1.5,0.5,-8.449999999999998,-0.051975051975052144
2021-11-28,2021,real madrid,sevilla,1.7,4.0,4.75,0.5609,0.2384,0.2007,2,2,1.7,1.7,0.7,-7.749999999999997,-0.04649446494464937
2021-11-29,2021,osasuna,elche,1.8,3.4,4.75,0.524,0.2774,0.1986,1,2,1.8,0.0,-1.0,-8.749999999999996,-0.056781310837118903
2021-12-01,2021,real madrid,ath bilbao,1.44,4.75,7.0,0.6627,0.2009,0.1363,2,2,1.44,1.44,0.43999999999999995,-8.309999999999997,-0.045644807653976494
2021-12-03,2021,granada,alaves,2.37,3.1,3.25,0.401,0.3066,0.2924,2,2,2.37,2.37,1.37,-6.939999999999997,-0.049622878067225096
2021-12-04,2021,sevilla,villarreal,2.0,3.3,4.0,0.4748,0.2878,0.2374,2,2,2.0,2.0,1.0,-5.939999999999997,-0.050359712230215736
2021-12-04,2021,barcelona,betis,1.5,4.5,6.5,0.6393,0.2131,0.1475,0,2,1.5,0.0,-1.0,-6.939999999999997,-0.040983606557376984
2021-12-04,2021,ath madrid,mallorca,1.3,5.25,11.0,0.7322,0.1813,0.0865,0,2,1.3,0.0,-1.0,-7.939999999999997,-0.048177496038034784
2021-12-04,2021,sociedad,real madrid,3.3,3.3,2.25,0.2885,0.2885,0.4231,0,0,2.25,2.25,1.25,-6.689999999999997,-0.04807692307692324
2021-12-05,2021,vallecano,espanol,2.15,3.1,3.8,0.4426,0.307,0.2504,2,2,2.15,2.15,1.15,-5.539999999999997,-0.04839376291564912
2021-12-05,2021,elche,cadiz,2.05,3.1,4.2,0.4652,0.3077,0.2271,2,2,2.05,2.05,1.0499999999999998,-4.4899999999999975,-0.04623905663748429
2021-12-05,2021,levante,osasuna,2.4,3.2,3.1,0.3962,0.2971,0.3067,1,2,2.4,0.0,-1.0,-5.4899999999999975,-0.049201277955271516
2021-12-05,2021,celta,valencia,2.1,3.25,3.75,0.4533,0.2929,0.2538,0,2,2.1,0.0,-1.0,-6.4899999999999975,-0.04811715481171552
2021-12-06,2021,getafe,ath bilbao,3.5,3.0,2.3,0.2711,0.3163,0.4126,1,0,2.3,0.0,-1.0,-7.4899999999999975,-0.05108055009823198
2021-12-10,2021,mallorca,celta,2.5,3.0,3.1,0.3788,0.3157,0.3055,1,2,2.5,0.0,-1.0,-8.489999999999998,-0.05295315682281054
2021-12-11,2021,espanol,levante,2.05,3.3,3.8,0.4628,0.2875,0.2497,2,2,2.05,2.05,1.0499999999999998,-7.439999999999999,-0.05122716368333646
2021-12-11,2021,alaves,getafe,2.45,2.9,3.2,0.3831,0.3236,0.2933,1,2,2.45,0.0,-1.0,-8.439999999999998,-0.061465428276573864
2021-12-11,2021,valencia,elche,1.75,3.5,5.0,0.5405,0.2703,0.1892,2,2,1.75,1.75,0.75,-7.689999999999998,-0.05405405405405417
2021-12-11,2021,ath bilbao,sevilla,2.5,3.0,3.1,0.3788,0.3157,0.3055,0,2,2.5,0.0,-1.0,-8.689999999999998,-0.05295315682281054
2021-12-12,2021,osasuna,barcelona,4.0,3.5,1.9,0.2354,0.269,0.4956,1,0,1.9,0.0,-1.0,-9.689999999999998,-0.05840707964601777
2021-12-12,2021,villarreal,vallecano,1.72,3.8,4.75,0.551,0.2494,0.1995,2,2,1.72,1.72,0.72,-8.969999999999997,-0.05220417633410679
2021-12-12,2021,real madrid,ath madrid,2.05,3.5,3.6,0.464,0.2718,0.2642,2,2,2.05,2.05,1.0499999999999998,-7.919999999999997,-0.04879396059657537
2021-12-12,2021,betis,sociedad,2.25,3.3,3.3,0.4231,0.2885,0.2885,2,2,2.25,2.25,1.25,-6.669999999999997,-0.048076923076922906
2021-12-13,2021,cadiz,granada,2.6,3.1,2.9,0.3656,0.3066,0.3278,1,2,2.6,0.0,-1.0,-7.669999999999997,-0.04945099633997552
2021-12-17,2021,celta,espanol,1.95,3.4,4.0,0.4852,0.2783,0.2365,2,2,1.95,1.95,0.95,-6.719999999999997,-0.05387085265786651
2021-12-18,2021,vallecano,alaves,1.72,3.6,5.0,0.5489,0.2623,0.1888,2,2,1.72,1.72,0.72,-5.999999999999997,-0.05586728470358626
