Date,Season,HomeTeam_norm,AwayTeam_norm,B365H,B365D,B365A,p_H,p_D,p_A,true_result,bet365_pred,picked_odds,bet_return,net_profit,Cum_net_profit,edge_b365_pick
2020-09-26,2020,elche,sociedad,4.2,3.3,1.95,0.2259,0.2875,0.4866,0,0,1.95,1.95,0.95,2.0200000000000005,-0.05118483412322283
2020-09-26,2020,betis,real madrid,4.0,4.0,1.8,0.2368,0.2368,0.5263,0,0,1.8,1.8,0.8,2.8200000000000003,-0.052631578947368474
2020-09-27,2020,osasuna,levante,2.3,3.2,3.25,0.4121,0.2962,0.2917,0,2,2.3,0.0,-1.0,1.8200000000000003,-0.05211016445413108
2020-09-27,2020,eibar,ath bilbao,3.0,3.0,2.55,0.3148,0.3148,0.3704,0,0,2.55,2.55,1.5499999999999998,3.37,-0.05555555555555558
2020-09-27,2020,ath madrid,granada,1.5,4.0,7.5,0.6349,0.2381,0.127,2,2,1.5,1.5,0.5,3.87,-0.04761904761904767
2020-09-27,2020,cadiz,sevilla,5.0,3.6,1.7,0.1876,0.2606,0.5518,0,0,1.7,1.7,0.7,4.57,-0.06192519926425499
2020-09-27,2020,valladolid,celta,2.8,3.0,2.7,0.3367,0.3142,0.3491,1,0,2.7,0.0,-1.0,3.5700000000000003,-0.057356608478803084
2020-09-27,2020,barcelona,villarreal,1.53,4.33,6.0,0.6218,0.2197,0.1585,2,2,1.53,1.53,0.53,4.1000000000000005,-0.048713769806796314
2020-09-29,2020,sociedad,valencia,1.53,4.2,5.75,0.6134,0.2234,0.1632,0,2,1.53,0.0,-1.0,3.1000000000000005,-0.0615642500666691
2020-09-29,2020,getafe,betis,2.45,3.1,3.0,0.3836,0.3032,0.3133,2,2,2.45,2.45,1.4500000000000002,4.550000000000001,-0.06021860177356153
2020-09-30,2020,huesca,ath madrid,7.5,4.2,1.45,0.1257,0.2244,0.65,1,0,1.45,0.0,-1.0,3.5500000000000007,-0.057567316620241504
2020-09-30,2020,villarreal,alaves,1.57,3.8,5.75,0.593,0.245,0.1619,2,2,1.57,1.57,0.5700000000000001,4.120000000000001,-0.06891310543243723
2020-09-30,2020,eibar,elche,1.8,3.5,4.5,0.5224,0.2687,0.209,0,2,1.8,0.0,-1.0,3.120000000000001,-0.05970149253731327
2020-09-30,2020,real madrid,valladolid,1.22,6.0,11.0,0.7609,0.1547,0.0844,2,2,1.22,1.22,0.21999999999999997,3.3400000000000007,-0.0717085543002075
2020-10-01,2020,ath bilbao,cadiz,1.53,3.8,6.5,0.6105,0.2458,0.1437,0,2,1.53,0.0,-1.0,2.3400000000000007,-0.06594330062532461
2020-10-01,2020,sevilla,levante,1.4,4.5,7.5,0.6677,0.2077,0.1246,2,2,1.4,1.4,0.3999999999999999,2.7400000000000007,-0.06528189910979221
2020-10-01,2020,celta,barcelona,5.75,4.2,1.53,0.1632,0.2234,0.6134,0,0,1.53,1.53,0.53,3.2700000000000005,-0.06156425006666921
2020-10-03,2020,ath madrid,villarreal,1.61,3.9,5.5,0.5863,0.242,0.1716,1,2,1.61,0.0,-1.0,2.2700000000000005,-0.05602175814563759
2020-10-03,2020,elche,huesca,3.1,3.1,2.45,0.3062,0.3062,0.3875,1,0,2.45,0.0,-1.0,1.2700000000000005,-0.05062499999999992
2020-10-03,2020,sociedad,getafe,2.25,3.1,3.5,0.4222,0.3064,0.2714,2,2,2.25,2.25,1.25,2.5200000000000005,-0.05009727626459126
2020-10-03,2020,valencia,betis,2.8,3.2,2.6,0.3388,0.2964,0.3648,0,0,2.6,2.6,1.6,4.120000000000001,-0.051465798045602695
2020-10-03,2020,valladolid,eibar,2.35,3.0,3.4,0.4041,0.3166,0.2793,0,2,2.35,0.0,-1.0,3.120000000000001,-0.05031695721077645
2020-10-04,2020,osasuna,celta,2.7,3.1,2.75,0.3505,0.3053,0.3442,2,2,2.7,2.7,1.7000000000000002,4.820000000000001,-0.053556743421052766
2020-10-04,2020,alaves,ath bilbao,3.3,2.9,2.37,0.2833,0.3223,0.3944,2,0,2.37,0.0,-1.0,3.820000000000001,-0.0652448071216617
2020-10-04,2020,levante,real madrid,6.0,4.5,1.5,0.1579,0.2105,0.6316,0,0,1.5,1.5,0.5,4.320000000000001,-0.05263157894736836
2020-10-04,2020,cadiz,granada,3.0,3.0,2.6,0.3171,0.3171,0.3659,1,0,2.6,0.0,-1.0,3.320000000000001,-0.04878048780487787
2020-10-04,2020,barcelona,sevilla,1.57,4.33,5.25,0.6018,0.2182,0.18,1,2,1.57,0.0,-1.0,2.320000000000001,-0.055147049090490285
2020-10-17,2020,granada,sevilla,4.2,3.4,1.9,0.2249,0.2779,0.4972,2,0,1.9,0.0,-1.0,1.3200000000000012,-0.05529247910863522
2020-10-17,2020,celta,ath madrid,5.5,3.3,1.75,0.1721,0.2869,0.541,0,0,1.75,1.75,0.75,2.070000000000001,-0.05327868852459028
2020-10-17,2020,real madrid,cadiz,1.18,7.0,15.0,0.8018,0.1352,0.0631,0,2,1.18,0.0,-1.0,1.0700000000000012,-0.05390959071472212
2020-10-17,2020,getafe,barcelona,4.75,3.8,1.72,0.1995,0.2494,0.551,2,0,1.72,0.0,-1.0,0.07000000000000117,-0.05220417633410679
2020-10-18,2020,eibar,osasuna,2.6,3.0,3.0,0.3659,0.3171,0.3171,1,2,2.6,0.0,-1.0,-0.9299999999999988,-0.04878048780487787
2020-10-18,2020,ath bilbao,levante,2.05,3.2,4.0,0.4644,0.2975,0.238,2,2,2.05,2.05,1.0499999999999998,0.120000000000001,-0.04789550072568938
2020-10-18,2020,villarreal,valencia,1.6,4.0,5.25,0.5866,0.2346,0.1788,2,2,1.6,1.6,0.6000000000000001,0.7200000000000011,-0.06145251396648044
2020-10-18,2020,alaves,elche,1.75,3.3,5.5,0.541,0.2869,0.1721,0,2,1.75,0.0,-1.0,-0.2799999999999989,-0.05327868852459028
2020-10-18,2020,huesca,valladolid,2.25,2.9,3.8,0.4223,0.3276,0.25,1,2,2.25,0.0,-1.0,-1.279999999999999,-0.04981797279172262
2020-10-18,2020,betis,sociedad,2.5,3.25,2.9,0.38,0.2923,0.3276,0,2,2.5,0.0,-1.0,-2.279999999999999,-0.04989919354838701
2020-10-23,2020,elche,valencia,3.2,3.1,2.4,0.2971,0.3067,0.3962,2,0,2.4,0.0,-1.0,-3.279999999999999,-0.049201277955271516
2020-10-24,2020,barcelona,real madrid,2.0,3.6,3.6,0.4737,0.2632,0.2632,0,2,2.0,0.0,-1.0,-4.279999999999999,-0.052631578947368474
2020-10-24,2020,osasuna,ath bilbao,3.25,2.9,2.4,0.2878,0.3225,0.3897,2,0,2.4,0.0,-1.0,-5.279999999999999,-0.06470953070084784
2020-10-24,2020,sevilla,eibar,1.45,4.33,7.5,0.6544,0.2191,0.1265,0,2,1.45,0.0,-1.0,-6.279999999999999,-0.05117523197356366
2020-10-24,2020,ath madrid,betis,1.55,3.8,6.5,0.6074,0.2478,0.1448,2,2,1.55,1.55,0.55,-5.7299999999999995,-0.05852698881101703
2020-10-25,2020,valladolid,alaves,2.3,2.9,3.5,0.4081,0.3237,0.2682,0,2,2.3,0.0,-1.0,-6.7299999999999995,-0.061318858061921944
2020-10-25,2020,cadiz,villarreal,3.6,3.3,2.1,0.2628,0.2867,0.4505,1,0,2.1,0.0,-1.0,-7.7299999999999995,-0.05392491467576799
2020-10-25,2020,getafe,granada,1.85,3.1,5.0,0.5084,0.3034,0.1881,0,2,1.85,0.0,-1.0,-8.73,-0.05937346235853691
2020-10-25,2020,sociedad,huesca,1.57,3.75,6.0,0.5951,0.2492,0.1557,2,2,1.57,1.57,0.5700000000000001,-8.16,-0.06566157508430881
2020-10-26,2020,levante,celta,2.37,3.25,3.0,0.3969,0.2895,0.3136,1,2,2.37,0.0,-1.0,-9.16,-0.059236641221374065
2020-10-30,2020,eibar,cadiz,2.55,2.75,3.3,0.3704,0.3434,0.2862,0,2,2.55,0.0,-1.0,-10.16,-0.05555555555555558
2020-10-31,2020,real madrid,huesca,1.33,5.25,9.0,0.7137,0.1808,0.1055,2,2,1.33,1.33,0.33000000000000007,-9.83,-0.05075337034099914
2020-10-31,2020,ath bilbao,sevilla,3.0,3.0,2.6,0.3171,0.3171,0.3659,2,0,2.6,0.0,-1.0,-10.83,-0.04878048780487787
2020-10-31,2020,osasuna,ath madrid,5.5,3.3,1.75,0.1721,0.2869,0.541,0,0,1.75,1.75,0.75,-10.08,-0.05327868852459028
2020-10-31,2020,alaves,barcelona,6.5,4.75,1.44,0.1453,0.1988,0.6559,1,0,1.44,0.0,-1.0,-11.08,-0.055549654806160365
2020-11-01,2020,betis,elche,1.45,4.33,7.5,0.6544,0.2191,0.1265,2,2,1.45,1.45,0.44999999999999996,-10.63,-0.05117523197356366
2020-11-01,2020,celta,sociedad,3.0,3.2,2.45,0.3163,0.2965,0.3873,0,0,2.45,2.45,1.4500000000000002,-9.18,-0.05123033481242434
2020-11-01,2020,granada,levante,2.25,3.2,3.4,0.4229,0.2973,0.2798,1,2,2.25,0.0,-1.0,-10.18,-0.04858142246404984
2020-11-01,2020,valencia,getafe,3.1,3.1,2.45,0.3062,0.3062,0.3875,1,0,2.45,0.0,-1.0,-11.18,-0.05062499999999992
2020-11-02,2020,villarreal,valladolid,1.61,4.0,5.5,0.5899,0.2374,0.1727,2,2,1.61,1.61,0.6100000000000001,-10.57,-0.05027483576886971
2020-11-06,2020,elche,celta,4.0,3.3,1.95,0.2346,0.2843,0.4811,1,0,1.95,0.0,-1.0,-11.57,-0.06178239475123026
2020-11-07,2020,huesca,eibar,2.05,3.3,3.6,0.4565,0.2836,0.2599,1,2,2.05,0.0,-1.0,-12.57,-0.06420749279538907
2020-11-07,2020,barcelona,betis,1.4,5.0,7.5,0.6818,0.1909,0.1273,2,2,1.4,1.4,0.3999999999999999,-12.17,-0.045454545454545636
2020-11-07,2020,sevilla,osasuna,1.5,4.0,7.0,0.6292,0.236,0.1348,2,2,1.5,1.5,0.5,-11.67,-0.0561797752808989
2020-11-07,2020,ath madrid,cadiz,1.4,4.2,10.0,0.6787,0.2262,0.095,2,2,1.4,1.4,0.3999999999999999,-11.27,-0.04977375565610864
2020-11-08,2020,getafe,villarreal,2.5,3.1,3.0,0.3788,0.3055,0.3157,0,2,2.5,0.0,-1.0,-12.27,-0.05295315682281054
2020-11-08,2020,sociedad,granada,1.65,3.8,5.25,0.5719,0.2483,0.1797,2,2,1.65,1.65,0.6499999999999999,-11.62,-0.056331971619006715
2020-11-08,2020,levante,alaves,2.15,3.4,3.4,0.4416,0.2792,0.2792,1,2,2.15,0.0,-1.0,-12.62,-0.05064935064935072
2020-11-08,2020,valladolid,ath bilbao,3.3,2.9,2.37,0.2833,0.3223,0.3944,2,0,2.37,0.0,-1.0,-13.62,-0.0652448071216617
2020-11-08,2020,valencia,real madrid,6.0,4.75,1.45,0.1562,0.1973,0.6464,2,0,1.45,0.0,-1.0,-14.62,-0.06265948398072019
2020-11-20,2020,osasuna,huesca,2.4,3.0,3.25,0.3939,0.3152,0.2909,1,2,2.4,0.0,-1.0,-15.62,-0.05454545454545445
2020-11-21,2020,levante,elche,1.57,4.0,5.75,0.6004,0.2357,0.1639,1,2,1.57,0.0,-1.0,-16.619999999999997,-0.05736474580695683
2020-11-21,2020,villarreal,real madrid,2.87,3.8,2.25,0.3299,0.2492,0.4209,1,0,2.25,0.0,-1.0,-17.619999999999997,-0.05306114573484855
2020-11-21,2020,sevilla,celta,1.72,3.6,5.25,0.5539,0.2646,0.1815,2,2,1.72,1.72,0.72,-16.9,-0.04730086161420788
2020-11-21,2020,ath madrid,barcelona,2.9,3.5,2.37,0.3276,0.2715,0.4009,2,0,2.37,0.0,-1.0,-17.9,-0.04986570819180025
2020-11-22,2020,eibar,getafe,3.4,3.0,2.35,0.2793,0.3166,0.4041,1,0,2.35,0.0,-1.0,-18.9,-0.05031695721077645
2020-11-22,2020,cadiz,sociedad,4.0,3.8,1.85,0.2373,0.2497,0.513,0,0,1.85,1.85,0.8500000000000001,-18.049999999999997,-0.05096186297671257
2020-11-22,2020,granada,valladolid,2.1,3.2,3.8,0.4527,0.2971,0.2502,0,2,2.1,0.0,-1.0,-19.049999999999997,-0.04929262844378257
2020-11-22,2020,alaves,valencia,2.7,3.2,2.8,0.3561,0.3005,0.3434,1,2,2.7,0.0,-1.0,-20.049999999999997,-0.03847376788553247
2020-11-23,2020,ath bilbao,betis,2.2,3.3,3.4,0.4322,0.2881,0.2797,2,2,2.2,2.2,1.2000000000000002,-18.849999999999998,-0.04915254237288136
2020-11-27,2020,valladolid,levante,2.55,3.3,2.8,0.3727,0.288,0.3394,1,2,2.55,0.0,-1.0,-19.849999999999998,-0.0497277676950999
2020-11-28,2020,elche,cadiz,3.2,3.0,2.45,0.2965,0.3163,0.3873,1,0,2.45,0.0,-1.0,-20.849999999999998,-0.05123033481242434
2020-11-28,2020,valencia,ath madrid,4.75,3.8,1.72,0.1995,0.2494,0.551,0,0,1.72,1.72,0.72,-20.13,-0.05220417633410679
2020-11-28,2020,huesca,sevilla,4.0,3.3,2.0,0.2374,0.2878,0.4748,0,0,2.0,2.0,1.0,-19.13,-0.050359712230215736
2020-11-28,2020,real madrid,alaves,1.33,5.25,9.0,0.7137,0.1808,0.1055,0,2,1.33,0.0,-1.0,-20.13,-0.05075337034099914
2020-11-29,2020,barcelona,osasuna,1.25,6.0,11.0,0.7564,0.1576,0.086,2,2,1.25,1.25,0.25,-19.88,-0.054441260744985565
2020-11-29,2020,getafe,ath bilbao,2.8,2.9,2.8,0.3372,0.3256,0.3372,1,0,2.8,0.0,-1.0,-20.88,-0.05581395348837237
2020-11-29,2020,celta,granada,2.0,3.5,3.75,0.4751,0.2715,0.2534,2,2,2.0,2.0,1.0,-19.88,-0.04977375565610864
2020-11-29,2020,sociedad,villarreal,2.1,3.6,3.4,0.4543,0.265,0.2806,1,2,2.1,0.0,-1.0,-20.88,-0.04587973273942092
2020-11-30,2020,betis,eibar,1.75,3.75,4.5,0.5389,0.2515,0.2096,0,2,1.75,0.0,-1.0,-21.88,-0.05688622754491013
2020-12-04,2020,ath bilbao,celta,2.05,3.25,3.8,0.4608,0.2906,0.2486,0,2,2.05,0.0,-1.0,-22.88,-0.05540527935826878
2020-12-05,2020,levante,getafe,2.9,3.1,2.55,0.3254,0.3044,0.3701,2,0,2.55,0.0,-1.0,-23.88,-0.056216550020584455
2020-12-05,2020,sevilla,real madrid,2.5,3.5,2.7,0.3788,0.2705,0.3507,0,2,2.5,0.0,-1.0,-24.88,-0.0531062124248497
2020-12-05,2020,ath madrid,valladolid,1.4,4.33,9.5,0.68,0.2198,0.1002,2,2,1.4,1.4,0.3999999999999999,-24.48,-0.048068499264426245
2020-12-05,2020,cadiz,barcelona,8.5,5.0,1.36,0.1117,0.1899,0.6983,2,0,1.36,0.0,-1.0,-25.48,-0.05027932960893833
2020-12-06,2020,granada,huesca,2.3,3.1,3.4,0.4135,0.3068,0.2797,1,2,2.3,0.0,-1.0,-26.48,-0.04896037661828179
2020-12-06,2020,osasuna,betis,2.62,3.3,2.7,0.3618,0.2872,0.351,0,2,2.62,0.0,-1.0,-27.48,-0.052204628501827166
2020-12-06,2020,villarreal,elche,1.3,5.5,9.5,0.7282,0.1721,0.0997,1,2,1.3,0.0,-1.0,-28.48,-0.05331010452961682
2020-12-06,2020,alaves,sociedad,4.75,3.5,1.8,0.2002,0.2716,0.5282,1,0,1.8,0.0,-1.0,-29.48,-0.04924543288324046
2020-12-07,2020,eibar,valencia,2.45,3.1,3.1,0.3875,0.3062,0.3062,1,2,2.45,0.0,-1.0,-30.48,-0.05062499999999992
2020-12-11,2020,valladolid,osasuna,2.5,3.1,3.0,0.3788,0.3055,0.3157,2,2,2.5,2.5,1.5,-28.98,-0.05295315682281054
2020-12-12,2020,valencia,ath bilbao,3.25,3.1,2.35,0.2914,0.3055,0.403,1,0,2.35,0.0,-1.0,-29.98,-0.052855285528552676
2020-12-12,2020,getafe,sevilla,3.75,3.2,2.1,0.2527,0.2961,0.4512,0,0,2.1,2.1,1.1,-28.88,-0.05245346869712353
2020-12-12,2020,huesca,alaves,2.2,3.2,3.5,0.4318,0.2968,0.2714,2,2,2.2,2.2,1.2000000000000002,-27.68,-0.050115651503469416
2020-12-12,2020,real madrid,ath madrid,2.3,3.3,3.1,0.41,0.2858,0.3042,2,2,2.3,2.3,1.2999999999999998,-26.38,-0.056953907815631255
2020-12-13,2020,sociedad,eibar,1.6,3.75,6.0,0.5906,0.252,0.1575,1,2,1.6,0.0,-1.0,-27.38,-0.055118110236220486
2020-12-13,2020,betis,villarreal,3.1,3.5,2.25,0.3064,0.2714,0.4222,1,0,2.25,0.0,-1.0,-28.38,-0.050097276264591484
2020-12-13,2020,elche,granada,3.4,3.1,2.3,0.2797,0.3068,0.4135,0,0,2.3,2.3,1.2999999999999998,-27.08,-0.04896037661828179
2020-12-13,2020,barcelona,levante,1.22,7.0,11.0,0.7781,0.1356,0.0863,2,2,1.22,1.22,0.21999999999999997,-26.86,-0.050727566693613446
2020-12-14,2020,celta,cadiz,1.72,3.6,5.25,0.5539,0.2646,0.1815,2,2,1.72,1.72,0.72,-26.14,-0.04730086161420788
2020-12-15,2020,real madrid,ath bilbao,1.53,4.33,5.75,0.6175,0.2182,0.1643,2,2,1.53,1.53,0.53,-25.61,-0.055226451454492786
2020-12-16,2020,barcelona,sociedad,1.6,4.5,5.0,0.5968,0.2122,0.191,2,2,1.6,1.6,0.6000000000000001,-25.009999999999998,-0.04509283819628651
2020-12-18,2020,ath bilbao,huesca,1.9,3.3,4.33,0.4964,0.2858,0.2178,2,2,1.9,1.9,0.8999999999999999,-24.11,-0.05686444799555357
2020-12-19,2020,ath madrid,elche,1.2,6.0,19.0,0.7917,0.1583,0.05,2,2,1.2,1.2,0.19999999999999996,-23.91,-0.04999999999999993
2020-12-19,2020,barcelona,valencia,1.3,6.0,8.5,0.7301,0.1582,0.1117,1,2,1.3,0.0,-1.0,-24.91,-0.05082319255547585
2020-12-19,2020,levante,sociedad,3.4,3.4,2.15,0.2792,0.2792,0.4416,2,0,2.15,0.0,-1.0,-25.91,-0.05064935064935072
2020-12-19,2020,osasuna,villarreal,3.6,3.4,2.1,0.265,0.2806,0.4543,0,0,2.1,2.1,1.1,-24.81,-0.04587973273942081
2020-12-19,2020,sevilla,valladolid,1.53,3.75,7.5,0.6203,0.2531,0.1266,1,2,1.53,0.0,-1.0,-25.81,-0.0508684863523573
2020-12-20,2020,celta,alaves,1.7,4.0,4.75,0.5609,0.2384,0.2007,2,2,1.7,1.7,0.7,-25.11,-0.04649446494464937
2020-12-20,2020,granada,betis,2.45,3.4,2.87,0.3885,0.2799,0.3316,2,2,2.45,2.45,1.4500000000000002,-23.66,-0.04826529190469553
2020-12-20,2020,cadiz,getafe,3.3,2.9,2.45,0.287,0.3265,0.3865,0,0,2.45,2.45,1.4500000000000002,-22.21,-0.05304927302100171
2020-12-20,2020,eibar,real madrid,6.5,4.2,1.5,0.1453,0.2249,0.6298,0,0,1.5,1.5,0.5,-21.71,-0.05536332179930792
2020-12-22,2020,elche,osasuna,3.3,3.0,2.37,0.2863,0.315,0.3987,1,0,2.37,0.0,-1.0,-22.71,-0.055092424791591266
2020-12-22,2020,valencia,sevilla,3.75,3.4,2.0,0.2514,0.2773,0.4713,0,0,2.0,2.0,1.0,-21.71,-0.0573012939001849
2020-12-22,2020,huesca,levante,2.62,3.4,2.6,0.3599,0.2774,0.3627,1,0,2.6,0.0,-1.0,-22.71,-0.056970684039088004
2020-12-22,2020,sociedad,ath madrid,3.3,3.2,2.25,0.2859,0.2948,0.4193,0,0,2.25,2.25,1.25,-21.46,-0.05658129839189985
2020-12-22,2020,valladolid,barcelona,7.0,5.4,1.36,0.1343,0.1742,0.6915,0,0,1.36,1.36,0.3600000000000001,-21.1,-0.05956388116493483
2020-12-22,2020,villarreal,ath bilbao,2.0,3.4,3.8,0.4729,0.2782,0.2489,1,2,2.0,0.0,-1.0,-22.1,-0.05417276720351394
2020-12-23,2020,getafe,celta,2.75,3.0,2.8,0.345,0.3162,0.3388,1,2,2.75,0.0,-1.0,-23.1,-0.05133470225872705
2020-12-23,2020,real madrid,granada,1.33,5.25,9.0,0.7137,0.1808,0.1055,2,2,1.33,1.33,0.33000000000000007,-22.770000000000003,-0.05075337034099914
2020-12-23,2020,alaves,eibar,2.75,2.87,2.9,0.3441,0.3297,0.3263,2,2,2.75,2.75,1.75,-21.020000000000003,-0.05383311630598775
2020-12-23,2020,betis,cadiz,1.9,3.5,4.1,0.4984,0.2706,0.231,2,2,1.9,1.9,0.8999999999999999,-20.120000000000005,-0.05296978117401874
2020-12-29,2020,sevilla,villarreal,2.25,3.3,3.25,0.4212,0.2872,0.2916,2,2,2.25,2.25,1.25,-18.870000000000005,-0.052282768777614175
2020-12-29,2020,barcelona,eibar,1.28,5.75,9.5,0.7367,0.164,0.0993,1,2,1.28,0.0,-1.0,-19.870000000000005,-0.05698293883606442
2020-12-29,2020,cadiz,valladolid,2.87,2.9,2.75,0.3297,0.3263,0.3441,1,0,2.75,0.0,-1.0,-20.870000000000005,-0.05383311630598808
2020-12-29,2020,levante,betis,2.4,3.4,2.9,0.3947,0.2786,0.3267,2,2,2.4,2.4,1.4,-19.470000000000006,-0.05268214571657315
2020-12-30,2020,granada,valencia,2.2,3.3,3.4,0.4322,0.2881,0.2797,2,2,2.2,2.2,1.2000000000000002,-18.270000000000007,-0.04915254237288136
2020-12-30,2020,ath madrid,getafe,1.44,4.2,8.5,0.6613,0.2267,0.112,2,2,1.44,1.44,0.43999999999999995,-17.830000000000005,-0.04778839742164931
2020-12-30,2020,celta,huesca,1.75,3.75,4.6,0.5414,0.2526,0.206,2,2,1.75,1.75,0.75,-17.080000000000005,-0.05256963515103963
2020-12-30,2020,elche,real madrid,10.0,6.5,1.25,0.0949,0.146,0.7591,1,0,1.25,0.0,-1.0,-18.080000000000005,-0.05109489051094884
2020-12-31,2020,ath bilbao,sociedad,3.0,3.2,2.5,0.3187,0.2988,0.3825,0,0,2.5,2.5,1.5,-16.580000000000005,-0.043824701195219085
2020-12-31,2020,osasuna,alaves,2.35,3.25,3.1,0.403,0.2914,0.3055,1,2,2.35,0.0,-1.0,-17.580000000000005,-0.052855285528552676
2021-01-02,2020,villarreal,levante,1.65,3.8,5.5,0.5766,0.2504,0.173,2,2,1.65,1.65,0.6499999999999999,-16.930000000000007,-0.04855842185129
2021-01-02,2020,betis,sevilla,3.9,3.5,1.95,0.2431,0.2708,0.4861,1,0,1.95,0.0,-1.0,-17.930000000000007,-0.05208333333333348
2021-01-02,2020,getafe,valladolid,1.95,3.1,4.5,0.4849,0.305,0.2101,0,2,1.95,0.0,-1.0,-18.930000000000007,-0.05448383733055273
2021-01-02,2020,real madrid,celta,1.44,4.75,6.5,0.6559,0.1988,0.1453,2,2,1.44,1.44,0.43999999999999995,-18.490000000000006,-0.055549654806160365
2021-01-03,2020,ath bilbao,elche,1.5,3.8,8.0,0.632,0.2495,0.1185,2,2,1.5,1.5,0.5,-17.990000000000006,-0.051975051975052144
2021-01-03,2020,eibar,granada,2.37,3.0,3.3,0.3987,0.315,0.2863,2,2,2.37,2.37,1.37,-16.620000000000005,-0.055092424791591044
2021-01-03,2020,huesca,barcelona,6.5,4.75,1.44,0.1453,0.1988,0.6559,0,0,1.44,1.44,0.43999999999999995,-16.180000000000003,-0.055549654806160365
2021-01-03,2020,sociedad,osasuna,1.53,4.0,6.5,0.6181,0.2364,0.1455,1,2,1.53,0.0,-1.0,-17.180000000000003,-0.05432069416379415
2021-01-03,2020,alaves,ath madrid,7.0,3.75,1.53,0.1344,0.2508,0.6148,0,0,1.53,1.53,0.53,-16.650000000000002,-0.05937115756191802
2021-01-04,2020,valencia,cadiz,2.0,3.4,3.75,0.4713,0.2773,0.2514,1,2,2.0,0.0,-1.0,-17.650000000000002,-0.0573012939001849
2021-01-06,2020,ath bilbao,barcelona,4.2,3.6,1.83,0.2241,0.2615,0.5144,0,0,1.83,1.83,0.8300000000000001,-16.82,-0.058665033680342815
2021-01-08,2020,celta,villarreal,3.4,3.3,2.2,0.2797,0.2881,0.4322,0,0,2.2,2.2,1.2000000000000002,-15.620000000000001,-0.04915254237288136
2021-01-09,2020,sevilla,sociedad,2.2,3.1,3.6,0.4309,0.3058,0.2633,2,2,2.2,2.2,1.2000000000000002,-14.420000000000002,-0.05204633204633202
2021-01-09,2020,granada,barcelona,6.5,5.25,1.4,0.1453,0.1799,0.6747,0,0,1.4,1.4,0.3999999999999999,-14.020000000000001,-0.05536332179930803
2021-01-09,2020,osasuna,real madrid,6.5,4.75,1.45,0.146,0.1997,0.6543,1,0,1.45,0.0,-1.0,-15.020000000000001,-0.05125827814569539
2021-01-10,2020,levante,eibar,2.25,3.4,3.2,0.4229,0.2798,0.2973,2,2,2.25,2.25,1.25,-13.770000000000001,-0.04858142246404984
