Date,Season,jornada,HomeTeam_norm,AwayTeam_norm,B365H,B365D,B365A,p_H,p_D,p_A,true_result,bet365_pred,picked_odds,bet_return,net_profit,Cum_net_profit,edge_b365_pick
2014-08-29,2014,2,valencia,malaga,1.55,4.2,5.5,0.6057,0.2235,0.1707,2,2,1.55,1.55,0.55,-0.32999999999999985,-0.06109872820243867
2014-08-30,2014,2,espanol,sevilla,2.5,3.2,2.88,0.3775,0.2949,0.3277,0,2,2.5,0.0,-1.0,-1.3299999999999998,-0.056356487549148016
2014-08-30,2014,2,cordoba,celta,3.3,3.3,2.2,0.2857,0.2857,0.4286,1,0,2.2,0.0,-1.0,-2.33,-0.05714285714285705
2014-08-30,2014,2,ath madrid,eibar,1.22,5.75,13.0,0.7657,0.1625,0.0719,2,2,1.22,1.22,0.21999999999999997,-2.1100000000000003,-0.06586427656850191
2014-08-30,2014,2,ath bilbao,levante,1.33,5.0,9.0,0.7073,0.1881,0.1045,2,2,1.33,1.33,0.33000000000000007,-1.7800000000000002,-0.05925809493869849
2014-08-31,2014,2,sociedad,real madrid,7.5,5.0,1.36,0.1248,0.1872,0.6881,2,0,1.36,0.0,-1.0,-2.7800000000000002,-0.06422018348623848
2014-08-31,2014,2,elche,granada,2.2,3.2,3.4,0.4283,0.2945,0.2772,1,2,2.2,0.0,-1.0,-3.7800000000000002,-0.05763779527559065
2014-08-31,2014,2,la coruna,vallecano,2.25,3.3,3.2,0.4193,0.2859,0.2948,1,2,2.25,0.0,-1.0,-4.78,-0.05658129839189985
2014-08-31,2014,2,villarreal,barcelona,5.0,4.2,1.57,0.186,0.2215,0.5925,0,0,1.57,1.57,0.5700000000000001,-4.21,-0.06980024827897535
2014-09-12,2014,3,almeria,cordoba,2.05,3.3,3.6,0.4565,0.2836,0.2599,1,2,2.05,0.0,-1.0,-5.21,-0.06420749279538907
2014-09-13,2014,3,barcelona,ath bilbao,1.3,5.5,8.5,0.7198,0.1701,0.1101,2,2,1.3,1.3,0.30000000000000004,-4.91,-0.06428021555042351
2014-09-13,2014,3,celta,sociedad,2.2,3.3,3.3,0.4286,0.2857,0.2857,1,2,2.2,0.0,-1.0,-5.91,-0.05714285714285705
2014-09-13,2014,3,malaga,levante,1.62,3.6,6.0,0.5814,0.2616,0.157,1,2,1.62,0.0,-1.0,-6.91,-0.058139534883721034
2014-09-13,2014,3,real madrid,ath madrid,1.67,3.75,5.0,0.562,0.2503,0.1877,0,2,1.67,0.0,-1.0,-7.91,-0.06144623454477316
2014-09-14,2014,3,sevilla,getafe,1.44,4.33,7.0,0.6501,0.2162,0.1337,2,2,1.44,1.44,0.43999999999999995,-7.470000000000001,-0.06388819779861543
2014-09-14,2014,3,granada,villarreal,3.5,3.2,2.15,0.2687,0.2939,0.4374,1,0,2.15,0.0,-1.0,-8.47,-0.05955867994532327
2014-09-14,2014,3,vallecano,elche,1.73,3.5,5.0,0.5434,0.2686,0.188,0,2,1.73,0.0,-1.0,-9.47,-0.05992858251824251
2014-09-14,2014,3,valencia,espanol,1.62,3.75,5.5,0.5792,0.2502,0.1706,2,2,1.62,1.62,0.6200000000000001,-8.850000000000001,-0.06171019376579623
2014-09-15,2014,3,eibar,la coruna,2.1,3.2,3.6,0.4465,0.293,0.2605,0,2,2.1,0.0,-1.0,-9.850000000000001,-0.06232558139534883
2014-09-19,2014,4,elche,eibar,2.15,3.0,3.8,0.4381,0.314,0.2479,0,2,2.15,0.0,-1.0,-10.850000000000001,-0.058032282859339035
2014-09-20,2014,4,ath bilbao,granada,1.44,4.2,7.5,0.6515,0.2234,0.1251,0,2,1.44,0.0,-1.0,-11.850000000000001,-0.06180193596425909
2014-09-20,2014,4,ath madrid,celta,1.44,4.2,7.5,0.6515,0.2234,0.1251,1,2,1.44,0.0,-1.0,-12.850000000000001,-0.06180193596425909
2014-09-20,2014,4,espanol,malaga,2.0,3.3,3.75,0.4674,0.2833,0.2493,1,2,2.0,0.0,-1.0,-13.850000000000001,-0.06515580736543902
2014-09-20,2014,4,la coruna,real madrid,9.5,6.0,1.25,0.0982,0.1555,0.7463,0,0,1.25,1.25,0.25,-13.600000000000001,-0.06710310965630106
2014-09-21,2014,4,levante,barcelona,15.0,7.5,1.18,0.0636,0.1273,0.8091,0,0,1.18,1.18,0.17999999999999994,-13.420000000000002,-0.04530744336569592
2014-09-21,2014,4,sociedad,almeria,1.44,4.5,6.5,0.6487,0.2076,0.1437,0,2,1.44,0.0,-1.0,-14.420000000000002,-0.06586826347305386
2014-09-21,2014,4,cordoba,sevilla,3.8,3.3,2.0,0.2468,0.2842,0.469,0,0,2.0,2.0,1.0,-13.420000000000002,-0.06207928197457002
2014-09-21,2014,4,villarreal,vallecano,1.53,3.8,6.5,0.6105,0.2458,0.1437,2,2,1.53,1.53,0.53,-12.890000000000002,-0.06594330062532461
2014-09-22,2014,4,getafe,valencia,3.6,3.3,2.05,0.2599,0.2836,0.4565,0,0,2.05,2.05,1.0499999999999998,-11.840000000000003,-0.06420749279538907
2014-09-23,2014,5,celta,la coruna,1.57,3.75,6.0,0.5951,0.2492,0.1557,2,2,1.57,1.57,0.5700000000000001,-11.270000000000003,-0.06566157508430881
2014-09-23,2014,5,real madrid,elche,1.08,12.0,23.0,0.8795,0.0792,0.0413,2,2,1.08,1.08,0.08000000000000007,-11.190000000000003,-0.05009560229445498
2014-09-24,2014,5,almeria,ath madrid,6.0,3.8,1.57,0.1562,0.2467,0.5971,0,0,1.57,1.57,0.5700000000000001,-10.620000000000003,-0.06258838317708071
2014-09-24,2014,5,sevilla,sociedad,1.8,3.6,4.33,0.522,0.261,0.217,2,2,1.8,1.8,0.8,-9.820000000000002,-0.06039783001808319
2014-09-24,2014,5,eibar,villarreal,3.4,3.0,2.3,0.2769,0.3138,0.4093,1,0,2.3,0.0,-1.0,-10.820000000000002,-0.058587479935794606
2014-09-24,2014,5,malaga,barcelona,9.0,5.0,1.33,0.1045,0.1881,0.7073,1,0,1.33,0.0,-1.0,-11.820000000000002,-0.05925809493869849
2014-09-24,2014,5,granada,levante,1.5,3.9,7.0,0.6254,0.2405,0.134,0,2,1.5,0.0,-1.0,-12.820000000000002,-0.061855670103092786
2014-09-24,2014,5,vallecano,ath bilbao,3.1,3.4,2.25,0.304,0.2772,0.4188,2,0,2.25,0.0,-1.0,-13.820000000000002,-0.05761970991456389
2014-09-25,2014,5,espanol,getafe,1.67,3.6,5.5,0.5658,0.2625,0.1718,2,2,1.67,1.67,0.6699999999999999,-13.150000000000002,-0.05517615795639619
2014-09-25,2014,5,valencia,cordoba,1.33,5.0,8.5,0.703,0.187,0.11,2,2,1.33,1.33,0.33000000000000007,-12.820000000000002,-0.06500703002233055
2014-09-26,2014,6,elche,celta,2.8,3.4,2.4,0.3344,0.2754,0.3902,0,0,2.4,2.4,1.4,-11.420000000000002,-0.06360655737704912
2014-09-27,2014,6,barcelona,granada,1.13,8.5,17.0,0.8337,0.1108,0.0554,2,2,1.13,1.13,0.1299999999999999,-11.290000000000003,-0.05787150564001975
2014-09-27,2014,6,ath bilbao,eibar,1.53,3.75,7.0,0.6148,0.2508,0.1344,1,2,1.53,0.0,-1.0,-12.290000000000003,-0.05937115756191802
2014-09-27,2014,6,ath madrid,sevilla,1.67,4.0,4.75,0.5653,0.236,0.1987,2,2,1.67,1.67,0.6699999999999999,-11.620000000000003,-0.05600595016734833
2014-09-27,2014,6,levante,vallecano,3.0,3.2,2.4,0.3137,0.2941,0.3922,0,0,2.4,2.4,1.4,-10.220000000000002,-0.05882352941176472
2014-09-27,2014,6,villarreal,real madrid,5.25,4.0,1.62,0.1801,0.2363,0.5836,0,0,1.62,1.62,0.6200000000000001,-9.600000000000001,-0.054606085869111975
2014-09-28,2014,6,getafe,malaga,3.0,3.2,2.38,0.3127,0.2932,0.3942,2,0,2.38,0.0,-1.0,-10.600000000000001,-0.061914928559697824
2014-09-28,2014,6,cordoba,espanol,2.7,3.25,2.6,0.3485,0.2895,0.3619,1,0,2.6,0.0,-1.0,-11.600000000000001,-0.05898123324396787
2014-09-28,2014,6,sociedad,valencia,2.63,3.3,2.63,0.3575,0.2849,0.3575,1,0,2.63,0.0,-1.0,-12.600000000000001,-0.05969664138678221
2014-09-28,2014,6,la coruna,almeria,2.05,3.4,3.6,0.4603,0.2775,0.2621,0,2,2.05,0.0,-1.0,-13.600000000000001,-0.056336968785257846
2014-10-03,2014,7,getafe,cordoba,1.95,3.2,4.2,0.4822,0.2939,0.2239,1,2,1.95,0.0,-1.0,-14.600000000000001,-0.05963401506996757
2014-10-04,2014,7,almeria,elche,2.15,3.1,3.6,0.4365,0.3028,0.2607,1,2,2.15,0.0,-1.0,-15.600000000000001,-0.061451202816350525
2014-10-04,2014,7,eibar,levante,1.8,3.4,4.75,0.524,0.2774,0.1986,1,2,1.8,0.0,-1.0,-16.6,-0.056781310837118903
2014-10-04,2014,7,malaga,granada,1.8,3.5,4.5,0.5224,0.2687,0.209,2,2,1.8,1.8,0.8,-15.8,-0.05970149253731327
2014-10-04,2014,7,valencia,ath madrid,2.75,3.2,2.6,0.3428,0.2946,0.3626,2,0,2.6,0.0,-1.0,-16.8,-0.05727235269880526
2014-10-04,2014,7,vallecano,barcelona,9.0,6.5,1.25,0.1043,0.1445,0.7512,0,0,1.25,1.25,0.25,-16.55,-0.06099518459069009
2014-10-05,2014,7,espanol,sociedad,2.5,3.25,2.8,0.3756,0.289,0.3354,2,2,2.5,2.5,1.5,-15.05,-0.06088751289989669
2014-10-05,2014,7,celta,villarreal,2.38,3.2,3.0,0.3942,0.2932,0.3127,0,2,2.38,0.0,-1.0,-16.05,-0.061914928559697824
2014-10-05,2014,7,sevilla,la coruna,1.4,4.4,8.0,0.6697,0.2131,0.1172,2,2,1.4,1.4,0.3999999999999999,-15.65,-0.06240487062404865
2014-10-05,2014,7,real madrid,ath bilbao,1.2,6.5,15.0,0.7908,0.146,0.0633,2,2,1.2,1.2,0.19999999999999996,-15.450000000000001,-0.051094890510948954
2014-10-17,2014,8,granada,vallecano,2.2,3.3,3.3,0.4286,0.2857,0.2857,0,2,2.2,0.0,-1.0,-16.450000000000003,-0.05714285714285705
2014-10-18,2014,8,barcelona,eibar,1.1,9.0,21.0,0.8514,0.1041,0.0446,2,2,1.1,1.1,0.10000000000000009,-16.35,-0.06351351351351353
2014-10-18,2014,8,ath bilbao,celta,1.91,3.6,3.75,0.4902,0.2601,0.2497,1,2,1.91,0.0,-1.0,-17.35,-0.06367449207473175
2014-10-18,2014,8,levante,real madrid,13.0,7.5,1.17,0.0722,0.1252,0.8026,0,0,1.17,1.17,0.16999999999999993,-17.18,-0.0609951845906902
2014-10-18,2014,8,cordoba,malaga,3.25,3.0,2.38,0.2899,0.3141,0.3959,0,0,2.38,2.38,1.38,-15.8,-0.05766497461928932
2014-10-19,2014,8,la coruna,valencia,4.5,3.4,1.83,0.2091,0.2767,0.5142,2,0,1.83,0.0,-1.0,-16.8,-0.059078536142756155
2014-10-19,2014,8,villarreal,almeria,1.33,5.0,9.0,0.7073,0.1881,0.1045,2,2,1.33,1.33,0.33000000000000007,-16.47,-0.05925809493869849
2014-10-19,2014,8,ath madrid,espanol,1.33,4.75,9.5,0.7042,0.1972,0.0986,2,2,1.33,1.33,0.33000000000000007,-16.14,-0.06338028169014076
2014-10-19,2014,8,elche,sevilla,3.6,3.4,2.05,0.2621,0.2775,0.4603,0,0,2.05,2.05,1.0499999999999998,-15.09,-0.05633696878525751
2014-10-20,2014,8,sociedad,getafe,1.53,4.0,6.0,0.6107,0.2336,0.1557,0,2,1.53,0.0,-1.0,-16.09,-0.06564885496183204
2014-10-24,2014,9,celta,levante,1.44,4.5,6.0,0.641,0.2051,0.1538,2,2,1.44,1.44,0.43999999999999995,-15.65,-0.07692307692307687
2014-10-25,2014,9,almeria,ath bilbao,3.3,3.25,2.2,0.2845,0.2888,0.4267,0,0,2.2,2.2,1.2000000000000002,-14.45,-0.06126914660831506
2014-10-25,2014,9,cordoba,sociedad,3.4,3.2,2.2,0.2772,0.2945,0.4283,1,0,2.2,0.0,-1.0,-15.45,-0.05763779527559065
2014-10-25,2014,9,eibar,granada,2.1,3.1,3.75,0.4469,0.3028,0.2503,1,2,2.1,0.0,-1.0,-16.45,-0.061418685121107264
2014-10-25,2014,9,real madrid,barcelona,2.38,3.75,3.0,0.4119,0.2614,0.3267,2,2,2.38,2.38,1.38,-15.07,-0.01976935749588138
2014-10-25,2014,9,valencia,elche,1.36,4.75,8.5,0.6914,0.198,0.1106,2,2,1.36,1.36,0.3600000000000001,-14.71,-0.05967976710334766
2014-10-26,2014,9,espanol,la coruna,1.91,3.4,4.0,0.4904,0.2755,0.2342,1,2,1.91,0.0,-1.0,-15.71,-0.06338789932934308
2014-10-26,2014,9,getafe,ath madrid,7.0,3.75,1.53,0.1344,0.2508,0.6148,0,0,1.53,1.53,0.53,-15.180000000000001,-0.05937115756191802
2014-10-26,2014,9,malaga,vallecano,1.83,3.5,4.33,0.514,0.2688,0.2172,2,2,1.83,1.83,0.8300000000000001,-14.350000000000001,-0.05936290653543108
2014-10-26,2014,9,sevilla,villarreal,2.0,3.4,3.75,0.4713,0.2773,0.2514,2,2,2.0,2.0,1.0,-13.350000000000001,-0.0573012939001849
2014-10-31,2014,10,la coruna,getafe,2.2,3.1,3.5,0.4277,0.3035,0.2688,0,2,2.2,0.0,-1.0,-14.350000000000001,-0.05912495072920765
2014-11-01,2014,10,barcelona,celta,1.13,8.5,17.0,0.8337,0.1108,0.0554,0,2,1.13,0.0,-1.0,-15.350000000000001,-0.05787150564001975
2014-11-01,2014,10,ath madrid,cordoba,1.18,6.5,15.0,0.7935,0.1441,0.0624,2,2,1.18,1.18,0.17999999999999994,-15.170000000000002,-0.06364450231952468
2014-11-01,2014,10,sociedad,malaga,2.2,3.4,3.2,0.4283,0.2772,0.2945,0,2,2.2,0.0,-1.0,-16.17,-0.05763779527559032
2014-11-01,2014,10,granada,real madrid,12.0,7.0,1.2,0.0787,0.1348,0.7865,0,0,1.2,1.2,0.19999999999999996,-15.970000000000002,-0.0561797752808989
2014-11-02,2014,10,ath bilbao,sevilla,2.4,3.3,2.9,0.3914,0.2847,0.3239,2,2,2.4,2.4,1.4,-14.570000000000002,-0.06061349693251539
2014-11-02,2014,10,elche,espanol,2.63,3.1,2.75,0.3565,0.3025,0.341,2,2,2.63,2.63,1.63,-12.940000000000001,-0.06230526337801379
2014-11-02,2014,10,levante,almeria,2.4,3.1,3.1,0.3924,0.3038,0.3038,2,2,2.4,2.4,1.4,-11.540000000000001,-0.0582278481012658
2014-11-02,2014,10,villarreal,valencia,2.1,3.4,3.4,0.4474,0.2763,0.2763,0,2,2.1,0.0,-1.0,-12.540000000000001,-0.06052631578947365
2014-11-03,2014,10,vallecano,eibar,2.05,3.2,3.8,0.4587,0.2939,0.2475,0,2,2.05,0.0,-1.0,-13.540000000000001,-0.05967559411542811
2014-11-07,2014,11,cordoba,la coruna,2.25,3.1,3.4,0.4188,0.304,0.2772,1,2,2.25,0.0,-1.0,-14.540000000000001,-0.05761970991456389
2014-11-08,2014,11,almeria,barcelona,17.0,7.5,1.14,0.055,0.1247,0.8203,0,0,1.14,1.14,0.1399999999999999,-14.4,-0.06485234510712223
2014-11-08,2014,11,malaga,eibar,1.57,3.75,6.0,0.5951,0.2492,0.1557,2,2,1.57,1.57,0.5700000000000001,-13.83,-0.06566157508430881
2014-11-08,2014,11,celta,granada,1.57,3.8,6.0,0.5971,0.2467,0.1562,1,2,1.57,0.0,-1.0,-14.83,-0.06258838317708071
2014-11-08,2014,11,getafe,elche,2.0,3.2,4.0,0.4706,0.2941,0.2353,1,2,2.0,0.0,-1.0,-15.83,-0.05882352941176472
2014-11-08,2014,11,real madrid,vallecano,1.05,15.0,26.0,0.9006,0.063,0.0364,2,2,1.05,1.05,0.050000000000000044,-15.78,-0.05438171111880852
2014-11-09,2014,11,espanol,villarreal,3.1,3.2,2.3,0.3015,0.2921,0.4064,1,0,2.3,0.0,-1.0,-16.78,-0.0653011061040556
2014-11-09,2014,11,sevilla,levante,1.25,5.5,12.0,0.7511,0.1707,0.0782,1,2,1.25,0.0,-1.0,-17.78,-0.061166429587482196
2014-11-09,2014,11,sociedad,ath madrid,4.33,3.6,1.8,0.217,0.261,0.522,2,0,1.8,0.0,-1.0,-18.78,-0.06039783001808319
2014-11-09,2014,11,valencia,ath bilbao,1.62,4.0,5.25,0.5836,0.2363,0.1801,1,2,1.62,0.0,-1.0,-19.78,-0.054606085869111975
2014-11-21,2014,12,ath bilbao,espanol,1.8,3.5,4.5,0.5224,0.2687,0.209,2,2,1.8,1.8,0.8,-18.98,-0.05970149253731327
2014-11-22,2014,12,ath madrid,malaga,1.44,4.2,7.5,0.6515,0.2234,0.1251,2,2,1.44,1.44,0.43999999999999995,-18.54,-0.06180193596425909
2014-11-22,2014,12,barcelona,sevilla,1.2,7.0,11.0,0.7809,0.1339,0.0852,2,2,1.2,1.2,0.19999999999999996,-18.34,-0.06288032454361048
2014-11-22,2014,12,eibar,real madrid,15.0,6.5,1.18,0.0624,0.1441,0.7935,0,0,1.18,1.18,0.17999999999999994,-18.16,-0.06364450231952468
2014-11-22,2014,12,la coruna,sociedad,3.4,3.25,2.15,0.2757,0.2884,0.4359,1,0,2.15,0.0,-1.0,-19.16,-0.06272807969227745
2014-11-23,2014,12,levante,valencia,5.0,3.75,1.67,0.1877,0.2503,0.562,2,0,1.67,0.0,-1.0,-20.16,-0.06144623454477316
2014-11-23,2014,12,elche,cordoba,2.0,3.2,4.0,0.4706,0.2941,0.2353,1,2,2.0,0.0,-1.0,-21.16,-0.05882352941176472
2014-11-23,2014,12,villarreal,getafe,1.44,4.5,6.5,0.6487,0.2076,0.1437,2,2,1.44,1.44,0.43999999999999995,-20.72,-0.06586826347305386
2014-11-23,2014,12,vallecano,celta,2.7,3.3,2.55,0.3476,0.2844,0.368,2,0,2.55,0.0,-1.0,-21.72,-0.061524163568773105
2014-11-24,2014,12,granada,almeria,2.0,3.3,3.8,0.469,0.2842,0.2468,1,2,2.0,0.0,-1.0,-22.72,-0.0620792819745698
2014-11-28,2014,13,sociedad,elche,1.7,3.75,5.0,0.5576,0.2528,0.1896,2,2,1.7,1.7,0.7,-22.02,-0.052044609665427455
2014-11-29,2014,13,celta,eibar,1.62,4.0,5.5,0.5884,0.2383,0.1733,0,2,1.62,0.0,-1.0,-23.02,-0.0468039582776143
2014-11-29,2014,13,espanol,levante,1.67,3.7,5.5,0.5698,0.2572,0.173,2,2,1.67,1.67,0.6699999999999999,-22.35,-0.04842638741109928
2014-11-29,2014,13,getafe,ath bilbao,2.88,3.1,2.63,0.3307,0.3072,0.3621,0,0,2.63,2.63,1.63,-20.720000000000002,-0.04764716857159079
2014-11-29,2014,13,malaga,real madrid,10.0,6.0,1.29,0.096,0.16,0.744,0,0,1.29,1.29,0.29000000000000004,-20.430000000000003,-0.04017857142857151
2014-11-30,2014,13,ath madrid,la coruna,1.18,7.0,17.0,0.8078,0.1362,0.0561,2,2,1.18,1.18,0.17999999999999994,-20.250000000000004,-0.04683681781156679
2014-11-30,2014,13,cordoba,villarreal,4.33,3.6,1.85,0.2201,0.2647,0.5152,0,0,1.85,1.85,0.8500000000000001,-19.400000000000002,-0.04695209610522666
2014-11-30,2014,13,sevilla,granada,1.44,4.5,7.5,0.6614,0.2116,0.127,2,2,1.44,1.44,0.43999999999999995,-18.96,-0.04761904761904778
2014-11-30,2014,13,valencia,barcelona,6.0,4.33,1.53,0.1585,0.2197,0.6218,0,0,1.53,1.53,0.53,-18.43,-0.048713769806796314
2014-12-01,2014,13,almeria,vallecano,2.38,3.4,3.0,0.4011,0.2807,0.3182,0,2,2.38,0.0,-1.0,-19.43,-0.045454545454545525
2014-12-06,2014,14,real madrid,celta,1.09,12.0,21.0,0.8751,0.0795,0.0454,2,2,1.09,1.09,0.09000000000000008,-19.34,-0.0461506406917388
2014-12-06,2014,14,la coruna,malaga,3.6,3.25,2.1,0.2616,0.2898,0.4485,0,0,2.1,2.1,1.1,-18.24,-0.05807935595169633
2014-12-06,2014,14,elche,ath madrid,7.0,3.75,1.57,0.1365,0.2548,0.6087,0,0,1.57,1.57,0.5700000000000001,-17.669999999999998,-0.04440322300156507
2014-12-06,2014,14,ath bilbao,cordoba,1.4,4.5,9.0,0.6818,0.2121,0.1061,0,2,1.4,0.0,-1.0,-18.669999999999998,-0.045454545454545636
2014-12-07,2014,14,granada,valencia,3.9,3.4,2.0,0.2441,0.28,0.476,1,0,2.0,0.0,-1.0,-19.669999999999998,-0.04809763101220388
2014-12-07,2014,14,barcelona,espanol,1.09,12.0,21.0,0.8751,0.0795,0.0454,2,2,1.09,1.09,0.09000000000000008,-19.58,-0.0461506406917388
2014-12-07,2014,14,villarreal,sociedad,1.67,3.75,5.5,0.5718,0.2546,0.1736,2,2,1.67,1.67,0.6699999999999999,-18.909999999999997,-0.04515212419433079
2014-12-07,2014,14,vallecano,sevilla,3.3,3.4,2.2,0.2881,0.2797,0.4322,0,0,2.2,2.2,1.2000000000000002,-17.709999999999997,-0.04915254237288136
2014-12-08,2014,14,eibar,almeria,2.05,3.2,4.0,0.4644,0.2975,0.238,2,2,2.05,2.05,1.0499999999999998,-16.659999999999997,-0.04789550072568938
2014-12-08,2014,14,levante,getafe,2.6,3.1,2.9,0.3656,0.3066,0.3278,1,2,2.6,0.0,-1.0,-17.659999999999997,-0.04945099633997552
2014-12-12,2014,15,almeria,real madrid,17.0,7.5,1.17,0.0562,0.1274,0.8164,0,0,1.17,1.17,0.16999999999999993,-17.489999999999995,-0.044760349630198815
2014-12-13,2014,15,cordoba,levante,2.2,3.2,3.5,0.4318,0.2968,0.2714,1,2,2.2,0.0,-1.0,-18.489999999999995,-0.050115651503469416
2014-12-13,2014,15,getafe,barcelona,13.0,6.5,1.22,0.0732,0.1465,0.7803,1,0,1.22,0.0,-1.0,-19.489999999999995,-0.04801920768307333
2014-12-13,2014,15,malaga,celta,2.1,3.3,3.5,0.4472,0.2846,0.2683,2,2,2.1,2.1,1.1,-18.389999999999993,-0.060975609756097615
2014-12-13,2014,15,valencia,vallecano,1.5,4.5,6.0,0.6316,0.2105,0.1579,2,2,1.5,1.5,0.5,-17.889999999999993,-0.052631578947368474
2014-12-14,2014,15,espanol,granada,1.7,3.6,5.5,0.5614,0.2651,0.1735,2,2,1.7,1.7,0.7,-17.189999999999994,-0.04564785937056992
2014-12-14,2014,15,ath madrid,villarreal,1.62,4.0,5.5,0.5884,0.2383,0.1733,0,2,1.62,0.0,-1.0,-18.189999999999994,-0.0468039582776143
2014-12-14,2014,15,sociedad,ath bilbao,2.5,3.2,3.0,0.3825,0.2988,0.3187,1,2,2.5,0.0,-1.0,-19.189999999999994,-0.043824701195219085
2014-12-14,2014,15,sevilla,eibar,1.4,4.5,9.0,0.6818,0.2121,0.1061,1,2,1.4,0.0,-1.0,-20.189999999999994,-0.045454545454545636
2014-12-15,2014,15,la coruna,elche,2.25,3.2,3.4,0.4229,0.2973,0.2798,2,2,2.25,2.25,1.25,-18.939999999999994,-0.04858142246404984
2014-12-19,2014,16,celta,almeria,1.44,4.5,6.5,0.6487,0.2076,0.1437,0,2,1.44,0.0,-1.0,-19.939999999999994,-0.06586826347305386
2014-12-20,2014,16,barcelona,cordoba,1.06,15.0,26.0,0.8997,0.0636,0.0367,2,2,1.06,1.06,0.06000000000000005,-19.879999999999995,-0.04627878004890895
2014-12-20,2014,16,eibar,valencia,3.8,3.3,2.05,0.2497,0.2875,0.4628,0,0,2.05,2.05,1.0499999999999998,-18.829999999999995,-0.05122716368333646
2014-12-20,2014,16,levante,sociedad,3.0,3.2,2.5,0.3187,0.2988,0.3825,1,0,2.5,0.0,-1.0,-19.829999999999995,-0.043824701195219085
2014-12-20,2014,16,vallecano,espanol,2.3,3.4,3.1,0.4135,0.2797,0.3068,0,2,2.3,0.0,-1.0,-20.829999999999995,-0.048960376618281565
2014-12-21,2014,16,granada,getafe,2.38,3.1,3.3,0.4018,0.3085,0.2898,1,2,2.38,0.0,-1.0,-21.829999999999995,-0.04377503731050192
2014-12-21,2014,16,villarreal,la coruna,1.33,5.0,10.0,0.7148,0.1901,0.0951,2,2,1.33,1.33,0.33000000000000007,-21.499999999999993,-0.04932094353109362
2014-12-21,2014,16,ath bilbao,ath madrid,3.6,3.1,2.25,0.2659,0.3087,0.4254,0,0,2.25,2.25,1.25,-20.249999999999993,-0.04288164665523164
2014-12-21,2014,16,elche,malaga,3.1,3.1,2.5,0.3086,0.3086,0.3827,0,0,2.5,2.5,1.5,-18.749999999999993,-0.043209876543209846
2015-01-03,2014,17,la coruna,ath bilbao,3.2,3.1,2.4,0.2971,0.3067,0.3962,2,0,2.4,0.0,-1.0,-19.749999999999993,-0.049201277955271516
2015-01-03,2014,17,elche,villarreal,5.0,3.6,1.75,0.1906,0.2648,0.5446,1,0,1.75,0.0,-1.0,-20.749999999999993,-0.04689863842662634
2015-01-03,2014,17,sevilla,celta,1.67,3.8,5.5,0.5737,0.2521,0.1742,2,2,1.67,1.67,0.6699999999999999,-20.07999999999999,-0.04194230188575665
2015-01-03,2014,17,malaga,almeria,1.53,4.1,6.5,0.6217,0.232,0.1463,0,2,1.53,0.0,-1.0,-21.07999999999999,-0.04883596155640568
2015-01-03,2014,17,ath madrid,levante,1.2,6.5,17.0,0.7967,0.1471,0.0562,2,2,1.2,1.2,0.19999999999999996,-20.879999999999992,-0.043979812545061336
2015-01-04,2014,17,sociedad,barcelona,9.0,5.25,1.33,0.1055,0.1808,0.7137,2,0,1.33,0.0,-1.0,-21.879999999999992,-0.05075337034099914
