match_num,date,jornada,model_cum,bet365_cum,model_ret,bet365_ret,home,away,true_txt,model_txt,bet365_txt
1,2018-08-17,1,-1.0,-1.0,-1.0,-1.0,betis,levante,Away,Draw,Home
2,2018-08-17,1,1.6,-2.0,2.6,-1.0,girona,valladolid,Draw,Draw,Home
3,2018-08-18,1,1.71,-1.89,0.11,0.11,barcelona,alaves,Home,Home,Home
4,2018-08-18,1,4.21,-2.89,2.5,-1.0,celta,espanol,Draw,Draw,Home
5,2018-08-18,1,3.21,-3.89,-1.0,-1.0,villarreal,sociedad,Away,Home,Home
6,2018-08-19,1,2.21,-4.89,-1.0,-1.0,eibar,huesca,Away,Home,Home
7,2018-08-19,1,2.41,-4.69,0.2,0.2,real madrid,getafe,Home,Home,Home
8,2018-08-19,1,3.55,-3.55,1.14,1.14,vallecano,sevilla,Away,Away,Away
9,2018-08-20,1,2.55,-2.8,-1.0,0.75,ath bilbao,leganes,Home,Draw,Home
10,2018-08-20,1,4.75,-3.8,2.2,-1.0,valencia,ath madrid,Draw,Draw,Away
11,2018-08-24,2,7.05,-4.8,2.3,-1.0,leganes,sociedad,Draw,Draw,Away
12,2018-08-24,2,6.05,-3.85,-1.0,0.95,getafe,eibar,Home,Draw,Home
13,2018-08-25,2,8.3,-4.85,2.25,-1.0,alaves,betis,Draw,Draw,Away
14,2018-08-25,2,8.46,-4.69,0.16,0.16,ath madrid,vallecano,Home,Home,Home
15,2018-08-25,2,8.62,-4.53,0.16,0.16,valladolid,barcelona,Away,Away,Away
16,2018-08-26,2,7.62,-5.53,-1.0,-1.0,espanol,valencia,Home,Away,Away
17,2018-08-26,2,7.98,-5.17,0.36,0.36,girona,real madrid,Away,Away,Away
18,2018-08-26,2,6.98,-6.17,-1.0,-1.0,sevilla,villarreal,Draw,Home,Home
19,2018-08-27,2,5.98,-7.17,-1.0,-1.0,ath bilbao,huesca,Draw,Home,Home
20,2018-08-27,2,4.98,-8.17,-1.0,-1.0,levante,celta,Away,Home,Home
21,2018-08-31,3,3.98,-9.17,-1.0,-1.0,villarreal,girona,Away,Home,Home
22,2018-08-31,3,2.98,-10.17,-1.0,-1.0,eibar,sociedad,Home,Draw,Away
23,2018-08-31,3,5.18,-11.17,2.2,-1.0,getafe,valladolid,Draw,Draw,Home
