match_num,date,jornada,model_cum,bet365_cum,model_ret,bet365_ret,home,away,true_txt,model_txt,bet365_txt
61,2021-09-25,7,-1.46,-5.83,0.57,0.57,sevilla,espanol,Home,Home,Home
62,2021-09-25,7,-2.46,-6.83,-1.0,-1.0,real madrid,villarreal,Draw,Home,Home
63,2021-09-26,7,-2.06,-6.43,0.4,0.4,barcelona,levante,Home,Home,Home
64,2021-09-26,7,-1.66,-6.03,0.4,0.4,sociedad,elche,Home,Home,Home
65,2021-09-26,7,-2.66,-7.03,-1.0,-1.0,mallorca,osasuna,Away,Draw,Home
66,2021-09-26,7,-1.91,-6.28,0.75,0.75,betis,getafe,Home,Home,Home
67,2021-09-26,7,-2.91,-5.68,-1.0,0.6,vallecano,cadiz,Home,Draw,Home
68,2021-09-27,7,-3.91,-5.07,-1.0,0.61,celta,granada,Home,Draw,Home
69,2021-10-01,8,-3.38,-4.54,0.53,0.53,ath bilbao,alaves,Home,Home,Home
70,2021-10-02,8,-4.38,-3.39,-1.0,1.15,osasuna,vallecano,Home,Draw,Home
71,2021-10-02,8,-5.38,-2.29,-1.0,1.1,mallorca,levante,Home,Draw,Home
72,2021-10-02,8,-3.38,-3.29,2.0,-1.0,cadiz,valencia,Draw,Draw,Away
73,2021-10-02,8,-4.38,-2.39,-1.0,0.9,ath madrid,barcelona,Home,Draw,Home
74,2021-10-03,8,-5.38,-3.39,-1.0,-1.0,getafe,sociedad,Draw,Away,Away
75,2021-10-03,8,-6.38,-4.39,-1.0,-1.0,elche,celta,Home,Draw,Away
76,2021-10-03,8,-7.38,-3.39,-1.0,1.0,villarreal,betis,Home,Draw,Home
77,2021-10-03,8,-8.38,-4.39,-1.0,-1.0,granada,sevilla,Home,Away,Away
78,2021-10-03,8,-9.38,-5.39,-1.0,-1.0,espanol,real madrid,Home,Away,Away
79,2021-10-16,9,-7.48,-6.39,1.9,-1.0,levante,getafe,Draw,Draw,Home
80,2021-10-16,9,-7.08,-5.99,0.4,0.4,sociedad,mallorca,Home,Home,Home
81,2021-10-17,9,-5.88,-4.79,1.2,1.2,celta,sevilla,Away,Away,Away
82,2021-10-17,9,-6.88,-5.79,-1.0,-1.0,villarreal,osasuna,Away,Home,Home
83,2021-10-17,9,-7.88,-5.29,-1.0,0.5,barcelona,valencia,Home,Draw,Home
84,2021-10-17,9,-8.88,-4.49,-1.0,0.8,vallecano,elche,Home,Draw,Home
85,2021-10-18,9,-7.73,-3.34,1.15,1.15,alaves,betis,Away,Away,Away
86,2021-10-18,9,-8.73,-2.68,-1.0,0.66,espanol,cadiz,Home,Draw,Home
87,2021-10-22,10,-6.23,-3.68,2.5,-1.0,osasuna,granada,Draw,Draw,Home
88,2021-10-23,10,-7.23,-2.23,-1.0,1.45,ath bilbao,villarreal,Home,Draw,Home
89,2021-10-23,10,-4.43,-3.23,2.8,-1.0,valencia,mallorca,Draw,Draw,Home
90,2021-10-23,10,-5.43,-4.23,-1.0,-1.0,cadiz,alaves,Away,Draw,Home
91,2021-10-23,10,-3.43,-5.23,2.0,-1.0,elche,espanol,Draw,Draw,Home
92,2021-10-24,10,-4.43,-3.78,-1.0,1.45,barcelona,real madrid,Away,Draw,Away
93,2021-10-24,10,-3.6,-2.95,0.83,0.83,betis,vallecano,Home,Home,Home
94,2021-10-24,10,-4.6,-3.95,-1.0,-1.0,ath madrid,sociedad,Draw,Home,Home
95,2021-10-24,10,-4.16,-3.51,0.44,0.44,sevilla,levante,Home,Home,Home
96,2021-10-25,10,-5.16,-4.51,-1.0,-1.0,getafe,celta,Away,Draw,Home
97,2021-10-26,11,-6.16,-5.51,-1.0,-1.0,villarreal,cadiz,Draw,Home,Home
98,2021-10-26,11,-7.16,-4.21,-1.0,1.3,alaves,elche,Home,Draw,Home
99,2021-10-26,11,-5.16,-5.21,2.0,-1.0,espanol,ath bilbao,Draw,Draw,Away
100,2021-10-27,11,-4.31,-4.36,0.85,0.85,betis,valencia,Home,Home,Home
101,2021-10-27,11,-5.31,-5.36,-1.0,-1.0,vallecano,barcelona,Home,Away,Away
102,2021-10-27,11,-6.31,-6.36,-1.0,-1.0,mallorca,sevilla,Draw,Away,Away
103,2021-10-27,11,-7.31,-7.36,-1.0,-1.0,real madrid,osasuna,Draw,Home,Home
104,2021-10-28,11,-5.86,-5.91,1.45,1.45,celta,sociedad,Away,Away,Away
105,2021-10-28,11,-6.86,-6.91,-1.0,-1.0,levante,ath madrid,Draw,Away,Away
106,2021-10-28,11,-7.86,-7.91,-1.0,-1.0,granada,getafe,Draw,Home,Home
107,2021-10-30,12,-7.42,-7.47,0.44,0.44,elche,real madrid,Away,Away,Away
108,2021-10-30,12,-8.42,-8.47,-1.0,-1.0,valencia,villarreal,Home,Draw,Away
109,2021-10-30,12,-9.42,-9.47,-1.0,-1.0,barcelona,alaves,Draw,Home,Home
110,2021-10-30,12,-8.89,-8.94,0.53,0.53,sevilla,osasuna,Home,Home,Home
111,2021-10-31,12,-9.89,-9.94,-1.0,-1.0,sociedad,ath bilbao,Draw,Home,Home
112,2021-10-31,12,-7.89,-10.94,2.0,-1.0,cadiz,mallorca,Draw,Draw,Home
113,2021-10-31,12,-7.29,-10.34,0.6,0.6,ath madrid,betis,Home,Home,Home
114,2021-10-31,12,-8.29,-8.89,-1.0,1.45,getafe,espanol,Home,Draw,Home
115,2021-11-01,12,-6.04,-9.89,2.25,-1.0,vallecano,celta,Draw,Draw,Home
116,2021-11-01,12,-7.04,-10.89,-1.0,-1.0,levante,granada,Away,Draw,Home
117,2021-11-05,13,-8.04,-11.89,-1.0,-1.0,ath bilbao,cadiz,Away,Home,Home
118,2021-11-06,13,-9.04,-10.39,-1.0,1.5,alaves,levante,Home,Draw,Home
119,2021-11-06,13,-10.04,-11.39,-1.0,-1.0,celta,barcelona,Draw,Away,Away
120,2021-11-06,13,-11.04,-10.54,-1.0,0.85,espanol,granada,Home,Draw,Home
121,2021-11-06,13,-10.71,-10.21,0.33,0.33,real madrid,vallecano,Home,Home,Home
122,2021-11-07,13,-8.71,-11.21,2.0,-1.0,mallorca,elche,Draw,Draw,Home
123,2021-11-07,13,-7.26,-9.76,1.45,1.45,betis,sevilla,Away,Away,Away
124,2021-11-07,13,-8.26,-10.76,-1.0,-1.0,valencia,ath madrid,Draw,Away,Away
125,2021-11-07,13,-6.91,-9.41,1.35,1.35,osasuna,sociedad,Away,Away,Away
126,2021-11-07,13,-6.41,-8.91,0.5,0.5,villarreal,getafe,Home,Home,Home
127,2021-11-19,14,-7.41,-9.91,-1.0,-1.0,levante,ath bilbao,Draw,Away,Away
128,2021-11-20,14,-5.11,-10.91,2.3,-1.0,celta,villarreal,Draw,Draw,Away
129,2021-11-20,14,-6.11,-11.91,-1.0,-1.0,sevilla,alaves,Draw,Home,Home
130,2021-11-20,14,-5.67,-11.47,0.44,0.44,ath madrid,osasuna,Home,Home,Home
131,2021-11-20,14,-6.67,-11.11,-1.0,0.36,barcelona,espanol,Home,Draw,Home
132,2021-11-21,14,-6.22,-10.66,0.45,0.45,granada,real madrid,Away,Away,Away
133,2021-11-21,14,-5.22,-9.66,1.0,1.0,getafe,cadiz,Home,Home,Home
134,2021-11-21,14,-6.22,-10.66,-1.0,-1.0,sociedad,valencia,Draw,Home,Home
135,2021-11-21,14,-5.12,-9.56,1.1,1.1,elche,betis,Away,Away,Away
136,2021-11-22,14,-6.12,-8.76,-1.0,0.8,vallecano,mallorca,Home,Draw,Home
137,2021-11-26,15,-7.12,-9.76,-1.0,-1.0,ath bilbao,granada,Draw,Home,Home
138,2021-11-27,15,-5.22,-10.76,1.9,-1.0,mallorca,getafe,Draw,Draw,Home
139,2021-11-27,15,-6.22,-9.21,-1.0,1.55,alaves,celta,Away,Draw,Away
140,2021-11-27,15,-3.82,-10.21,2.4,-1.0,valencia,vallecano,Draw,Draw,Home
141,2021-11-27,15,-4.82,-8.61,-1.0,1.6,villarreal,barcelona,Away,Draw,Away
142,2021-11-28,15,-4.12,-7.91,0.7,0.7,real madrid,sevilla,Home,Home,Home
143,2021-11-28,15,-3.46,-7.25,0.66,0.66,betis,levante,Home,Home,Home
144,2021-11-28,15,-4.46,-8.25,-1.0,-1.0,espanol,sociedad,Home,Away,Away
145,2021-11-28,15,-3.96,-7.75,0.5,0.5,cadiz,ath madrid,Away,Away,Away
146,2021-11-29,15,-1.56,-8.75,2.4,-1.0,osasuna,elche,Draw,Draw,Home
147,2021-12-01,9,-1.12,-8.31,0.44,0.44,real madrid,ath bilbao,Home,Home,Home
148,2021-12-03,16,0.25,-6.94,1.37,1.37,granada,alaves,Home,Home,Home
149,2021-12-04,16,1.25,-5.94,1.0,1.0,sevilla,villarreal,Home,Home,Home
150,2021-12-04,16,0.25,-6.94,-1.0,-1.0,barcelona,betis,Away,Draw,Home
151,2021-12-04,16,1.5,-5.69,1.25,1.25,sociedad,real madrid,Away,Away,Away
152,2021-12-04,16,0.5,-6.69,-1.0,-1.0,ath madrid,mallorca,Away,Home,Home
153,2021-12-05,16,-0.5,-5.64,-1.0,1.05,elche,cadiz,Home,Draw,Home
154,2021-12-05,16,1.7,-6.64,2.2,-1.0,levante,osasuna,Draw,Draw,Home
155,2021-12-05,16,0.7,-7.64,-1.0,-1.0,celta,valencia,Away,Home,Home
156,2021-12-05,16,-0.3,-6.49,-1.0,1.15,vallecano,espanol,Home,Draw,Home
157,2021-12-06,16,-1.3,-7.49,-1.0,-1.0,getafe,ath bilbao,Draw,Away,Away
158,2021-12-10,17,-2.3,-8.49,-1.0,-1.0,mallorca,celta,Draw,Away,Home
159,2021-12-11,17,-1.55,-7.74,0.75,0.75,valencia,elche,Home,Home,Home
160,2021-12-11,17,-2.55,-6.69,-1.0,1.05,espanol,levante,Home,Draw,Home
161,2021-12-11,17,-0.65,-7.69,1.9,-1.0,alaves,getafe,Draw,Draw,Home
162,2021-12-11,17,-1.65,-8.69,-1.0,-1.0,ath bilbao,sevilla,Away,Draw,Home
163,2021-12-12,17,-2.65,-7.44,-1.0,1.25,betis,sociedad,Home,Draw,Home
164,2021-12-12,17,-1.6,-6.39,1.05,1.05,real madrid,ath madrid,Home,Home,Home
165,2021-12-12,17,-2.6,-7.39,-1.0,-1.0,osasuna,barcelona,Draw,Away,Away
166,2021-12-12,17,-3.6,-6.67,-1.0,0.72,villarreal,vallecano,Home,Draw,Home
167,2021-12-13,17,-1.5,-7.67,2.1,-1.0,cadiz,granada,Draw,Draw,Home
168,2021-12-17,18,-0.55,-6.72,0.95,0.95,celta,espanol,Home,Home,Home
169,2021-12-18,18,-1.55,-7.72,-1.0,-1.0,sociedad,villarreal,Away,Draw,Home
170,2021-12-18,18,-2.55,-5.97,-1.0,1.75,sevilla,ath madrid,Home,Draw,Home
171,2021-12-18,18,-2.25,-5.67,0.3,0.3,barcelona,elche,Home,Home,Home
172,2021-12-18,18,-3.25,-4.95,-1.0,0.72,vallecano,alaves,Home,Draw,Home
173,2021-12-19,18,-1.75,-3.45,1.5,1.5,granada,mallorca,Home,Home,Home
174,2021-12-19,18,-2.75,-2.05,-1.0,1.4,getafe,osasuna,Home,Draw,Home
175,2021-12-19,18,-3.75,-3.05,-1.0,-1.0,real madrid,cadiz,Draw,Home,Home
176,2021-12-19,18,-4.75,-1.9,-1.0,1.15,ath bilbao,betis,Home,Draw,Home
177,2021-12-20,18,-5.75,-2.9,-1.0,-1.0,levante,valencia,Away,Draw,Home
178,2021-12-21,4,-3.55,-3.9,2.2,-1.0,sevilla,barcelona,Draw,Draw,Home
179,2021-12-21,4,-3.22,-3.57,0.33,0.33,villarreal,alaves,Home,Home,Home
180,2021-12-22,9,-4.22,-4.57,-1.0,-1.0,granada,ath madrid,Home,Away,Away
181,2021-12-22,9,-3.12,-3.47,1.1,1.1,ath bilbao,real madrid,Away,Away,Away
182,2021-12-31,19,-4.12,-4.47,-1.0,-1.0,valencia,espanol,Away,Draw,Home
183,2022-01-02,19,-2.97,-3.32,1.15,1.15,mallorca,barcelona,Away,Away,Away
184,2022-01-02,19,-3.97,-4.32,-1.0,-1.0,getafe,real madrid,Home,Away,Away
185,2022-01-02,19,-3.61,-3.96,0.36,0.36,ath madrid,vallecano,Home,Home,Home
186,2022-01-02,19,-4.61,-4.96,-1.0,-1.0,elche,granada,Draw,Away,Home
187,2022-01-02,19,-5.61,-5.96,-1.0,-1.0,alaves,sociedad,Draw,Away,Away
188,2022-01-02,19,-6.61,-6.96,-1.0,-1.0,betis,celta,Away,Home,Home
189,2022-01-03,19,-6.21,-6.56,0.4,0.4,villarreal,levante,Home,Home,Home
190,2022-01-03,19,-5.36,-5.71,0.85,0.85,cadiz,sevilla,Away,Away,Away
191,2022-01-03,19,-3.86,-4.21,1.5,1.5,osasuna,ath bilbao,Away,Away,Away
192,2022-01-08,20,-3.03,-3.38,0.83,0.83,sociedad,celta,Home,Home,Home
193,2022-01-08,20,-4.03,-2.18,-1.0,1.2,levante,mallorca,Home,Draw,Home
194,2022-01-08,20,-3.66,-1.81,0.37,0.37,real madrid,valencia,Home,Home,Home
195,2022-01-08,20,-4.66,-2.81,-1.0,-1.0,granada,barcelona,Draw,Away,Away
196,2022-01-09,20,-5.66,-3.81,-1.0,-1.0,vallecano,betis,Draw,Away,Home
197,2022-01-09,20,-5.05,-3.2,0.61,0.61,sevilla,getafe,Home,Home,Home
198,2022-01-09,20,-6.05,-4.2,-1.0,-1.0,alaves,ath bilbao,Draw,Away,Away
199,2022-01-09,20,-5.3,-3.45,0.75,0.75,osasuna,cadiz,Home,Home,Home
200,2022-01-09,20,-6.3,-4.45,-1.0,-1.0,villarreal,ath madrid,Draw,Away,Away
201,2022-01-10,20,-7.3,-5.45,-1.0,-1.0,espanol,elche,Away,Draw,Home
202,2022-01-16,21,-8.3,-6.45,-1.0,-1.0,elche,villarreal,Home,Away,Away
203,2022-01-18,21,-7.85,-6.0,0.45,0.45,betis,alaves,Home,Home,Home
204,2022-01-18,21,-8.85,-7.0,-1.0,-1.0,cadiz,espanol,Draw,Away,Away
205,2022-01-19,21,-8.0,-6.15,0.85,0.85,celta,osasuna,Home,Home,Home
206,2022-01-19,21,-9.0,-7.15,-1.0,-1.0,valencia,sevilla,Draw,Away,Away
207,2022-01-20,21,-10.0,-6.05,-1.0,1.1,getafe,granada,Home,Away,Home
208,2022-01-21,22,-8.75,-4.8,1.25,1.25,espanol,betis,Away,Away,Away
209,2022-01-22,22,-8.31,-4.36,0.44,0.44,ath madrid,valencia,Home,Home,Home
210,2022-01-22,22,-9.31,-5.36,-1.0,-1.0,sevilla,celta,Draw,Home,Home
211,2022-01-22,22,-10.31,-6.36,-1.0,-1.0,levante,cadiz,Away,Home,Home
212,2022-01-22,22,-9.87,-5.92,0.44,0.44,villarreal,mallorca,Home,Home,Home
213,2022-01-23,22,-10.87,-6.92,-1.0,-1.0,granada,osasuna,Away,Home,Home
214,2022-01-23,22,-11.87,-7.92,-1.0,-1.0,real madrid,elche,Draw,Home,Home
215,2022-01-23,22,-9.37,-8.92,2.5,-1.0,sociedad,getafe,Draw,Draw,Home
216,2022-01-23,22,-7.57,-9.92,1.8,-1.0,vallecano,ath bilbao,Away,Away,Home
217,2022-01-23,22,-7.0,-9.35,0.57,0.57,alaves,barcelona,Away,Away,Away
218,2022-02-04,23,-8.0,-8.4,-1.0,0.95,getafe,levante,Home,Draw,Home
219,2022-02-05,23,-7.1,-7.5,0.9,0.9,celta,vallecano,Home,Home,Home
220,2022-02-05,23,-8.1,-6.13,-1.0,1.37,elche,alaves,Home,Draw,Home
221,2022-02-05,23,-7.27,-5.3,0.83,0.83,mallorca,cadiz,Home,Home,Home
222,2022-02-05,23,-8.27,-6.3,-1.0,-1.0,osasuna,sevilla,Draw,Away,Away
223,2022-02-06,23,-6.07,-7.3,2.2,-1.0,valencia,sociedad,Draw,Draw,Away
224,2022-02-06,23,-7.07,-6.05,-1.0,1.25,barcelona,ath madrid,Home,Draw,Home
225,2022-02-06,23,-5.17,-7.05,1.9,-1.0,betis,villarreal,Away,Away,Home
226,2022-02-06,23,-4.92,-6.8,0.25,0.25,real madrid,granada,Home,Home,Home
227,2022-02-07,23,-4.32,-6.2,0.6,0.6,ath bilbao,espanol,Home,Home,Home
228,2022-02-11,24,-3.87,-5.75,0.45,0.45,sevilla,elche,Home,Home,Home
229,2022-02-12,24,-4.87,-6.75,-1.0,-1.0,cadiz,celta,Draw,Away,Away
230,2022-02-12,24,-5.87,-7.75,-1.0,-1.0,villarreal,real madrid,Draw,Away,Home
231,2022-02-12,24,-3.37,-8.75,2.5,-1.0,vallecano,osasuna,Away,Away,Home
232,2022-02-12,24,-2.92,-8.3,0.45,0.45,ath madrid,getafe,Home,Home,Home
233,2022-02-13,24,-3.92,-9.3,-1.0,-1.0,espanol,barcelona,Draw,Away,Away
234,2022-02-13,24,-3.52,-8.9,0.4,0.4,sociedad,granada,Home,Home,Home
235,2022-02-13,24,-2.42,-7.8,1.1,1.1,levante,betis,Away,Away,Away
236,2022-02-13,24,-3.42,-8.8,-1.0,-1.0,alaves,valencia,Home,Away,Away
237,2022-02-14,24,-4.42,-9.8,-1.0,-1.0,mallorca,ath bilbao,Home,Away,Away
238,2022-02-16,21,-5.42,-10.8,-1.0,-1.0,ath madrid,levante,Away,Home,Home
239,2022-02-18,25,-6.42,-11.8,-1.0,-1.0,elche,vallecano,Home,Draw,Away
240,2022-02-19,25,-5.37,-10.75,1.05,1.05,osasuna,ath madrid,Away,Away,Away
241,2022-02-19,25,-4.42,-9.8,0.95,0.95,granada,villarreal,Away,Away,Away
242,2022-02-19,25,-4.2,-9.58,0.22,0.22,real madrid,alaves,Home,Home,Home
243,2022-02-19,25,-2.3,-10.58,1.9,-1.0,cadiz,getafe,Draw,Draw,Away
244,2022-02-20,25,-1.7,-9.98,0.6,0.6,betis,mallorca,Home,Home,Home
245,2022-02-20,25,-2.7,-8.61,-1.0,1.37,ath bilbao,sociedad,Home,Draw,Home
246,2022-02-20,25,-3.7,-9.61,-1.0,-1.0,espanol,sevilla,Draw,Away,Away
247,2022-02-20,25,-2.65,-8.56,1.05,1.05,valencia,barcelona,Away,Away,Away
248,2022-02-21,25,-3.65,-9.56,-1.0,-1.0,celta,levante,Draw,Home,Home
249,2022-02-25,26,-4.65,-8.51,-1.0,1.05,levante,elche,Home,Draw,Home
250,2022-02-26,26,-2.65,-9.51,2.0,-1.0,getafe,alaves,Draw,Draw,Home
251,2022-02-26,26,-0.55,-10.51,2.1,-1.0,mallorca,valencia,Away,Away,Home
252,2022-02-26,26,0.06,-9.9,0.61,0.61,ath madrid,celta,Home,Home,Home
253,2022-02-26,26,0.72,-9.24,0.66,0.66,vallecano,real madrid,Away,Away,Away
254,2022-02-27,26,1.92,-8.04,1.2,1.2,sevilla,betis,Home,Home,Home
255,2022-02-27,26,2.52,-7.44,0.6,0.6,barcelona,ath bilbao,Home,Home,Home
256,2022-02-27,26,3.37,-6.59,0.85,0.85,sociedad,osasuna,Home,Home,Home
257,2022-02-27,26,3.87,-6.09,0.5,0.5,villarreal,espanol,Home,Home,Home
258,2022-02-28,26,2.87,-7.09,-1.0,-1.0,granada,cadiz,Draw,Home,Home
259,2022-03-02,21,1.87,-5.84,-1.0,1.25,mallorca,sociedad,Away,Draw,Away
260,2022-03-04,27,0.87,-6.84,-1.0,-1.0,alaves,sevilla,Draw,Away,Away
261,2022-03-05,27,1.62,-6.09,0.75,0.75,valencia,granada,Home,Home,Home
262,2022-03-05,27,0.62,-4.94,-1.0,1.15,espanol,getafe,Home,Draw,Home
263,2022-03-05,27,1.22,-4.34,0.6,0.6,real madrid,sociedad,Home,Home,Home
264,2022-03-05,27,0.22,-5.34,-1.0,-1.0,osasuna,villarreal,Home,Away,Away
265,2022-03-06,27,1.59,-3.97,1.37,1.37,betis,ath madrid,Away,Away,Away
266,2022-03-06,27,1.99,-3.57,0.4,0.4,elche,barcelona,Away,Away,Away
267,2022-03-06,27,2.74,-2.82,0.75,0.75,celta,mallorca,Home,Home,Home
268,2022-03-06,27,1.74,-3.82,-1.0,-1.0,cadiz,vallecano,Home,Away,Away
269,2022-03-07,27,2.31,-3.25,0.57,0.57,ath bilbao,levante,Home,Home,Home
270,2022-03-11,28,2.67,-2.89,0.36,0.36,ath madrid,cadiz,Home,Home,Home
271,2022-03-12,28,4.97,-3.89,2.3,-1.0,levante,espanol,Draw,Draw,Home
272,2022-03-12,28,3.97,-4.89,-1.0,-1.0,granada,elche,Away,Home,Home
273,2022-03-12,28,4.62,-4.24,0.65,0.65,villarreal,celta,Home,Home,Home
274,2022-03-12,28,6.82,-5.24,2.2,-1.0,getafe,valencia,Draw,Draw,Home
275,2022-03-13,28,5.82,-4.71,-1.0,0.53,sociedad,alaves,Home,Draw,Home
276,2022-03-13,28,7.12,-3.41,1.3,1.3,betis,ath bilbao,Home,Home,Home
277,2022-03-13,28,6.12,-4.41,-1.0,-1.0,vallecano,sevilla,Draw,Away,Away
278,2022-03-13,28,6.45,-4.08,0.33,0.33,barcelona,osasuna,Home,Home,Home
279,2022-03-14,28,7.02,-3.51,0.57,0.57,mallorca,real madrid,Away,Away,Away
280,2022-03-18,29,9.22,-4.51,2.2,-1.0,ath bilbao,getafe,Draw,Draw,Home
281,2022-03-19,29,10.22,-3.51,1.0,1.0,vallecano,ath madrid,Away,Away,Away
282,2022-03-19,29,13.22,-4.51,3.0,-1.0,alaves,granada,Away,Away,Home
283,2022-03-19,29,14.12,-3.61,0.9,0.9,osasuna,levante,Home,Home,Home
284,2022-03-19,29,15.82,-4.61,1.7,-1.0,elche,valencia,Away,Away,Home
285,2022-03-20,29,14.82,-3.56,-1.0,1.05,espanol,mallorca,Home,Draw,Home
286,2022-03-20,29,13.82,-4.56,-1.0,-1.0,cadiz,villarreal,Home,Away,Away
287,2022-03-20,29,12.82,-5.56,-1.0,-1.0,celta,betis,Draw,Away,Home
