match_num,date,jornada,model_cum,bet365_cum,model_ret,bet365_ret,home,away,true_txt,model_txt,bet365_txt
148,2010-12-12,15,7.46,32.23,1.1,1.1,hercules,malaga,Home,Home,Home
149,2010-12-12,15,6.46,31.23,-1.0,-1.0,mallorca,santander,Away,Draw,Home
150,2010-12-13,15,9.96,30.23,3.5,-1.0,valencia,osasuna,Draw,Draw,Home
151,2010-12-18,16,10.21,30.48,0.25,0.25,espanol,barcelona,Away,Away,Away
152,2010-12-18,16,9.21,29.48,-1.0,-1.0,la coruna,sp gijon,Draw,Home,Home
153,2010-12-18,16,10.71,30.98,1.5,1.5,levante,ath bilbao,Away,Away,Away
154,2010-12-18,16,12.01,32.28,1.3,1.3,sociedad,valencia,Away,Away,Away
155,2010-12-18,16,12.54,32.81,0.53,0.53,villarreal,mallorca,Home,Home,Home
156,2010-12-19,16,11.54,31.81,-1.0,-1.0,almeria,getafe,Away,Home,Home
157,2010-12-19,16,12.64,32.91,1.1,1.1,malaga,ath madrid,Away,Away,Away
158,2010-12-19,16,11.64,31.91,-1.0,-1.0,osasuna,zaragoza,Draw,Away,Home
159,2010-12-19,16,11.84,32.11,0.2,0.2,real madrid,sevilla,Home,Home,Home
160,2010-12-20,16,10.84,31.11,-1.0,-1.0,santander,hercules,Draw,Home,Home
161,2011-01-02,17,11.46,31.73,0.62,0.62,sevilla,osasuna,Home,Home,Home
162,2011-01-02,17,10.46,30.73,-1.0,-1.0,sp gijon,malaga,Away,Draw,Home
163,2011-01-02,17,11.08,31.35,0.62,0.62,valencia,espanol,Home,Home,Home
164,2011-01-02,17,10.08,30.35,-1.0,-1.0,ath bilbao,la coruna,Away,Home,Home
165,2011-01-02,17,10.14,30.41,0.06,0.06,barcelona,levante,Home,Home,Home
166,2011-01-03,17,11.34,31.61,1.2,1.2,zaragoza,sociedad,Home,Home,Home
167,2011-01-03,17,12.17,32.44,0.83,0.83,mallorca,hercules,Home,Home,Home
168,2011-01-03,17,12.61,32.88,0.44,0.44,villarreal,almeria,Home,Home,Home
169,2011-01-03,17,11.61,31.88,-1.0,-1.0,ath madrid,santander,Draw,Home,Home
170,2011-01-03,17,11.9,32.17,0.29,0.29,getafe,real madrid,Away,Away,Away
171,2011-01-08,18,13.4,33.67,1.5,1.5,sociedad,sevilla,Away,Away,Away
172,2011-01-08,18,12.4,32.67,-1.0,-1.0,malaga,ath bilbao,Draw,Away,Home
173,2011-01-08,18,12.6,32.87,0.2,0.2,la coruna,barcelona,Away,Away,Away
174,2011-01-09,18,11.6,33.6,-1.0,0.73,espanol,zaragoza,Home,Away,Home
175,2011-01-09,18,12.45,34.45,0.85,0.85,levante,valencia,Away,Away,Away
176,2011-01-09,18,13.18,35.18,0.73,0.73,mallorca,almeria,Home,Home,Home
177,2011-01-09,18,12.18,34.18,-1.0,-1.0,osasuna,getafe,Draw,Home,Home
178,2011-01-09,18,12.47,34.47,0.29,0.29,real madrid,villarreal,Home,Home,Home
179,2011-01-09,18,11.47,33.47,-1.0,-1.0,santander,sp gijon,Draw,Home,Home
180,2011-01-10,18,10.47,32.47,-1.0,-1.0,hercules,ath madrid,Home,Away,Away
181,2011-01-15,19,9.47,31.47,-1.0,-1.0,getafe,sociedad,Away,Home,Home
182,2011-01-15,19,8.47,32.14,-1.0,0.67,ath bilbao,santander,Home,Draw,Home
183,2011-01-15,19,9.0,32.67,0.53,0.53,villarreal,osasuna,Home,Home,Home
184,2011-01-15,19,8.0,33.87,-1.0,1.2,sp gijon,hercules,Home,Draw,Home
185,2011-01-15,19,8.91,34.78,0.91,0.91,zaragoza,levante,Home,Home,Home
186,2011-01-15,19,7.91,33.78,-1.0,-1.0,sevilla,espanol,Away,Home,Home
187,2011-01-16,19,7.99,33.86,0.08,0.08,barcelona,malaga,Home,Home,Home
188,2011-01-16,19,12.99,32.86,5.0,-1.0,almeria,real madrid,Draw,Draw,Away
189,2011-01-16,19,11.99,33.3,-1.0,0.44,valencia,la coruna,Home,Draw,Home
190,2011-01-17,19,12.82,34.13,0.83,0.83,ath madrid,mallorca,Home,Home,Home
191,2011-01-22,20,12.89,34.2,0.07,0.07,barcelona,santander,Home,Home,Home
192,2011-01-22,20,13.29,34.6,0.4,0.4,sevilla,levante,Home,Home,Home
193,2011-01-22,20,13.73,35.04,0.44,0.44,valencia,malaga,Home,Home,Home
194,2011-01-23,20,12.73,34.04,-1.0,-1.0,sp gijon,ath madrid,Home,Draw,Away
195,2011-01-23,20,11.73,35.04,-1.0,1.0,zaragoza,la coruna,Home,Draw,Home
196,2011-01-23,20,11.9,35.21,0.17,0.17,real madrid,mallorca,Home,Home,Home
197,2011-01-23,20,10.9,34.21,-1.0,-1.0,getafe,espanol,Away,Draw,Home
198,2011-01-23,20,9.9,35.41,-1.0,1.2,almeria,osasuna,Home,Draw,Home
199,2011-01-23,20,10.4,35.91,0.5,0.5,villarreal,sociedad,Home,Home,Home
200,2011-01-24,20,11.13,36.64,0.73,0.73,ath bilbao,hercules,Home,Home,Home
201,2011-01-29,21,10.13,37.64,-1.0,1.0,sociedad,almeria,Home,Away,Home
202,2011-01-29,21,9.13,36.64,-1.0,-1.0,mallorca,sp gijon,Away,Home,Home
203,2011-01-29,21,12.46,35.64,3.33,-1.0,malaga,zaragoza,Away,Away,Home
204,2011-01-29,21,11.46,34.64,-1.0,-1.0,la coruna,sevilla,Draw,Away,Away
205,2011-01-29,21,11.63,34.81,0.17,0.17,hercules,barcelona,Away,Away,Away
206,2011-01-29,21,10.63,33.81,-1.0,-1.0,levante,getafe,Home,Away,Away
207,2011-01-30,21,9.63,32.81,-1.0,-1.0,ath madrid,ath bilbao,Away,Home,Home
208,2011-01-30,21,11.43,31.81,1.8,-1.0,espanol,villarreal,Away,Away,Home
209,2011-01-30,21,10.43,30.81,-1.0,-1.0,osasuna,real madrid,Home,Away,Away
210,2011-01-31,21,9.43,29.81,-1.0,-1.0,santander,valencia,Draw,Away,Away
211,2011-02-05,22,10.1,30.48,0.67,0.67,ath bilbao,sp gijon,Home,Home,Home
212,2011-02-05,22,9.1,31.98,-1.0,1.5,almeria,espanol,Home,Draw,Home
213,2011-02-05,22,8.1,30.98,-1.0,-1.0,osasuna,mallorca,Draw,Home,Home
214,2011-02-05,22,8.24,31.12,0.14,0.14,barcelona,ath madrid,Home,Home,Home
215,2011-02-05,22,7.24,31.95,-1.0,0.83,getafe,la coruna,Home,Draw,Home
216,2011-02-05,22,6.24,30.95,-1.0,-1.0,villarreal,levante,Away,Home,Home
217,2011-02-05,22,5.24,29.95,-1.0,-1.0,zaragoza,santander,Draw,Home,Home
218,2011-02-06,22,5.41,30.12,0.17,0.17,real madrid,sociedad,Home,Home,Home
219,2011-02-06,22,4.41,29.12,-1.0,-1.0,sevilla,malaga,Draw,Home,Home
220,2011-02-06,22,4.85,29.56,0.44,0.44,valencia,hercules,Home,Home,Home
221,2011-02-12,23,7.25,28.56,2.4,-1.0,ath madrid,valencia,Away,Away,Home
222,2011-02-12,23,6.25,27.56,-1.0,-1.0,santander,sevilla,Home,Away,Away
223,2011-02-12,23,5.25,26.56,-1.0,-1.0,sp gijon,barcelona,Draw,Away,Away
224,2011-02-13,23,4.25,25.56,-1.0,-1.0,la coruna,villarreal,Home,Away,Away
225,2011-02-13,23,3.25,26.66,-1.0,1.1,sociedad,osasuna,Home,Away,Home
226,2011-02-13,23,2.25,27.96,-1.0,1.3,levante,almeria,Home,Away,Home
227,2011-02-13,23,2.69,28.4,0.44,0.44,espanol,real madrid,Away,Away,Away
228,2011-02-13,23,1.69,29.4,-1.0,1.0,hercules,zaragoza,Home,Away,Home
229,2011-02-13,23,0.69,28.4,-1.0,-1.0,malaga,getafe,Draw,Away,Home
230,2011-02-14,23,1.79,29.5,1.1,1.1,mallorca,ath bilbao,Home,Home,Home
231,2011-02-19,24,0.79,28.5,-1.0,-1.0,valencia,sp gijon,Draw,Home,Home
232,2011-02-19,24,0.93,28.64,0.14,0.14,real madrid,levante,Home,Home,Home
233,2011-02-19,24,2.33,30.04,1.4,1.4,zaragoza,ath madrid,Away,Away,Away
234,2011-02-20,24,1.33,29.04,-1.0,-1.0,villarreal,malaga,Draw,Home,Home
235,2011-02-20,24,0.33,30.24,-1.0,1.2,osasuna,espanol,Home,Draw,Home
236,2011-02-20,24,0.9,30.81,0.57,0.57,sevilla,hercules,Home,Home,Home
237,2011-02-20,24,1.03,30.94,0.13,0.13,barcelona,ath bilbao,Home,Home,Home
238,2011-02-20,24,3.33,29.94,2.3,-1.0,almeria,la coruna,Draw,Draw,Home
239,2011-02-20,24,2.33,28.94,-1.0,-1.0,getafe,santander,Away,Home,Home
240,2011-02-21,24,1.33,29.99,-1.0,1.05,sociedad,mallorca,Home,Away,Home
241,2011-02-26,25,0.33,28.99,-1.0,-1.0,la coruna,real madrid,Draw,Away,Away
242,2011-02-26,25,1.28,29.94,0.95,0.95,espanol,sociedad,Home,Home,Home
243,2011-02-26,25,0.28,28.94,-1.0,-1.0,sp gijon,zaragoza,Draw,Home,Home
244,2011-02-26,25,0.61,29.27,0.33,0.33,mallorca,barcelona,Away,Away,Away
245,2011-02-26,25,-0.39,28.27,-1.0,-1.0,ath madrid,sevilla,Draw,Home,Home
246,2011-02-27,25,-1.39,29.67,-1.0,1.4,levante,osasuna,Home,Away,Home
247,2011-02-27,25,0.86,28.67,2.25,-1.0,santander,villarreal,Draw,Draw,Away
248,2011-02-27,25,2.96,27.67,2.1,-1.0,ath bilbao,valencia,Away,Away,Home
249,2011-02-27,25,1.96,26.67,-1.0,-1.0,hercules,getafe,Draw,Away,Home
250,2011-02-28,25,0.96,27.52,-1.0,0.85,malaga,almeria,Home,Away,Home
251,2011-03-01,26,3.46,26.52,2.5,-1.0,espanol,mallorca,Away,Away,Home
252,2011-03-01,26,4.03,27.09,0.57,0.57,sevilla,sp gijon,Home,Home,Home
253,2011-03-02,26,6.43,26.09,2.4,-1.0,sociedad,levante,Draw,Draw,Home
254,2011-03-02,26,8.73,25.09,2.3,-1.0,osasuna,la coruna,Draw,Draw,Home
255,2011-03-02,26,10.98,24.09,2.25,-1.0,getafe,ath madrid,Draw,Draw,Away
256,2011-03-02,26,11.55,24.66,0.57,0.57,valencia,barcelona,Away,Away,Away
257,2011-03-02,26,10.55,26.26,-1.0,1.6,zaragoza,ath bilbao,Home,Away,Home
258,2011-03-02,26,11.05,26.76,0.5,0.5,villarreal,hercules,Home,Home,Home
259,2011-03-03,26,11.19,26.9,0.14,0.14,real madrid,malaga,Home,Home,Home
260,2011-03-03,26,13.44,25.9,2.25,-1.0,almeria,santander,Draw,Draw,Home
261,2011-03-05,27,12.44,27.5,-1.0,1.6,mallorca,valencia,Away,Draw,Away
262,2011-03-05,27,11.44,28.6,-1.0,1.1,ath madrid,villarreal,Home,Away,Home
263,2011-03-05,27,11.54,28.7,0.1,0.1,barcelona,zaragoza,Home,Home,Home
264,2011-03-06,27,10.54,30.1,-1.0,1.4,ath bilbao,sevilla,Home,Draw,Home
265,2011-03-06,27,13.29,29.1,2.75,-1.0,hercules,almeria,Away,Away,Home
266,2011-03-06,27,12.29,30.48,-1.0,1.38,levante,espanol,Home,Away,Home
267,2011-03-06,27,15.04,29.48,2.75,-1.0,malaga,osasuna,Away,Away,Home
268,2011-03-06,27,15.4,29.84,0.36,0.36,santander,real madrid,Away,Away,Away
269,2011-03-06,27,14.4,31.14,-1.0,1.3,sp gijon,getafe,Home,Away,Home
270,2011-03-07,27,15.6,32.34,1.2,1.2,la coruna,sociedad,Home,Home,Home
271,2011-03-12,28,18.0,31.34,2.4,-1.0,almeria,ath madrid,Draw,Draw,Away
272,2011-03-12,28,18.14,31.48,0.14,0.14,real madrid,hercules,Home,Home,Home
273,2011-03-12,28,17.14,30.48,-1.0,-1.0,zaragoza,valencia,Home,Away,Away
274,2011-03-13,28,16.14,29.48,-1.0,-1.0,villarreal,sp gijon,Draw,Home,Home
275,2011-03-13,28,15.14,28.48,-1.0,-1.0,sociedad,malaga,Away,Draw,Home
276,2011-03-13,28,14.14,27.48,-1.0,-1.0,sevilla,barcelona,Draw,Away,Away
277,2011-03-13,28,15.14,28.48,1.0,1.0,espanol,la coruna,Home,Home,Home
278,2011-03-13,28,14.14,27.48,-1.0,-1.0,levante,mallorca,Draw,Away,Home
279,2011-03-13,28,13.14,28.48,-1.0,1.0,osasuna,santander,Home,Draw,Home
280,2011-03-14,28,15.39,27.48,2.25,-1.0,getafe,ath bilbao,Draw,Draw,Home
281,2011-03-19,29,15.52,27.61,0.13,0.13,barcelona,getafe,Home,Home,Home
282,2011-03-19,29,16.14,28.23,0.62,0.62,ath madrid,real madrid,Away,Away,Away
283,2011-03-19,29,15.14,29.18,-1.0,0.95,mallorca,zaragoza,Home,Draw,Home
284,2011-03-20,29,14.14,30.09,-1.0,0.91,sp gijon,almeria,Home,Away,Home
285,2011-03-20,29,13.14,29.09,-1.0,-1.0,la coruna,levante,Away,Draw,Home
286,2011-03-20,29,12.14,28.09,-1.0,-1.0,valencia,sevilla,Away,Draw,Home
287,2011-03-20,29,13.14,29.09,1.0,1.0,malaga,espanol,Home,Home,Home
288,2011-03-20,29,15.54,28.09,2.4,-1.0,hercules,osasuna,Away,Away,Home
289,2011-03-20,29,16.54,29.09,1.0,1.0,santander,sociedad,Home,Home,Home
290,2011-03-20,29,15.54,28.09,-1.0,-1.0,ath bilbao,villarreal,Away,Draw,Home
291,2011-04-02,30,14.54,29.59,-1.0,1.5,getafe,valencia,Away,Draw,Away
292,2011-04-02,30,13.54,28.59,-1.0,-1.0,real madrid,sp gijon,Away,Home,Home
293,2011-04-02,30,14.16,29.21,0.62,0.62,villarreal,barcelona,Away,Away,Away
294,2011-04-03,30,13.16,28.21,-1.0,-1.0,espanol,santander,Away,Draw,Home
