match_num,date,jornada,model_cum,bet365_cum,model_ret,bet365_ret,home,away,true_txt,model_txt,bet365_txt
1,2009-08-29,1,0.25,0.25,0.25,0.25,real madrid,la coruna,Home,Home,Home
2,2009-08-29,1,-0.75,1.16,-1.0,0.91,zaragoza,tenerife,Home,Away,Home
3,2009-08-30,1,1.45,0.16,2.2,-1.0,osasuna,villarreal,Draw,Draw,Away
4,2009-08-30,1,0.45,1.07,-1.0,0.91,mallorca,xerez,Home,Away,Home
5,2009-08-30,1,2.75,0.07,2.3,-1.0,almeria,valladolid,Draw,Draw,Home
6,2009-08-30,1,5.15,-0.93,2.4,-1.0,santander,getafe,Away,Away,Home
7,2009-08-30,1,6.4,0.32,1.25,1.25,valencia,sevilla,Home,Home,Home
8,2009-08-30,1,5.4,-0.68,-1.0,-1.0,malaga,ath madrid,Home,Away,Away
9,2009-08-30,1,4.4,0.42,-1.0,1.1,ath bilbao,espanol,Home,Away,Home
10,2009-08-31,1,4.57,0.59,0.17,0.17,barcelona,sp gijon,Home,Home,Home
11,2009-09-12,2,5.14,1.16,0.57,0.57,sevilla,zaragoza,Home,Home,Home
12,2009-09-12,2,5.64,1.66,0.5,0.5,getafe,barcelona,Away,Away,Away
13,2009-09-12,2,4.64,0.66,-1.0,-1.0,ath madrid,santander,Draw,Home,Home
14,2009-09-12,2,5.21,1.23,0.57,0.57,espanol,real madrid,Away,Away,Away
15,2009-09-13,2,6.04,2.06,0.83,0.83,la coruna,malaga,Home,Home,Home
16,2009-09-13,2,5.04,3.44,-1.0,1.38,sp gijon,almeria,Home,Draw,Home
17,2009-09-13,2,4.04,4.82,-1.0,1.38,tenerife,osasuna,Home,Draw,Home
18,2009-09-13,2,3.04,5.92,-1.0,1.1,valladolid,valencia,Away,Draw,Away
19,2009-09-13,2,2.04,4.92,-1.0,-1.0,villarreal,mallorca,Draw,Home,Home
20,2009-09-13,2,1.04,6.55,-1.0,1.63,xerez,ath bilbao,Away,Draw,Away
21,2009-09-19,3,2.29,7.8,1.25,1.25,osasuna,sevilla,Away,Away,Away
22,2009-09-19,3,1.29,6.8,-1.0,-1.0,malaga,santander,Away,Home,Home
23,2009-09-19,3,2.29,7.8,1.0,1.0,mallorca,tenerife,Home,Home,Home
24,2009-09-19,3,2.62,8.13,0.33,0.33,barcelona,ath madrid,Home,Home,Home
25,2009-09-19,3,1.62,7.13,-1.0,-1.0,la coruna,espanol,Away,Home,Home
