Date,Season,HomeTeam_norm,AwayTeam_norm,B365H,B365D,B365A,true_result,predicted_result,Pred,predicted_prob,predicted_odds,edge,value_pick,value_ev,value_prob,value_odds,use_value,bet_return,net_profit,value_bet_return,value_net_profit,Correct,value_correct,edge_bin,value_bin
2018-08-24,2018,getafe,eibar,1.95,3.2,4.33,2,2,H,0.46056609211822924,1.95,-0.10189612036945295,D,0.035827171034655825,0.3236959909483299,3.2,True,1.95,0.95,0.0,-1.0,✓,✗,<0%,2–5%
2018-08-24,2018,leganes,sociedad,3.5,3.3,2.1,1,0,A,0.4280533351785612,2.1,-0.1010879961250214,D,-0.024586468494909308,0.29557985803184567,3.3,True,0.0,-1.0,3.3,2.3,✗,✓,<0%,<0%
2018-08-25,2018,alaves,betis,2.8,3.25,2.6,1,0,A,0.42901210700664166,2.6,0.11543147821726829,A,0.11543147821726829,0.42901210700664166,2.6,True,0.0,-1.0,0.0,-1.0,✗,✗,≥5%,≥5%
2018-08-25,2018,ath madrid,vallecano,1.16,7.0,21.0,2,2,H,0.8261958971755232,1.16,-0.041612759276393185,A,0.1543722126914675,0.054970105366260354,21.0,True,1.16,0.15999999999999992,0.0,-1.0,✓,✗,<0%,≥5%
2018-08-25,2018,valladolid,barcelona,17.0,7.5,1.16,0,0,A,0.8721140414147784,1.16,0.011652288041142933,A,0.011652288041142933,0.8721140414147784,1.16,True,1.16,0.15999999999999992,1.16,0.15999999999999992,✓,✓,0–2%,0–2%
2018-08-26,2018,espanol,valencia,3.25,3.2,2.37,2,0,A,0.5176870075477068,2.37,0.22691820788806516,A,0.22691820788806516,0.5176870075477068,2.37,True,0.0,-1.0,0.0,-1.0,✗,✗,≥5%,≥5%
2018-08-26,2018,girona,real madrid,8.0,5.5,1.36,0,0,A,0.7890119880167907,1.36,0.07305630370283556,A,0.07305630370283556,0.7890119880167907,1.36,True,1.36,0.3600000000000001,1.36,0.3600000000000001,✓,✓,≥5%,≥5%
2018-08-26,2018,sevilla,villarreal,1.72,4.2,4.33,1,2,H,0.5387059664124838,1.72,-0.07342573777052785,D,-0.009646456665902026,0.23579846269859475,4.2,True,0.0,-1.0,4.2,3.2,✗,✓,<0%,<0%
2018-08-27,2018,ath bilbao,huesca,1.61,3.6,6.5,1,2,H,0.48705167571706426,1.61,-0.21584680209552654,A,0.9262564449065307,0.2963471453702355,6.5,True,0.0,-1.0,0.0,-1.0,✗,✗,<0%,≥5%
2018-08-27,2018,levante,celta,2.4,3.25,3.0,0,2,H,0.4866940924208111,2.4,0.16806582180994645,H,0.16806582180994645,0.4866940924208111,2.4,True,0.0,-1.0,0.0,-1.0,✗,✗,≥5%,≥5%
2018-08-31,2018,eibar,sociedad,2.75,3.25,2.62,2,2,H,0.3477682245620821,2.75,-0.043637382454274176,D,0.07525561472598374,0.33084788145414884,3.25,True,2.75,1.75,0.0,-1.0,✓,✗,<0%,≥5%
2018-08-31,2018,getafe,valladolid,1.9,3.2,4.75,1,2,H,0.4381174400951368,1.9,-0.16757686381924009,A,0.3008482394392682,0.2738627872503723,4.75,True,0.0,-1.0,0.0,-1.0,✗,✗,<0%,≥5%
2018-08-31,2018,villarreal,girona,1.57,4.0,6.0,0,2,H,0.6987596684432742,1.57,0.09705267945594054,H,0.09705267945594054,0.6987596684432742,1.57,True,0.0,-1.0,0.0,-1.0,✗,✗,≥5%,≥5%
2018-09-01,2018,celta,ath madrid,5.5,3.4,1.75,2,0,A,0.7418467582176774,1.75,0.2982318268809354,A,0.2982318268809354,0.7418467582176774,1.75,True,0.0,-1.0,0.0,-1.0,✗,✗,≥5%,≥5%
2018-09-01,2018,real madrid,leganes,1.12,9.0,21.0,2,2,H,0.820706406307508,1.12,-0.08080882493559094,D,0.14008615736852392,0.12667623970761377,9.0,True,1.12,0.1200000000000001,0.0,-1.0,✓,✗,<0%,≥5%
2018-09-02,2018,alaves,espanol,2.9,3.1,2.54,2,0,A,0.47825669456115977,2.54,0.2147720041853458,A,0.2147720041853458,0.47825669456115977,2.54,True,0.0,-1.0,0.0,-1.0,✗,✗,≥5%,≥5%
2018-09-02,2018,barcelona,huesca,1.08,11.0,29.0,2,2,H,0.9139581749053453,1.08,-0.012925171102227018,H,-0.012925171102227018,0.9139581749053453,1.08,True,1.08,0.08000000000000007,1.08,0.08000000000000007,✓,✓,<0%,<0%
2018-09-02,2018,betis,sevilla,2.8,3.5,2.45,2,2,H,0.4170974513571202,2.8,0.1678728637999365,H,0.1678728637999365,0.4170974513571202,2.8,True,2.8,1.7999999999999998,2.8,1.7999999999999998,✓,✓,≥5%,≥5%
2018-09-02,2018,levante,valencia,3.75,3.4,2.0,1,0,A,0.6126145955771402,2.0,0.2252291911542803,A,0.2252291911542803,0.6126145955771402,2.0,True,0.0,-1.0,0.0,-1.0,✗,✗,≥5%,≥5%
2018-09-14,2018,huesca,vallecano,2.14,3.5,3.4,0,2,H,0.38923287170480303,2.14,-0.16704165455172149,A,0.15366126314044037,0.3393121362177766,3.4,True,0.0,-1.0,3.4,2.4,✗,✓,<0%,≥5%
2018-09-15,2018,ath bilbao,real madrid,6.0,4.33,1.53,1,0,A,0.6706747788893567,1.53,0.026132411700715785,A,0.026132411700715785,0.6706747788893567,1.53,True,0.0,-1.0,0.0,-1.0,✗,✗,2–5%,2–5%
2018-09-15,2018,ath madrid,eibar,1.36,4.33,12.0,1,2,H,0.6528447810251095,1.36,-0.11213109780585107,A,0.14805625093592312,0.09567135424466025,12.0,True,0.0,-1.0,0.0,-1.0,✗,✗,<0%,≥5%
2018-09-15,2018,sociedad,barcelona,7.0,5.25,1.4,0,0,A,0.6825817125060774,1.4,-0.044385602491491816,D,0.17378868416343285,0.22357879698351102,5.25,True,1.4,0.3999999999999999,0.0,-1.0,✓,✗,<0%,≥5%
2018-09-15,2018,valencia,betis,1.75,3.75,4.75,1,2,H,0.5332766982371839,1.75,-0.06676577808492812,D,0.1289046563849443,0.30104124170265184,3.75,True,0.0,-1.0,3.75,2.75,✗,✓,<0%,≥5%
2018-09-16,2018,espanol,levante,1.72,3.6,5.25,2,2,H,0.5166401972233557,1.72,-0.11137886077582815,A,0.11955320666981017,0.21324822984186861,5.25,True,1.72,0.72,0.0,-1.0,✓,✗,<0%,≥5%
2018-09-16,2018,leganes,villarreal,3.0,3.1,2.54,0,0,A,0.4590004856960131,2.54,0.1658612336678733,A,0.1658612336678733,0.4590004856960131,2.54,True,2.54,1.54,2.54,1.54,✓,✓,≥5%,≥5%
2018-09-16,2018,sevilla,getafe,1.55,4.0,7.0,0,2,H,0.6636252833943866,1.55,0.02861918926129925,H,0.02861918926129925,0.6636252833943866,1.55,True,0.0,-1.0,0.0,-1.0,✗,✗,2–5%,2–5%
2018-09-16,2018,valladolid,alaves,2.2,3.1,3.6,0,1,D,0.43113950654484334,3.1,0.33653247028901445,D,0.33653247028901445,0.43113950654484334,3.1,True,0.0,-1.0,0.0,-1.0,✗,✗,≥5%,≥5%
2018-09-17,2018,girona,celta,2.4,3.3,3.0,2,2,H,0.4160941832141127,2.4,-0.0013739602861295719,A,0.024359653783491142,0.3414532179278304,3.0,True,2.4,1.4,0.0,-1.0,✓,✗,<0%,2–5%
2018-09-21,2018,huesca,sociedad,3.6,3.4,2.1,0,0,A,0.5182969487366821,2.1,0.08842359234703245,A,0.08842359234703245,0.5182969487366821,2.1,True,2.1,1.1,2.1,1.1,✓,✓,≥5%,≥5%
2018-09-22,2018,celta,valladolid,1.75,3.5,5.25,1,2,H,0.5133873119358007,1.75,-0.1015722041123488,A,0.2806739798380995,0.24393790092154274,5.25,True,0.0,-1.0,0.0,-1.0,✗,✗,<0%,≥5%
2018-09-22,2018,eibar,leganes,2.04,3.2,4.0,2,0,A,0.36497061952233834,4.0,0.45988247808935334,A,0.45988247808935334,0.36497061952233834,4.0,True,0.0,-1.0,0.0,-1.0,✗,✗,≥5%,≥5%
2018-09-22,2018,getafe,ath madrid,5.0,3.3,1.8,0,0,A,0.6538495255769238,1.8,0.17692914603846277,A,0.17692914603846277,0.6538495255769238,1.8,True,1.8,0.8,1.8,0.8,✓,✓,≥5%,≥5%
2018-09-22,2018,real madrid,espanol,1.18,7.0,15.0,2,2,H,0.7660158499724408,1.18,-0.0961012970325199,D,0.24056450811204955,0.17722350115886423,7.0,True,1.18,0.17999999999999994,0.0,-1.0,✓,✗,<0%,≥5%
2018-09-22,2018,vallecano,alaves,2.04,3.4,3.6,0,2,H,0.42891458625010265,2.04,-0.12501424404979056,D,0.18445320645856889,0.3483685901348732,3.4,True,0.0,-1.0,0.0,-1.0,✗,✗,<0%,≥5%
2018-09-23,2018,barcelona,girona,1.08,11.0,21.0,1,2,H,0.8975068251871321,1.08,-0.030692628797897248,H,-0.030692628797897248,0.8975068251871321,1.08,True,0.0,-1.0,0.0,-1.0,✗,✗,<0%,<0%
2018-09-23,2018,betis,ath bilbao,2.14,3.3,3.6,1,2,H,0.36510015600267276,2.14,-0.2186856661542802,A,0.16608832779201976,0.32391342438667214,3.6,True,0.0,-1.0,0.0,-1.0,✗,✗,<0%,≥5%
2018-09-23,2018,levante,sevilla,3.5,3.6,2.04,0,0,A,0.5355935344843766,2.04,0.09261081034812846,A,0.09261081034812846,0.5355935344843766,2.04,True,2.04,1.04,2.04,1.04,✓,✓,≥5%,≥5%
2018-09-23,2018,villarreal,valencia,2.25,3.25,3.3,1,2,H,0.41574427205204345,2.25,-0.06457538788290229,A,0.3495623211722081,0.4089582791430934,3.3,True,0.0,-1.0,0.0,-1.0,✗,✗,<0%,≥5%
2018-09-25,2018,ath madrid,huesca,1.22,6.0,15.0,2,2,H,0.7506053222514845,1.22,-0.084261506853189,D,0.1810623753893379,0.19684372923155632,6.0,True,1.22,0.21999999999999997,0.0,-1.0,✓,✗,<0%,≥5%
2018-09-25,2018,espanol,eibar,1.9,3.3,4.5,2,2,H,0.4289856873520416,1.9,-0.1849271940311209,A,0.1647180768144212,0.2588262392920936,4.5,True,1.9,0.8999999999999999,0.0,-1.0,✓,✗,<0%,≥5%
2018-09-25,2018,sociedad,vallecano,1.61,4.0,5.5,1,2,H,0.5972465354393223,1.61,-0.03843307794269113,D,0.008282836033060681,0.25207070900826517,4.0,True,0.0,-1.0,4.0,3.0,✗,✓,<0%,0–2%
2018-09-26,2018,ath bilbao,villarreal,2.25,3.3,3.3,0,2,H,0.36539568995011784,2.25,-0.17785969761223486,A,0.08783061173062046,0.32964563991836987,3.3,True,0.0,-1.0,3.3,2.3,✗,✓,<0%,≥5%
2018-09-26,2018,leganes,barcelona,12.0,6.0,1.25,2,0,A,0.8038822294923298,1.25,0.00485278686541224,A,0.00485278686541224,0.8038822294923298,1.25,True,0.0,-1.0,0.0,-1.0,✗,✗,0–2%,0–2%
2018-09-26,2018,sevilla,real madrid,4.33,4.2,1.72,2,0,A,0.6084899061473548,1.72,0.04660263857345015,A,0.04660263857345015,0.6084899061473548,1.72,True,0.0,-1.0,0.0,-1.0,✗,✗,2–5%,2–5%
2018-09-26,2018,valencia,celta,1.66,4.0,4.75,1,2,H,0.5732515954593799,1.66,-0.048402351537429444,D,0.20417866534147588,0.30104466633536897,4.0,True,0.0,-1.0,4.0,3.0,✗,✓,<0%,≥5%
2018-09-27,2018,alaves,getafe,2.8,3.0,2.75,1,0,A,0.43624315658108515,2.75,0.19966868059798415,A,0.19966868059798415,0.43624315658108515,2.75,True,0.0,-1.0,0.0,-1.0,✗,✗,≥5%,≥5%
2018-09-27,2018,girona,betis,2.5,3.3,2.87,0,2,H,0.383841853089433,2.5,-0.04039536727641746,A,0.02299487626561869,0.3564442077580553,2.87,True,0.0,-1.0,2.87,1.87,✗,✓,<0%,2–5%
2018-09-27,2018,valladolid,levante,2.04,3.5,3.6,2,2,H,0.4015110438926704,2.04,-0.18091747045895235,D,0.1865101441375585,0.33900289832501673,3.5,True,2.04,1.04,0.0,-1.0,✓,✗,<0%,≥5%
2018-09-28,2018,vallecano,espanol,2.8,3.3,2.6,1,1,D,0.36480495706307353,3.3,0.20385635830814253,D,0.20385635830814253,0.36480495706307353,3.3,True,3.3,2.3,3.3,2.3,✓,✓,≥5%,≥5%
2018-09-29,2018,barcelona,ath bilbao,1.16,7.5,17.0,1,2,H,0.7698479361272709,1.16,-0.10697639409236581,D,0.328694723446604,0.1771592964595472,7.5,True,0.0,-1.0,7.5,6.5,✗,✓,<0%,≥5%
2018-09-29,2018,eibar,sevilla,3.3,3.4,2.2,0,0,A,0.5118258460198908,2.2,0.12601686124375977,A,0.12601686124375977,0.5118258460198908,2.2,True,2.2,1.2000000000000002,2.2,1.2000000000000002,✓,✓,≥5%,≥5%
2018-09-29,2018,real madrid,ath madrid,2.0,3.5,3.75,1,1,D,0.39292626373018585,3.5,0.3752419230556505,D,0.3752419230556505,0.39292626373018585,3.5,True,3.5,2.5,3.5,2.5,✓,✓,≥5%,≥5%
2018-09-29,2018,sociedad,valencia,2.2,3.4,3.2,0,2,H,0.36917481907294925,2.2,-0.18781539803951164,D,0.16269425952102012,0.34196889985912354,3.4,True,0.0,-1.0,0.0,-1.0,✗,✗,<0%,≥5%
2018-09-30,2018,betis,leganes,1.64,3.8,5.5,2,2,H,0.5061995989074685,1.64,-0.16983265779175172,A,0.33072195605252586,0.2419494465550047,5.5,True,1.64,0.6399999999999999,0.0,-1.0,✓,✗,<0%,≥5%
2018-09-30,2018,huesca,girona,2.5,3.3,2.9,1,2,H,0.41304010515418205,2.5,0.032600262885455145,H,0.032600262885455145,0.41304010515418205,2.5,True,0.0,-1.0,0.0,-1.0,✗,✗,2–5%,2–5%
2018-09-30,2018,levante,alaves,2.14,3.5,3.3,2,2,H,0.5055133297885955,2.14,0.08179852574759461,H,0.08179852574759461,0.5055133297885955,2.14,True,2.14,1.1400000000000001,2.14,1.1400000000000001,✓,✓,≥5%,≥5%
2018-09-30,2018,villarreal,valladolid,1.53,4.0,6.5,0,2,H,0.7145785298750026,1.53,0.09330515070875389,H,0.09330515070875389,0.7145785298750026,1.53,True,0.0,-1.0,0.0,-1.0,✗,✗,≥5%,≥5%
2018-10-01,2018,celta,getafe,2.0,3.5,3.8,1,2,H,0.47595387588108634,2.0,-0.04809224823782732,A,0.042653340812760066,0.2743824581086211,3.8,True,0.0,-1.0,0.0,-1.0,✗,✗,<0%,2–5%
2018-10-05,2018,ath bilbao,sociedad,2.04,3.4,3.8,0,2,H,0.42257323832469407,2.04,-0.1379505938176241,D,0.18544481323906403,0.34866023918796,3.4,True,0.0,-1.0,0.0,-1.0,✗,✗,<0%,≥5%
2018-10-06,2018,alaves,real madrid,9.0,4.75,1.36,2,0,A,0.7688469676742846,1.36,0.04563187603702712,A,0.04563187603702712,0.7688469676742846,1.36,True,0.0,-1.0,0.0,-1.0,✗,✗,2–5%,2–5%
2018-10-06,2018,getafe,levante,1.72,3.6,5.25,0,2,H,0.5266646168094458,1.72,-0.09413685908775327,A,0.27761078350920987,0.2433544349541352,5.25,True,0.0,-1.0,5.25,4.25,✗,✓,<0%,≥5%
2018-10-06,2018,girona,eibar,2.1,3.2,3.8,0,2,H,0.431747302116683,2.1,-0.09333066555496572,A,0.08195586210983219,0.2847252268710085,3.8,True,0.0,-1.0,3.8,2.8,✗,✓,<0%,≥5%
2018-10-06,2018,leganes,vallecano,2.0,3.3,4.0,2,2,H,0.425244265965745,2.0,-0.14951146806851,A,0.23632903269323924,0.3090822581733098,4.0,True,2.0,1.0,0.0,-1.0,✓,✗,<0%,≥5%
2018-10-07,2018,ath madrid,betis,1.44,4.0,9.0,2,2,H,0.6681148327423505,1.44,-0.03791464085101526,D,0.04380457111880176,0.26095114277970044,4.0,True,1.44,0.43999999999999995,0.0,-1.0,✓,✗,<0%,2–5%
2018-10-07,2018,espanol,villarreal,2.25,3.2,3.4,2,2,H,0.36689640816849023,2.25,-0.17448308162089698,A,0.20656569706224603,0.35487226384183707,3.4,True,2.25,1.25,0.0,-1.0,✓,✗,<0%,≥5%
2018-10-07,2018,sevilla,celta,1.53,4.33,6.0,2,2,H,0.7372860012380119,1.53,0.1280475818941582,H,0.1280475818941582,0.7372860012380119,1.53,True,1.53,0.53,1.53,0.53,✓,✓,≥5%,≥5%
2018-10-07,2018,valencia,barcelona,4.75,4.2,1.64,1,0,A,0.5824005429449413,1.64,-0.04486310957029638,D,0.05005750377360729,0.2500136913746684,4.2,True,0.0,-1.0,4.2,3.2,✗,✓,<0%,≥5%
2018-10-07,2018,valladolid,huesca,1.9,3.5,4.2,2,2,H,0.4552144260053728,1.9,-0.13509259058979173,D,0.15585292697958764,0.3302436934227393,3.5,True,1.9,0.8999999999999999,0.0,-1.0,✓,✗,<0%,≥5%
2018-10-19,2018,celta,alaves,1.66,4.0,5.0,0,2,H,0.5894523926283475,1.66,-0.02150902823694323,H,-0.02150902823694323,0.5894523926283475,1.66,True,0.0,-1.0,0.0,-1.0,✗,✗,<0%,<0%
2018-10-20,2018,barcelona,sevilla,1.33,6.0,7.5,2,2,H,0.7296957677875514,1.33,-0.029504628842556557,D,0.20775164688471537,0.20129194114745255,6.0,True,1.33,0.33000000000000007,0.0,-1.0,✓,✗,<0%,≥5%
2018-10-20,2018,real madrid,levante,1.14,8.5,19.0,0,2,H,0.8492734950447441,1.14,-0.03182821564899174,H,-0.03182821564899174,0.8492734950447441,1.14,True,0.0,-1.0,0.0,-1.0,✗,✗,<0%,<0%
2018-10-20,2018,valencia,leganes,1.5,4.0,7.5,1,2,H,0.6263336466821467,1.5,-0.060499529976779876,A,-0.008679164604808776,0.1321761113860255,7.5,True,0.0,-1.0,0.0,-1.0,✗,✗,<0%,<0%
2018-10-20,2018,villarreal,ath madrid,3.8,3.1,2.14,1,0,A,0.5795149017547764,2.14,0.24016188975522157,A,0.24016188975522157,0.5795149017547764,2.14,True,0.0,-1.0,0.0,-1.0,✗,✗,≥5%,≥5%
2018-10-21,2018,betis,valladolid,1.61,3.8,6.0,0,2,H,0.7127221916393185,1.61,0.14748272853930278,H,0.14748272853930278,0.7127221916393185,1.61,True,0.0,-1.0,0.0,-1.0,✗,✗,≥5%,≥5%
2018-10-21,2018,eibar,ath bilbao,2.7,3.2,2.75,1,0,A,0.4663467855559301,2.75,0.2824536602788079,A,0.2824536602788079,0.4663467855559301,2.75,True,0.0,-1.0,0.0,-1.0,✗,✗,≥5%,≥5%
2018-10-21,2018,huesca,espanol,3.5,3.3,2.14,0,0,A,0.46703242355645874,2.14,-0.0005506135891781838,A,-0.0005506135891781838,0.46703242355645874,2.14,True,2.14,1.1400000000000001,2.14,1.1400000000000001,✓,✓,<0%,<0%
2018-10-21,2018,vallecano,getafe,2.9,3.3,2.5,0,0,A,0.35644334223932606,2.5,-0.10889164440168486,D,0.009955544859371335,0.30604713480587015,3.3,True,2.5,1.5,0.0,-1.0,✓,✗,<0%,0–2%
2018-10-22,2018,sociedad,girona,1.72,3.75,5.0,1,2,H,0.5657786067963336,1.72,-0.026860796310306134,D,0.08103089241540506,0.28827490464410804,3.75,True,0.0,-1.0,3.75,2.75,✗,✓,<0%,≥5%
2018-10-24,2018,vallecano,ath bilbao,3.3,3.3,2.25,1,0,A,0.489163578351954,2.25,0.1006180512918966,D,0.1592237973615518,0.35127993859440965,3.3,True,0.0,-1.0,3.3,2.3,✗,✓,≥5%,≥5%
2018-10-26,2018,valladolid,espanol,3.4,3.1,2.25,1,0,A,0.4388490510228368,2.25,-0.012589635198617222,D,0.013428094975309168,0.32691228870171263,3.1,True,0.0,-1.0,3.1,2.1,✗,✓,<0%,0–2%
2018-10-27,2018,ath bilbao,valencia,2.5,3.3,2.87,1,2,H,0.3862123624829967,2.5,-0.03446909379250829,D,0.04545220199618649,0.316803697574602,3.3,True,0.0,-1.0,3.3,2.3,✗,✓,<0%,2–5%
2018-10-27,2018,ath madrid,sociedad,1.53,3.8,7.5,2,2,H,0.5966889976809262,1.53,-0.08706583354818287,D,0.15067467090007902,0.30280912392107345,3.8,True,1.53,0.53,0.0,-1.0,✓,✗,<0%,≥5%
2018-10-27,2018,celta,eibar,2.14,3.3,3.6,2,2,H,0.4863328172389005,2.14,0.04075222889124719,A,0.05005485487170458,0.291681904131029,3.6,True,2.14,1.1400000000000001,0.0,-1.0,✓,✗,2–5%,≥5%
2018-10-27,2018,girona,vallecano,1.85,3.5,4.5,2,2,H,0.517667903076047,1.85,-0.04231437930931292,A,0.0935049069522027,0.24300109043382284,4.5,True,1.85,0.8500000000000001,0.0,-1.0,✓,✗,<0%,≥5%
2018-10-27,2018,levante,leganes,2.1,3.25,3.75,2,2,H,0.45479816094169273,2.1,-0.04492386202244525,A,0.22283631492044798,0.3260896839787861,3.75,True,2.1,1.1,0.0,-1.0,✓,✗,<0%,≥5%
2018-10-28,2018,alaves,villarreal,3.0,3.2,2.5,2,0,A,0.45610725641083233,2.5,0.14026814102708074,A,0.14026814102708074,0.45610725641083233,2.5,True,0.0,-1.0,0.0,-1.0,✗,✗,≥5%,≥5%
2018-10-28,2018,barcelona,real madrid,1.95,3.8,3.6,2,1,D,0.3852372379777604,3.8,0.4639015043154895,D,0.4639015043154895,0.3852372379777604,3.8,True,0.0,-1.0,0.0,-1.0,✗,✗,≥5%,≥5%
2018-10-28,2018,getafe,betis,2.4,3.1,3.25,2,2,H,0.4455298874745189,2.4,0.06927172993884523,H,0.06927172993884523,0.4455298874745189,2.4,True,2.4,1.4,2.4,1.4,✓,✓,≥5%,≥5%
2018-10-28,2018,sevilla,huesca,1.22,6.5,13.0,2,2,H,0.8526541303900685,1.22,0.040238039075883636,H,0.040238039075883636,0.8526541303900685,1.22,True,1.22,0.21999999999999997,1.22,0.21999999999999997,✓,✓,2–5%,2–5%
2018-11-03,2018,leganes,ath madrid,5.75,3.4,1.72,1,0,A,0.6956837233470791,1.72,0.19657600415697596,A,0.19657600415697596,0.6956837233470791,1.72,True,0.0,-1.0,0.0,-1.0,✗,✗,≥5%,≥5%
2018-11-03,2018,real madrid,valladolid,1.16,8.0,15.0,2,2,H,0.8164032799141608,1.16,-0.05297219529957353,D,0.20155470911510176,0.15019433863938772,8.0,True,1.16,0.15999999999999992,0.0,-1.0,✓,✗,<0%,≥5%
2018-11-03,2018,valencia,girona,1.5,4.0,7.5,0,2,H,0.6999697989954226,1.5,0.04995469849313383,H,0.04995469849313383,0.6999697989954226,1.5,True,0.0,-1.0,0.0,-1.0,✗,✗,2–5%,2–5%
2018-11-03,2018,vallecano,barcelona,9.5,6.0,1.28,0,0,A,0.7331983043241062,1.28,-0.06150617046514406,D,0.14862075874836744,0.1914367931247279,6.0,True,1.28,0.28,0.0,-1.0,✓,✗,<0%,≥5%
2018-11-04,2018,betis,celta,1.8,3.8,4.5,1,2,H,0.5997947958929996,1.8,0.07963063260739922,H,0.07963063260739922,0.5997947958929996,1.8,True,0.0,-1.0,0.0,-1.0,✗,✗,≥5%,≥5%
2018-11-04,2018,eibar,alaves,2.04,3.3,3.9,2,2,H,0.4889553866563922,2.04,-0.002531011220959889,H,-0.002531011220959889,0.4889553866563922,2.04,True,2.04,1.04,2.04,1.04,✓,✓,<0%,<0%
2018-11-04,2018,huesca,getafe,3.6,3.3,2.1,1,0,A,0.4459208446805355,2.1,-0.06356622617087537,H,0.09162064194160457,0.30322795609489017,3.6,True,0.0,-1.0,0.0,-1.0,✗,✗,<0%,≥5%
2018-11-04,2018,sociedad,sevilla,2.75,3.5,2.45,1,2,H,0.4083706856074407,2.75,0.12301938542046198,H,0.12301938542046198,0.4083706856074407,2.75,True,0.0,-1.0,0.0,-1.0,✗,✗,≥5%,≥5%
2018-11-04,2018,villarreal,levante,1.55,4.0,6.0,1,2,H,0.820382481060714,1.55,0.2715928456441068,H,0.2715928456441068,0.820382481060714,1.55,True,0.0,-1.0,0.0,-1.0,✗,✗,≥5%,≥5%
2018-11-05,2018,espanol,ath bilbao,2.0,3.3,4.0,2,0,A,0.36222706233094776,4.0,0.44890824932379103,A,0.44890824932379103,0.36222706233094776,4.0,True,0.0,-1.0,0.0,-1.0,✗,✗,≥5%,≥5%
2018-11-09,2018,levante,sociedad,2.62,3.4,2.62,0,0,A,0.4008154439395351,2.62,0.05013646312158193,A,0.05013646312158193,0.4008154439395351,2.62,True,2.62,1.62,2.62,1.62,✓,✓,≥5%,≥5%
2018-11-10,2018,ath madrid,ath bilbao,1.44,4.0,9.0,2,2,H,0.525311904063757,1.44,-0.24355085814818989,D,0.34903370410803847,0.3372584260270096,4.0,True,1.44,0.43999999999999995,0.0,-1.0,✓,✗,<0%,≥5%
2018-11-10,2018,getafe,valencia,2.75,3.1,2.75,0,0,A,0.4953763549769505,2.75,0.3622849761866138,A,0.3622849761866138,0.4953763549769505,2.75,True,2.75,1.75,2.75,1.75,✓,✓,≥5%,≥5%
2018-11-10,2018,girona,leganes,2.04,3.2,3.75,1,2,H,0.47554718205355484,2.04,-0.029883748610748162,A,0.037843308264950304,0.2767582155373201,3.75,True,0.0,-1.0,0.0,-1.0,✗,✗,<0%,2–5%
