Date,Season,HomeTeam_norm,AwayTeam_norm,B365H,B365D,B365A,true_result,predicted_result,Pred,predicted_prob,predicted_odds,edge,value_pick,value_ev,value_prob,value_odds,use_value,bet_return,net_profit,value_bet_return,value_net_profit,Correct,value_correct,edge_bin,value_bin
2011-08-27,2011,granada,betis,2.3,3.4,3.0,0,2,H,0.586448978349114,2.3,0.34883265020296217,H,0.34883265020296217,0.586448978349114,2.3,True,0.0,-1.0,0.0,-1.0,✗,✗,≥5%,≥5%
2011-08-27,2011,sp gijon,sociedad,2.05,3.25,3.75,0,2,H,0.6046405955332016,2.05,0.23951322084306326,H,0.23951322084306326,0.6046405955332016,2.05,True,0.0,-1.0,0.0,-1.0,✗,✗,≥5%,≥5%
2011-08-27,2011,valencia,santander,1.4,4.33,8.0,2,2,H,0.794829278947106,1.4,0.11276099052594835,H,0.11276099052594835,0.794829278947106,1.4,True,1.4,0.3999999999999999,1.4,0.3999999999999999,✓,✓,≥5%,≥5%
2011-08-28,2011,ath bilbao,vallecano,1.57,3.75,6.0,1,2,H,0.7184066014284657,1.57,0.1278983642426912,H,0.1278983642426912,0.7184066014284657,1.57,True,0.0,-1.0,0.0,-1.0,✗,✗,≥5%,≥5%
2011-08-28,2011,ath madrid,osasuna,1.53,3.8,6.5,1,2,H,0.7041283713059475,1.53,0.0773164080980997,H,0.0773164080980997,0.7041283713059475,1.53,True,0.0,-1.0,0.0,-1.0,✗,✗,≥5%,≥5%
2011-08-28,2011,getafe,levante,1.8,3.5,4.5,1,2,H,0.49899641401479483,1.8,-0.10180645477336925,D,0.516868348365189,0.43339095667576827,3.5,True,0.0,-1.0,3.5,2.5,✗,✓,<0%,≥5%
2011-08-28,2011,mallorca,espanol,2.0,3.4,3.75,2,2,H,0.5318960421771086,2.0,0.06379208435421724,H,0.06379208435421724,0.5318960421771086,2.0,True,2.0,1.0,2.0,1.0,✓,✓,≥5%,≥5%
2011-08-28,2011,sevilla,malaga,2.1,3.4,3.4,2,2,H,0.630542030714315,2.1,0.32413826450006167,H,0.32413826450006167,0.630542030714315,2.1,True,2.1,1.1,2.1,1.1,✓,✓,≥5%,≥5%
2011-08-28,2011,zaragoza,real madrid,8.5,5.0,1.33,0,0,A,0.7772034581379055,1.33,0.033680599323414384,A,0.033680599323414384,0.7772034581379055,1.33,True,1.33,0.33000000000000007,1.33,0.33000000000000007,✓,✓,2–5%,2–5%
2011-08-29,2011,barcelona,villarreal,1.25,5.75,11.0,2,2,H,0.8478696891660172,1.25,0.059837111457521575,H,0.059837111457521575,0.8478696891660172,1.25,True,1.25,0.25,1.25,0.25,✓,✓,≥5%,≥5%
