Season,Date,jornada,HomeTeam_norm,AwayTeam_norm,B365H,B365D,B365A,true_result,predicted_result,Pred,predicted_prob,predicted_odds,edge,value_pick,value_ev,value_prob,value_odds,use_value,bet_return,net_profit,value_bet_return,value_net_profit,Correct,value_correct,edge_bin,value_bin
2013,2013-08-17,1,sociedad,getafe,1.73,3.6,4.75,2,2,H,0.6008985441967828,1.73,0.039554481460434276,D,0.08799849447813557,0.3022218040217043,3.6,True,1.73,0.73,0.0,-1.0,✓,✗,2–5%,≥5%
2013,2013-08-17,1,valencia,malaga,1.53,4.0,6.0,2,2,H,0.6982507509899646,1.53,0.06832364901464594,H,0.06832364901464594,0.6982507509899646,1.53,True,1.53,0.53,1.53,0.53,✓,✓,≥5%,≥5%
2013,2013-08-17,1,valladolid,ath bilbao,2.5,3.3,2.8,0,1,D,0.48687877440500776,3.3,0.6066999555365256,D,0.6066999555365256,0.48687877440500776,3.3,True,0.0,-1.0,0.0,-1.0,✗,✗,≥5%,≥5%
2013,2013-08-18,1,osasuna,granada,2.0,3.3,3.75,0,2,H,0.562151167578409,2.0,0.12430233515681799,H,0.12430233515681799,0.562151167578409,2.0,True,0.0,-1.0,0.0,-1.0,✗,✗,≥5%,≥5%
2013,2013-08-18,1,barcelona,levante,1.08,10.0,26.0,2,2,H,0.9280684192909149,1.08,0.002313892834188147,H,0.002313892834188147,0.9280684192909149,1.08,True,1.08,0.08000000000000007,1.08,0.08000000000000007,✓,✓,0–2%,0–2%
2013,2013-08-18,1,sevilla,ath madrid,2.8,3.3,2.5,0,2,H,0.4541723243204329,2.8,0.27168250809721206,H,0.27168250809721206,0.4541723243204329,2.8,True,0.0,-1.0,0.0,-1.0,✗,✗,≥5%,≥5%
2013,2013-08-18,1,real madrid,betis,1.17,7.0,17.0,2,2,H,0.9341281450260108,1.17,0.09292992968043268,H,0.09292992968043268,0.9341281450260108,1.17,True,1.17,0.16999999999999993,1.17,0.16999999999999993,✓,✓,≥5%,≥5%
2013,2013-08-19,1,almeria,villarreal,2.6,3.2,2.75,0,2,H,0.37352131559239987,2.6,-0.028844579459760267,D,0.17045282291651165,0.3657665071614099,3.2,True,0.0,-1.0,0.0,-1.0,✗,✗,<0%,≥5%
2013,2013-08-19,1,celta,espanol,2.2,3.2,3.4,1,2,H,0.39410366350822396,2.2,-0.13297194028190717,D,0.21208740929100012,0.3787773154034375,3.2,True,0.0,-1.0,3.2,2.2,✗,✓,<0%,≥5%
2013,2013-08-19,1,vallecano,elche,2.25,3.25,3.25,2,2,H,0.5264439727264086,2.25,0.18449893863441935,H,0.18449893863441935,0.5264439727264086,2.25,True,2.25,1.25,2.25,1.25,✓,✓,≥5%,≥5%
2013,2013-08-23,2,ath bilbao,osasuna,1.62,3.75,5.5,2,2,H,0.4453919052292841,1.62,-0.2784651135285596,A,0.7715374477632795,0.32209771777514173,5.5,True,1.62,0.6200000000000001,0.0,-1.0,✓,✗,<0%,≥5%
2013,2013-08-23,2,getafe,almeria,1.85,3.5,4.2,1,2,H,0.5386557842696702,1.85,-0.0034867991011100496,D,0.08689584492486202,0.310541669978532,3.5,True,0.0,-1.0,3.5,2.5,✗,✓,<0%,≥5%
