Date,Season,HomeTeam_norm,AwayTeam_norm,B365H,B365D,B365A,true_result,predicted_result,Pred,predicted_prob,predicted_odds,edge,value_pick,value_ev,value_prob,value_odds,use_value,bet_return,net_profit,value_bet_return,value_net_profit,Correct,value_correct,edge_bin,value_bin
2009-10-18,2009,mallorca,getafe,2.15,3.25,3.4,2,2,H,0.3432434954066132,2.15,-0.2620264848757816,A,0.11971317101700452,0.32932740324029547,3.4,True,2.15,1.15,0.0,-1.0,✓,✗,<0%,≥5%
2009-10-18,2009,xerez,villarreal,3.8,3.3,2.0,2,0,A,0.5764413272707546,2.0,0.15288265454150918,A,0.15288265454150918,0.5764413272707546,2.0,True,0.0,-1.0,0.0,-1.0,✗,✗,≥5%,≥5%
2009-10-18,2009,malaga,almeria,2.1,3.2,3.3,0,2,H,0.5387404372274269,2.1,0.1313549181775966,H,0.1313549181775966,0.5387404372274269,2.1,True,0.0,-1.0,0.0,-1.0,✗,✗,≥5%,≥5%
2009-10-18,2009,ath bilbao,sp gijon,1.83,3.5,4.33,0,2,H,0.4500928624448806,1.83,-0.1763300617258684,D,0.287673965569764,0.3679068473056469,3.5,True,0.0,-1.0,0.0,-1.0,✗,✗,<0%,≥5%
2009-10-18,2009,zaragoza,santander,2.0,3.4,3.75,1,1,D,0.4655312409841425,3.4,0.5828062193460846,D,0.5828062193460846,0.4655312409841425,3.4,True,3.4,2.4,3.4,2.4,✓,✓,≥5%,≥5%
2009-10-18,2009,osasuna,ath madrid,2.75,3.3,2.5,2,0,A,0.4430541161654726,2.5,0.10763529041368147,A,0.10763529041368147,0.4430541161654726,2.5,True,0.0,-1.0,0.0,-1.0,✗,✗,≥5%,≥5%
2009-10-18,2009,espanol,tenerife,1.83,3.4,4.5,2,2,H,0.5358679030551087,1.83,-0.019361737409151036,A,0.33708023861544834,0.2971289419145441,4.5,True,1.83,0.8300000000000001,0.0,-1.0,✓,✗,<0%,≥5%
2009-10-24,2009,ath madrid,mallorca,1.8,3.5,4.5,1,2,H,0.6787534533119222,1.8,0.2217562159614599,H,0.2217562159614599,0.6787534533119222,1.8,True,0.0,-1.0,0.0,-1.0,✗,✗,≥5%,≥5%
2009-10-24,2009,sevilla,espanol,1.44,4.33,7.0,1,2,H,0.7461497983943138,1.44,0.07445570968781179,H,0.07445570968781179,0.7461497983943138,1.44,True,0.0,-1.0,0.0,-1.0,✗,✗,≥5%,≥5%
2009-10-24,2009,sp gijon,real madrid,7.0,4.33,1.44,1,0,A,0.803559448126665,1.44,0.1571256053023975,A,0.1571256053023975,0.803559448126665,1.44,True,0.0,-1.0,0.0,-1.0,✗,✗,≥5%,≥5%
2009-10-25,2009,villarreal,malaga,1.62,3.75,5.5,2,2,H,0.5737485387392095,1.62,-0.07052736724248054,A,0.437176233932004,0.2613047698058189,5.5,True,1.62,0.6200000000000001,0.0,-1.0,✓,✗,<0%,≥5%
2009-10-25,2009,santander,osasuna,2.3,3.3,3.1,1,2,H,0.5241089152339231,2.3,0.2054505050380231,H,0.2054505050380231,0.5241089152339231,2.3,True,0.0,-1.0,0.0,-1.0,✗,✗,≥5%,≥5%
2009-10-25,2009,getafe,ath bilbao,2.0,3.5,3.75,2,2,H,0.45439378039981315,2.0,-0.0912124392003737,A,0.01271388113948091,0.27005703497052824,3.75,True,2.0,1.0,0.0,-1.0,✓,✗,<0%,0–2%
2009-10-25,2009,barcelona,zaragoza,1.1,9.0,21.0,2,2,H,0.9700650828663269,1.1,0.06707159115295958,H,0.06707159115295958,0.9700650828663269,1.1,True,1.1,0.10000000000000009,1.1,0.10000000000000009,✓,✓,≥5%,≥5%
2009-10-25,2009,valladolid,la coruna,2.6,3.2,2.75,2,0,A,0.40563509836279515,2.75,0.11549652049768677,A,0.11549652049768677,0.40563509836279515,2.75,True,0.0,-1.0,0.0,-1.0,✗,✗,≥5%,≥5%
2009-10-25,2009,almeria,valencia,3.5,3.3,2.1,0,1,D,0.3847502197363235,3.3,0.2696757251298676,D,0.2696757251298676,0.3847502197363235,3.3,True,0.0,-1.0,0.0,-1.0,✗,✗,≥5%,≥5%
2009-10-25,2009,tenerife,xerez,1.91,3.3,4.2,2,2,H,0.5269889391819315,1.91,0.006548873837489033,A,0.29145432463138965,0.3074891249122356,4.2,True,1.91,0.9099999999999999,0.0,-1.0,✓,✗,0–2%,≥5%
2009-10-31,2009,osasuna,barcelona,7.5,4.5,1.4,1,0,A,0.5567185820272196,1.4,-0.22059398516189266,D,0.7674781748826132,0.3927729277516918,4.5,True,0.0,-1.0,4.5,3.5,✗,✓,<0%,≥5%
2009-10-31,2009,ath bilbao,ath madrid,2.6,3.25,2.7,2,0,A,0.4233450880680888,2.7,0.1430317377838397,A,0.1430317377838397,0.4233450880680888,2.7,True,0.0,-1.0,0.0,-1.0,✗,✗,≥5%,≥5%
2009-10-31,2009,xerez,sevilla,5.5,3.75,1.62,0,0,A,0.7173637429536399,1.62,0.16212926358489677,A,0.16212926358489677,0.7173637429536399,1.62,True,1.62,0.6200000000000001,1.62,0.6200000000000001,✓,✓,≥5%,≥5%
2009-10-31,2009,real madrid,getafe,1.44,4.2,7.5,2,2,H,0.7884820062232233,1.44,0.13541408896144147,H,0.13541408896144147,0.7884820062232233,1.44,True,1.44,0.43999999999999995,1.44,0.43999999999999995,✓,✓,≥5%,≥5%
2009-11-01,2009,malaga,valencia,3.8,3.6,1.91,0,1,D,0.40516315847500706,3.6,0.4585873705100254,D,0.4585873705100254,0.40516315847500706,3.6,True,0.0,-1.0,0.0,-1.0,✗,✗,≥5%,≥5%
2009-11-01,2009,zaragoza,almeria,2.0,3.4,3.75,2,2,H,0.40727633641027144,2.0,-0.1854473271794571,D,0.14338536671559043,0.33628981373987954,3.4,True,2.0,1.0,0.0,-1.0,✓,✗,<0%,≥5%
2009-11-01,2009,mallorca,santander,1.83,3.5,4.33,2,1,D,0.394216776748979,3.5,0.3797587186214264,D,0.3797587186214264,0.394216776748979,3.5,True,0.0,-1.0,0.0,-1.0,✗,✗,≥5%,≥5%
2009-11-01,2009,villarreal,tenerife,1.73,3.5,5.0,2,2,H,0.6855136809996596,1.73,0.18593866812941107,H,0.18593866812941107,0.6855136809996596,1.73,True,1.73,0.73,1.73,0.73,✓,✓,≥5%,≥5%
2009-11-01,2009,espanol,valladolid,1.91,3.5,4.0,1,2,H,0.4492270054416306,1.91,-0.14197641960648566,D,0.1314658274526861,0.3232759507007675,3.5,True,0.0,-1.0,3.5,2.5,✗,✓,<0%,≥5%
2009-11-01,2009,la coruna,sp gijon,1.8,3.5,4.5,1,2,H,0.5877693012775607,1.8,0.05798474229960915,H,0.05798474229960915,0.5877693012775607,1.8,True,0.0,-1.0,0.0,-1.0,✗,✗,≥5%,≥5%
2009-11-07,2009,getafe,la coruna,2.1,3.3,3.5,0,2,H,0.4505539006538201,2.1,-0.053836808626977706,A,0.0943452979031556,0.31267008511518735,3.5,True,0.0,-1.0,3.5,2.5,✗,✓,<0%,≥5%
2009-11-07,2009,ath madrid,real madrid,3.75,3.5,1.95,0,0,A,0.49982677416676097,1.95,-0.025337790374816094,H,0.514509742968217,0.4038692647915246,3.75,True,1.95,0.95,0.0,-1.0,✓,✗,<0%,≥5%
2009-11-07,2009,barcelona,mallorca,1.17,7.0,15.0,2,2,H,0.9234095385612984,1.17,0.08038916011671904,H,0.08038916011671904,0.9234095385612984,1.17,True,1.17,0.16999999999999993,1.17,0.16999999999999993,✓,✓,≥5%,≥5%
2009-11-07,2009,tenerife,malaga,2.0,3.4,3.75,1,2,H,0.4450132903924656,2.0,-0.10997341921506876,A,0.44272970887419394,0.3847279223664517,3.75,True,0.0,-1.0,0.0,-1.0,✗,✗,<0%,≥5%
2009-11-08,2009,valladolid,xerez,1.65,3.7,5.25,1,2,H,0.4724021204828388,1.65,-0.22053650120331603,D,0.32251947520806556,0.3574376960021799,3.7,True,0.0,-1.0,3.7,2.7,✗,✓,<0%,≥5%
2009-11-08,2009,sp gijon,espanol,2.25,3.3,3.2,2,2,H,0.438212369751936,2.25,-0.014022168058144047,A,0.03591327004813882,0.32372289689004335,3.2,True,2.25,1.25,0.0,-1.0,✓,✗,<0%,2–5%
2009-11-08,2009,sevilla,villarreal,1.67,3.7,5.0,2,2,H,0.5462585257751161,1.67,-0.08774826195555607,A,0.7265078374270137,0.34530156748540275,5.0,True,1.67,0.6699999999999999,0.0,-1.0,✓,✗,<0%,≥5%
2009-11-08,2009,santander,ath bilbao,2.25,3.3,3.2,0,0,A,0.4444624523141134,3.2,0.422279847405163,A,0.422279847405163,0.4444624523141134,3.2,True,3.2,2.2,3.2,2.2,✓,✓,≥5%,≥5%
2009-11-08,2009,valencia,zaragoza,1.5,4.0,6.5,2,2,H,0.6062031064802463,1.5,-0.09069534027963044,D,0.31069841279521615,0.32767460319880404,4.0,True,1.5,0.5,0.0,-1.0,✓,✗,<0%,≥5%
2009-11-08,2009,almeria,osasuna,2.5,3.25,2.8,2,2,H,0.4346259616569132,2.5,0.0865649041422829,H,0.0865649041422829,0.4346259616569132,2.5,True,2.5,1.5,2.5,1.5,✓,✓,≥5%,≥5%
2009-11-21,2009,ath bilbao,barcelona,6.5,4.0,1.53,1,0,A,0.5567016813732358,1.53,-0.14824642749894912,D,0.4043447199482042,0.35108617998705105,4.0,True,0.0,-1.0,4.0,3.0,✗,✓,<0%,≥5%
2009-11-21,2009,la coruna,ath madrid,2.5,3.3,2.75,2,0,A,0.4874628426200546,2.75,0.3405228172051502,A,0.3405228172051502,0.4874628426200546,2.75,True,0.0,-1.0,0.0,-1.0,✗,✗,≥5%,≥5%
2009-11-21,2009,real madrid,santander,1.22,6.0,12.0,2,2,H,0.8739597996708153,1.22,0.06623095559839465,H,0.06623095559839465,0.8739597996708153,1.22,True,1.22,0.21999999999999997,1.22,0.21999999999999997,✓,✓,≥5%,≥5%
2009-11-21,2009,tenerife,sevilla,5.0,3.5,1.73,0,0,A,0.716165272285771,1.73,0.23896592105438375,A,0.23896592105438375,0.716165272285771,1.73,True,1.73,0.73,1.73,0.73,✓,✓,≥5%,≥5%
2009-11-22,2009,mallorca,almeria,1.73,3.6,4.75,2,2,H,0.4837521751161307,1.73,-0.1631087370490939,A,0.10565795522329502,0.23277009583648317,4.75,True,1.73,0.73,0.0,-1.0,✓,✗,<0%,≥5%
2009-11-22,2009,malaga,zaragoza,2.3,3.4,3.0,1,2,H,0.5005874307595523,2.3,0.15135109074697017,D,0.3212170344024836,0.3885932454124952,3.4,True,0.0,-1.0,3.4,2.4,✗,✓,≥5%,≥5%
2009-11-22,2009,espanol,getafe,2.1,3.3,3.5,0,2,H,0.38610277384840824,2.1,-0.1891841749183426,A,0.21259795229061407,0.3464565577973183,3.5,True,0.0,-1.0,3.5,2.5,✗,✓,<0%,≥5%
2009-11-22,2009,xerez,sp gijon,2.8,3.25,2.5,1,2,H,0.45389527347633984,2.8,0.2709067657337514,H,0.2709067657337514,0.45389527347633984,2.8,True,0.0,-1.0,0.0,-1.0,✗,✗,≥5%,≥5%
2009-11-22,2009,villarreal,valladolid,1.62,3.75,5.5,2,2,H,0.6827453034375994,1.62,0.10604739156891108,H,0.10604739156891108,0.6827453034375994,1.62,True,1.62,0.6200000000000001,1.62,0.6200000000000001,✓,✓,≥5%,≥5%
2009-11-22,2009,osasuna,valencia,3.25,3.3,2.2,0,0,A,0.4050589481617075,2.2,-0.10887031404424341,H,0.15494055103452542,0.3553663233952386,3.25,True,2.2,1.2000000000000002,0.0,-1.0,✓,✗,<0%,≥5%
2009-11-28,2009,valencia,mallorca,1.53,4.0,6.0,1,2,H,0.6993392418203077,1.53,0.06998903998507089,H,0.06998903998507089,0.6993392418203077,1.53,True,0.0,-1.0,0.0,-1.0,✗,✗,≥5%,≥5%
