Date,Season,HomeTeam_norm,AwayTeam_norm,B365H,B365D,B365A,true_result,predicted_result,Pred,predicted_prob,predicted_odds,edge,value_pick,value_ev,value_prob,value_odds,use_value,bet_return,net_profit,value_bet_return,value_net_profit,Correct,value_correct,edge_bin,value_bin
2022-08-12,2022,osasuna,sevilla,3.2,3.1,2.4,2,1,D,0.3962334474031552,3.1,0.2283236869497811,D,0.2283236869497811,0.3962334474031552,3.1,True,0.0,-1.0,0.0,-1.0,✗,✗,≥5%,≥5%
2022-08-13,2022,celta,espanol,1.8,3.75,4.75,1,2,H,0.4644210246811431,1.8,-0.16404215557394242,D,0.274865875267037,0.3399642334045432,3.75,True,0.0,-1.0,3.75,2.75,✗,✓,<0%,≥5%
2022-08-13,2022,valladolid,villarreal,3.9,3.6,1.9,0,0,A,0.5507256743279746,1.9,0.046378781223151755,A,0.046378781223151755,0.5507256743279746,1.9,True,1.9,0.8999999999999999,1.9,0.8999999999999999,✓,✓,2–5%,2–5%
2022-08-13,2022,barcelona,vallecano,1.22,7.0,12.0,1,2,H,0.8131177545080381,1.22,-0.007996339500193517,H,-0.007996339500193517,0.8131177545080381,1.22,True,0.0,-1.0,0.0,-1.0,✗,✗,<0%,<0%
2022-08-14,2022,cadiz,sociedad,3.6,3.2,2.2,0,0,A,0.4857749034262171,2.2,0.06870478753767761,A,0.06870478753767761,0.4857749034262171,2.2,True,2.2,1.2000000000000002,2.2,1.2000000000000002,✓,✓,≥5%,≥5%
2022-08-14,2022,valencia,girona,1.85,3.4,4.5,2,2,H,0.48876576913086006,1.85,-0.09578332710790882,D,0.03366009349089816,0.30401767455614653,3.4,True,1.85,0.8500000000000001,0.0,-1.0,✓,✗,<0%,2–5%
2022-08-14,2022,almeria,real madrid,7.5,5.0,1.4,0,0,A,0.7360701064466816,1.4,0.030498149025354193,A,0.030498149025354193,0.7360701064466816,1.4,True,1.4,0.3999999999999999,1.4,0.3999999999999999,✓,✓,2–5%,2–5%
2022-08-15,2022,ath bilbao,mallorca,1.6,3.75,6.5,1,2,H,0.5544397423293626,1.6,-0.11289641227301983,A,0.0799554414465069,0.1661469909917703,6.5,True,0.0,-1.0,0.0,-1.0,✗,✗,<0%,≥5%
2022-08-15,2022,getafe,ath madrid,5.0,3.1,1.9,0,0,A,0.5808722492104571,1.9,0.10365727349986842,A,0.10365727349986842,0.5808722492104571,1.9,True,1.9,0.8999999999999999,1.9,0.8999999999999999,✓,✓,≥5%,≥5%
2022-08-15,2022,betis,elche,1.44,4.5,7.0,2,2,H,0.6274762261931577,1.44,-0.09643423428185294,D,0.051326093753167656,0.23362802083403728,4.5,True,1.44,0.43999999999999995,0.0,-1.0,✓,✗,<0%,≥5%
2022-08-19,2022,espanol,vallecano,2.45,3.1,3.1,0,2,H,0.3603453827835723,2.45,-0.11715381218024778,D,0.03205272963391703,0.3329202353657797,3.1,True,0.0,-1.0,0.0,-1.0,✗,✗,<0%,2–5%
2022-08-19,2022,sevilla,valladolid,1.5,4.2,6.5,1,2,H,0.6194906842935058,1.5,-0.07076397355974118,D,0.03891253775943815,0.24736012803796148,4.2,True,0.0,-1.0,4.2,3.2,✗,✓,<0%,2–5%
2022-08-20,2022,osasuna,cadiz,1.9,3.25,4.5,2,2,H,0.4381900099390422,1.9,-0.16743898111581978,A,0.20810439234727496,0.2684676427438389,4.5,True,1.9,0.8999999999999999,0.0,-1.0,✓,✗,<0%,≥5%
2022-08-20,2022,mallorca,betis,3.1,3.2,2.4,0,0,A,0.4765396502608317,2.4,0.1436951606259962,A,0.1436951606259962,0.4765396502608317,2.4,True,2.4,1.4,2.4,1.4,✓,✓,≥5%,≥5%
2022-08-20,2022,celta,real madrid,4.5,4.2,1.66,0,0,A,0.6070168317154966,1.66,0.007647940647724338,A,0.007647940647724338,0.6070168317154966,1.66,True,1.66,0.6599999999999999,1.66,0.6599999999999999,✓,✓,0–2%,0–2%
2022-08-21,2022,ath madrid,villarreal,1.85,3.5,4.33,0,2,H,0.5951291330897905,1.85,0.10098889621611251,H,0.10098889621611251,0.5951291330897905,1.85,True,0.0,-1.0,0.0,-1.0,✗,✗,≥5%,≥5%
2022-08-21,2022,sociedad,barcelona,3.3,3.6,2.1,0,0,A,0.4540640262665046,2.1,-0.04646554484034027,D,0.09338460779984858,0.30371794661106905,3.6,True,2.1,1.1,0.0,-1.0,✓,✗,<0%,≥5%
2022-08-21,2022,ath bilbao,valencia,1.8,3.75,4.5,2,2,H,0.5846989028516952,1.8,0.052458025133051533,H,0.052458025133051533,0.5846989028516952,1.8,True,1.8,0.8,1.8,0.8,✓,✓,≥5%,≥5%
2022-08-22,2022,elche,almeria,2.5,3.2,3.0,1,1,D,0.3702616497100407,3.2,0.18483727907213043,D,0.18483727907213043,0.3702616497100407,3.2,True,3.2,2.2,3.2,2.2,✓,✓,≥5%,≥5%
2022-08-22,2022,girona,getafe,2.8,2.9,2.9,2,1,D,0.4059054817750169,2.9,0.1771258971475489,D,0.1771258971475489,0.4059054817750169,2.9,True,0.0,-1.0,0.0,-1.0,✗,✗,≥5%,≥5%
2022-08-26,2022,girona,celta,2.8,3.1,2.75,0,0,A,0.4125873813562661,2.75,0.13461529872973177,A,0.13461529872973177,0.4125873813562661,2.75,True,2.75,1.75,2.75,1.75,✓,✓,≥5%,≥5%
2022-08-26,2022,betis,osasuna,1.8,3.6,4.75,2,2,H,0.5312828042311774,1.8,-0.043690952383880766,D,-0.027677858386707332,0.2700894837814702,3.6,True,1.8,0.8,0.0,-1.0,✓,✗,<0%,<0%
2022-08-27,2022,elche,sociedad,3.6,3.2,2.15,0,0,A,0.423886709309259,2.15,-0.08864357498509323,D,0.06930130530716339,0.33415665790848853,3.2,True,2.15,1.15,0.0,-1.0,✓,✗,<0%,≥5%
2022-08-27,2022,vallecano,mallorca,2.05,3.25,4.0,0,2,H,0.40166709637457776,2.05,-0.17658245243211568,D,0.08292827373321177,0.333208699610219,3.25,True,0.0,-1.0,0.0,-1.0,✗,✗,<0%,≥5%
2022-08-27,2022,almeria,sevilla,3.6,3.25,2.15,2,0,A,0.4799223236644631,2.15,0.03183299587859567,D,0.03310722983194392,0.31787914764059816,3.25,True,0.0,-1.0,0.0,-1.0,✗,✗,2–5%,2–5%
2022-08-28,2022,getafe,villarreal,4.33,3.4,1.85,1,0,A,0.46130633394546156,1.85,-0.14658328220089611,H,0.07842275037585167,0.24905837191128216,4.33,True,0.0,-1.0,0.0,-1.0,✗,✗,<0%,≥5%
2022-08-28,2022,barcelona,valladolid,1.14,8.5,15.0,2,2,H,0.8801879185684139,1.14,0.003414227167991779,H,0.003414227167991779,0.8801879185684139,1.14,True,1.14,0.1399999999999999,1.14,0.1399999999999999,✓,✓,0–2%,0–2%
2022-08-28,2022,espanol,real madrid,6.5,4.75,1.45,0,0,A,0.655913926666704,1.45,-0.048924806333279225,H,0.08995472471743926,0.16768534226422144,6.5,True,1.45,0.44999999999999996,0.0,-1.0,✓,✗,<0%,≥5%
2022-08-29,2022,cadiz,ath bilbao,3.6,3.2,2.15,0,0,A,0.402303685841917,2.15,-0.13504707543987848,D,0.09850093380898084,0.3432815418153065,3.2,True,2.15,1.15,0.0,-1.0,✓,✗,<0%,≥5%
2022-08-29,2022,valencia,ath madrid,4.0,3.3,2.0,0,0,A,0.519416459889923,2.0,0.03883291977984604,A,0.03883291977984604,0.519416459889923,2.0,True,2.0,1.0,2.0,1.0,✓,✓,2–5%,2–5%
2022-09-02,2022,celta,cadiz,1.66,3.6,5.5,2,2,H,0.5087533456711996,1.66,-0.1554694461858087,A,0.261610969361582,0.22938381261119672,5.5,True,1.66,0.6599999999999999,0.0,-1.0,✓,✗,<0%,≥5%
2022-09-03,2022,mallorca,girona,2.15,3.2,3.6,1,2,H,0.3850579544121599,2.15,-0.1721253980138563,A,0.07195659610609795,0.29776572114058275,3.6,True,0.0,-1.0,0.0,-1.0,✗,✗,<0%,≥5%
2022-09-03,2022,real madrid,betis,1.4,5.25,6.5,2,2,H,0.7363638357767792,1.4,0.03090937008749095,H,0.03090937008749095,0.7363638357767792,1.4,True,1.4,0.3999999999999999,1.4,0.3999999999999999,✓,✓,2–5%,2–5%
2022-09-03,2022,sociedad,ath madrid,2.9,3.2,2.55,1,0,A,0.39317916583433665,2.55,0.0026068728775583416,A,0.0026068728775583416,0.39317916583433665,2.55,True,0.0,-1.0,0.0,-1.0,✗,✗,0–2%,0–2%
2022-09-03,2022,sevilla,barcelona,4.5,3.6,1.8,0,0,A,0.5531373049620578,1.8,-0.00435285106829586,A,-0.00435285106829586,0.5531373049620578,1.8,True,1.8,0.8,1.8,0.8,✓,✓,<0%,<0%
2022-09-04,2022,osasuna,vallecano,2.0,3.1,4.33,2,2,H,0.4613338649606392,2.0,-0.07733227007872157,D,0.07090031330520574,0.3454517139694212,3.1,True,2.0,1.0,0.0,-1.0,✓,✗,<0%,≥5%
2022-09-04,2022,ath bilbao,espanol,1.53,4.0,6.5,0,2,H,0.6070111677015885,1.53,-0.0712729134165696,D,0.00029059235214345946,0.25007264808803586,4.0,True,0.0,-1.0,0.0,-1.0,✗,✗,<0%,0–2%
2022-09-04,2022,villarreal,elche,1.33,5.0,10.0,2,2,H,0.6862503949804537,1.33,-0.08728697467599655,D,0.049644382762513706,0.20992887655250275,5.0,True,1.33,0.33000000000000007,0.0,-1.0,✓,✗,<0%,2–5%
2022-09-04,2022,valencia,getafe,1.9,3.2,4.5,2,2,H,0.46080500383660744,1.9,-0.12447049271044586,D,0.031221578331491306,0.32225674322859105,3.2,True,1.9,0.8999999999999999,0.0,-1.0,✓,✗,<0%,2–5%
2022-09-05,2022,valladolid,almeria,2.3,3.3,3.1,2,2,H,0.35620588283201465,2.3,-0.1807264694863664,A,0.0834143004753769,0.34948848402431515,3.1,True,2.3,1.2999999999999998,0.0,-1.0,✓,✗,<0%,≥5%
2022-09-09,2022,girona,valladolid,2.25,3.25,3.4,2,1,D,0.3970411710827886,3.25,0.2903838060190629,D,0.2903838060190629,0.3970411710827886,3.25,True,0.0,-1.0,0.0,-1.0,✗,✗,≥5%,≥5%
2022-09-10,2022,vallecano,valencia,2.62,3.1,2.87,2,0,A,0.3606299086597798,2.87,0.03500783785356809,A,0.03500783785356809,0.3606299086597798,2.87,True,0.0,-1.0,0.0,-1.0,✗,✗,2–5%,2–5%
2022-09-10,2022,espanol,sevilla,2.87,3.25,2.5,0,1,D,0.36583830849839993,3.25,0.18897450261979976,D,0.18897450261979976,0.36583830849839993,3.25,True,0.0,-1.0,0.0,-1.0,✗,✗,≥5%,≥5%
2022-09-10,2022,cadiz,barcelona,13.0,6.5,1.22,0,0,A,0.7752565700394234,1.22,-0.054186984551903516,D,-0.018469757678341026,0.15100465266487062,6.5,True,1.22,0.21999999999999997,0.0,-1.0,✓,✗,<0%,<0%
2022-09-10,2022,ath madrid,celta,1.61,3.8,6.0,2,2,H,0.6532145918437586,1.61,0.05167549286845152,H,0.05167549286845152,0.6532145918437586,1.61,True,1.61,0.6100000000000001,1.61,0.6100000000000001,✓,✓,≥5%,≥5%
2022-09-11,2022,real madrid,mallorca,1.25,6.0,11.0,2,2,H,0.7776173100265158,1.25,-0.027978362466855256,H,-0.027978362466855256,0.7776173100265158,1.25,True,1.25,0.25,1.25,0.25,✓,✓,<0%,<0%
2022-09-11,2022,elche,ath bilbao,4.0,3.6,1.9,0,0,A,0.5090520600458873,1.9,-0.032801085912814165,A,-0.032801085912814165,0.5090520600458873,1.9,True,1.9,0.8999999999999999,1.9,0.8999999999999999,✓,✓,<0%,<0%
2022-09-11,2022,getafe,sociedad,3.75,3.0,2.15,2,0,A,0.43509750451955126,2.15,-0.0645403652829648,H,-0.013223239559406963,0.2631404694508248,3.75,True,0.0,-1.0,3.75,2.75,✗,✓,<0%,<0%
2022-09-11,2022,betis,villarreal,2.8,3.4,2.5,2,0,A,0.37594193824359934,2.5,-0.060145154391001654,H,0.007152586312721088,0.35969735225454325,2.8,True,0.0,-1.0,2.8,1.7999999999999998,✗,✓,<0%,0–2%
2022-09-12,2022,almeria,osasuna,2.6,3.25,2.75,0,1,D,0.36746258696456885,3.25,0.19425340763484877,D,0.19425340763484877,0.36746258696456885,3.25,True,0.0,-1.0,0.0,-1.0,✗,✗,≥5%,≥5%
2022-09-16,2022,valladolid,cadiz,2.0,3.25,4.0,0,2,H,0.3820810010556454,2.0,-0.23583799788870918,A,0.22636547672020702,0.30659136918005175,4.0,True,0.0,-1.0,4.0,3.0,✗,✓,<0%,≥5%
2022-09-17,2022,mallorca,almeria,2.0,3.3,4.0,2,2,H,0.44893587813622343,2.0,-0.10212824372755314,A,0.08349413416411577,0.27087353354102894,4.0,True,2.0,1.0,0.0,-1.0,✓,✗,<0%,≥5%
2022-09-17,2022,barcelona,elche,1.08,11.0,26.0,2,2,H,0.9341458423890046,1.08,0.008877509780125026,H,0.008877509780125026,0.9341458423890046,1.08,True,1.08,0.08000000000000007,1.08,0.08000000000000007,✓,✓,0–2%,0–2%
2022-09-17,2022,valencia,celta,2.3,3.2,3.3,2,2,H,0.4592780785600323,2.3,0.05633958068807421,H,0.05633958068807421,0.4592780785600323,2.3,True,2.3,1.2999999999999998,2.3,1.2999999999999998,✓,✓,≥5%,≥5%
2022-09-17,2022,ath bilbao,vallecano,1.53,4.0,6.5,2,2,H,0.7083990807919134,1.53,0.08385059361162739,H,0.08385059361162739,0.7083990807919134,1.53,True,1.53,0.53,1.53,0.53,✓,✓,≥5%,≥5%
2022-09-18,2022,osasuna,getafe,1.8,3.4,5.0,0,2,H,0.4360067572530897,1.8,-0.21518783694443855,D,0.26689763797819444,0.3726169523465278,3.4,True,0.0,-1.0,0.0,-1.0,✗,✗,<0%,≥5%
2022-09-18,2022,villarreal,sevilla,1.7,3.8,5.0,1,2,H,0.5364989850654862,1.7,-0.08795172538867346,D,0.04521242737808717,0.2750559019416019,3.8,True,0.0,-1.0,3.8,2.8,✗,✓,<0%,2–5%
2022-09-18,2022,betis,girona,1.75,3.6,5.0,2,2,H,0.5537572909552688,1.75,-0.030924740828279562,H,-0.030924740828279562,0.5537572909552688,1.75,True,1.75,0.75,1.75,0.75,✓,✓,<0%,<0%
2022-09-18,2022,sociedad,espanol,1.7,3.6,5.0,2,2,H,0.5803168966491633,1.7,-0.013461275696422415,H,-0.013461275696422415,0.5803168966491633,1.7,True,1.7,0.7,1.7,0.7,✓,✓,<0%,<0%
2022-09-18,2022,ath madrid,real madrid,3.1,3.4,2.3,0,2,H,0.39479056382358857,3.1,0.22385074785312464,H,0.22385074785312464,0.39479056382358857,3.1,True,0.0,-1.0,0.0,-1.0,✗,✗,≥5%,≥5%
2022-09-30,2022,ath bilbao,almeria,1.33,5.0,9.5,2,2,H,0.7476494379386661,1.33,-0.0056262475415740365,H,-0.0056262475415740365,0.7476494379386661,1.33,True,1.33,0.33000000000000007,1.33,0.33000000000000007,✓,✓,<0%,<0%
2022-10-01,2022,cadiz,villarreal,6.0,4.0,1.57,1,0,A,0.5329082889706003,1.57,-0.1633339863161576,H,0.17573047781202678,0.1959550796353378,6.0,True,0.0,-1.0,0.0,-1.0,✗,✗,<0%,≥5%
2022-10-01,2022,getafe,valladolid,2.3,3.0,3.5,0,2,H,0.40508924230923954,2.3,-0.06829474268874913,A,-0.020380509135279334,0.2798912831042059,3.5,True,0.0,-1.0,3.5,2.5,✗,✓,<0%,<0%
2022-10-01,2022,sevilla,ath madrid,3.0,3.2,2.5,0,2,H,0.387437093030089,3.0,0.162311279090267,H,0.162311279090267,0.387437093030089,3.0,True,0.0,-1.0,0.0,-1.0,✗,✗,≥5%,≥5%
2022-10-01,2022,mallorca,barcelona,9.0,5.0,1.36,0,0,A,0.7055672159593355,1.36,-0.04042858629530366,H,0.009115520207695571,0.11212394668974396,9.0,True,1.36,0.3600000000000001,0.0,-1.0,✓,✗,<0%,0–2%
2022-10-02,2022,espanol,valencia,2.62,3.3,2.7,1,0,A,0.38540732344993667,2.7,0.04059977331482911,A,0.04059977331482911,0.38540732344993667,2.7,True,0.0,-1.0,0.0,-1.0,✗,✗,2–5%,2–5%
2022-10-02,2022,celta,betis,2.45,3.4,2.87,2,2,H,0.3904826905778589,2.45,-0.04331740808424567,D,0.007608244578019452,0.2963553660523587,3.4,True,2.45,1.4500000000000002,0.0,-1.0,✓,✗,<0%,0–2%
2022-10-02,2022,girona,sociedad,3.25,3.2,2.3,0,0,A,0.3840680278022541,2.3,-0.1166435360548157,D,0.18871625026008432,0.37147382820627634,3.2,True,2.3,1.2999999999999998,0.0,-1.0,✓,✗,<0%,≥5%
2022-10-02,2022,real madrid,osasuna,1.3,5.5,9.5,1,2,H,0.7743288309555272,1.3,0.006627480242185291,H,0.006627480242185291,0.7743288309555272,1.3,True,0.0,-1.0,0.0,-1.0,✗,✗,0–2%,0–2%
2022-10-03,2022,vallecano,elche,1.72,3.6,5.25,2,2,H,0.5344675138879391,1.72,-0.08071587611274478,D,0.06102143225358225,0.29472817562599507,3.6,True,1.72,0.72,0.0,-1.0,✓,✗,<0%,≥5%
2022-10-07,2022,osasuna,valencia,2.4,3.2,3.1,0,0,A,0.342374134349461,3.1,0.06135981648332911,A,0.06135981648332911,0.342374134349461,3.1,True,3.1,2.1,3.1,2.1,✓,✓,≥5%,≥5%
