Date,Season,HomeTeam_norm,AwayTeam_norm,B365H,B365D,B365A,true_result,predicted_result,Pred,predicted_prob,predicted_odds,edge,value_pick,value_ev,value_prob,value_odds,use_value,bet_return,net_profit,value_bet_return,value_net_profit,Correct,value_correct,edge_bin,value_bin
2017-08-18,2017,leganes,alaves,2.05,3.2,4.1,2,2,H,0.35606873491302937,2.05,-0.2700590934282898,A,0.2436141618696428,0.30332052728527875,4.1,True,2.05,1.0499999999999998,0.0,-1.0,✓,✗,<0%,≥5%
2017-08-18,2017,valencia,las palmas,1.75,3.8,4.5,2,2,H,0.44527229374666016,1.75,-0.22077348594334467,D,0.22766200637820444,0.3230689490468959,3.8,True,1.75,0.75,0.0,-1.0,✓,✗,<0%,≥5%
2017-08-19,2017,celta,sociedad,2.38,3.25,3.2,0,2,H,0.34063457545387843,2.38,-0.18928971041976939,A,0.07179297192689815,0.3349353037271557,3.2,True,0.0,-1.0,3.2,2.2,✗,✓,<0%,≥5%
2017-08-19,2017,girona,ath madrid,8.0,4.33,1.45,1,0,A,0.7308881849104959,1.45,0.05978786812021908,H,0.14012112408434874,0.1425151405105436,8.0,True,0.0,-1.0,0.0,-1.0,✗,✗,≥5%,≥5%
2017-08-19,2017,sevilla,espanol,1.62,4.0,5.5,1,2,H,0.5683151395079963,1.62,-0.07932947399704593,A,0.10505225624157544,0.20091859204392282,5.5,True,0.0,-1.0,0.0,-1.0,✗,✗,<0%,≥5%
2017-08-20,2017,ath bilbao,getafe,1.5,4.0,7.5,1,2,H,0.62500333271735,1.5,-0.062495000923975086,D,0.0947685060071537,0.2736921265017884,4.0,True,0.0,-1.0,4.0,3.0,✗,✓,<0%,≥5%
2017-08-20,2017,barcelona,betis,1.17,8.0,15.0,2,2,H,0.8167851211331733,1.17,-0.04436140827418733,D,0.018561900656092867,0.1273202375820116,8.0,True,1.17,0.16999999999999993,0.0,-1.0,✓,✗,<0%,0–2%
2017-08-20,2017,la coruna,real madrid,9.5,5.75,1.3,0,0,A,0.7616255802597078,1.3,-0.009886745662379792,A,-0.009886745662379792,0.7616255802597078,1.3,True,1.3,0.30000000000000004,1.3,0.30000000000000004,✓,✓,<0%,<0%
2017-08-21,2017,levante,villarreal,3.25,3.25,2.3,2,0,A,0.4089625739904967,2.3,-0.05938607982185773,D,0.20727058519500985,0.37146787236769535,3.25,True,0.0,-1.0,0.0,-1.0,✗,✗,<0%,≥5%
2017-08-21,2017,malaga,eibar,2.1,3.3,3.7,0,2,H,0.3772630666323427,2.1,-0.20774756007208028,D,0.12656726068827107,0.3413840183903852,3.3,True,0.0,-1.0,0.0,-1.0,✗,✗,<0%,≥5%
2017-08-25,2017,betis,celta,2.2,3.4,3.4,2,1,D,0.4706773075813287,3.4,0.6003028457765176,D,0.6003028457765176,0.4706773075813287,3.4,True,0.0,-1.0,0.0,-1.0,✗,✗,≥5%,≥5%
