Season,Date,jornada,HomeTeam_norm,AwayTeam_norm,B365H,B365D,B365A,true_result,predicted_result,Pred,predicted_prob,predicted_odds,edge,value_pick,value_ev,value_prob,value_odds,use_value,bet_return,net_profit,value_bet_return,value_net_profit,Correct,value_correct,edge_bin,value_bin
2006,2006-09-09,2,ath madrid,valencia,2.4,3.2,2.87,0,0,A,0.5713133266751436,2.87,0.6396692475576622,A,0.6396692475576622,0.5713133266751436,2.87,True,2.87,1.87,2.87,1.87,✓,✓,≥5%,≥5%
2006,2006-09-09,2,barcelona,osasuna,1.28,5.0,10.0,2,1,D,0.7501467276969717,5.0,2.750733638484858,D,2.750733638484858,0.7501467276969717,5.0,True,0.0,-1.0,0.0,-1.0,✗,✗,≥5%,≥5%
2006,2006-09-10,2,betis,ath bilbao,2.0,3.3,3.6,2,0,A,0.8938001589537973,3.6,2.2176805722336703,A,2.2176805722336703,0.8938001589537973,3.6,True,0.0,-1.0,0.0,-1.0,✗,✗,≥5%,≥5%
2006,2006-09-10,2,getafe,santander,1.83,3.3,4.33,2,0,A,0.9999999999999991,4.33,3.3299999999999965,A,3.3299999999999965,0.9999999999999991,4.33,True,0.0,-1.0,0.0,-1.0,✗,✗,≥5%,≥5%
2006,2006-09-10,2,gimnastic,celta,2.6,3.2,2.62,0,0,A,0.9209446063195241,2.62,1.4128748685571533,A,1.4128748685571533,0.9209446063195241,2.62,True,2.62,1.62,2.62,1.62,✓,✓,≥5%,≥5%
2006,2006-09-10,2,levante,real madrid,7.0,3.75,1.5,0,1,D,0.6859419398984228,3.75,1.5722822746190852,D,1.5722822746190852,0.6859419398984228,3.75,True,0.0,-1.0,0.0,-1.0,✗,✗,≥5%,≥5%
2006,2006-09-10,2,mallorca,la coruna,2.5,3.1,2.8,1,0,A,0.8388461521435794,2.8,1.3487692260020223,A,1.3487692260020223,0.8388461521435794,2.8,True,0.0,-1.0,0.0,-1.0,✗,✗,≥5%,≥5%
2006,2006-09-10,2,sociedad,sevilla,3.1,3.1,2.3,0,0,A,0.8833438206788446,2.3,1.0316907875613426,A,1.0316907875613426,0.8833438206788446,2.3,True,2.3,1.2999999999999998,2.3,1.2999999999999998,✓,✓,≥5%,≥5%
2006,2006-09-10,2,villarreal,recreativo,1.5,3.75,7.0,0,1,D,0.48317704327301,3.75,0.8119139122737875,D,0.8119139122737875,0.48317704327301,3.75,True,0.0,-1.0,0.0,-1.0,✗,✗,≥5%,≥5%
2006,2006-09-10,2,zaragoza,espanol,1.72,3.3,5.0,2,1,D,0.4982453943265012,3.3,0.644209801277454,D,0.644209801277454,0.4982453943265012,3.3,True,0.0,-1.0,0.0,-1.0,✗,✗,≥5%,≥5%
2006,2006-09-16,3,la coruna,villarreal,2.3,3.25,3.0,2,0,A,0.7831244906345403,3.0,1.349373471903621,A,1.349373471903621,0.7831244906345403,3.0,True,0.0,-1.0,0.0,-1.0,✗,✗,≥5%,≥5%
2006,2006-09-17,3,ath bilbao,ath madrid,2.7,3.25,2.5,0,2,H,0.5538739594207237,2.7,0.49545969043595406,H,0.49545969043595406,0.5538739594207237,2.7,True,0.0,-1.0,0.0,-1.0,✗,✗,≥5%,≥5%
2006,2006-09-17,3,espanol,celta,2.4,3.2,2.87,2,2,H,0.815256358290713,2.4,0.9566152598977111,H,0.9566152598977111,0.815256358290713,2.4,True,2.4,1.4,2.4,1.4,✓,✓,≥5%,≥5%
2006,2006-09-17,3,osasuna,gimnastic,1.72,3.6,4.5,2,2,H,0.8598423684343378,1.72,0.47892887370706094,H,0.47892887370706094,0.8598423684343378,1.72,True,1.72,0.72,1.72,0.72,✓,✓,≥5%,≥5%
2006,2006-09-17,3,real madrid,sociedad,1.28,5.0,10.0,2,2,H,0.9708851883784132,1.28,0.2427330411243689,H,0.2427330411243689,0.9708851883784132,1.28,True,1.28,0.28,1.28,0.28,✓,✓,≥5%,≥5%
2006,2006-09-17,3,recreativo,levante,2.0,3.2,3.75,0,0,A,0.5677092484005406,3.75,1.1289096815020274,A,1.1289096815020274,0.5677092484005406,3.75,True,3.75,2.75,3.75,2.75,✓,✓,≥5%,≥5%
