Season,Matchday,Date,HomeTeam_norm,AwayTeam_norm,pred_key,pred_key_match,y_true,y_pred,proba_H,proba_D,proba_A,conf_maxprob,entropy,margin_top12,B365H,B365D,B365A,overround,pH_mkt,pD_mkt,pA_mkt,odds_pick,p_pick,ev_pick,kelly_pick,bet_placed,correct,profit,cum_profit_season
2015,1,2015-08-21,malaga,sevilla,2015|2015-08-21|malaga|sevilla,2015|2015-08-21|malaga|sevilla,D,A,0.1810827830913399,0.31202591821247594,0.5068912986961842,0.5068912986961842,1.0172530624828846,0.19486538048370827,3.4,3.4,2.15,1.0533515731874146,0.2792207792207792,0.2792207792207792,0.44155844155844154,2.15,0.5068912986961842,0.08981629219679599,0.07810112364938782,1,0,-1.0,-1.0
2015,1,2015-08-22,ath madrid,las palmas,2015|2015-08-22|ath madrid|las palmas,2015|2015-08-22|athmadrid|laspalmas,H,H,0.8555531203595053,0.08271472648606731,0.061732153154427406,0.8555531203595053,0.5115480180803464,0.772838393873438,1.2,6.5,15.0,1.0538461538461539,0.7907542579075426,0.14598540145985403,0.0632603406326034,1.2,0.8555531203595053,0.02666374443140626,0.13331872215703133,1,1,0.19999999999999996,-0.8
2015,1,2015-08-22,espanol,getafe,2015|2015-08-22|espanol|getafe,2015|2015-08-22|espanol|getafe,H,H,0.48971069523615857,0.3281966758143853,0.18209262894945605,0.48971069523615857,1.0254294724464592,0.1615140194217733,1.91,3.4,4.33,1.0486247386999974,0.4992827177367116,0.28047940908150565,0.2202378731817827,1.91,0.48971069523615857,-0.06465257209893721,0.0,1,1,0.9099999999999999,0.10999999999999988
2015,1,2015-08-22,la coruna,sociedad,2015|2015-08-22|la coruna|sociedad,2015|2015-08-22|lacoruna|sociedad,D,D,0.27925222191730165,0.4357504372249491,0.2849973408577492,0.4357504372249491,1.0759470409591996,0.1507530963671999,2.5,3.2,3.0,1.0458333333333334,0.38247011952191234,0.298804780876494,0.31872509960159356,3.2,0.4357504372249491,0.3944013991198372,0.17927336323628962,1,1,2.2,2.31
2015,1,2015-08-22,vallecano,valencia,2015|2015-08-22|vallecano|valencia,2015|2015-08-22|vallecano|valencia,D,A,0.20309547147556922,0.3375507832478197,0.45935374527661105,0.45935374527661105,1.0476908763620063,0.12180296202879137,3.6,3.5,2.05,1.051296941540844,0.2642238998342847,0.2717731541152642,0.46400294605045117,2.05,0.45935374527661105,-0.05832482218294749,0.0,1,0,-1.0,1.31
2015,1,2015-08-23,ath bilbao,barcelona,2015|2015-08-23|ath bilbao|barcelona,2015|2015-08-23|athbilbao|barcelona,A,A,0.10412571596983246,0.20490079713578768,0.6909734868943799,0.6909734868943799,0.8157843911782332,0.4860726897585922,6.5,4.33,1.5,1.0514597027299106,0.14631673800405498,0.2196440639783735,0.6340391980175715,1.5,0.6909734868943799,0.03646023034156981,0.07292046068313962,1,1,0.5,1.81
2015,1,2015-08-23,betis,villarreal,2015|2015-08-23|betis|villarreal,2015|2015-08-23|betis|villarreal,D,A,0.18517216560317526,0.34080116992458087,0.47402666447224395,0.47402666447224395,1.0330016198731955,0.13322549454766308,2.8,3.25,2.6,1.0494505494505495,0.3403141361256544,0.2931937172774869,0.3664921465968586,2.6,0.47402666447224395,0.23246932762783434,0.14529332976739645,1,0,-1.0,0.81
2015,1,2015-08-23,levante,celta,2015|2015-08-23|levante|celta,2015|2015-08-23|levante|celta,A,A,0.16455995528207362,0.37808650281882134,0.45735354189910504,0.45735354189910504,1.0224713533440835,0.07926703908028371,3.6,3.3,2.15,1.0459243598778483,0.26558113419427287,0.28972487366647953,0.4446939921392476,2.15,0.45735354189910504,-0.016689884916924247,0.0,1,1,1.15,1.96
2015,1,2015-08-23,sp gijon,real madrid,2015|2015-08-23|sp gijon|real madrid,2015|2015-08-23|spgijon|realmadrid,D,A,0.04353284209119093,0.07831091774268754,0.8781562401661215,0.8781562401661215,0.4500051112671749,0.799845322423434,13.0,6.5,1.22,1.0504413619167718,0.07322929171668667,0.14645858343337334,0.78031212484994,1.22,0.8781562401661215,0.07135061300266818,0.3243209681939463,1,0,-1.0,0.96
2015,1,2015-08-24,granada,eibar,2015|2015-08-24|granada|eibar,2015|2015-08-24|granada|eibar,A,H,0.44997324105827036,0.3456702391669047,0.20435651977482483,0.44997324105827036,1.0510244910611395,0.10430300189136565,1.91,3.3,4.5,1.0488127346766092,0.49919322307382,0.2889269866881807,0.21187979023799916,1.91,0.44997324105827036,-0.1405511095787036,0.0,1,0,-1.0,-0.040000000000000036
