Season,Matchday,Date,HomeTeam_norm,AwayTeam_norm,pred_key,pred_key_match,y_true,y_pred,proba_H,proba_D,proba_A,conf_maxprob,entropy,margin_top12,B365H,B365D,B365A,overround,pH_mkt,pD_mkt,pA_mkt,odds_pick,p_pick,ev_pick,kelly_pick,bet_placed,correct,profit,cum_profit_season
2022,1,2022-08-12,osasuna,sevilla,2022|2022-08-12|osasuna|sevilla,2022|2022-08-12|osasuna|sevilla,H,D,0.22463091045476102,0.3936575867197406,0.38171150282549837,0.3936575867197406,1.0700598420409817,0.011946083894242232,3.2,3.1,2.4,1.051747311827957,0.2971246006389776,0.30670926517571884,0.39616613418530355,3.1,0.3936575867197406,0.22033851883119593,0.1049231042053314,1,0,-1.0,-1.0
2022,1,2022-08-13,barcelona,vallecano,2022|2022-08-13|barcelona|vallecano,2022|2022-08-13|barcelona|vallecano,D,H,0.7798870343566159,0.1316519878589926,0.08846097778439167,0.7798870343566159,0.6753564485118114,0.6482350464976233,1.22,7.0,12.0,1.045862607338017,0.7837283075200598,0.13659264788206757,0.07967904459787274,1.22,0.7798870343566159,-0.04853781808492866,0.0,1,0,-1.0,-2.0
2022,1,2022-08-13,celta,espanol,2022|2022-08-13|celta|espanol,2022|2022-08-13|celta|espanol,D,H,0.5279859182506685,0.3276564263472156,0.14435765540211584,0.5279859182506685,0.9822113646263035,0.20032949190345295,1.8,3.75,4.75,1.0327485380116959,0.5379388448471122,0.2582106455266138,0.20385050962627407,1.8,0.5279859182506685,-0.04962534714879663,0.0,1,0,-1.0,-3.0
2022,1,2022-08-13,valladolid,villarreal,2022|2022-08-13|valladolid|villarreal,2022|2022-08-13|valladolid|villarreal,A,A,0.32322052762317893,0.295418154419686,0.381361317957135,0.381361317957135,1.092909337834755,0.05814079033395608,3.9,3.6,1.9,1.0605038236617186,0.2417815482502651,0.2619300106044538,0.4962884411452809,1.9,0.381361317957135,-0.2754134958814435,0.0,1,1,0.8999999999999999,-2.1
2022,1,2022-08-14,almeria,real madrid,2022|2022-08-14|almeria|real madrid,2022|2022-08-14|almeria|realmadrid,A,A,0.09254644344636812,0.1467751944443367,0.7606783621092951,0.7606783621092951,0.7099842194310617,0.6139031676649583,7.5,5.0,1.4,1.0476190476190477,0.12727272727272726,0.19090909090909092,0.6818181818181818,1.4,0.7606783621092951,0.06494970695301305,0.16237426738253266,1,1,0.3999999999999999,-1.7000000000000002
2022,1,2022-08-14,cadiz,sociedad,2022|2022-08-14|cadiz|sociedad,2022|2022-08-14|cadiz|sociedad,A,A,0.22564065851867005,0.3614693063179105,0.41289003516341943,0.41289003516341943,1.068991467779586,0.05142072884550891,3.6,3.2,2.2,1.0448232323232323,0.26586102719033233,0.2990936555891239,0.4350453172205438,2.2,0.41289003516341943,-0.0916419226404771,0.0,1,1,1.2000000000000002,-0.5
2022,1,2022-08-14,valencia,girona,2022|2022-08-14|valencia|girona,2022|2022-08-14|valencia|girona,H,H,0.4931728476202719,0.37518418150552235,0.13164297087420576,0.4931728476202719,0.9833565129507921,0.11798866611474956,1.85,3.4,4.5,1.056880409821586,0.5114491057997661,0.2782884840381081,0.21026241016212607,1.85,0.4931728476202719,-0.08763023190249691,0.0,1,1,0.8500000000000001,0.3500000000000001
2022,1,2022-08-15,ath bilbao,mallorca,2022|2022-08-15|ath bilbao|mallorca,2022|2022-08-15|athbilbao|mallorca,D,H,0.5529524794717358,0.31020146045204505,0.13684606007621916,0.5529524794717358,0.9628891492630889,0.2427510190196907,1.6,3.75,6.5,1.0455128205128204,0.5977927651747396,0.25505824647455555,0.1471489883507051,1.6,0.5529524794717358,-0.11527603284522275,0.0,1,0,-1.0,-0.6499999999999999
2022,1,2022-08-15,betis,elche,2022|2022-08-15|betis|elche,2022|2022-08-15|betis|elche,H,H,0.619298499770605,0.24242250624347605,0.1382789939859189,0.619298499770605,0.9138608819521699,0.37687599352712897,1.44,4.5,7.0,1.0595238095238095,0.6554307116104868,0.2097378277153558,0.1348314606741573,1.44,0.619298499770605,-0.10821016033032882,0.0,1,1,0.43999999999999995,-0.20999999999999996
2022,1,2022-08-15,getafe,ath madrid,2022|2022-08-15|getafe|ath madrid,2022|2022-08-15|getafe|athmadrid,A,A,0.1595454604263337,0.3083181255502716,0.5321364140233947,0.5321364140233947,0.9913093250828646,0.22381828847312313,5.0,3.1,1.9,1.0488964346349745,0.19067659436710913,0.30754289414049857,0.5017805114923923,1.9,0.5321364140233947,0.011059186644449936,0.01228798516049993,1,1,0.8999999999999999,0.69
