Season,Matchday,Date,HomeTeam_norm,AwayTeam_norm,pred_key,pred_key_match,y_true,y_pred,proba_H,proba_D,proba_A,conf_maxprob,entropy,margin_top12,B365H,B365D,B365A,overround,pH_mkt,pD_mkt,pA_mkt,odds_pick,p_pick,ev_pick,kelly_pick,bet_placed,correct,profit,cum_profit_season
2016,1,2016-08-19,la coruna,eibar,2016|2016-08-19|la coruna|eibar,2016|2016-08-19|lacoruna|eibar,H,H,0.40152214923491375,0.3548357055220963,0.2436421452429899,0.40152214923491375,1.0780674459767954,0.04668644371281744,1.95,3.4,4.2,1.0450333979745745,0.4907216494845361,0.28144329896907216,0.22783505154639172,1.95,0.40152214923491375,-0.21703180899191826,0.0,1,1,0.95,0.95
2016,1,2016-08-19,malaga,osasuna,2016|2016-08-19|malaga|osasuna,2016|2016-08-19|malaga|osasuna,D,H,0.57926752497259,0.21696535109056134,0.2037671239368486,0.57926752497259,0.9719498056259168,0.3623021738820287,1.62,3.75,6.0,1.0506172839506174,0.5875440658049352,0.25381903642773207,0.15863689776733253,1.62,0.57926752497259,-0.06158660954440409,0.0,1,0,-1.0,-0.050000000000000044
2016,1,2016-08-20,barcelona,betis,2016|2016-08-20|barcelona|betis,2016|2016-08-20|barcelona|betis,H,H,0.9563838413270901,0.022855828556658724,0.020760330116251214,0.9563838413270901,0.20945299216470858,0.9335280127704314,1.08,11.0,29.0,1.0513177754557064,0.8807288790723358,0.08647156267255661,0.03279955825510768,1.08,0.9563838413270901,0.03289454863325736,0.4111818579157166,1,1,0.08000000000000007,0.030000000000000027
2016,1,2016-08-20,granada,villarreal,2016|2016-08-20|granada|villarreal,2016|2016-08-20|granada|villarreal,D,A,0.25117023134801253,0.3604145394560235,0.3884152291959639,0.3884152291959639,1.0821427386462386,0.02800068973994041,2.5,3.2,3.0,1.0458333333333334,0.38247011952191234,0.298804780876494,0.31872509960159356,3.0,0.3884152291959639,0.1652456875878917,0.08262284379394585,1,0,-1.0,-0.97
2016,1,2016-08-20,sevilla,espanol,2016|2016-08-20|sevilla|espanol,2016|2016-08-20|sevilla|espanol,H,H,0.6082003523070345,0.22670977747380516,0.16508987021916036,0.6082003523070345,0.936255327435352,0.38149057483322935,1.67,4.0,5.0,1.0488023952095809,0.5709391949757351,0.2383671139023694,0.19069369112189552,1.67,0.6082003523070345,0.015694588352747563,0.023424758735444126,1,1,0.6699999999999999,-0.30000000000000004
2016,1,2016-08-21,ath madrid,alaves,2016|2016-08-21|ath madrid|alaves,2016|2016-08-21|athmadrid|alaves,D,H,0.8756073565417636,0.08116272121032125,0.04322992224791522,0.8756073565417636,0.4559321813675675,0.7944446353314423,1.2,6.5,17.0,1.046003016591252,0.7966834895457823,0.14708002883922133,0.05623648161499639,1.2,0.8756073565417636,0.05072882785011626,0.2536441392505814,1,0,-1.0,-1.3
2016,1,2016-08-21,sociedad,real madrid,2016|2016-08-21|sociedad|real madrid,2016|2016-08-21|sociedad|realmadrid,A,A,0.1877736618640443,0.25253723030259706,0.5596891078333586,0.5596891078333586,0.9864246017958418,0.3071518775307615,4.75,3.8,1.75,1.045112781954887,0.20143884892086333,0.2517985611510791,0.5467625899280576,1.75,0.5596891078333586,-0.020544061291622506,0.0,1,1,0.75,-0.55
2016,1,2016-08-21,sp gijon,ath bilbao,2016|2016-08-21|sp gijon|ath bilbao,2016|2016-08-21|spgijon|athbilbao,H,A,0.2035461397513234,0.2409295454300112,0.5555243148186654,0.5555243148186654,0.9934816566542926,0.31459476938865416,4.0,3.5,1.95,1.0485347985347986,0.23842794759825325,0.2724890829694323,0.48908296943231444,1.95,0.5555243148186654,0.0832724138963975,0.0876551725225237,1,0,-1.0,-1.55
2016,1,2016-08-22,celta,leganes,2016|2016-08-22|celta|leganes,2016|2016-08-22|celta|leganes,A,H,0.4376830756500674,0.37532159243165014,0.18699533191828235,0.4376830756500674,1.0429745405096122,0.06236148321841728,1.65,3.75,5.75,1.0466403162055338,0.5790533736153071,0.2547834843907351,0.16616314199395768,1.65,0.4376830756500674,-0.2778229251773888,0.0,1,0,-1.0,-2.55
2016,1,2016-08-22,valencia,las palmas,2016|2016-08-22|valencia|las palmas,2016|2016-08-22|valencia|laspalmas,A,H,0.6251072859126909,0.19313080698588503,0.18176190710142404,0.6251072859126909,0.9211918253937651,0.4319764789268059,1.73,3.75,5.0,1.0447013487475916,0.5533013648100332,0.2552563629656953,0.1914422722242715,1.73,0.6251072859126909,0.08143560462895533,0.11155562277939086,1,0,-1.0,-3.55
