Season,Matchday,Date,HomeTeam_norm,AwayTeam_norm,pred_key,y_true,y_pred_market,pH_mkt_pred,pD_mkt_pred,pA_mkt_pred,conf_maxprob,entropy,margin_top12,B365H,B365D,B365A,overround,odds_pick,p_pick,ev_pick,kelly_pick,bet_placed,correct,profit,cum_profit_season
2015,3,2015-09-11,levante,sevilla,<NA>#1920,D,A,0.20076481835564056,0.25430210325047803,0.5449330783938815,0.5449330783938815,1.0013755612033577,0.29063097514340347,4.75,3.75,1.75,1.0486215538847117,1.75,0.5449330783938815,-0.04636711281070738,0.0,1,0,-1.0,-6.35
2015,3,2015-09-12,ath madrid,barcelona,<NA>#1922,A,A,0.28851430811446493,0.29753038024304196,0.4139553116424932,0.4139553116424932,1.084411704150102,0.11642493139945126,3.3,3.2,2.3,1.050312911725955,2.3,0.4139553116424932,-0.04790278322226571,0.0,1,1,1.2999999999999998,-5.05
2015,3,2015-09-12,betis,sociedad,<NA>#1921,H,H,0.4139553116424932,0.28851430811446493,0.29753038024304196,0.4139553116424932,1.084411704150102,0.11642493139945126,2.3,3.3,3.2,1.0503129117259553,2.3,0.4139553116424932,-0.04790278322226571,0.0,1,1,1.2999999999999998,-3.75
2015,3,2015-09-12,espanol,real madrid,<NA>#1924,A,A,0.09506790564689065,0.1901358112937813,0.7147962830593281,0.7147962830593281,0.7793373269374168,0.5246604717655468,10.0,5.0,1.33,1.0518796992481203,1.33,0.7147962830593281,-0.04932094353109362,0.0,1,1,0.33000000000000007,-3.42
2015,3,2015-09-12,sp gijon,valencia,<NA>#1923,A,A,0.2798289933929266,0.2973183054799845,0.422852701127089,0.422852701127089,1.0809790759610838,0.1255343956471045,3.4,3.2,2.25,1.051062091503268,2.25,0.422852701127089,-0.04858142246404973,0.0,1,1,1.25,-2.17
2015,3,2015-09-13,ath bilbao,getafe,<NA>#1928,H,H,0.6086603675149267,0.25482580719958264,0.1365138252854907,0.6086603675149267,0.9224322254983826,0.35383456031534405,1.57,3.75,7.0,1.0464664846830452,1.57,0.6086603675149267,-0.04440322300156507,0.0,1,1,0.5700000000000001,-1.5999999999999999
2015,3,2015-09-13,celta,las palmas,<NA>#1927,D,H,0.6363636363636364,0.22727272727272724,0.13636363636363635,0.6363636363636364,0.8960502241406589,0.4090909090909091,1.5,4.2,7.0,1.0476190476190474,1.5,0.6363636363636364,-0.04545454545454547,0.0,1,0,-1.0,-2.5999999999999996
2015,3,2015-09-13,granada,villarreal,<NA>#1925,A,A,0.2714007782101167,0.306420233463035,0.42217898832684825,0.42217898832684825,1.0804387376903912,0.11575875486381326,3.5,3.1,2.25,1.0527393753200205,2.25,0.42217898832684825,-0.05009727626459137,0.0,1,1,1.25,-1.3499999999999999
2015,3,2015-09-13,malaga,eibar,<NA>#1926,D,H,0.5454545454545454,0.2727272727272727,0.18181818181818182,0.5454545454545454,0.9949236325717752,0.2727272727272727,1.75,3.5,5.25,1.0476190476190474,1.75,0.5454545454545454,-0.045454545454545525,0.0,1,0,-1.0,-2.3499999999999996
2015,3,2015-09-14,vallecano,la coruna,<NA>#1929,A,H,0.4545454545454546,0.27272727272727276,0.27272727272727276,0.4545454545454546,1.0670895187820832,0.18181818181818182,2.1,3.5,3.5,1.0476190476190474,2.1,0.4545454545454546,-0.0454545454545453,0.0,1,0,-1.0,-3.3499999999999996
2015,4,2015-09-18,getafe,malaga,<NA>#1930,H,H,0.36559577063847093,0.3066287108580724,0.3277755185034567,0.36559577063847093,1.0959529905983285,0.03782025213501422,2.6,3.1,2.9,1.0520236159835714,2.6,0.36559577063847093,-0.04945099633997552,0.0,1,1,1.6,-1.7499999999999998
2015,4,2015-09-19,eibar,ath madrid,<NA>#1931,A,H,0.8997369999538597,0.06358141466340608,0.036681585382734284,0.8997369999538597,0.391504374208867,0.8361555852904536,1.06,15.0,26.0,1.0485244315432996,1.06,0.8997369999538597,-0.046278780048908674,0.0,1,0,-1.0,-2.75
2015,4,2015-09-19,real madrid,granada,<NA>#1933,H,A,0.1365138252854907,0.25482580719958264,0.6086603675149267,0.6086603675149267,0.9224322254983826,0.35383456031534405,7.0,3.75,1.57,1.0464664846830452,1.57,0.6086603675149267,-0.04440322300156507,0.0,1,0,-1.0,-3.75
2015,4,2015-09-19,sociedad,espanol,<NA>#1934,A,H,0.6340391980175716,0.21964406397837352,0.146316738004055,0.6340391980175716,0.9030393634667662,0.41439513403919803,1.5,4.33,6.5,1.0514597027299106,1.5,0.6340391980175716,-0.04894120297364263,0.0,1,0,-1.0,-4.75
2015,4,2015-09-19,valencia,betis,<NA>#1932,D,H,0.4788732394366197,0.28169014084507044,0.23943661971830985,0.4788732394366197,1.0517569170837804,0.19718309859154926,2.0,3.4,4.0,1.0441176470588236,2.0,0.4788732394366197,-0.04225352112676056,0.0,1,0,-1.0,-5.75
2015,4,2015-09-20,barcelona,levante,<NA>#1935,H,H,0.8889797169570327,0.07852654166453789,0.032493741378429475,0.8889797169570327,0.4157589940386841,0.8104531752924948,1.06,12.0,29.0,1.0612123183691173,1.06,0.8889797169570327,-0.057681500025545285,0.0,1,1,0.06000000000000005,-5.6899999999999995
2015,4,2015-09-20,la coruna,sp gijon,<NA>#1937,A,H,0.46524924066464185,0.30766482043952115,0.22708593889583706,0.46524924066464185,1.0552967853916484,0.1575844202251207,2.05,3.1,4.2,1.0484807613053089,2.05,0.46524924066464185,-0.046239056637484344,0.0,1,0,-1.0,-6.6899999999999995
2015,4,2015-09-20,las palmas,vallecano,<NA>#1939,A,H,0.4942630185348632,0.26972639011473964,0.23601059135039718,0.4942630185348632,1.0425068220791298,0.22453662842012356,1.91,3.5,4.0,1.0592744951383695,1.91,0.4942630185348632,-0.0559576345984113,0.0,1,0,-1.0,-7.6899999999999995
2015,4,2015-09-20,sevilla,celta,<NA>#1938,A,H,0.5275084060230983,0.25320403489108717,0.21928755908581452,0.5275084060230983,1.0179208607402204,0.27430437113201117,1.8,3.75,4.33,1.0531691044393123,1.8,0.5275084060230983,-0.050484869158422985,0.0,1,0,-1.0,-8.69
2015,4,2015-09-20,villarreal,ath bilbao,<NA>#1936,H,H,0.4751131221719457,0.27149321266968324,0.25339366515837103,0.4751131221719457,1.0554196916488192,0.20361990950226244,2.0,3.5,3.75,1.0523809523809524,2.0,0.4751131221719457,-0.04977375565610864,0.0,1,1,1.0,-7.6899999999999995
2015,5,2015-09-22,ath madrid,getafe,<NA>#1941,H,H,0.7630057803468208,0.17341040462427745,0.06358381502890173,0.7630057803468208,0.6854151596304513,0.5895953757225433,1.25,5.5,15.0,1.0484848484848486,1.25,0.7630057803468208,-0.04624277456647405,0.0,1,1,0.25,-7.4399999999999995
2015,5,2015-09-22,espanol,valencia,<NA>#1940,H,A,0.2929936305732484,0.2929936305732484,0.41401273885350315,0.41401273885350315,1.084461212862874,0.12101910828025475,3.25,3.25,2.3,1.0501672240802677,2.3,0.41401273885350315,-0.04777070063694289,0.0,1,0,-1.0,-8.44
2015,5,2015-09-22,granada,sociedad,<NA>#1942,A,H,0.39616613418530355,0.30670926517571884,0.2971246006389776,0.39616613418530355,1.0898961829389084,0.08945686900958472,2.4,3.1,3.2,1.051747311827957,2.4,0.39616613418530355,-0.049201277955271516,0.0,1,0,-1.0,-9.44
2015,5,2015-09-23,ath bilbao,real madrid,<NA>#1944,A,H,0.36319612590799033,0.28945630640545894,0.34734756768655073,0.36319612590799033,1.0939987434263374,0.0158485582214396,2.63,3.3,2.75,1.046894803548796,2.63,0.36319612590799033,-0.044794188861985496,0.0,1,0,-1.0,-10.44
2015,5,2015-09-23,celta,barcelona,<NA>#1945,H,H,0.42285270112708895,0.27982899339292655,0.29731830547998445,0.42285270112708895,1.080979075961084,0.1255343956471045,2.25,3.4,3.2,1.051062091503268,2.25,0.42285270112708895,-0.04858142246404984,0.0,1,1,1.25,-9.19
2015,5,2015-09-23,las palmas,sevilla,<NA>#1943,H,H,0.39999205971097346,0.30709067810068286,0.2929172621883437,0.39999205971097346,1.088734841370586,0.0929013816102906,2.38,3.1,3.25,1.0504410200804888,2.38,0.39999205971097346,-0.04801889788788327,0.0,1,1,1.38,-7.81
2015,5,2015-09-23,levante,eibar,<NA>#1947,D,A,0.1475409836065574,0.21311475409836067,0.639344262295082,0.639344262295082,0.8977875192211446,0.42622950819672134,6.5,4.5,1.5,1.0427350427350426,1.5,0.639344262295082,-0.040983606557376984,0.0,1,0,-1.0,-8.81
2015,5,2015-09-23,malaga,villarreal,<NA>#1946,A,A,0.1821247892074199,0.22765598650927488,0.5902192242833053,0.5902192242833053,0.9582823050891007,0.36256323777403043,5.25,4.2,1.62,1.0458553791887124,1.62,0.5902192242833053,-0.04384485666104532,0.0,1,1,0.6200000000000001,-8.19
2015,5,2015-09-23,vallecano,sp gijon,<NA>#1948,H,A,0.288135593220339,0.2796610169491525,0.43220338983050843,0.43220338983050843,1.0774294157005464,0.14406779661016944,3.3,3.4,2.2,1.0516934046345812,2.2,0.43220338983050843,-0.04915254237288136,0.0,1,0,-1.0,-9.19
2015,5,2015-09-24,betis,la coruna,<NA>#1949,A,H,0.423076923076923,0.28846153846153844,0.28846153846153844,0.423076923076923,1.0811583338324033,0.13461538461538458,2.25,3.3,3.3,1.0505050505050504,2.25,0.423076923076923,-0.04807692307692324,0.0,1,0,-1.0,-10.19
2015,6,2015-09-25,valencia,granada,<NA>#1950,H,H,0.6598240469208212,0.2126099706744868,0.1275659824046921,0.6598240469208212,0.8662000226266051,0.44721407624633436,1.45,4.5,7.5,1.0452107279693488,1.45,0.6598240469208212,-0.04325513196480929,0.0,1,1,0.44999999999999996,-9.74
2015,6,2015-09-26,barcelona,las palmas,<NA>#1955,H,A,0.25430995165556874,0.2804889172671714,0.4652011310772599,0.4652011310772599,1.0607766270778216,0.1847122138100885,3.75,3.4,2.05,1.0485891917742707,2.05,0.4652011310772599,-0.04633768129161725,0.0,1,0,-1.0,-10.74
2015,6,2015-09-26,eibar,celta,<NA>#1951,D,H,0.8592119798698907,0.09537252976555789,0.04541549036455137,0.8592119798698907,0.4949188170893365,0.7638394501043329,1.11,10.0,21.0,1.0485199485199486,1.11,0.8592119798698907,-0.0462747023444212,0.0,1,0,-1.0,-11.74
2015,6,2015-09-26,real madrid,malaga,<NA>#1954,D,A,0.3277755185034567,0.3066287108580724,0.36559577063847093,0.36559577063847093,1.0959529905983285,0.03782025213501422,2.9,3.1,2.6,1.0520236159835714,2.6,0.36559577063847093,-0.04945099633997552,0.0,1,0,-1.0,-12.74
2015,6,2015-09-26,sevilla,vallecano,<NA>#1952,H,H,0.8774082709534912,0.08614553932997915,0.03644618971652964,0.8774082709534912,0.4466612626015915,0.791262731623512,1.08,11.0,26.0,1.0552965552965552,1.08,0.8774082709534912,-0.05239906737022948,0.0,1,1,0.08000000000000007,-12.66
2015,6,2015-09-26,villarreal,ath madrid,<NA>#1953,H,H,0.6627466613514053,0.20091688259916285,0.13633645604943193,0.6627466613514053,0.8667414167309566,0.4618297787522424,1.44,4.75,7.0,1.0478279030910609,1.44,0.6627466613514053,-0.045644807653976494,0.0,1,1,0.43999999999999995,-12.219999999999999
2015,6,2015-09-27,getafe,levante,<NA>#1958,H,H,0.4865718799368089,0.28751974723538704,0.2259083728278041,0.4865718799368089,1.0449621562184188,0.19905213270142186,1.95,3.3,4.2,1.0539460539460541,1.95,0.4865718799368089,-0.05118483412322272,0.0,1,1,0.95,-11.27
2015,6,2015-09-27,la coruna,espanol,<NA>#1959,H,H,0.4552980132450331,0.2897350993377484,0.25496688741721857,0.4552980132450331,1.065593571996701,0.16556291390728473,2.1,3.3,3.75,1.0458874458874459,2.1,0.4552980132450331,-0.04387417218543044,0.0,1,1,1.1,-10.17
2015,6,2015-09-27,sociedad,ath bilbao,<NA>#1956,D,H,0.39215686274509803,0.29411764705882354,0.3137254901960784,0.39215686274509803,1.0907115534410028,0.0784313725490196,2.4,3.2,3.0,1.0625,2.4,0.39215686274509803,-0.05882352941176483,0.0,1,0,-1.0,-11.17
2015,6,2015-09-27,sp gijon,betis,<NA>#1957,A,H,0.4139553116424932,0.29753038024304196,0.28851430811446493,0.4139553116424932,1.084411704150102,0.11642493139945126,2.3,3.2,3.3,1.0503129117259553,2.3,0.4139553116424932,-0.04790278322226571,0.0,1,0,-1.0,-12.17
2015,7,2015-10-02,celta,getafe,<NA>#1960,D,H,0.6613756613756614,0.21164021164021166,0.126984126984127,0.6613756613756614,0.8641402041829451,0.44973544973544977,1.44,4.5,7.5,1.05,1.44,0.6613756613756614,-0.047619047619047616,0.0,1,0,-1.0,-13.17
2015,7,2015-10-03,espanol,sp gijon,<NA>#1965,A,A,0.23779222575736617,0.2642135841748513,0.49799419006778256,0.49799419006778256,1.0404074255027274,0.23378060589293126,4.0,3.6,1.91,1.0513379872018616,1.91,0.49799419006778256,-0.04883109697053534,0.0,1,1,0.9099999999999999,-12.26
2015,7,2015-10-03,granada,la coruna,<NA>#1964,D,H,0.40177519440735215,0.30845966538370906,0.28976514020893884,0.40177519440735215,1.0880905722027203,0.0933155290236431,2.38,3.1,3.3,1.045779015418484,2.38,0.40177519440735215,-0.04377503731050181,0.0,1,0,-1.0,-13.26
2015,7,2015-10-03,las palmas,eibar,<NA>#1963,A,H,0.4552980132450331,0.2897350993377484,0.25496688741721857,0.4552980132450331,1.065593571996701,0.16556291390728473,2.1,3.3,3.75,1.0458874458874459,2.1,0.4552980132450331,-0.04387417218543044,0.0,1,0,-1.0,-14.26
2015,7,2015-10-03,malaga,sociedad,<NA>#1962,H,H,0.36482084690553745,0.2964169381107492,0.3387622149837134,0.36482084690553745,1.0950016818256771,0.02605863192182406,2.6,3.2,2.8,1.0542582417582418,2.6,0.36482084690553745,-0.051465798045602695,0.0,1,1,1.6,-12.66
2015,7,2015-10-03,sevilla,barcelona,<NA>#1961,H,H,0.474820143884892,0.28776978417266186,0.237410071942446,0.474820143884892,1.053487309629286,0.18705035971223016,2.0,3.3,4.0,1.053030303030303,2.0,0.474820143884892,-0.05035971223021596,0.0,1,1,1.0,-11.66
2015,7,2015-10-04,ath bilbao,valencia,<NA>#1966,H,H,0.4139553116424932,0.28851430811446493,0.29753038024304196,0.4139553116424932,1.084411704150102,0.11642493139945126,2.3,3.3,3.2,1.0503129117259553,2.3,0.4139553116424932,-0.04790278322226571,0.0,1,1,1.2999999999999998,-10.36
2015,7,2015-10-04,ath madrid,real madrid,<NA>#1967,D,A,0.29753038024304196,0.28851430811446493,0.4139553116424932,0.4139553116424932,1.084411704150102,0.11642493139945126,3.2,3.3,2.3,1.050312911725955,2.3,0.4139553116424932,-0.04790278322226571,0.0,1,0,-1.0,-11.36
2015,7,2015-10-04,levante,villarreal,<NA>#1968,H,A,0.2202378731817827,0.28047940908150565,0.4992827177367116,0.4992827177367116,1.0365842867193975,0.21880330865520597,4.33,3.4,1.91,1.0486247386999974,1.91,0.4992827177367116,-0.04637000912288086,0.0,1,0,-1.0,-12.36
2015,7,2015-10-04,vallecano,betis,<NA>#1969,A,H,0.4317656129529684,0.27139552814186585,0.2968388589051658,0.4317656129529684,1.0771064422966472,0.13492675404780258,2.2,3.5,3.2,1.0527597402597402,2.2,0.4317656129529684,-0.05011565150346953,0.0,1,0,-1.0,-13.36
2015,8,2015-10-17,barcelona,vallecano,<NA>#1973,H,H,0.8314855875831485,0.10532150776053213,0.06319290465631928,0.8314855875831485,0.5650057264191781,0.7261640798226163,1.14,9.0,15.0,1.0549707602339182,1.14,0.8314855875831485,-0.0521064301552108,0.0,1,1,0.1399999999999999,-13.22
2015,8,2015-10-17,betis,espanol,<NA>#1971,A,H,0.474820143884892,0.28776978417266186,0.237410071942446,0.474820143884892,1.053487309629286,0.18705035971223016,2.0,3.3,4.0,1.053030303030303,2.0,0.474820143884892,-0.05035971223021596,0.0,1,0,-1.0,-14.22
2015,8,2015-10-17,eibar,sevilla,<NA>#1972,D,A,0.26503340757238314,0.28062360801781744,0.4543429844097996,0.4543429844097996,1.0669701155810554,0.17371937639198215,3.6,3.4,2.1,1.0480859010270773,2.1,0.4543429844097996,-0.04587973273942081,0.0,1,0,-1.0,-15.22
2015,8,2015-10-17,real madrid,levante,<NA>#1970,H,H,0.8795411089866157,0.07915869980879542,0.041300191204588915,0.8795411089866157,0.445282823097493,0.8003824091778203,1.08,12.0,23.0,1.0527375201288243,1.08,0.8795411089866157,-0.05009560229445492,0.0,1,1,0.08000000000000007,-15.14
2015,8,2015-10-17,valencia,malaga,<NA>#1974,H,H,0.5875440658049353,0.2538190364277321,0.15863689776733256,0.5875440658049353,0.9525504595251209,0.3337250293772032,1.62,3.75,6.0,1.0506172839506174,1.62,0.5875440658049353,-0.048178613396004655,0.0,1,1,0.6200000000000001,-14.52
2015,8,2015-10-18,getafe,las palmas,<NA>#1977,H,A,0.23802612481857766,0.29753265602322204,0.46444121915820036,0.46444121915820036,1.058524495192832,0.16690856313497832,4.0,3.2,2.05,1.0503048780487805,2.05,0.46444121915820036,-0.04789550072568932,0.0,1,0,-1.0,-15.52
2015,8,2015-10-18,la coruna,ath bilbao,<NA>#1978,D,H,0.4751131221719457,0.27149321266968324,0.25339366515837103,0.4751131221719457,1.0554196916488192,0.20361990950226244,2.0,3.5,3.75,1.0523809523809524,2.0,0.4751131221719457,-0.04977375565610864,0.0,1,0,-1.0,-16.52
2015,8,2015-10-18,sociedad,ath madrid,<NA>#1975,A,H,0.4407039020657995,0.29609793420045905,0.2631981637337414,0.4407039020657995,1.0728048636626244,0.14460596786534047,2.15,3.2,3.6,1.055394056847545,2.15,0.4407039020657995,-0.0524866105585311,0.0,1,0,-1.0,-17.52
2015,8,2015-10-18,villarreal,celta,<NA>#1976,A,H,0.35270215359609913,0.3071921982933767,0.3401056481105242,0.35270215359609913,1.0969388830945903,0.01259650548557495,2.7,3.1,2.8,1.050093872674518,2.7,0.35270215359609913,-0.04770418529053233,0.0,1,0,-1.0,-18.52
2015,8,2015-10-19,sp gijon,granada,<NA>#1979,D,H,0.4759206798866855,0.29745042492917845,0.22662889518413595,0.4759206798866855,1.050451297499308,0.17847025495750707,2.0,3.2,4.2,1.0505952380952381,2.0,0.4759206798866855,-0.04815864022662897,0.0,1,0,-1.0,-19.52
2015,9,2015-10-23,vallecano,espanol,<NA>#1980,H,H,0.42834645669291344,0.2771653543307087,0.29448818897637796,0.42834645669291344,1.0788208154107488,0.13385826771653547,2.2,3.4,3.2,1.061163101604278,2.2,0.42834645669291344,-0.05763779527559043,0.0,1,1,1.2000000000000002,-18.32
2015,9,2015-10-24,celta,real madrid,<NA>#1982,A,A,0.25065616797900264,0.25065616797900264,0.49868766404199477,0.49868766404199477,1.0406269683538687,0.24803149606299213,3.8,3.8,1.91,1.049875998897768,1.91,0.49868766404199477,-0.04750656167978995,0.0,1,1,0.9099999999999999,-17.41
2015,9,2015-10-24,granada,betis,<NA>#1981,D,H,0.41401273885350315,0.2929936305732484,0.2929936305732484,0.41401273885350315,1.084461212862874,0.12101910828025475,2.3,3.25,3.25,1.0501672240802677,2.3,0.41401273885350315,-0.04777070063694289,0.0,1,0,-1.0,-18.41
2015,9,2015-10-24,malaga,la coruna,<NA>#1984,H,H,0.42479577126381546,0.29408938010571845,0.28111484863046615,0.42479577126381546,1.080347636629167,0.130706391158097,2.25,3.25,3.4,1.0462543991955757,2.25,0.42479577126381546,-0.044209514656415205,0.0,1,1,1.25,-17.16
2015,9,2015-10-24,sevilla,getafe,<NA>#1983,H,H,0.6611292637493511,0.21986746877576574,0.1190032674748832,0.6611292637493511,0.8599299837787826,0.44126179497358536,1.44,4.33,8.0,1.0503913266615346,1.44,0.6611292637493511,-0.04797386020093447,0.0,1,1,0.43999999999999995,-16.72
2015,9,2015-10-25,ath madrid,valencia,<NA>#1988,H,H,0.6043404859191114,0.2496880428665802,0.14597147121430845,0.6043404859191114,0.9317086822595986,0.3546524430525312,1.57,3.8,6.5,1.0539467237422318,1.57,0.6043404859191114,-0.05118543710699508,0.0,1,1,0.5700000000000001,-16.15
2015,9,2015-10-25,barcelona,eibar,<NA>#1987,H,H,0.8551239929789819,0.094918763220667,0.049957243800351055,0.8551239929789819,0.507044122393846,0.7602052297583148,1.11,10.0,19.0,1.0535324798482693,1.11,0.8551239929789819,-0.05081236779333001,0.0,1,1,0.1100000000000001,-16.04
2015,9,2015-10-25,las palmas,villarreal,<NA>#1985,D,A,0.2726406101048618,0.2936129647283127,0.43374642516682554,0.43374642516682554,1.0764508384506144,0.14013346043851282,3.5,3.25,2.2,1.0479520479520479,2.2,0.43374642516682554,-0.04575786463298381,0.0,1,0,-1.0,-17.04
2015,9,2015-10-25,levante,sociedad,<NA>#1986,A,H,0.3621665319320938,0.2976556184316896,0.34017784963621667,0.3621665319320938,1.0953485726991121,0.021988682295877138,2.63,3.2,2.8,1.0498709940249864,2.63,0.3621665319320938,-0.047502021018593354,0.0,1,0,-1.0,-18.04
2015,9,2015-10-26,ath bilbao,sp gijon,<NA>#1989,H,H,0.6245817532902075,0.23890252063350437,0.1365157260762882,0.6245817532902075,0.9078563344734609,0.3856792326567031,1.53,4.0,7.0,1.046451914098973,1.53,0.6245817532902075,-0.04438991746598253,0.0,1,1,0.53,-17.509999999999998
