Season,Matchday,Date,HomeTeam_norm,AwayTeam_norm,pred_key,pred_key_match,y_true,y_pred,proba_H,proba_D,proba_A,conf_maxprob,entropy,margin_top12,B365H,B365D,B365A,overround,pH_mkt,pD_mkt,pA_mkt,odds_pick,p_pick,ev_pick,kelly_pick,bet_placed,correct,profit,cum_profit_season
2011,1,2012-01-21,betis,sevilla,2011|2012-01-21|betis|sevilla,2011|2012-01-21|betis|sevilla,D,A,0.3627955252511729,0.2548212891977785,0.38238318555104855,0.38238318555104855,1.0838312022005727,0.01958766029987563,2.5,3.3,2.75,1.0666666666666669,0.37499999999999994,0.28409090909090906,0.34090909090909083,2.75,0.38238318555104855,0.0515537602653835,0.029459291580219142,1,0,-1.0,-1.0
2011,1,2012-01-21,espanol,granada,2011|2012-01-21|espanol|granada,2011|2012-01-21|espanol|granada,H,H,0.6106510620262394,0.2188886491534851,0.17046028882027542,0.6106510620262394,0.9353124412864864,0.3917624128727543,1.73,3.5,5.0,1.0637489677952106,0.5433938829374321,0.2685918335662164,0.18801428349635152,1.73,0.6106510620262394,0.0564263373053942,0.07729635247314275,1,1,0.73,-0.27
2011,1,2012-01-21,santander,getafe,2011|2012-01-21|santander|getafe,2011|2012-01-21|santander|getafe,A,H,0.4994785104804755,0.344137802012675,0.15638368750684956,0.4994785104804755,1.0039906255546616,0.15534070846780046,2.5,3.2,2.8,1.0696428571428571,0.3739565943238731,0.2921535893155259,0.333889816360601,2.5,0.4994785104804755,0.24869627620118873,0.16579751746745916,1,0,-1.0,-1.27
2011,1,2012-01-21,sociedad,ath madrid,2011|2012-01-21|sociedad|ath madrid,2011|2012-01-21|sociedad|athmadrid,A,H,0.45063398534850846,0.27851939171317913,0.27084662293831246,0.45063398534850846,1.0690031452776643,0.17211459363532933,2.9,3.3,2.4,1.0645245559038663,0.3239263803680982,0.2846625766871166,0.3914110429447853,2.9,0.45063398534850846,0.30683855751067446,0.16149397763719708,1,0,-1.0,-2.27
2011,1,2012-01-22,levante,zaragoza,2011|2012-01-22|levante|zaragoza,2011|2012-01-22|levante|zaragoza,D,H,0.5198351614961657,0.24476627611576968,0.2353985623880646,0.5198351614961657,1.0250936258965657,0.27506888538039603,1.83,3.4,4.5,1.0627879567127398,0.5141647343482205,0.27674160701683637,0.209093658634943,1.83,0.5198351614961657,-0.04870165446201674,0.0,1,0,-1.0,-3.27
2011,1,2012-01-22,malaga,barcelona,2011|2012-01-22|malaga|barcelona,2011|2012-01-22|malaga|barcelona,A,A,0.11415229074412703,0.24971492052914374,0.6361327887267293,0.6361327887267293,0.8819524603481932,0.38641786819758556,9.5,5.5,1.29,1.062275138162531,0.09909217877094971,0.17115921787709498,0.7297486033519552,1.29,0.6361327887267293,-0.17938870254251918,0.0,1,1,0.29000000000000004,-2.98
2011,1,2012-01-22,osasuna,valencia,2011|2012-01-22|osasuna|valencia,2011|2012-01-22|osasuna|valencia,D,D,0.2941636834473364,0.3529997133750508,0.3528366031776129,0.3529997133750508,1.0950862315961871,0.0001631101974379212,3.25,3.25,2.25,1.0598290598290598,0.2903225806451613,0.2903225806451613,0.4193548387096774,3.25,0.3529997133750508,0.14724906846891517,0.06544403043062896,1,1,2.25,-0.73
2011,1,2012-01-22,real madrid,ath bilbao,2011|2012-01-22|real madrid|ath bilbao,2011|2012-01-22|realmadrid|athbilbao,H,H,0.8474505219340945,0.0787167471759599,0.07383273088994549,0.8474505219340945,0.5327670875234133,0.7687337747581346,1.2,6.5,15.0,1.0538461538461539,0.7907542579075426,0.14598540145985403,0.0632603406326034,1.2,0.8474505219340945,0.016940626320913393,0.08470313160456698,1,1,0.19999999999999996,-0.53
2011,1,2012-01-22,vallecano,mallorca,2011|2012-01-22|vallecano|mallorca,2011|2012-01-22|vallecano|mallorca,A,H,0.5189921993438666,0.29499862026360657,0.18600918039252679,0.5189921993438666,1.0133791929732636,0.22399357908026007,2.0,3.4,3.75,1.0607843137254902,0.47134935304990755,0.27726432532347506,0.2513863216266174,2.0,0.5189921993438666,0.03798439868773329,0.03798439868773329,1,0,-1.0,-1.53
2011,1,2012-01-23,villarreal,sp gijon,2011|2012-01-23|villarreal|sp gijon,2011|2012-01-23|villarreal|spgijon,H,H,0.608344259057272,0.18909575277281332,0.20255998816991466,0.608344259057272,0.9407265531551939,0.4057842708873573,1.83,3.5,4.33,1.0631092553630697,0.5140093406910212,0.2687534552755911,0.21723720403338773,1.83,0.608344259057272,0.11326999407480776,0.13646987237928643,1,1,0.8300000000000001,-0.7
