Season,Matchday,Date,HomeTeam_norm,AwayTeam_norm,pred_key,pred_key_match,y_true,y_pred,proba_H,proba_D,proba_A,conf_maxprob,entropy,margin_top12,B365H,B365D,B365A,overround,pH_mkt,pD_mkt,pA_mkt,odds_pick,p_pick,ev_pick,kelly_pick,bet_placed,correct,profit,cum_profit_season
2024,1,2024-08-15,ath bilbao,getafe,2024|2024-08-15|ath bilbao|getafe,2024|2024-08-15|athbilbao|getafe,D,H,0.7597876664023222,0.18283647567096112,0.057375857926716754,0.7597876664023222,0.683382783445349,0.5769511907313611,1.48,4.0,8.0,1.0506756756756757,0.6430868167202572,0.2379421221864952,0.1189710610932476,1.48,0.7597876664023222,0.12448574627543685,0.25934530474049344,1,0,-1.0,-1.0
2024,1,2024-08-15,betis,girona,2024|2024-08-15|betis|girona,2024|2024-08-15|betis|girona,D,A,0.2839687508040326,0.34581484378360844,0.370216405412359,0.370216405412359,1.092561868874761,0.024401561628750568,2.35,3.4,3.0,1.0529828952857738,0.4041204437400951,0.2793185419968304,0.3165610142630745,3.0,0.370216405412359,0.11064921623707702,0.05532460811853851,1,0,-1.0,-2.0
2024,1,2024-08-16,celta,alaves,2024|2024-08-16|celta|alaves,2024|2024-08-16|celta|alaves,H,H,0.4628010369843379,0.32594247385354513,0.21125648916211695,0.4628010369843379,1.050398221771823,0.13685856313079275,2.0,3.2,4.1,1.0564024390243902,0.4733044733044733,0.2958152958152958,0.2308802308802309,2.0,0.4628010369843379,-0.07439792603132428,0.0,1,1,1.0,-1.0
2024,1,2024-08-16,las palmas,sevilla,2024|2024-08-16|las palmas|sevilla,2024|2024-08-16|laspalmas|sevilla,D,A,0.222646198570458,0.3479602250000435,0.42939357642949855,0.42939357642949855,1.0647842190811925,0.08143335142945507,2.8,3.25,2.63,1.0450633017172941,0.34174279831277615,0.2944245647002379,0.36383263698698604,2.63,0.42939357642949855,0.12930510600958112,0.07932828589544855,1,0,-1.0,-2.0
2024,1,2024-08-17,osasuna,leganes,2024|2024-08-17|osasuna|leganes,2024|2024-08-17|osasuna|leganes,D,H,0.5414708679379244,0.29165659839550445,0.16687253366657112,0.5414708679379244,0.9903363255843842,0.24981426954241998,1.85,3.3,4.5,1.0657930657930659,0.5071721311475409,0.28432377049180324,0.2085040983606557,1.85,0.5414708679379244,0.0017211056851602624,0.0020248302178356025,1,0,-1.0,-3.0
2024,1,2024-08-17,valencia,barcelona,2024|2024-08-17|valencia|barcelona,2024|2024-08-17|valencia|barcelona,A,A,0.08036739387572699,0.28356711612268237,0.6360654900015906,0.6360654900015906,0.8477896716698197,0.35249837387890826,4.75,3.8,1.73,1.0517188926072407,0.20017356089094587,0.25021695111368236,0.5496094879953717,1.73,0.6360654900015906,0.1003932977027518,0.13752506534623535,1,1,0.73,-2.27
2024,1,2024-08-18,mallorca,real madrid,2024|2024-08-18|mallorca|real madrid,2024|2024-08-18|mallorca|realmadrid,D,A,0.033545558748943334,0.20522441058520613,0.7612300306658505,0.7612300306658505,0.6465645966821979,0.5560056200806444,8.0,4.2,1.45,1.0527504105090313,0.1187365958276467,0.22616494443361276,0.6550984597387405,1.45,0.7612300306658505,0.10378354446548316,0.23063009881218482,1,0,-1.0,-3.27
2024,1,2024-08-18,sociedad,vallecano,2024|2024-08-18|sociedad|vallecano,2024|2024-08-18|sociedad|vallecano,A,H,0.6987086116360947,0.22104122223782724,0.08025016612607799,0.6987086116360947,0.7865826000663214,0.4776673893982674,1.57,3.75,7.0,1.0464664846830452,0.6086603675149267,0.25482580719958264,0.1365138252854907,1.57,0.6987086116360947,0.09697252026866865,0.17012722854152393,1,0,-1.0,-4.27
2024,1,2024-08-19,valladolid,espanol,2024|2024-08-19|valladolid|espanol,2024|2024-08-19|valladolid|espanol,H,H,0.37286260667293475,0.3683541072251706,0.2587832861018946,0.37286260667293475,1.0855389852909396,0.004508499447764158,2.38,3.0,3.4,1.0476190476190477,0.40106951871657753,0.3181818181818181,0.2807486631016043,2.38,0.37286260667293475,-0.11258699611841527,0.0,1,1,1.38,-2.89
2024,1,2024-08-19,villarreal,ath madrid,2024|2024-08-19|villarreal|ath madrid,2024|2024-08-19|villarreal|athmadrid,D,A,0.1883681991562104,0.40176963524125714,0.4098621656025324,0.4098621656025324,1.0463881164787907,0.008092530361275274,3.3,3.7,2.1,1.0494910494910494,0.28874024526198444,0.25752508361204013,0.4537346711259755,2.1,0.4098621656025324,-0.13928945223468192,0.0,1,0,-1.0,-3.89
