Season,Matchday,Date,HomeTeam_norm,AwayTeam_norm,pred_key,y_true,y_pred_market,pH_mkt_pred,pD_mkt_pred,pA_mkt_pred,conf_maxprob,entropy,margin_top12,B365H,B365D,B365A,overround,odds_pick,p_pick,ev_pick,kelly_pick,bet_placed,correct,profit,cum_profit_season
2020,1,2020-09-12,cadiz,osasuna,2020|2020-09-12|cadiz|osasuna,A,A,0.33880903490759756,0.3162217659137577,0.3449691991786448,0.3449691991786448,1.097919867425419,0.006160164271047264,2.8,3.0,2.75,1.054112554112554,2.75,0.3449691991786448,-0.05133470225872683,0.0,1,1,1.75,1.75
2020,1,2020-09-12,eibar,celta,2020|2020-09-12|eibar|celta,D,H,0.3800403225806452,0.2923387096774194,0.3276209677419355,0.3800403225806452,1.0928026560858652,0.052419354838709686,2.5,3.25,2.9,1.0525198938992042,2.5,0.3800403225806452,-0.04989919354838701,0.0,1,0,-1.0,0.75
2020,1,2020-09-12,granada,ath bilbao,2020|2020-09-12|granada|ath bilbao,H,H,0.3463687150837989,0.30726256983240224,0.3463687150837989,0.3463687150837989,1.0970618453190943,0.0,2.75,3.1,2.75,1.0498533724340176,2.75,0.3463687150837989,-0.04748603351955305,0.0,1,1,1.75,2.5
2020,1,2020-09-13,alaves,betis,2020|2020-09-13|alaves|betis,A,A,0.3387622149837134,0.2964169381107492,0.36482084690553745,0.36482084690553745,1.0950016818256771,0.02605863192182406,2.8,3.2,2.6,1.0542582417582418,2.6,0.36482084690553745,-0.051465798045602695,0.0,1,1,1.6,4.1
2020,1,2020-09-13,valencia,levante,2020|2020-09-13|valencia|levante,H,H,0.4545454545454546,0.27272727272727276,0.27272727272727276,0.4545454545454546,1.0670895187820832,0.18181818181818182,2.1,3.5,3.5,1.0476190476190474,2.1,0.4545454545454546,-0.0454545454545453,0.0,1,1,1.1,5.2
2020,1,2020-09-13,valladolid,sociedad,2020|2020-09-13|valladolid|sociedad,D,A,0.3387622149837134,0.2964169381107492,0.36482084690553745,0.36482084690553745,1.0950016818256771,0.02605863192182406,2.8,3.2,2.6,1.0542582417582418,2.6,0.36482084690553745,-0.051465798045602695,0.0,1,0,-1.0,4.2
2020,1,2020-09-13,villarreal,huesca,2020|2020-09-13|villarreal|huesca,D,H,0.6045340050377834,0.23727959697732998,0.15818639798488665,0.6045340050377834,0.9372836325226841,0.36725440806045345,1.57,4.0,6.0,1.0536093418259023,1.57,0.6045340050377834,-0.050881612090679984,0.0,1,0,-1.0,3.2
2020,1,2021-01-12,ath madrid,sevilla,2020|2021-01-12|ath madrid|sevilla,H,H,0.496038580778505,0.29452290733723735,0.20943851188425766,0.496038580778505,1.0352182659615137,0.20151567344126764,1.9,3.2,4.5,1.0610380116959064,1.9,0.496038580778505,-0.057526696520840526,0.0,1,1,0.8999999999999999,4.1
2020,1,2021-02-09,real madrid,getafe,2020|2021-02-09|real madrid|getafe,H,H,0.6180910495661476,0.23641982645905146,0.1454891239748009,0.6180910495661476,0.9187802797483047,0.3816712231070961,1.53,4.0,6.5,1.057440925087984,1.53,0.6180910495661476,-0.0543206941637942,0.0,1,1,0.53,4.63
2020,1,2021-02-24,barcelona,elche,2020|2021-02-24|barcelona|elche,H,H,0.8450286617908678,0.10515912235619687,0.04981221585293536,0.8450286617908678,0.5285492730697454,0.7398695394346709,1.12,9.0,19.0,1.0565998329156223,1.12,0.8450286617908678,-0.053567898794228005,0.0,1,1,0.1200000000000001,4.75
2020,2,2020-09-19,celta,valencia,2020|2020-09-19|celta|valencia,H,H,0.4308880308880309,0.2633204633204634,0.3057915057915058,0.4308880308880309,1.076455739833078,0.12509652509652508,2.2,3.6,3.1,1.0549038774845225,2.2,0.4308880308880309,-0.05204633204633191,0.0,1,1,1.2000000000000002,5.95
