Season,Matchday,Date,HomeTeam_norm,AwayTeam_norm,pred_key,y_true,y_pred_market,pH_mkt_pred,pD_mkt_pred,pA_mkt_pred,conf_maxprob,entropy,margin_top12,B365H,B365D,B365A,overround,odds_pick,p_pick,ev_pick,kelly_pick,bet_placed,correct,profit,cum_profit_season
2017,1,2017-08-18,leganes,alaves,2017|2017-08-18|leganes|alaves,H,H,0.4671532846715329,0.29927007299270075,0.23357664233576644,0.4671532846715329,1.056269094007053,0.16788321167883213,2.05,3.2,4.1,1.0442073170731707,2.05,0.4671532846715329,-0.042335766423357624,0.0,1,1,1.0499999999999998,1.0499999999999998
2017,1,2017-08-18,valencia,las palmas,2017|2017-08-18|valencia|las palmas,H,H,0.5407114624505929,0.24901185770750986,0.2102766798418972,0.5407114624505929,1.006547863596537,0.291699604743083,1.75,3.8,4.5,1.0568086883876355,1.75,0.5407114624505929,-0.05375494071146247,0.0,1,1,0.75,1.7999999999999998
2017,1,2017-08-19,celta,sociedad,2017|2017-08-19|celta|sociedad,A,H,0.4038678109587977,0.29575550464059647,0.3003766844006058,0.4038678109587977,1.0877382302659218,0.10349112655819193,2.38,3.25,3.2,1.0403603749191985,2.38,0.4038678109587977,-0.03879460991806161,0.0,1,0,-1.0,0.7999999999999998
2017,1,2017-08-19,girona,ath madrid,2017|2017-08-19|girona|ath madrid,D,A,0.1195483496291783,0.22087454896845873,0.659577101402363,0.659577101402363,0.8619680361735672,0.4387025524339043,8.0,4.33,1.45,1.045602054630883,1.45,0.659577101402363,-0.043613202966573617,0.0,1,0,-1.0,-0.20000000000000018
2017,1,2017-08-19,sevilla,espanol,2017|2017-08-19|sevilla|espanol,D,H,0.5883926183471516,0.23829901043059643,0.17330837122225196,0.5883926183471516,0.9575903611298655,0.3500936079165552,1.62,4.0,5.5,1.0491021324354657,1.62,0.5883926183471516,-0.0468039582776143,0.0,1,0,-1.0,-1.2000000000000002
2017,1,2017-08-20,ath bilbao,getafe,2017|2017-08-20|ath bilbao|getafe,D,H,0.6349206349206349,0.23809523809523808,0.12698412698412698,0.6349206349206349,0.892159115049798,0.3968253968253968,1.5,4.0,7.5,1.05,1.5,0.6349206349206349,-0.04761904761904767,0.0,1,0,-1.0,-2.2
2017,1,2017-08-20,barcelona,betis,2017|2017-08-20|barcelona|betis,H,H,0.8168266285480907,0.11946089442515825,0.06371247702675106,0.8168266285480907,0.5945180382991511,0.6973657341229325,1.17,8.0,15.0,1.0463675213675214,1.17,0.8168266285480907,-0.044312844598733886,0.0,1,1,0.16999999999999993,-2.0300000000000002
2017,1,2017-08-20,la coruna,real madrid,2017|2017-08-20|la coruna|real madrid,A,A,0.10040295500335795,0.1658831430490262,0.7337139019476159,0.7337139019476159,0.7559712683524087,0.5678307588985897,9.5,5.75,1.3,1.0484069706037669,1.3,0.7337139019476159,-0.04617192746809934,0.0,1,1,0.30000000000000004,-1.7300000000000002
2017,1,2017-08-21,levante,villarreal,2017|2017-08-21|levante|villarreal,H,A,0.2929936305732484,0.2929936305732484,0.41401273885350315,0.41401273885350315,1.084461212862874,0.12101910828025475,3.25,3.25,2.3,1.0501672240802677,2.3,0.41401273885350315,-0.04777070063694289,0.0,1,0,-1.0,-2.7300000000000004
2017,1,2017-08-21,malaga,eibar,2017|2017-08-21|malaga|eibar,A,H,0.4537346711259755,0.28874024526198444,0.25752508361204013,0.4537346711259755,1.0666100141370003,0.16499442586399105,2.1,3.3,3.7,1.0494910494910494,2.1,0.4537346711259755,-0.047157190635451374,0.0,1,0,-1.0,-3.7300000000000004
