Season,Matchday,Date,HomeTeam_norm,AwayTeam_norm,pred_key,y_true,y_pred_market,pH_mkt_pred,pD_mkt_pred,pA_mkt_pred,conf_maxprob,entropy,margin_top12,B365H,B365D,B365A,overround,odds_pick,p_pick,ev_pick,kelly_pick,bet_placed,correct,profit,cum_profit_season
2016,1,2016-08-19,la coruna,eibar,2016|2016-08-19|la coruna|eibar,H,H,0.4907216494845361,0.28144329896907216,0.22783505154639172,0.4907216494845361,1.043153127440652,0.20927835051546395,1.95,3.4,4.2,1.0450333979745745,1.95,0.4907216494845361,-0.04309278350515461,0.0,1,1,0.95,0.95
2016,1,2016-08-19,malaga,osasuna,2016|2016-08-19|malaga|osasuna,D,H,0.5875440658049353,0.2538190364277321,0.15863689776733256,0.5875440658049353,0.9525504595251209,0.3337250293772032,1.62,3.75,6.0,1.0506172839506174,1.62,0.5875440658049353,-0.048178613396004655,0.0,1,0,-1.0,-0.050000000000000044
2016,1,2016-08-20,barcelona,betis,2016|2016-08-20|barcelona|betis,H,H,0.8807288790723358,0.08647156267255661,0.03279955825510768,0.8807288790723358,0.4356217801222363,0.7942573163997791,1.08,11.0,29.0,1.0513177754557064,1.08,0.8807288790723358,-0.04881281060187731,0.0,1,1,0.08000000000000007,0.030000000000000027
2016,1,2016-08-20,granada,villarreal,2016|2016-08-20|granada|villarreal,D,H,0.3824701195219124,0.29880478087649404,0.3187250996015936,0.3824701195219124,1.092978175506102,0.06374501992031878,2.5,3.2,3.0,1.0458333333333334,2.5,0.3824701195219124,-0.043824701195218974,0.0,1,0,-1.0,-0.97
2016,1,2016-08-20,sevilla,espanol,2016|2016-08-20|sevilla|espanol,H,H,0.5709391949757351,0.2383671139023694,0.19069369112189552,0.5709391949757351,0.977796687697313,0.33257208107336567,1.67,4.0,5.0,1.0488023952095809,1.67,0.5709391949757351,-0.04653154439052243,0.0,1,1,0.6699999999999999,-0.30000000000000004
2016,1,2016-08-21,ath madrid,alaves,2016|2016-08-21|ath madrid|alaves,D,H,0.7966834895457823,0.14708002883922133,0.05623648161499639,0.7966834895457823,0.6248634919494342,0.6496034607065609,1.2,6.5,17.0,1.046003016591252,1.2,0.7966834895457823,-0.04397981254506131,0.0,1,0,-1.0,-1.3
2016,1,2016-08-21,sociedad,real madrid,2016|2016-08-21|sociedad|real madrid,A,A,0.20143884892086333,0.2517985611510791,0.5467625899280576,0.5467625899280576,1.0001239885350346,0.29496402877697847,4.75,3.8,1.75,1.045112781954887,1.75,0.5467625899280576,-0.043165467625899234,0.0,1,1,0.75,-0.55
2016,1,2016-08-21,sp gijon,ath bilbao,2016|2016-08-21|sp gijon|ath bilbao,H,A,0.23842794759825325,0.2724890829694323,0.48908296943231444,0.48908296943231444,1.0459132840491245,0.21659388646288213,4.0,3.5,1.95,1.0485347985347986,1.95,0.48908296943231444,-0.046288209606986874,0.0,1,0,-1.0,-1.55
2016,1,2016-08-22,celta,leganes,2016|2016-08-22|celta|leganes,A,H,0.5790533736153072,0.25478348439073517,0.1661631419939577,0.5790533736153072,0.962975057499216,0.324269889224572,1.65,3.75,5.75,1.0466403162055338,1.65,0.5790533736153072,-0.04456193353474319,0.0,1,0,-1.0,-2.55
2016,1,2016-08-22,valencia,las palmas,2016|2016-08-22|valencia|las palmas,A,H,0.5533013648100332,0.2552563629656953,0.1914422722242715,0.5533013648100332,0.9925084167115111,0.2980450018443379,1.73,3.75,5.0,1.0447013487475916,1.73,0.5533013648100332,-0.04278863887864254,0.0,1,0,-1.0,-3.55
2016,2,2016-08-26,betis,la coruna,2016|2016-08-26|betis|la coruna,D,H,0.4317656129529684,0.2968388589051658,0.27139552814186585,0.4317656129529684,1.0771064422966472,0.13492675404780258,2.2,3.2,3.5,1.0527597402597402,2.2,0.4317656129529684,-0.05011565150346953,0.0,1,0,-1.0,-4.55
2016,2,2016-08-26,espanol,malaga,2016|2016-08-26|espanol|malaga,D,H,0.4134954884268341,0.3067869752844253,0.2797175362887407,0.4134954884268341,1.084014597261716,0.10670851314240881,2.3,3.1,3.4,1.0514809009157662,2.3,0.4134954884268341,-0.048960376618281676,0.0,1,0,-1.0,-5.55
2016,2,2016-08-27,eibar,valencia,2016|2016-08-27|eibar|valencia,H,H,0.3539111200482606,0.2986125075407199,0.34747637241101953,0.3539111200482606,1.0958193402300593,0.006434747637241056,2.7,3.2,2.75,1.046506734006734,2.7,0.3539111200482606,-0.04443997586969639,0.0,1,1,1.7000000000000002,-3.8499999999999996
2016,2,2016-08-27,leganes,ath madrid,2016|2016-08-27|leganes|ath madrid,D,A,0.11214953271028037,0.26479750778816197,0.6230529595015576,0.6230529595015576,0.8920158524268875,0.3582554517133956,8.5,3.6,1.53,1.0490196078431373,1.53,0.6230529595015576,-0.04672897196261688,0.0,1,0,-1.0,-4.85
2016,2,2016-08-27,osasuna,sociedad,2016|2016-08-27|osasuna|sociedad,A,A,0.30864197530864196,0.30864197530864196,0.3827160493827161,0.3827160493827161,1.093246752419975,0.07407407407407413,3.1,3.1,2.5,1.0451612903225806,2.5,0.3827160493827161,-0.043209876543209735,0.0,1,1,1.5,-3.3499999999999996
2016,2,2016-08-27,real madrid,celta,2016|2016-08-27|real madrid|celta,H,H,0.8077654086342656,0.1361661688840619,0.05606842248167255,0.8077654086342656,0.6054869307642019,0.6715992397502037,1.18,7.0,17.0,1.0491382993875518,1.18,0.8077654086342656,-0.04683681781156665,0.0,1,1,0.17999999999999994,-3.17
2016,2,2016-08-28,alaves,sp gijon,2016|2016-08-28|alaves|sp gijon,D,H,0.44539296650273735,0.29924839936902664,0.25535863412823606,0.44539296650273735,1.0698572505423123,0.1461445671337107,2.15,3.2,3.75,1.044282945736434,2.15,0.44539296650273735,-0.04240512201911473,0.0,1,0,-1.0,-4.17
