Season,Matchday,Date,HomeTeam_norm,AwayTeam_norm,pred_key,y_true,y_pred_market,pH_mkt_pred,pD_mkt_pred,pA_mkt_pred,conf_maxprob,entropy,margin_top12,B365H,B365D,B365A,overround,odds_pick,p_pick,ev_pick,kelly_pick,bet_placed,correct,profit,cum_profit_season
2018,1,2018-08-17,betis,levante,2018|2018-08-17|betis|levante,A,H,0.5724098454493417,0.2375500858614768,0.19004006868918144,0.5724098454493417,0.9763618501694595,0.3348597595878649,1.66,4.0,5.0,1.052409638554217,1.66,0.5724098454493417,-0.0497996565540928,0.0,1,0,-1.0,-1.0
2018,1,2018-08-17,girona,valladolid,2018|2018-08-17|girona|valladolid,D,H,0.5446293494704993,0.26475037821482605,0.19062027231467477,0.5446293494704993,0.9987364161988008,0.2798789712556733,1.75,3.6,5.0,1.0492063492063493,1.75,0.5446293494704993,-0.046898638426626116,0.0,1,0,-1.0,-2.0
2018,1,2018-08-18,barcelona,alaves,2018|2018-08-18|barcelona|alaves,H,H,0.8592119798698907,0.09537252976555789,0.04541549036455137,0.8592119798698907,0.4949188170893365,0.7638394501043329,1.11,10.0,21.0,1.0485199485199486,1.11,0.8592119798698907,-0.0462747023444212,0.0,1,1,0.1100000000000001,-1.89
2018,1,2018-08-18,celta,espanol,2018|2018-08-18|celta|espanol,D,H,0.5155482815057283,0.2725040916530278,0.21194762684124385,0.5155482815057283,1.02466524991437,0.2430441898527005,1.85,3.5,4.5,1.0484770484770483,1.85,0.5155482815057283,-0.046235679214402636,0.0,1,0,-1.0,-2.8899999999999997
2018,1,2018-08-18,villarreal,sociedad,2018|2018-08-18|villarreal|sociedad,A,H,0.46798029556650245,0.28078817733990147,0.25123152709359603,0.46798029556650245,1.0590417709749826,0.18719211822660098,2.04,3.4,3.8,1.0474716202270382,2.04,0.46798029556650245,-0.04532019704433499,0.0,1,0,-1.0,-3.8899999999999997
2018,1,2018-08-19,eibar,huesca,2018|2018-08-19|eibar|huesca,A,H,0.5732351306281268,0.2537520844913841,0.17301278488048916,0.5732351306281268,0.9705088629735488,0.3194830461367427,1.66,3.75,5.5,1.0508944870390655,1.66,0.5732351306281268,-0.048429683157309555,0.0,1,0,-1.0,-4.89
2018,1,2018-08-19,real madrid,getafe,2018|2018-08-19|real madrid|getafe,H,H,0.7913043478260869,0.13565217391304346,0.07304347826086957,0.7913043478260869,0.6473426702367033,0.6556521739130434,1.2,7.0,13.0,1.0531135531135531,1.2,0.7913043478260869,-0.050434782608695716,0.0,1,1,0.19999999999999996,-4.6899999999999995
2018,1,2018-08-19,vallecano,sevilla,2018|2018-08-19|vallecano|sevilla,A,A,0.29227208922948517,0.263856747221063,0.4438711635494517,0.4438711635494517,1.071585866509119,0.15159907431996655,3.25,3.6,2.14,1.0527598050962537,2.14,0.4438711635494517,-0.050115710004173364,0.0,1,1,1.1400000000000001,-3.55
2018,1,2018-08-20,ath bilbao,leganes,2018|2018-08-20|ath bilbao|leganes,H,H,0.5409836065573771,0.2868852459016394,0.17213114754098363,0.5409836065573771,0.9934524683556709,0.2540983606557377,1.75,3.3,5.5,1.0562770562770563,1.75,0.5409836065573771,-0.05327868852459006,0.0,1,1,0.75,-2.8
2018,1,2018-08-20,valencia,ath madrid,2018|2018-08-20|valencia|ath madrid,D,A,0.3187250996015936,0.29880478087649404,0.3824701195219124,0.3824701195219124,1.092978175506102,0.06374501992031878,3.0,3.2,2.5,1.0458333333333334,2.5,0.3824701195219124,-0.043824701195218974,0.0,1,0,-1.0,-3.8
2018,2,2018-08-24,getafe,eibar,2018|2018-08-24|getafe|eibar,H,H,0.48550254909861773,0.29585311585697016,0.2186443350444121,0.48550254909861773,1.0435340629556848,0.18964943324164757,1.95,3.2,4.33,1.056267395037603,1.95,0.48550254909861773,-0.05327002925769542,0.0,1,1,0.95,-2.8499999999999996
2018,2,2018-08-24,leganes,sociedad,2018|2018-08-24|leganes|sociedad,D,A,0.2682926829268293,0.28455284552845533,0.4471544715447155,0.4471544715447155,1.0705156003455132,0.16260162601626016,3.5,3.3,2.1,1.064935064935065,2.1,0.4471544715447155,-0.06097560975609739,0.0,1,0,-1.0,-3.8499999999999996
2018,2,2018-08-25,alaves,betis,2018|2018-08-25|alaves|betis,D,A,0.3403141361256545,0.29319371727748694,0.36649214659685864,0.36649214659685864,1.0944224638171016,0.02617801047120416,2.8,3.25,2.6,1.0494505494505495,2.6,0.36649214659685864,-0.04712041884816742,0.0,1,0,-1.0,-4.85
2018,2,2018-08-25,ath madrid,vallecano,2018|2018-08-25|ath madrid|vallecano,H,H,0.8190327613104524,0.1357254290171607,0.04524180967238689,0.8190327613104524,0.5746212303166778,0.6833073322932918,1.16,7.0,21.0,1.052545155993432,1.16,0.8190327613104524,-0.049921996879875224,0.0,1,1,0.15999999999999992,-4.6899999999999995
2018,2,2018-08-25,valladolid,barcelona,2018|2018-08-25|valladolid|barcelona,A,A,0.05579784504874293,0.12647511544381732,0.8177270395074396,0.8177270395074396,0.5870960281644546,0.6912519240636223,17.0,7.5,1.16,1.0542258282623393,1.16,0.8177270395074396,-0.051436634171370094,0.0,1,1,0.15999999999999992,-4.53
2018,2,2018-08-26,espanol,valencia,2018|2018-08-26|espanol|valencia,H,A,0.2952523699219435,0.2998656882019738,0.40488194187608273,0.40488194187608273,1.0874280604845006,0.10501625367410894,3.25,3.2,2.37,1.0421332359623499,2.37,0.40488194187608273,-0.04042979775368394,0.0,1,0,-1.0,-5.53
2018,2,2018-08-26,girona,real madrid,2018|2018-08-26|girona|real madrid,A,A,0.11994868505452214,0.1744708146247595,0.7055805003207184,0.7055805003207184,0.8050599857675732,0.531109685695959,8.0,5.5,1.36,1.0421122994652405,1.36,0.7055805003207184,-0.04041051956382291,0.0,1,1,0.3600000000000001,-5.17
2018,2,2018-08-26,sevilla,villarreal,2018|2018-08-26|sevilla|villarreal,D,H,0.553479255940787,0.22666293338527463,0.21985781067393842,0.553479255940787,0.9968688989900912,0.3268163225555123,1.72,4.2,4.33,1.0504374691495375,1.72,0.553479255940787,-0.048015679781846454,0.0,1,0,-1.0,-6.17
2018,2,2018-08-27,ath bilbao,huesca,2018|2018-08-27|ath bilbao|huesca,D,H,0.5900002521368599,0.2638612238723179,0.14613852399082225,0.5900002521368599,0.9439076009178327,0.326139028264542,1.61,3.6,6.5,1.052741944046292,1.61,0.5900002521368599,-0.05009959405965547,0.0,1,0,-1.0,-7.17
2018,2,2018-08-27,levante,celta,2018|2018-08-27|levante|celta,A,H,0.393939393939394,0.2909090909090909,0.3151515151515151,0.393939393939394,1.0900818712761602,0.07878787878787885,2.4,3.25,3.0,1.0576923076923077,2.4,0.393939393939394,-0.05454545454545445,0.0,1,0,-1.0,-8.17
2018,3,2018-08-31,eibar,sociedad,2018|2018-08-31|eibar|sociedad,H,A,0.3453310351819934,0.2922031836155328,0.3624657812024739,0.3624657812024739,1.0945125519149932,0.01713474602048054,2.75,3.25,2.62,1.0530080606416483,2.62,0.3624657812024739,-0.05033965324951839,0.0,1,0,-1.0,-9.17
2018,3,2018-08-31,getafe,valladolid,2018|2018-08-31|getafe|valladolid,D,H,0.5015673981191223,0.2978056426332289,0.2006269592476489,0.5015673981191223,1.0290950762190683,0.20376175548589343,1.9,3.2,4.75,1.049342105263158,1.9,0.5015673981191223,-0.047021943573667624,0.0,1,0,-1.0,-10.17
2018,3,2018-08-31,villarreal,girona,2018|2018-08-31|villarreal|girona,A,H,0.6045340050377834,0.23727959697732998,0.15818639798488665,0.6045340050377834,0.9372836325226841,0.36725440806045345,1.57,4.0,6.0,1.0536093418259023,1.57,0.6045340050377834,-0.050881612090679984,0.0,1,0,-1.0,-11.17
2018,3,2018-09-01,celta,ath madrid,2018|2018-09-01|celta|ath madrid,H,A,0.17359591539022615,0.2808169219547776,0.5455871626549964,0.5455871626549964,0.9911902590229148,0.2647702407002188,5.5,3.4,1.75,1.0473644003055766,1.75,0.5455871626549964,-0.04522246535375629,0.0,1,0,-1.0,-12.17
2018,3,2018-09-01,real madrid,leganes,2018|2018-09-01|real madrid|leganes,H,H,0.8490566037735849,0.10566037735849057,0.04528301886792453,0.8490566037735849,0.5165479521056326,0.7433962264150944,1.12,9.0,21.0,1.0515873015873016,1.12,0.8490566037735849,-0.049056603773584784,0.0,1,1,0.1200000000000001,-12.05
2018,3,2018-09-02,alaves,espanol,2018|2018-09-02|alaves|espanol,H,A,0.3249690466364012,0.3040033016921172,0.3710276516714816,0.3710276516714816,1.0951212658503882,0.04605860503508041,2.9,3.1,2.54,1.0611090187697616,2.54,0.3710276516714816,-0.05758976475443667,0.0,1,0,-1.0,-13.05
2018,3,2018-09-02,barcelona,huesca,2018|2018-09-02|barcelona|huesca,H,H,0.8807288790723358,0.08647156267255661,0.03279955825510768,0.8807288790723358,0.4356217801222363,0.7942573163997791,1.08,11.0,29.0,1.0513177754557064,1.08,0.8807288790723358,-0.04881281060187731,0.0,1,1,0.08000000000000007,-12.969999999999999
2018,3,2018-09-02,betis,sevilla,2018|2018-09-02|betis|sevilla,H,A,0.33980582524271846,0.27184466019417475,0.3883495145631068,0.3883495145631068,1.0881844581170859,0.04854368932038833,2.8,3.5,2.45,1.0510204081632653,2.45,0.3883495145631068,-0.04854368932038822,0.0,1,0,-1.0,-13.969999999999999
2018,3,2018-09-02,levante,valencia,2018|2018-09-02|levante|valencia,D,A,0.2513863216266174,0.27726432532347506,0.47134935304990755,0.47134935304990755,1.0573036363512134,0.1940850277264325,3.75,3.4,2.0,1.0607843137254902,2.0,0.47134935304990755,-0.0573012939001849,0.0,1,0,-1.0,-14.969999999999999
2018,3,2018-10-24,vallecano,ath bilbao,2018|2018-10-24|vallecano|ath bilbao,D,A,0.2884615384615385,0.2884615384615385,0.4230769230769231,0.4230769230769231,1.0811583338324033,0.13461538461538458,3.3,3.3,2.25,1.0505050505050506,2.25,0.4230769230769231,-0.04807692307692302,0.0,1,0,-1.0,-15.969999999999999
2018,4,2018-09-14,huesca,vallecano,2018|2018-09-14|huesca|vallecano,A,H,0.44626115652891324,0.2728568214205355,0.2808820220505513,0.44626115652891324,1.071124645047374,0.16537913447836194,2.14,3.5,3.4,1.0471216523992775,2.14,0.44626115652891324,-0.0450011250281257,0.0,1,0,-1.0,-16.97
2018,4,2018-09-15,ath bilbao,real madrid,2018|2018-09-15|ath bilbao|real madrid,D,A,0.15854770503220064,0.21969658895916946,0.62175570600863,0.62175570600863,0.9204124663551144,0.4020591170494605,6.0,4.33,1.53,1.0512083201255868,1.53,0.62175570600863,-0.04871376980679615,0.0,1,0,-1.0,-17.97
2018,4,2018-09-15,ath madrid,eibar,2018|2018-09-15|ath madrid|eibar,D,H,0.7005641186051278,0.22003861461962446,0.07939726677524782,0.7005641186051278,0.7835736804437264,0.4805255039855033,1.36,4.33,12.0,1.049574333197482,1.36,0.7005641186051278,-0.047232798697026124,0.0,1,0,-1.0,-18.97
2018,4,2018-09-15,sociedad,barcelona,2018|2018-09-15|sociedad|barcelona,A,A,0.13636363636363638,0.18181818181818182,0.6818181818181819,0.6818181818181819,0.8427803021302684,0.5,7.0,5.25,1.4,1.0476190476190477,1.4,0.6818181818181819,-0.045454545454545414,0.0,1,1,0.3999999999999999,-18.57
2018,4,2018-09-15,valencia,betis,2018|2018-09-15|valencia|betis,D,H,0.5449330783938815,0.25430210325047803,0.20076481835564056,0.5449330783938815,1.0013755612033577,0.29063097514340347,1.75,3.75,4.75,1.0486215538847117,1.75,0.5449330783938815,-0.04636711281070738,0.0,1,0,-1.0,-19.57
2018,4,2018-09-16,espanol,levante,2018|2018-09-16|espanol|levante,H,H,0.5538948478987163,0.26463864955160893,0.18146650254967467,0.5538948478987163,0.9887442077591994,0.2892561983471074,1.72,3.6,5.25,1.0496493170911776,1.72,0.5538948478987163,-0.04730086161420788,0.0,1,1,0.72,-18.85
2018,4,2018-09-16,leganes,villarreal,2018|2018-09-16|leganes|villarreal,A,A,0.31757683310478346,0.3073324191336614,0.3750907477615552,0.3750907477615552,1.094679688799181,0.05751391465677175,3.0,3.1,2.54,1.0496147658961985,2.54,0.3750907477615552,-0.047269500685649724,0.0,1,1,1.54,-17.31
2018,4,2018-09-16,sevilla,getafe,2018|2018-09-16|sevilla|getafe,A,H,0.6215316315205327,0.24084350721420644,0.1376248612652608,0.6215316315205327,0.9113884554533397,0.38068812430632626,1.55,4.0,7.0,1.0380184331797235,1.55,0.6215316315205327,-0.036625971143174285,0.0,1,0,-1.0,-18.31
2018,4,2018-09-16,valladolid,alaves,2018|2018-09-16|valladolid|alaves,A,H,0.43088803088803085,0.30579150579150577,0.2633204633204633,0.43088803088803085,1.0764557398330783,0.12509652509652508,2.2,3.1,3.6,1.0549038774845227,2.2,0.43088803088803085,-0.05204633204633202,0.0,1,0,-1.0,-19.31
2018,4,2018-09-17,girona,celta,2018|2018-09-17|girona|celta,H,H,0.3956834532374101,0.2877697841726619,0.31654676258992803,0.3956834532374101,1.089417478132513,0.07913669064748208,2.4,3.3,3.0,1.053030303030303,2.4,0.3956834532374101,-0.05035971223021585,0.0,1,1,1.4,-17.91
2018,5,2018-09-21,huesca,sociedad,2018|2018-09-21|huesca|sociedad,A,A,0.26503340757238314,0.28062360801781744,0.4543429844097996,0.4543429844097996,1.0669701155810554,0.17371937639198215,3.6,3.4,2.1,1.0480859010270773,2.1,0.4543429844097996,-0.04587973273942081,0.0,1,1,1.1,-16.81
