Season,Matchday,Date,HomeTeam_norm,AwayTeam_norm,pred_key,pred_key_match,y_true,y_pred,proba_H,proba_D,proba_A,conf_maxprob,entropy,margin_top12,B365H,B365D,B365A,overround,pH_mkt,pD_mkt,pA_mkt,odds_pick,p_pick,ev_pick,kelly_pick,bet_placed,correct,profit,cum_profit_season
2013,1,2013-08-17,sociedad,getafe,2013|2013-08-17|sociedad|getafe,2013|2013-08-17|sociedad|getafe,H,H,0.6168311286619029,0.19879975193565202,0.18436911940244502,0.6168311286619029,0.9309147741233614,0.4180313767262509,1.73,3.6,4.75,1.0663387756481764,0.5420741468672235,0.26049674280008245,0.19742911033269403,1.73,0.6168311286619029,0.06711785258509206,0.09194226381519462,1,1,0.73,0.73
2013,1,2013-08-17,valencia,malaga,2013|2013-08-17|valencia|malaga,2013|2013-08-17|valencia|malaga,H,H,0.6927777436125875,0.17631774261716224,0.13090451377025028,0.6927777436125875,0.8264415167703902,0.5164600009954252,1.53,4.0,6.0,1.0702614379084967,0.6106870229007634,0.233587786259542,0.15572519083969466,1.53,0.6927777436125875,0.05994994772725887,0.11311310891935634,1,1,0.53,1.26
2013,1,2013-08-17,valladolid,ath bilbao,2013|2013-08-17|valladolid|ath bilbao,2013|2013-08-17|valladolid|athbilbao,A,H,0.43407813142480695,0.2448110102921234,0.3211108582830696,0.43407813142480695,1.0715383634967626,0.11296727314173732,2.5,3.3,2.8,1.0601731601731603,0.3772968558595345,0.2858309514087382,0.3368721927317272,2.5,0.43407813142480695,0.08519532856201739,0.05679688570801159,1,0,-1.0,0.26
2013,1,2013-08-18,barcelona,levante,2013|2013-08-18|barcelona|levante,2013|2013-08-18|barcelona|levante,H,H,0.9008643720991024,0.06532679579343396,0.033808832107463625,0.9008643720991024,0.38679694256552444,0.8355375763056685,1.08,10.0,26.0,1.0643874643874645,0.8699143468950747,0.0939507494646681,0.03613490364025696,1.08,0.9008643720991024,-0.02706647813296932,0.0,1,1,0.08000000000000007,0.3400000000000001
2013,1,2013-08-18,osasuna,granada,2013|2013-08-18|osasuna|granada,2013|2013-08-18|osasuna|granada,A,H,0.5363931749720721,0.23693516475853132,0.22667166026939664,0.5363931749720721,1.0117300559718068,0.29945801021354074,2.0,3.3,3.75,1.0696969696969696,0.4674220963172805,0.28328611898017003,0.2492917847025496,2.0,0.5363931749720721,0.07278634994414412,0.07278634994414412,1,0,-1.0,-0.6599999999999999
2013,1,2013-08-18,real madrid,betis,2013|2013-08-18|real madrid|betis,2013|2013-08-18|realmadrid|betis,H,H,0.8689339303785945,0.08804325041177505,0.04302281920963061,0.8689339303785945,0.4713644808089188,0.7808906799668194,1.17,7.0,17.0,1.0563815269697623,0.8090834919771553,0.13523252651618167,0.05568398150666304,1.17,0.8689339303785945,0.016652698542955452,0.09795705025267917,1,1,0.16999999999999993,-0.49
2013,1,2013-08-18,sevilla,ath madrid,2013|2013-08-18|sevilla|ath madrid,2013|2013-08-18|sevilla|athmadrid,A,H,0.39452566399941796,0.2546542810266826,0.35082005497389945,0.39452566399941796,1.0827430079165665,0.04370560902551851,2.8,3.3,2.5,1.0601731601731603,0.3368721927317272,0.2858309514087382,0.3772968558595345,2.8,0.39452566399941796,0.10467185919837019,0.05815103288798344,1,0,-1.0,-1.49
2013,1,2013-08-19,almeria,villarreal,2013|2013-08-19|almeria|villarreal,2013|2013-08-19|almeria|villarreal,A,A,0.351908737063871,0.2522149945780142,0.3958762683581149,0.3958762683581149,1.0817872497375733,0.04396753129424391,2.6,3.2,2.75,1.0607517482517483,0.36258755665430564,0.2946023897816234,0.34281005356407085,2.75,0.3958762683581149,0.08865973798481608,0.050662707419894905,1,1,1.75,0.26
2013,1,2013-08-19,celta,espanol,2013|2013-08-19|celta|espanol,2013|2013-08-19|celta|espanol,D,H,0.45605733380009167,0.23996484299885673,0.30397782320105154,0.45605733380009167,1.0625372304497438,0.15207951059904012,2.2,3.2,3.4,1.0611631016042782,0.4283464566929133,0.2944881889763779,0.27716535433070866,2.2,0.45605733380009167,0.0033261343602017934,0.0027717786335014942,1,0,-1.0,-0.74
2013,1,2013-08-19,vallecano,elche,2013|2013-08-19|vallecano|elche,2013|2013-08-19|vallecano|elche,H,H,0.4750916036296216,0.20277660617307916,0.32213179019729915,0.4750916036296216,1.042055503015795,0.15295981343232246,2.25,3.25,3.25,1.0598290598290598,0.4193548387096774,0.2903225806451613,0.2903225806451613,2.25,0.4750916036296216,0.06895610816664854,0.05516488653331884,1,1,1.25,0.51
