Season,Matchday,Date,HomeTeam_norm,AwayTeam_norm,pred_key,y_true,y_pred_market,pH_mkt_pred,pD_mkt_pred,pA_mkt_pred,conf_maxprob,entropy,margin_top12,B365H,B365D,B365A,overround,odds_pick,p_pick,ev_pick,kelly_pick,bet_placed,correct,profit,cum_profit_season
2019,1,2019-08-16,ath bilbao,barcelona,2019|2019-08-16|ath bilbao|barcelona,H,A,0.1797462911201892,0.24833369167920874,0.571920017200602,0.571920017200602,0.973970340710584,0.3235863255213933,5.25,3.8,1.65,1.0596946912736387,1.65,0.571920017200602,-0.056331971619006715,0.0,1,0,-1.0,-1.0
2019,1,2019-08-17,celta,real madrid,2019|2019-08-17|celta|real madrid,A,A,0.19961114711600778,0.22575070209548498,0.5746381507885073,0.5746381507885073,0.9759984104809876,0.34888744869302235,4.75,4.2,1.65,1.0546821599453178,1.65,0.5746381507885073,-0.051847051198962935,0.0,1,1,0.6499999999999999,-0.3500000000000001
2019,1,2019-08-17,leganes,osasuna,2019|2019-08-17|leganes|osasuna,A,H,0.4759206798866855,0.29745042492917845,0.22662889518413595,0.4759206798866855,1.050451297499308,0.17847025495750707,2.0,3.2,4.2,1.0505952380952381,2.0,0.4759206798866855,-0.04815864022662897,0.0,1,0,-1.0,-1.35
2019,1,2019-08-17,mallorca,eibar,2019|2019-08-17|mallorca|eibar,H,A,0.3387622149837134,0.2964169381107492,0.36482084690553745,0.36482084690553745,1.0950016818256771,0.02605863192182406,2.8,3.2,2.6,1.0542582417582418,2.6,0.36482084690553745,-0.051465798045602695,0.0,1,0,-1.0,-2.35
2019,1,2019-08-17,valencia,sociedad,2019|2019-08-17|valencia|sociedad,D,H,0.5732351306281268,0.2537520844913841,0.17301278488048916,0.5732351306281268,0.9705088629735488,0.3194830461367427,1.66,3.75,5.5,1.0508944870390655,1.66,0.5732351306281268,-0.048429683157309555,0.0,1,0,-1.0,-3.35
2019,1,2019-08-17,villarreal,granada,2019|2019-08-17|villarreal|granada,D,H,0.5998057309373482,0.2525497814473045,0.14764448761534726,0.5998057309373482,0.9365722000640191,0.34725594949004374,1.6,3.8,6.5,1.0420040485829958,1.6,0.5998057309373482,-0.040310830500242756,0.0,1,0,-1.0,-4.35
2019,1,2019-08-18,alaves,levante,2019|2019-08-18|alaves|levante,H,H,0.4407039020657995,0.29609793420045905,0.2631981637337414,0.4407039020657995,1.0728048636626244,0.14460596786534047,2.15,3.2,3.6,1.055394056847545,2.15,0.4407039020657995,-0.0524866105585311,0.0,1,1,1.15,-3.2
2019,1,2019-08-18,ath madrid,getafe,2019|2019-08-18|ath madrid|getafe,H,H,0.6611292637493511,0.21986746877576574,0.1190032674748832,0.6611292637493511,0.8599299837787826,0.44126179497358536,1.44,4.33,8.0,1.0503913266615346,1.44,0.6611292637493511,-0.04797386020093447,0.0,1,1,0.43999999999999995,-2.7600000000000002
2019,1,2019-08-18,betis,valladolid,2019|2019-08-18|betis|valladolid,A,H,0.5732351306281268,0.2537520844913841,0.17301278488048916,0.5732351306281268,0.9705088629735488,0.3194830461367427,1.66,3.75,5.5,1.0508944870390655,1.66,0.5732351306281268,-0.048429683157309555,0.0,1,0,-1.0,-3.7600000000000002
2019,1,2019-08-18,espanol,sevilla,2019|2019-08-18|espanol|sevilla,A,A,0.29753038024304196,0.28851430811446493,0.4139553116424932,0.4139553116424932,1.084411704150102,0.11642493139945126,3.2,3.3,2.3,1.050312911725955,2.3,0.4139553116424932,-0.04790278322226571,0.0,1,1,1.2999999999999998,-2.4600000000000004
2019,2,2019-08-23,granada,sevilla,2019|2019-08-23|granada|sevilla,A,A,0.26,0.26,0.48000000000000004,0.48000000000000004,1.052783500981133,0.22000000000000003,3.6,3.6,1.95,1.0683760683760686,1.95,0.48000000000000004,-0.064,0.0,1,1,0.95,-1.5100000000000005
2019,2,2019-08-23,levante,villarreal,2019|2019-08-23|levante|villarreal,H,H,0.3672039243167485,0.2754029432375613,0.35739313244569026,0.3672039243167485,1.0907449712503365,0.009810791871058211,2.55,3.4,2.62,1.0679538991168986,2.55,0.3672039243167485,-0.06362999299229155,0.0,1,1,1.5499999999999998,0.03999999999999937
2019,2,2019-08-24,celta,valencia,2019|2019-08-24|celta|valencia,H,A,0.3039936419630439,0.27717067355454006,0.41883568448241604,0.41883568448241604,1.0821266021342753,0.11484204251937213,3.1,3.4,2.25,1.0611427366645583,2.25,0.41883568448241604,-0.05761970991456389,0.0,1,0,-1.0,-0.9600000000000006
2019,2,2019-08-24,getafe,ath bilbao,2019|2019-08-24|getafe|ath bilbao,D,H,0.36189683860232946,0.3136439267886855,0.32445923460898507,0.36189683860232946,1.0967095132235074,0.03743760399334439,2.6,3.0,2.9,1.0627763041556144,2.6,0.36189683860232946,-0.059068219633943375,0.0,1,0,-1.0,-1.9600000000000006
2019,2,2019-08-24,osasuna,eibar,2019|2019-08-24|osasuna|eibar,D,H,0.37831227068895235,0.295556461475744,0.3261312678353037,0.37831227068895235,1.0934008070267016,0.05218100285364863,2.5,3.2,2.9,1.0573275862068967,2.5,0.37831227068895235,-0.054219323277619136,0.0,1,0,-1.0,-2.960000000000001
2019,2,2019-08-24,real madrid,valladolid,2019|2019-08-24|real madrid|valladolid,D,H,0.783132530120482,0.14457831325301207,0.07228915662650603,0.783132530120482,0.6609537504949021,0.6385542168674699,1.2,6.5,13.0,1.064102564102564,1.2,0.783132530120482,-0.06024096385542163,0.0,1,0,-1.0,-3.960000000000001
2019,2,2019-08-25,alaves,espanol,2019|2019-08-25|alaves|espanol,D,H,0.3872529245663574,0.2964905203711174,0.3162565550625252,0.3872529245663574,1.0919084578280258,0.0709963695038322,2.45,3.2,3.0,1.0539965986394557,2.45,0.3872529245663574,-0.05123033481242434,0.0,1,0,-1.0,-4.960000000000001
2019,2,2019-08-25,barcelona,betis,2019|2019-08-25|barcelona|betis,H,H,0.75,0.15625,0.09375,0.75,0.7277259541583038,0.59375,1.25,6.0,10.0,1.0666666666666667,1.25,0.75,-0.0625,0.0,1,1,0.25,-4.710000000000001
2019,2,2019-08-25,leganes,ath madrid,2019|2019-08-25|leganes|ath madrid,A,A,0.19857235561323816,0.27741726151849455,0.5240103828682674,0.5240103828682674,1.01536430678722,0.24659312134977285,4.75,3.4,1.8,1.0601995184038528,1.8,0.5240103828682674,-0.05678131083711868,0.0,1,1,0.8,-3.9100000000000006
2019,2,2019-08-25,mallorca,sociedad,2019|2019-08-25|mallorca|sociedad,A,A,0.3037974683544304,0.3037974683544304,0.3924050632911393,0.3924050632911393,1.0909644702424528,0.08860759493670889,3.1,3.1,2.4,1.0618279569892473,2.4,0.3924050632911393,-0.05822784810126569,0.0,1,1,1.4,-2.5100000000000007
2019,3,2019-08-30,ath bilbao,sociedad,2019|2019-08-30|ath bilbao|sociedad,H,H,0.4134954884268341,0.3067869752844253,0.2797175362887407,0.4134954884268341,1.084014597261716,0.10670851314240881,2.3,3.1,3.4,1.0514809009157662,2.3,0.4134954884268341,-0.048960376618281676,0.0,1,1,1.2999999999999998,-1.2100000000000009
2019,3,2019-08-30,sevilla,celta,2019|2019-08-30|sevilla|celta,D,H,0.6175562417291576,0.22496691662990737,0.15747684164093517,0.6175562417291576,0.9243513068567171,0.3925893250992502,1.53,4.2,6.0,1.0583566760037348,1.53,0.6175562417291576,-0.05513895015438891,0.0,1,0,-1.0,-2.210000000000001
2019,3,2019-08-31,betis,leganes,2019|2019-08-31|betis|leganes,H,H,0.4898945744407303,0.2894831576240679,0.22062226793520182,0.4898945744407303,1.0418589599935149,0.2004114168166624,1.95,3.3,4.33,1.0467976980679061,1.95,0.4898945744407303,-0.04470557984057588,0.0,1,1,0.95,-1.260000000000001
