Season,Matchday,Date,HomeTeam_norm,AwayTeam_norm,pred_key,pred_key_match,y_true,y_pred,proba_H,proba_D,proba_A,conf_maxprob,entropy,margin_top12,B365H,B365D,B365A,overround,pH_mkt,pD_mkt,pA_mkt,odds_pick,p_pick,ev_pick,kelly_pick,bet_placed,correct,profit,cum_profit_season
2010,1,2010-08-28,hercules,ath bilbao,2010|2010-08-28|hercules|ath bilbao,2010|2010-08-28|hercules|athbilbao,A,A,0.29617427511995903,0.3211450231343173,0.3826807017457237,0.3826807017457237,1.0927491785707846,0.06153567861140641,2.5,3.25,2.8,1.0648351648351648,0.3756449948400413,0.28895768833849333,0.33539731682146545,2.8,0.3826807017457237,0.0715059648880263,0.039725536048903505,1,1,1.7999999999999998,1.7999999999999998
2010,1,2010-08-28,levante,sevilla,2010|2010-08-28|levante|sevilla,2010|2010-08-28|levante|sevilla,A,A,0.24850687678067576,0.23100171520906115,0.5204914080102631,0.5204914080102631,1.0243575815462385,0.2719845312295873,3.6,3.5,2.0,1.0634920634920635,0.2611940298507463,0.26865671641791045,0.4701492537313433,2.0,0.5204914080102631,0.040982816020526114,0.040982816020526114,1,1,1.0,2.8
2010,1,2010-08-28,malaga,valencia,2010|2010-08-28|malaga|valencia,2010|2010-08-28|malaga|valencia,A,A,0.35488367707421054,0.23408060080709256,0.41103572211869693,0.41103572211869693,1.0729948388105108,0.0561520450444864,2.88,3.3,2.4,1.066919191919192,0.32544378698224846,0.2840236686390532,0.3905325443786982,2.4,0.41103572211869693,-0.01351426691512747,0.0,1,1,1.4,4.199999999999999
2010,1,2010-08-29,espanol,getafe,2010|2010-08-29|espanol|getafe,2010|2010-08-29|espanol|getafe,H,H,0.4638358968411466,0.27686270995105267,0.25930139320780077,0.4638358968411466,1.0618821970634544,0.18697318689009396,2.1,3.3,3.5,1.064935064935065,0.4471544715447154,0.2845528455284553,0.26829268292682923,2.1,0.4638358968411466,-0.025944616633592044,0.0,1,1,1.1,5.3
2010,1,2010-08-29,la coruna,zaragoza,2010|2010-08-29|la coruna|zaragoza,2010|2010-08-29|lacoruna|zaragoza,D,H,0.44373501070954996,0.30876533411076823,0.24749965517968195,0.44373501070954996,1.0689950797332493,0.13496967659878173,2.1,3.3,3.5,1.064935064935065,0.4471544715447154,0.2845528455284553,0.26829268292682923,2.1,0.44373501070954996,-0.06815647750994508,0.0,1,0,-1.0,4.3
2010,1,2010-08-29,mallorca,real madrid,2010|2010-08-29|mallorca|real madrid,2010|2010-08-29|mallorca|realmadrid,D,A,0.07942292337148463,0.11548906082473188,0.8050880158037836,0.8050880158037836,0.6250140953625426,0.6895989549790518,8.0,4.75,1.36,1.0708204334365323,0.11673292374412723,0.19660281893747744,0.6866642573183954,1.36,0.8050880158037836,0.09491970149314582,0.26366583748096056,1,0,-1.0,3.3
2010,1,2010-08-29,osasuna,almeria,2010|2010-08-29|osasuna|almeria,2010|2010-08-29|osasuna|almeria,D,H,0.4868836293146777,0.2899820778940772,0.2231342927912451,0.4868836293146777,1.0441014280078065,0.1969015514206005,2.0,3.4,3.75,1.0607843137254902,0.47134935304990755,0.27726432532347506,0.2513863216266174,2.0,0.4868836293146777,-0.02623274137064463,0.0,1,0,-1.0,2.3
2010,1,2010-08-29,santander,barcelona,2010|2010-08-29|santander|barcelona,2010|2010-08-29|santander|barcelona,A,A,0.05542656280014128,0.11340720583025328,0.8311662313696054,0.8311662313696054,0.5608974603194364,0.7177590255393521,15.0,6.0,1.2,1.0666666666666667,0.0625,0.15625,0.78125,1.2,0.8311662313696054,-0.0026005223564735114,0.0,1,1,0.19999999999999996,2.5
2010,1,2010-08-29,sociedad,villarreal,2010|2010-08-29|sociedad|villarreal,2010|2010-08-29|sociedad|villarreal,H,A,0.27354949235607934,0.29738006813035417,0.4290704395135665,0.4290704395135665,1.0782918798732923,0.13169037138321232,3.0,3.25,2.38,1.0611937082525318,0.3141116751269035,0.2899492385786802,0.39593908629441626,2.38,0.4290704395135665,0.021187646042288177,0.015353366697310274,1,0,-1.0,1.4999999999999998
2010,1,2010-08-30,ath madrid,sp gijon,2010|2010-08-30|ath madrid|sp gijon,2010|2010-08-30|athmadrid|spgijon,H,H,0.6522921004855645,0.24620838317621394,0.10149951633822152,0.6522921004855645,0.8559807369747288,0.40608371730935056,1.53,4.0,6.0,1.0702614379084967,0.6106870229007634,0.233587786259542,0.15572519083969466,1.53,0.6522921004855645,-0.001993086257086274,0.0,1,1,0.53,2.03
