Season,Matchday,Date,HomeTeam_norm,AwayTeam_norm,pred_key,pred_key_match,y_true,y_pred,proba_H,proba_D,proba_A,conf_maxprob,entropy,margin_top12,B365H,B365D,B365A,overround,pH_mkt,pD_mkt,pA_mkt,odds_pick,p_pick,ev_pick,kelly_pick,bet_placed,correct,profit,cum_profit_season
2025,1,2025-08-15,girona,vallecano,2025|2025-08-15|girona|vallecano,2025|2025-08-15|girona|vallecano,A,A,0.3248908398288731,0.2699106022098256,0.40519855796130116,0.40519855796130116,1.0848035521385497,0.08030771813242804,2.25,3.25,3.3,1.0551670551670551,0.4212076583210604,0.2916053019145803,0.2871870397643594,3.3,0.40519855796130116,0.3371552412722937,0.14658923533577986,1,1,2.3,2.3
2025,1,2025-08-15,villarreal,real oviedo,2025|2025-08-15|villarreal|real oviedo,2025|2025-08-15|villarreal|realoviedo,H,H,0.8103167168891908,0.1651868028476865,0.02449648026312268,0.8103167168891908,0.5587452654103137,0.6451299140415043,1.4,4.75,8.0,1.0498120300751879,0.6803939122649956,0.20053715308863027,0.11906893464637423,1.4,0.8103167168891908,0.13444340364486707,0.3361085091121677,1,1,0.3999999999999999,2.6999999999999997
2025,1,2025-08-16,alaves,levante,2025|2025-08-16|alaves|levante,2025|2025-08-16|alaves|levante,H,H,0.35168501346577996,0.3172342320456914,0.3310807544885286,0.35168501346577996,1.0977133216787365,0.020604258977251377,2.15,3.0,3.8,1.061607507139943,0.43812451960030746,0.31398923904688697,0.24788624135280551,2.15,0.35168501346577996,-0.24387722104857312,0.0,1,1,1.15,3.8499999999999996
2025,1,2025-08-16,mallorca,barcelona,2025|2025-08-16|mallorca|barcelona,2025|2025-08-16|mallorca|barcelona,A,A,0.05565027638741968,0.12469324614558908,0.8196564774669912,0.8196564774669912,0.5833589267628805,0.6949632313214021,7.0,5.0,1.4,1.0571428571428572,0.13513513513513511,0.1891891891891892,0.6756756756756757,1.4,0.8196564774669912,0.14751906845378765,0.3687976711344692,1,1,0.3999999999999999,4.25
2025,1,2025-08-16,valencia,sociedad,2025|2025-08-16|valencia|sociedad,2025|2025-08-16|valencia|sociedad,D,D,0.36295723005149483,0.42747223543735435,0.20957053451115085,0.42747223543735435,1.0586352654535394,0.06451500538585953,2.6,2.9,3.1,1.0520236159835714,0.36559577063847093,0.3277755185034567,0.3066287108580724,2.9,0.42747223543735435,0.23966948276832756,0.12614183303596188,1,1,1.9,6.1499999999999995
2025,1,2025-08-17,ath bilbao,sevilla,2025|2025-08-17|ath bilbao|sevilla,2025|2025-08-17|athbilbao|sevilla,H,H,0.6681357621008607,0.21276333534091244,0.11910090255822692,0.6681357621008607,0.8521232307628108,0.45537242675994827,1.57,3.9,6.0,1.0600195982361589,0.6008782066096602,0.2418919959941453,0.15722979739619442,1.57,0.6681357621008607,0.04897314649835133,0.08591780087430057,1,1,0.5700000000000001,6.72
2025,1,2025-08-17,celta,getafe,2025|2025-08-17|celta|getafe,2025|2025-08-17|celta|getafe,A,H,0.6232022667929303,0.26367515632723604,0.11312257687983347,0.6232022667929303,0.8927174600546947,0.3595271104656943,1.73,3.5,5.25,1.054225158271401,0.5483028720626633,0.2710182767624021,0.1806788511749347,1.73,0.6232022667929303,0.07813992155176946,0.10704098842708146,1,0,-1.0,5.72
2025,1,2025-08-17,espanol,ath madrid,2025|2025-08-17|espanol|ath madrid,2025|2025-08-17|espanol|athmadrid,H,A,0.12137981359592717,0.31099026318583656,0.5676299232182364,0.5676299232182364,0.9406447979468431,0.2566396600323998,6.0,3.9,1.57,1.0600195982361589,0.15722979739619442,0.2418919959941453,0.6008782066096602,1.57,0.5676299232182364,-0.10882102054736886,0.0,1,0,-1.0,4.72
2025,1,2025-08-18,elche,betis,2025|2025-08-18|elche|betis,2025|2025-08-18|elche|betis,D,A,0.1890377650719663,0.3037301127089118,0.507232122219122,0.507232122219122,1.0211326387196507,0.20350200951021014,3.4,3.3,2.2,1.0516934046345812,0.2796610169491525,0.288135593220339,0.43220338983050843,2.2,0.507232122219122,0.11591066888206836,0.09659222406839028,1,0,-1.0,3.7199999999999998
2025,1,2025-08-19,real madrid,osasuna,2025|2025-08-19|real madrid|osasuna,2025|2025-08-19|realmadrid|osasuna,H,H,0.8452605991536569,0.09970923436559222,0.05503016648075088,0.8452605991536569,0.5315568861633402,0.7455513647880647,1.22,6.25,13.0,1.056595208070618,0.7757674129947009,0.1514297990165656,0.07280278798873346,1.22,0.8452605991536569,0.03121793096746142,0.14189968621573376,1,1,0.21999999999999997,3.9399999999999995
