match_num,date,jornada,model_cum,bet365_cum,model_ret,bet365_ret,home,away,true_txt,model_txt,bet365_txt
105,2021-10-28,11,-10.75,-6.91,-1.0,1.45,celta,sociedad,Away,Home,Away
106,2021-10-28,11,-11.75,-7.91,-1.0,-1.0,granada,getafe,Draw,Home,Home
107,2021-10-30,12,-11.31,-7.47,0.44,0.44,elche,real madrid,Away,Away,Away
108,2021-10-30,12,-10.78,-6.94,0.53,0.53,sevilla,osasuna,Home,Home,Home
109,2021-10-30,12,-11.78,-7.94,-1.0,-1.0,valencia,villarreal,Home,Away,Away
110,2021-10-30,12,-12.78,-8.94,-1.0,-1.0,barcelona,alaves,Draw,Home,Home
111,2021-10-31,12,-11.33,-7.49,1.45,1.45,getafe,espanol,Home,Home,Home
112,2021-10-31,12,-10.73,-6.89,0.6,0.6,ath madrid,betis,Home,Home,Home
113,2021-10-31,12,-11.73,-7.89,-1.0,-1.0,sociedad,ath bilbao,Draw,Home,Home
114,2021-10-31,12,-12.73,-8.89,-1.0,-1.0,cadiz,mallorca,Draw,Home,Home
115,2021-11-01,12,-13.73,-9.89,-1.0,-1.0,vallecano,celta,Draw,Home,Home
116,2021-11-01,12,-14.73,-10.89,-1.0,-1.0,levante,granada,Away,Home,Home
117,2021-11-05,13,-15.73,-11.89,-1.0,-1.0,ath bilbao,cadiz,Away,Home,Home
118,2021-11-06,13,-14.23,-10.39,1.5,1.5,alaves,levante,Home,Home,Home
119,2021-11-06,13,-13.9,-10.06,0.33,0.33,real madrid,vallecano,Home,Home,Home
120,2021-11-06,13,-14.9,-11.06,-1.0,-1.0,celta,barcelona,Draw,Away,Away
121,2021-11-06,13,-14.05,-10.21,0.85,0.85,espanol,granada,Home,Home,Home
122,2021-11-07,13,-13.55,-9.71,0.5,0.5,villarreal,getafe,Home,Home,Home
123,2021-11-07,13,-14.55,-10.71,-1.0,-1.0,valencia,ath madrid,Draw,Away,Away
124,2021-11-07,13,-15.55,-11.71,-1.0,-1.0,mallorca,elche,Draw,Home,Home
125,2021-11-07,13,-16.55,-10.36,-1.0,1.35,osasuna,sociedad,Away,Draw,Away
126,2021-11-07,13,-15.1,-8.91,1.45,1.45,betis,sevilla,Away,Away,Away
127,2021-11-19,14,-16.1,-9.91,-1.0,-1.0,levante,ath bilbao,Draw,Home,Away
128,2021-11-20,14,-15.66,-9.47,0.44,0.44,ath madrid,osasuna,Home,Home,Home
129,2021-11-20,14,-15.3,-9.11,0.36,0.36,barcelona,espanol,Home,Home,Home
130,2021-11-20,14,-16.3,-10.11,-1.0,-1.0,celta,villarreal,Draw,Home,Away
131,2021-11-20,14,-17.3,-11.11,-1.0,-1.0,sevilla,alaves,Draw,Home,Home
132,2021-11-21,14,-16.2,-10.01,1.1,1.1,elche,betis,Away,Away,Away
133,2021-11-21,14,-17.2,-11.01,-1.0,-1.0,sociedad,valencia,Draw,Home,Home
134,2021-11-21,14,-16.2,-10.01,1.0,1.0,getafe,cadiz,Home,Home,Home
135,2021-11-21,14,-15.75,-9.56,0.45,0.45,granada,real madrid,Away,Away,Away
136,2021-11-22,14,-16.75,-8.76,-1.0,0.8,vallecano,mallorca,Home,Away,Home
137,2021-11-26,15,-17.75,-9.76,-1.0,-1.0,ath bilbao,granada,Draw,Home,Home
138,2021-11-27,15,-16.15,-8.16,1.6,1.6,villarreal,barcelona,Away,Away,Away
139,2021-11-27,15,-17.15,-9.16,-1.0,-1.0,mallorca,getafe,Draw,Home,Home
140,2021-11-27,15,-18.15,-7.61,-1.0,1.55,alaves,celta,Away,Home,Away
141,2021-11-27,15,-19.15,-8.61,-1.0,-1.0,valencia,vallecano,Draw,Home,Home
142,2021-11-28,15,-18.65,-8.11,0.5,0.5,cadiz,ath madrid,Away,Away,Away
143,2021-11-28,15,-17.95,-7.41,0.7,0.7,real madrid,sevilla,Home,Home,Home
144,2021-11-28,15,-17.29,-6.75,0.66,0.66,betis,levante,Home,Home,Home
145,2021-11-28,15,-18.29,-7.75,-1.0,-1.0,espanol,sociedad,Home,Away,Away
146,2021-11-29,15,-19.29,-8.75,-1.0,-1.0,osasuna,elche,Draw,Home,Home
147,2021-12-01,9,-18.85,-8.31,0.44,0.44,real madrid,ath bilbao,Home,Home,Home
148,2021-12-03,16,-17.48,-6.94,1.37,1.37,granada,alaves,Home,Home,Home
149,2021-12-04,16,-16.23,-5.69,1.25,1.25,sociedad,real madrid,Away,Away,Away
150,2021-12-04,16,-15.23,-4.69,1.0,1.0,sevilla,villarreal,Home,Home,Home
151,2021-12-04,16,-16.23,-5.69,-1.0,-1.0,barcelona,betis,Away,Home,Home
152,2021-12-04,16,-17.23,-6.69,-1.0,-1.0,ath madrid,mallorca,Away,Home,Home
153,2021-12-05,16,-18.23,-7.69,-1.0,-1.0,celta,valencia,Away,Home,Home
154,2021-12-05,16,-19.23,-8.69,-1.0,-1.0,levante,osasuna,Draw,Home,Home
155,2021-12-05,16,-18.18,-7.64,1.05,1.05,elche,cadiz,Home,Home,Home
156,2021-12-05,16,-17.03,-6.49,1.15,1.15,vallecano,espanol,Home,Home,Home
157,2021-12-06,16,-18.03,-7.49,-1.0,-1.0,getafe,ath bilbao,Draw,Away,Away
158,2021-12-10,17,-19.03,-8.49,-1.0,-1.0,mallorca,celta,Draw,Home,Home
159,2021-12-11,17,-20.03,-9.49,-1.0,-1.0,ath bilbao,sevilla,Away,Draw,Home
160,2021-12-11,17,-18.98,-8.44,1.05,1.05,espanol,levante,Home,Home,Home
161,2021-12-11,17,-19.98,-9.44,-1.0,-1.0,alaves,getafe,Draw,Home,Home
162,2021-12-11,17,-19.23,-8.69,0.75,0.75,valencia,elche,Home,Home,Home
163,2021-12-12,17,-20.23,-9.69,-1.0,-1.0,osasuna,barcelona,Draw,Away,Away
164,2021-12-12,17,-19.18,-8.64,1.05,1.05,real madrid,ath madrid,Home,Home,Home
165,2021-12-12,17,-17.93,-7.39,1.25,1.25,betis,sociedad,Home,Home,Home
166,2021-12-12,17,-17.21,-6.67,0.72,0.72,villarreal,vallecano,Home,Home,Home
167,2021-12-13,17,-18.21,-7.67,-1.0,-1.0,cadiz,granada,Draw,Home,Home
168,2021-12-17,18,-17.26,-6.72,0.95,0.95,celta,espanol,Home,Home,Home
169,2021-12-18,18,-16.54,-6.0,0.72,0.72,vallecano,alaves,Home,Home,Home
170,2021-12-18,18,-17.54,-7.0,-1.0,-1.0,sociedad,villarreal,Away,Home,Home
171,2021-12-18,18,-17.24,-6.7,0.3,0.3,barcelona,elche,Home,Home,Home
172,2021-12-18,18,-15.49,-4.95,1.75,1.75,sevilla,ath madrid,Home,Home,Home
173,2021-12-19,18,-14.09,-3.55,1.4,1.4,getafe,osasuna,Home,Home,Home
174,2021-12-19,18,-12.94,-2.4,1.15,1.15,ath bilbao,betis,Home,Home,Home
175,2021-12-19,18,-13.94,-3.4,-1.0,-1.0,real madrid,cadiz,Draw,Home,Home
176,2021-12-19,18,-12.44,-1.9,1.5,1.5,granada,mallorca,Home,Home,Home
177,2021-12-20,18,-13.44,-2.9,-1.0,-1.0,levante,valencia,Away,Home,Home
178,2021-12-21,4,-13.11,-2.57,0.33,0.33,villarreal,alaves,Home,Home,Home
179,2021-12-21,4,-10.91,-3.57,2.2,-1.0,sevilla,barcelona,Draw,Draw,Home
180,2021-12-22,15,-9.81,-2.47,1.1,1.1,ath bilbao,real madrid,Away,Away,Away
181,2021-12-22,15,-10.81,-3.47,-1.0,-1.0,granada,ath madrid,Home,Away,Away
182,2021-12-31,19,-11.81,-4.47,-1.0,-1.0,valencia,espanol,Away,Home,Home
183,2022-01-02,19,-12.81,-5.47,-1.0,-1.0,getafe,real madrid,Home,Away,Away
184,2022-01-02,19,-12.45,-5.11,0.36,0.36,ath madrid,vallecano,Home,Home,Home
185,2022-01-02,19,-13.45,-6.11,-1.0,-1.0,elche,granada,Draw,Home,Home
186,2022-01-02,19,-14.45,-7.11,-1.0,-1.0,alaves,sociedad,Draw,Away,Away
187,2022-01-02,19,-15.45,-8.11,-1.0,-1.0,betis,celta,Away,Home,Home
188,2022-01-02,19,-14.3,-6.96,1.15,1.15,mallorca,barcelona,Away,Away,Away
189,2022-01-03,19,-13.9,-6.56,0.4,0.4,villarreal,levante,Home,Home,Home
190,2022-01-03,19,-13.05,-5.71,0.85,0.85,cadiz,sevilla,Away,Away,Away
191,2022-01-03,19,-14.05,-4.21,-1.0,1.5,osasuna,ath bilbao,Away,Home,Away
192,2022-01-08,20,-13.22,-3.38,0.83,0.83,sociedad,celta,Home,Home,Home
193,2022-01-08,20,-12.02,-2.18,1.2,1.2,levante,mallorca,Home,Home,Home
194,2022-01-08,20,-11.65,-1.81,0.37,0.37,real madrid,valencia,Home,Home,Home
195,2022-01-08,20,-12.65,-2.81,-1.0,-1.0,granada,barcelona,Draw,Away,Away
196,2022-01-09,20,-13.65,-3.81,-1.0,-1.0,vallecano,betis,Draw,Away,Home
197,2022-01-09,20,-13.04,-3.2,0.61,0.61,sevilla,getafe,Home,Home,Home
198,2022-01-09,20,-14.04,-4.2,-1.0,-1.0,alaves,ath bilbao,Draw,Away,Away
199,2022-01-09,20,-13.29,-3.45,0.75,0.75,osasuna,cadiz,Home,Home,Home
200,2022-01-09,20,-14.29,-4.45,-1.0,-1.0,villarreal,ath madrid,Draw,Home,Away
201,2022-01-10,20,-15.29,-5.45,-1.0,-1.0,espanol,elche,Away,Home,Home
202,2022-01-16,21,-16.29,-6.45,-1.0,-1.0,elche,villarreal,Home,Away,Away
203,2022-01-18,21,-15.84,-6.0,0.45,0.45,betis,alaves,Home,Home,Home
204,2022-01-18,21,-16.84,-7.0,-1.0,-1.0,cadiz,espanol,Draw,Home,Away
205,2022-01-19,21,-15.99,-6.15,0.85,0.85,celta,osasuna,Home,Home,Home
206,2022-01-19,21,-16.99,-7.15,-1.0,-1.0,valencia,sevilla,Draw,Away,Away
207,2022-01-20,21,-15.89,-6.05,1.1,1.1,getafe,granada,Home,Home,Home
208,2022-01-21,22,-14.64,-4.8,1.25,1.25,espanol,betis,Away,Away,Away
209,2022-01-22,22,-14.2,-4.36,0.44,0.44,ath madrid,valencia,Home,Home,Home
210,2022-01-22,22,-15.2,-5.36,-1.0,-1.0,sevilla,celta,Draw,Home,Home
211,2022-01-22,22,-16.2,-6.36,-1.0,-1.0,levante,cadiz,Away,Home,Home
212,2022-01-22,22,-15.76,-5.92,0.44,0.44,villarreal,mallorca,Home,Home,Home
213,2022-01-23,22,-16.76,-6.92,-1.0,-1.0,granada,osasuna,Away,Home,Home
214,2022-01-23,22,-17.76,-7.92,-1.0,-1.0,real madrid,elche,Draw,Home,Home
215,2022-01-23,22,-18.76,-8.92,-1.0,-1.0,sociedad,getafe,Draw,Home,Home
216,2022-01-23,22,-16.96,-9.92,1.8,-1.0,vallecano,ath bilbao,Away,Away,Home
217,2022-01-23,22,-16.39,-9.35,0.57,0.57,alaves,barcelona,Away,Away,Away
218,2022-02-04,23,-15.44,-8.4,0.95,0.95,getafe,levante,Home,Home,Home
219,2022-02-05,23,-14.54,-7.5,0.9,0.9,celta,vallecano,Home,Home,Home
220,2022-02-05,23,-13.17,-6.13,1.37,1.37,elche,alaves,Home,Home,Home
221,2022-02-05,23,-12.34,-5.3,0.83,0.83,mallorca,cadiz,Home,Home,Home
222,2022-02-05,23,-13.34,-6.3,-1.0,-1.0,osasuna,sevilla,Draw,Away,Away
223,2022-02-06,23,-14.34,-7.3,-1.0,-1.0,valencia,sociedad,Draw,Home,Away
224,2022-02-06,23,-13.09,-6.05,1.25,1.25,barcelona,ath madrid,Home,Home,Home
225,2022-02-06,23,-14.09,-7.05,-1.0,-1.0,betis,villarreal,Away,Home,Home
226,2022-02-06,23,-13.84,-6.8,0.25,0.25,real madrid,granada,Home,Home,Home
227,2022-02-07,23,-13.24,-6.2,0.6,0.6,ath bilbao,espanol,Home,Home,Home
228,2022-02-11,24,-12.79,-5.75,0.45,0.45,sevilla,elche,Home,Home,Home
229,2022-02-12,24,-13.79,-6.75,-1.0,-1.0,cadiz,celta,Draw,Home,Away
230,2022-02-12,24,-14.79,-7.75,-1.0,-1.0,villarreal,real madrid,Draw,Away,Home
231,2022-02-12,24,-15.79,-8.75,-1.0,-1.0,vallecano,osasuna,Away,Home,Home
232,2022-02-12,24,-15.34,-8.3,0.45,0.45,ath madrid,getafe,Home,Home,Home
233,2022-02-13,24,-16.34,-9.3,-1.0,-1.0,espanol,barcelona,Draw,Away,Away
234,2022-02-13,24,-15.94,-8.9,0.4,0.4,sociedad,granada,Home,Home,Home
235,2022-02-13,24,-14.84,-7.8,1.1,1.1,levante,betis,Away,Away,Away
236,2022-02-13,24,-15.84,-8.8,-1.0,-1.0,alaves,valencia,Home,Away,Away
237,2022-02-14,24,-16.84,-9.8,-1.0,-1.0,mallorca,ath bilbao,Home,Away,Away
238,2022-02-16,21,-17.84,-10.8,-1.0,-1.0,ath madrid,levante,Away,Home,Home
239,2022-02-18,25,-15.84,-11.8,2.0,-1.0,elche,vallecano,Home,Home,Away
240,2022-02-19,25,-14.79,-10.75,1.05,1.05,osasuna,ath madrid,Away,Away,Away
241,2022-02-19,25,-13.84,-9.8,0.95,0.95,granada,villarreal,Away,Away,Away
242,2022-02-19,25,-13.62,-9.58,0.22,0.22,real madrid,alaves,Home,Home,Home
243,2022-02-19,25,-14.62,-10.58,-1.0,-1.0,cadiz,getafe,Draw,Home,Away
244,2022-02-20,25,-14.02,-9.98,0.6,0.6,betis,mallorca,Home,Home,Home
245,2022-02-20,25,-12.65,-8.61,1.37,1.37,ath bilbao,sociedad,Home,Home,Home
246,2022-02-20,25,-13.65,-9.61,-1.0,-1.0,espanol,sevilla,Draw,Away,Away
247,2022-02-20,25,-12.6,-8.56,1.05,1.05,valencia,barcelona,Away,Away,Away
248,2022-02-21,25,-13.6,-9.56,-1.0,-1.0,celta,levante,Draw,Home,Home
249,2022-02-25,26,-12.55,-8.51,1.05,1.05,levante,elche,Home,Home,Home
250,2022-02-26,26,-13.55,-9.51,-1.0,-1.0,getafe,alaves,Draw,Home,Home
251,2022-02-26,26,-11.45,-10.51,2.1,-1.0,mallorca,valencia,Away,Away,Home
252,2022-02-26,26,-10.84,-9.9,0.61,0.61,ath madrid,celta,Home,Home,Home
253,2022-02-26,26,-10.18,-9.24,0.66,0.66,vallecano,real madrid,Away,Away,Away
254,2022-02-27,26,-8.98,-8.04,1.2,1.2,sevilla,betis,Home,Home,Home
255,2022-02-27,26,-8.38,-7.44,0.6,0.6,barcelona,ath bilbao,Home,Home,Home
256,2022-02-27,26,-7.53,-6.59,0.85,0.85,sociedad,osasuna,Home,Home,Home
257,2022-02-27,26,-7.03,-6.09,0.5,0.5,villarreal,espanol,Home,Home,Home
258,2022-02-28,26,-8.03,-7.09,-1.0,-1.0,granada,cadiz,Draw,Home,Home
259,2022-03-02,21,-9.03,-5.84,-1.0,1.25,mallorca,sociedad,Away,Draw,Away
260,2022-03-04,27,-10.03,-6.84,-1.0,-1.0,alaves,sevilla,Draw,Away,Away
261,2022-03-05,27,-9.28,-6.09,0.75,0.75,valencia,granada,Home,Home,Home
262,2022-03-05,27,-8.13,-4.94,1.15,1.15,espanol,getafe,Home,Home,Home
263,2022-03-05,27,-7.53,-4.34,0.6,0.6,real madrid,sociedad,Home,Home,Home
264,2022-03-05,27,-8.53,-5.34,-1.0,-1.0,osasuna,villarreal,Home,Away,Away
265,2022-03-06,27,-9.53,-3.97,-1.0,1.37,betis,ath madrid,Away,Home,Away
266,2022-03-06,27,-9.13,-3.57,0.4,0.4,elche,barcelona,Away,Away,Away
267,2022-03-06,27,-8.38,-2.82,0.75,0.75,celta,mallorca,Home,Home,Home
268,2022-03-06,27,-6.68,-3.82,1.7,-1.0,cadiz,vallecano,Home,Home,Away
269,2022-03-07,27,-6.11,-3.25,0.57,0.57,ath bilbao,levante,Home,Home,Home
270,2022-03-11,28,-5.75,-2.89,0.36,0.36,ath madrid,cadiz,Home,Home,Home
271,2022-03-12,28,-6.75,-3.89,-1.0,-1.0,levante,espanol,Draw,Home,Home
272,2022-03-12,28,-7.75,-4.89,-1.0,-1.0,granada,elche,Away,Home,Home
273,2022-03-12,28,-7.1,-4.24,0.65,0.65,villarreal,celta,Home,Home,Home
274,2022-03-12,28,-8.1,-5.24,-1.0,-1.0,getafe,valencia,Draw,Home,Home
275,2022-03-13,28,-7.57,-4.71,0.53,0.53,sociedad,alaves,Home,Home,Home
276,2022-03-13,28,-6.27,-3.41,1.3,1.3,betis,ath bilbao,Home,Home,Home
277,2022-03-13,28,-7.27,-4.41,-1.0,-1.0,vallecano,sevilla,Draw,Away,Away
278,2022-03-13,28,-6.94,-4.08,0.33,0.33,barcelona,osasuna,Home,Home,Home
279,2022-03-14,28,-6.37,-3.51,0.57,0.57,mallorca,real madrid,Away,Away,Away
280,2022-03-18,29,-7.37,-4.51,-1.0,-1.0,ath bilbao,getafe,Draw,Home,Home
281,2022-03-19,29,-6.37,-3.51,1.0,1.0,vallecano,ath madrid,Away,Away,Away
282,2022-03-19,29,-7.37,-4.51,-1.0,-1.0,alaves,granada,Away,Home,Home
283,2022-03-19,29,-6.47,-3.61,0.9,0.9,osasuna,levante,Home,Home,Home
284,2022-03-19,29,-4.77,-4.61,1.7,-1.0,elche,valencia,Away,Away,Home
285,2022-03-20,29,-3.72,-3.56,1.05,1.05,espanol,mallorca,Home,Home,Home
286,2022-03-20,29,-4.72,-4.56,-1.0,-1.0,cadiz,villarreal,Home,Away,Away
287,2022-03-20,29,-5.72,-5.56,-1.0,-1.0,celta,betis,Draw,Home,Home
288,2022-03-20,29,-6.72,-6.56,-1.0,-1.0,sevilla,sociedad,Draw,Home,Home
